rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_next_2_3d_setup
11,301302,华如科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,90.82568807339449,0.5545217307096362,0.40650522225599006,2.204815489284422,1.1617955344079314,-0.15819845852152126,0.19122015052936286,0.09613940471922136,0.11316872427983538,0.1308528428093645,0.1853637160385626,0.3111972855065439,0.16009739506656384,-0.007339449541284404,0.9685039370078742,0.16009739506656384,0.08409675759135356,0.012403628732149433,1.546879562415709,1.4986801949738424,1.1930122156506036,6.24,5.6945,0.09579418737378176,0.03533981958085712,0.02851389180827375,0.010075859637924907,0.7,-0.04396482813748992,0.02712343733491238,0.04054674733070304,-0.028623647738381663,0.6574182692955504,0.6061856691372981,0.23855507160344258,187611085.925,27.05,2026-05-08,False,False,True
12,002755,奥赛康,制造业-医药制造业,89.90825688073394,0.5359070790254793,1.1042158574943843,1.1049642959141235,1.1045302016306748,-0.3804127779543261,-0.027051747445769145,-0.545881882218154,0.046017699115044275,0.16262295081967215,0.11229611041405274,0.1150943396226416,0.10165278985957493,0.037448800468109944,0.8814102564102562,0.10165278985957493,0.03337889896855954,0.003268392180899606,1.7472189451414049,1.125089069625673,1.1918496428621481,2.454,2.1405,0.1464611072179398,0.03278120269293887,0.026029715265558157,0.007733932064097535,0.65,-0.06854345165238673,0.017104957099294948,0.04485795298688503,0.20350345396432623,0.29015297160671516,0.6531656495565467,0.2857232393323429,320005003.49700004,17.73,2026-05-08,False,False,True
13,300607,拓斯达,制造业-通用设备制造业,88.9908256880734,0.534166134258955,0.18798892819302812,1.6262373658752018,0.792053272019541,0.6664573374945764,0.028586406398631872,-0.005339051303576897,0.08327621658670314,0.11224489795918369,0.17291280148423005,0.2807941653160453,0.13741858875175406,0.026298701298701266,0.8152866242038214,0.13741858875175406,0.06782771400813199,0.010416094570563356,2.9087031749320325,1.8400986529705714,1.4888763047477862,6.651999999999999,4.6835,0.4203053272125543,0.02744679133131884,0.024212130302418436,0.01304345971598884,0.75,-0.04694835680751164,0.0264373977908946,0.032881667260864306,-0.03929481030661863,0.6514240261648265,0.6918104679056707,0.30818953209432925,457148824.397,31.61,2026-05-08,False,False,True
14,003009,中天火箭,制造业-铁路、船舶、航空航天和其他运输设备制造业,88.07339449541286,0.5337552143193945,0.16769446980102265,1.2785954941900832,0.634272900044428,1.2741948408670996,-0.5557393126222898,-0.284274708285412,0.1035631035631035,0.1431528113142464,0.08371484630477455,0.20993063161737857,0.11142785277102374,0.045114561730022124,0.8636003172085647,0.11142785277102374,0.025833822419719786,0.004077183820623057,2.5805927759292833,1.6116882606129745,1.2573049779472727,3.304,2.718,0.21559970566593067,0.02954628312127329,0.028057965487264497,0.008742186063688862,0.6,-0.07040668702780906,0.02831950903671734,0.031945709101248145,0.08473733121201943,0.44416954300658235,0.7859190710272135,0.21408092897278658,269802584.65199995,66.28,2026-05-08,False,False,True
15,300253,卫宁健康,信息传输、软件和信息技术服务业-软件和信息技术服务业,87.1559633027523,0.5031800170650299,0.35646679874212905,0.20386830722803362,0.29237543230620894,1.164848991135315,0.48869397802141856,-0.19442482303879685,0.10416666666666652,0.13571428571428545,0.1343638525564803,0.1676866585067318,0.10282642621813798,0.022508038585209,0.6775956284152996,0.10282642621813798,0.028333622333969365,0.003296780185247219,3.115416958939798,1.9471047271156077,1.4989249517817294,5.553999999999999,3.8745,0.43347528713382366,0.021672159558487503,0.025571007887421598,0.011470484552098568,0.7,-0.039999999999999925,0.0263542107135176,0.03444764629252603,0.10756251092848368,0.38440137294302573,0.6079918471222816,0.39200815287771845,617187358.412,9.54,2026-05-08,False,False,True
16,600580,卧龙电驱,制造业-电气机械和器材制造业,86.23853211009175,0.5021314612387006,0.19943305504813003,0.01834218516282525,0.123374889696302,1.243524406431004,0.9350858177276419,0.3852257578828714,0.08480845442536333,0.12216452582672854,0.07599580712788279,0.16846898121798515,0.07798737184788451,0.032696177062374376,0.7858267716535434,0.07798737184788451,0.013455151682222066,0.00187469026995874,3.087691068923567,1.8384676469448786,1.4009078942532704,3.0439999999999996,2.2329999999999997,0.3631885356023288,0.020209396521695133,0.02111805181511975,0.008995783205031112,0.65,-0.05280869790318399,0.02158223915460408,0.025595294212259256,0.08090100846759363,0.46889769018366784,0.7103461787969509,0.2896538212030491,1340882361.15,41.06,2026-05-08,False,False,True
17,600497,驰宏锌锗,制造业-有色金属冶炼和压延加工业,85.3211009174312,0.47919999999999974,0.7399999999999998,0.47999999999999954,0.6307999999999997,0.6999999999999994,-0.9199999999999994,0.09999999999999992,0.11413121002481366,0.1466208476517754,0.11345939933259164,0.28005115089514065,0.12674470959027473,0.026666666666666616,0.9653465346534652,0.12674470959027473,0.05290409725348963,0.008519159221782476,1.8183598398564929,1.5518784774877241,1.2623739367968356,3.192,2.6409999999999996,0.2086330935251801,0.03301304948207053,0.03074889309241492,0.010505951374815085,0.65,-0.08298319327731085,0.03221027280529312,0.04077787477830855,0.030252561206762563,0.49350194775427936,0.7934899305000095,0.19817673616665726,1198758524.15,10.01,2026-05-08,False,False,True
18,002472,双环传动,制造业-汽车制造业,84.40366972477065,0.4780634989680716,0.2855082104969022,0.6573929049529601,0.4416997821684465,0.8315484194846423,0.49214596087010204,-0.1494481515914071,0.08097784568372801,0.10922393519728235,0.09125964010282783,0.2100912200684153,0.0972678160622431,0.04120676968359094,0.9510086455331417,0.0972678160622431,0.025750252022643225,0.0035764184934380756,2.8637853948753995,1.9170442166138149,1.5130549228082515,3.11,2.133,0.45804031879981233,0.02627641535588724,0.022880377025160974,0.012259841365105545,0.65,-0.06532278642510836,0.023888715791989208,0.026166421026146348,0.018288929496028006,0.5907211196279517,0.7365539472535009,0.2634460527464991,622671029.0934999,42.45,2026-05-08,False,False,True
19,603626,科森科技,制造业-金属制品业,83.4862385321101,0.47781440362486854,0.8376690677761655,0.0033131034438646026,0.4872395627565991,0.6001450874006958,-0.8012338093796124,1.0247599416796276,0.10095389507154207,0.16142557651991596,0.17025771018166447,0.22295805739514352,0.13806774995377902,0.0146520146520146,0.8362068965517241,0.13806774995377902,0.04279874278436284,0.004215740773491248,1.6092432391453408,1.4734985928450959,1.3536574681416154,8.812000000000001,6.8645,0.2837060237453568,0.04175651433838669,0.03576280127382705,0.01037681932329522,0.6,-0.09406952965235182,0.03662837605616171,0.058365574536852906,0.10844544406958478,0.4121641868113144,0.6545519973470288,0.3386298208347899,932736252.35,27.7,2026-05-08,False,False,True
20,605111,新洁能,制造业-计算机、通信和其他电子设备制造业,82.56880733944955,0.46106349294243715,0.31116002800519155,0.6506160261092331,0.453731547208889,0.6239922578467536,0.7258537459936273,-0.15130200003314773,0.0943952802359882,0.11718946047678802,0.15997915581031785,0.22881589842671834,0.13288208051300354,0.040186915887850505,0.883950617283951,0.13288208051300354,0.04651636215583501,0.0058087097738238275,2.456504724993852,1.7824018157838892,1.536056973965049,6.140000000000001,4.1845,0.4673198709523243,0.021701041802731986,0.023575058244890302,0.006676326039368992,0.6,-0.024333419622055485,0.022583759809490997,0.03177273578827733,0.01727226478261179,0.5998606468970471,0.6396064253127605,0.3286054952170415,690859777.2,44.52,2026-05-08,False,False,True
