ts_code,trade_date,adj_factor
002392.SZ,20250922,8.6699
002393.SZ,20250922,1.7654
002394.SZ,20250922,5.2197
002395.SZ,20250922,3.3167
002396.SZ,20250922,3.3805
002397.SZ,20250922,12.913
002398.SZ,20250922,6.6492
002399.SZ,20250922,3.8734
002400.SZ,20250922,18.8581
002401.SZ,20250922,7.3751
002402.SZ,20250922,12.5448
002403.SZ,20250922,1.465
002404.SZ,20250922,6.0525
002405.SZ,20250922,4.007
002406.SZ,20250922,4.2484
002407.SZ,20250922,8.3784
002408.SZ,20250922,9.3283
002409.SZ,20250922,3.2413
002410.SZ,20250922,18.2767
002412.SZ,20250922,7.684
002413.SZ,20250922,4.964
002414.SZ,20250922,14.376
002415.SZ,20250922,23.5387
002416.SZ,20250922,3.5701
002418.SZ,20250922,4.997
002419.SZ,20250922,4.4253
002420.SZ,20250922,1.018
002421.SZ,20250922,18.588
002422.SZ,20250922,7.2042
002423.SZ,20250922,1.0974
002424.SZ,20250922,10.813
002425.SZ,20250922,4.425
002426.SZ,20250922,5.267
002427.SZ,20250922,2.049
002428.SZ,20250922,5.3085
002429.SZ,20250922,9.5342
002430.SZ,20250922,2.4278
002431.SZ,20250922,9.844
002432.SZ,20250922,3.3571
002434.SZ,20250922,7.6381
002436.SZ,20250922,13.4776
002437.SZ,20250922,15.848
002438.SZ,20250922,4.306
002439.SZ,20250922,8.4178
002440.SZ,20250922,5.8791
002441.SZ,20250922,5.5575
002442.SZ,20250922,2.7047
002443.SZ,20250922,4.2886
002444.SZ,20250922,4.5652
002445.SZ,20250922,7.212
002446.SZ,20250922,4.972
002448.SZ,20250922,6.1092
002449.SZ,20250922,3.1187
002451.SZ,20250922,3.0717
002452.SZ,20250922,5.8444
002453.SZ,20250922,4.132
002454.SZ,20250922,3.0021
002455.SZ,20250922,6.3769
002456.SZ,20250922,20.444
002457.SZ,20250922,2.8337
002458.SZ,20250922,8.8004
002459.SZ,20250922,2.715
002460.SZ,20250922,14.1356
002461.SZ,20250922,2.2534
002462.SZ,20250922,1.861
002463.SZ,20250922,3.2398
002465.SZ,20250922,7.193
002466.SZ,20250922,8.411
002467.SZ,20250922,11.8961
002468.SZ,20250922,2.2613
002469.SZ,20250922,10.3674
002470.SZ,20250922,4.269
002471.SZ,20250922,7.0316
002472.SZ,20250922,5.2366
002474.SZ,20250922,6.273
002475.SZ,20250922,34.5218
002476.SZ,20250922,5.2613
002478.SZ,20250922,2.9251
002479.SZ,20250922,4.6175
002480.SZ,20250922,4.104
002481.SZ,20250922,18.8218
002482.SZ,20250922,8.477
002483.SZ,20250922,3.4511
002484.SZ,20250922,4.9693
002485.SZ,20250922,2.958
002486.SZ,20250922,4.197
002487.SZ,20250922,4.6732
002488.SZ,20250922,6.1791
002489.SZ,20250922,12.2984
002490.SZ,20250922,2.044
002491.SZ,20250922,4.203
002492.SZ,20250922,3.3792
002493.SZ,20250922,15.6271
002494.SZ,20250922,2.701
002495.SZ,20250922,9.7484
002496.SZ,20250922,14.262
002497.SZ,20250922,6.8367
002498.SZ,20250922,8.3795
002500.SZ,20250922,1.2633
002501.SZ,20250922,7.536
002506.SZ,20250922,5.097
002507.SZ,20250922,7.8469
002508.SZ,20250922,7.9796
002510.SZ,20250922,4.3936
002511.SZ,20250922,8.263
002512.SZ,20250922,6.929
002513.SZ,20250922,2.981
002514.SZ,20250922,6.661
002515.SZ,20250922,11.2639
002516.SZ,20250922,9.4279
002517.SZ,20250922,6.4518
002518.SZ,20250922,5.8988
002519.SZ,20250922,11.977
002520.SZ,20250922,8.878
002521.SZ,20250922,3.7617
002522.SZ,20250922,8.6769
002523.SZ,20250922,7.5866
002524.SZ,20250922,4.586
002526.SZ,20250922,6.046
002527.SZ,20250922,2.792
002528.SZ,20250922,6.444
002529.SZ,20250922,1.299
002530.SZ,20250922,3.346
002531.SZ,20250922,8.3007
002532.SZ,20250922,8.2928
002533.SZ,20250922,5.7643
002534.SZ,20250922,2.3517
002535.SZ,20250922,3.529
002536.SZ,20250922,5.7468
002537.SZ,20250922,6.888
002538.SZ,20250922,5.3215
002539.SZ,20250922,6.738
002540.SZ,20250922,10.1961
002541.SZ,20250922,4.3991
002542.SZ,20250922,18.889
002543.SZ,20250922,5.926
002544.SZ,20250922,6.4264
002545.SZ,20250922,6.0751
002546.SZ,20250922,11.2499
002547.SZ,20250922,6.12
002548.SZ,20250922,4.884
002549.SZ,20250922,8.398
002550.SZ,20250922,10.6609
002551.SZ,20250922,8.3308
002552.SZ,20250922,3.1699
002553.SZ,20250922,4.9089
002554.SZ,20250922,7.1802
002555.SZ,20250922,14.6839
002556.SZ,20250922,6.241
002557.SZ,20250922,3.7227
002558.SZ,20250922,4.5068
002559.SZ,20250922,7.5704
002560.SZ,20250922,4.3026
002561.SZ,20250922,1.4725
002562.SZ,20250922,6.896
002563.SZ,20250922,7.0768
002564.SZ,20250922,3.245
002565.SZ,20250922,8.5285
002566.SZ,20250922,3.2359
002567.SZ,20250922,5.306
002568.SZ,20250922,9.1149
002569.SZ,20250922,1.558
002570.SZ,20250922,2.579
002571.SZ,20250922,4.022
002572.SZ,20250922,22.6212
002573.SZ,20250922,8.5083
002574.SZ,20250922,2.3975
002575.SZ,20250922,4.485
002576.SZ,20250922,1.3907
002577.SZ,20250922,2.343
002578.SZ,20250922,5.275
002579.SZ,20250922,4.701
002580.SZ,20250922,4.2239
002581.SZ,20250922,2.887
002582.SZ,20250922,5.9687
002583.SZ,20250922,5.633
002584.SZ,20250922,2.6985
002585.SZ,20250922,3.9185
002586.SZ,20250922,6.196
002587.SZ,20250922,7.6451
002588.SZ,20250922,10.2584
002589.SZ,20250922,9.5629
002590.SZ,20250922,4.722
002591.SZ,20250922,3.465
002592.SZ,20250922,2.572
002593.SZ,20250922,3.4719
002594.SZ,20250922,3.1499
002595.SZ,20250922,5.0282
002596.SZ,20250922,4.968
002597.SZ,20250922,5.4512
002598.SZ,20250922,2.4946
002599.SZ,20250922,3.5036
002600.SZ,20250922,4.3957
002601.SZ,20250922,11.7235
002602.SZ,20250922,9.619
002603.SZ,20250922,4.1629
002605.SZ,20250922,4.9185
002606.SZ,20250922,4.2549
002607.SZ,20250922,8.245
002608.SZ,20250922,2.7944
002609.SZ,20250922,5.6826
002611.SZ,20250922,7.0192
002612.SZ,20250922,2.5533
002613.SZ,20250922,3.7765
002614.SZ,20250922,5.6491
002615.SZ,20250922,5.7753
002616.SZ,20250922,4.735
002617.SZ,20250922,7.821
002620.SZ,20250922,4.067
002622.SZ,20250922,5.812
002623.SZ,20250922,1.0924
002624.SZ,20250922,3.7172
002625.SZ,20250922,6.7441
002626.SZ,20250922,8.4195
002627.SZ,20250922,3.4745
002628.SZ,20250922,3.833
002629.SZ,20250922,3.727
002630.SZ,20250922,5.905
002631.SZ,20250922,4.331
002632.SZ,20250922,6.7701
002633.SZ,20250922,1.523
002634.SZ,20250922,6.96
002635.SZ,20250922,5.1367
002636.SZ,20250922,2.7261
002637.SZ,20250922,4.656
002638.SZ,20250922,5.047
002639.SZ,20250922,3.088
002640.SZ,20250922,12.264
002641.SZ,20250922,6.5358
002642.SZ,20250922,4.631
002643.SZ,20250922,6.1231
002644.SZ,20250922,5.7361
002645.SZ,20250922,5.563
002646.SZ,20250922,1.1131
002647.SZ,20250922,3.8621
002648.SZ,20250922,12.9881
002649.SZ,20250922,5.2643
002650.SZ,20250922,8.224
002651.SZ,20250922,3.1714
002652.SZ,20250922,5.035
002653.SZ,20250922,3.3229
002654.SZ,20250922,6.222
002655.SZ,20250922,3.0672
002656.SZ,20250922,5.299
002657.SZ,20250922,3.637
002658.SZ,20250922,5.787
002659.SZ,20250922,2.029
002660.SZ,20250922,2.7415
002661.SZ,20250922,3.7805
002662.SZ,20250922,5.0905
002663.SZ,20250922,8.163
002664.SZ,20250922,3.178
002666.SZ,20250922,4.797
002667.SZ,20250922,3.469
002668.SZ,20250922,4.94
002669.SZ,20250922,2.166
002670.SZ,20250922,2.333
002671.SZ,20250922,4.073
002672.SZ,20250922,6.223
002673.SZ,20250922,2.6702
002674.SZ,20250922,1.4277
002675.SZ,20250922,5.2891
002676.SZ,20250922,4.6996
002677.SZ,20250922,5.0427
002678.SZ,20250922,2.792
002679.SZ,20250922,1.8129
002681.SZ,20250922,10.623
002682.SZ,20250922,2.606
002683.SZ,20250922,2.9174
002685.SZ,20250922,2.895
002686.SZ,20250922,4.7461
002687.SZ,20250922,6.895
002688.SZ,20250922,6.2132
002689.SZ,20250922,3.753
002690.SZ,20250922,5.7741
002691.SZ,20250922,1.729
002692.SZ,20250922,4.1972
002693.SZ,20250922,3.503
002694.SZ,20250922,4.097
002695.SZ,20250922,4.3897
002696.SZ,20250922,3.632
002697.SZ,20250922,8.3388
002698.SZ,20250922,2.9426
002700.SZ,20250922,6.1541
002701.SZ,20250922,10.235
002702.SZ,20250922,7.306
002703.SZ,20250922,2.5624
002705.SZ,20250922,2.1701
002706.SZ,20250922,12.8305
002707.SZ,20250922,12.155
002708.SZ,20250922,3.14
002709.SZ,20250922,14.5092
002712.SZ,20250922,5.207
002713.SZ,20250922,3.755
002714.SZ,20250922,19.5131
002715.SZ,20250922,1.5125
002716.SZ,20250922,3.816
002717.SZ,20250922,13.486
002718.SZ,20250922,2.705
002719.SZ,20250922,1.627
002721.SZ,20250922,3.046
002722.SZ,20250922,1.1091
002723.SZ,20250922,2.8729
002724.SZ,20250922,2.012
002725.SZ,20250922,2.703
002726.SZ,20250922,4.65
002727.SZ,20250922,2.2873
002728.SZ,20250922,5.1852
002729.SZ,20250922,2.7974
002730.SZ,20250922,2.3998
002731.SZ,20250922,1.7564
002732.SZ,20250922,1.1231
002733.SZ,20250922,2.4384
002734.SZ,20250922,3.6312
002735.SZ,20250922,3.4481
002736.SZ,20250922,1.302
002737.SZ,20250922,5.7288
002738.SZ,20250922,3.1881
002739.SZ,20250922,3.04
002741.SZ,20250922,3.064
002742.SZ,20250922,4.7
002743.SZ,20250922,2.1625
002745.SZ,20250922,2.3725
002746.SZ,20250922,4.6142
002747.SZ,20250922,6.213
002748.SZ,20250922,2.1609
002749.SZ,20250922,7.7562
002752.SZ,20250922,2.1042
002753.SZ,20250922,3.8563
002755.SZ,20250922,1.8035
002756.SZ,20250922,3.1669
002757.SZ,20250922,2.7971
002758.SZ,20250922,4.4123
002759.SZ,20250922,2.656
002760.SZ,20250922,1.0274
002761.SZ,20250922,3.137
002762.SZ,20250922,5.6727
002763.SZ,20250922,2.6217
002765.SZ,20250922,2.084
002766.SZ,20250922,2.016
002767.SZ,20250922,1.5331
002768.SZ,20250922,3.2181
002769.SZ,20250922,5.137
002771.SZ,20250922,2.6727
002772.SZ,20250922,2.4318
002773.SZ,20250922,2.1105
002774.SZ,20250922,1.273
002775.SZ,20250922,4.706
002777.SZ,20250922,5.1012
002778.SZ,20250922,1.439
002779.SZ,20250922,2.135
002780.SZ,20250922,1.956
002782.SZ,20250922,2.7116
002783.SZ,20250922,4.4293
002785.SZ,20250922,1.002
002786.SZ,20250922,3.027
002787.SZ,20250922,2.1689
002788.SZ,20250922,3.4042
002789.SZ,20250922,1.727
002790.SZ,20250922,3.2215
002791.SZ,20250922,1.5697
002792.SZ,20250922,3.0872
002793.SZ,20250922,3.589
002795.SZ,20250922,4.126
002796.SZ,20250922,2.317
002797.SZ,20250922,1.6802
002798.SZ,20250922,3.082
002799.SZ,20250922,2.585
002800.SZ,20250922,2.0113
002801.SZ,20250922,4.4281
002802.SZ,20250922,2.1193
002803.SZ,20250922,3.2162
002805.SZ,20250922,2.122
002806.SZ,20250922,1.728
002807.SZ,20250922,1.6287
002808.SZ,20250922,2.305
002809.SZ,20250922,2.8221
002810.SZ,20250922,3.5429
002811.SZ,20250922,1.8825
002812.SZ,20250922,3.665
002813.SZ,20250922,1.01
002815.SZ,20250922,2.3755
002816.SZ,20250922,1.004
002817.SZ,20250922,3.6669
002818.SZ,20250922,2.6682
002819.SZ,20250922,1.3262
002820.SZ,20250922,1.8367
002821.SZ,20250922,3.0098
002822.SZ,20250922,2.077
002823.SZ,20250922,2.1922
002824.SZ,20250922,2.2178
002825.SZ,20250922,3.1271
002826.SZ,20250922,1.0484
002827.SZ,20250922,1.7046
002828.SZ,20250922,1.7857
002829.SZ,20250922,2.448
002830.SZ,20250922,2.2314
002831.SZ,20250922,2.5433
002832.SZ,20250922,5.8047
002833.SZ,20250922,3.8565
002835.SZ,20250922,2.1433
002836.SZ,20250922,3.4534
002837.SZ,20250922,11.1562
002838.SZ,20250922,5.0796
002839.SZ,20250922,1.5676
002840.SZ,20250922,2.433
002841.SZ,20250922,1.7881
002842.SZ,20250922,2.8
002843.SZ,20250922,1.764
002845.SZ,20250922,2.8927
002846.SZ,20250922,2.643
002847.SZ,20250922,2.3417
002848.SZ,20250922,1.002
002849.SZ,20250922,2.164
002850.SZ,20250922,1.6021
002851.SZ,20250922,2.3356
002852.SZ,20250922,3.2543
002853.SZ,20250922,2.674
002855.SZ,20250922,1.021
002856.SZ,20250922,1.206
002857.SZ,20250922,1.6368
002858.SZ,20250922,2.012
002859.SZ,20250922,4.2661
002860.SZ,20250922,3.8127
002861.SZ,20250922,1.395
002862.SZ,20250922,2.1197
002863.SZ,20250922,1.7422
002864.SZ,20250922,1.0486
002865.SZ,20250922,1.465
002866.SZ,20250922,1.762
002867.SZ,20250922,3.1137
002868.SZ,20250922,1.373
002869.SZ,20250922,1.6729
002870.SZ,20250922,1.045
002871.SZ,20250922,3.9264
002872.SZ,20250922,1.521
002873.SZ,20250922,3.5122
002875.SZ,20250922,1.717
002876.SZ,20250922,1.8733
002877.SZ,20250922,2.8246
002878.SZ,20250922,3.192
002879.SZ,20250922,1.5559
002880.SZ,20250922,2.2157
002881.SZ,20250922,2.2476
002882.SZ,20250922,1.1519
002883.SZ,20250922,3.0301
002884.SZ,20250922,5.9477
002885.SZ,20250922,3.2037
002886.SZ,20250922,2.5971
002887.SZ,20250922,4.65
002888.SZ,20250922,1.9108
002889.SZ,20250922,2.8286
002890.SZ,20250922,2.6519
002891.SZ,20250922,2.6492
002892.SZ,20250922,8.4946
002893.SZ,20250922,1.7667
002895.SZ,20250922,1.2171
002896.SZ,20250922,2.3198
002897.SZ,20250922,1.6534
002898.SZ,20250922,1.1255
002899.SZ,20250922,1.0263
002900.SZ,20250922,1.7549
002901.SZ,20250922,1.0838
002902.SZ,20250922,1.514
002903.SZ,20250922,1.5874
002905.SZ,20250922,2.327
002906.SZ,20250922,1.0721
002907.SZ,20250922,1.0281
002908.SZ,20250922,3.0974
002909.SZ,20250922,3.0745
002910.SZ,20250922,1.025
002911.SZ,20250922,2.8816
002912.SZ,20250922,2.6883
002913.SZ,20250922,2.2659
002915.SZ,20250922,2.194
002916.SZ,20250922,2.3587
002917.SZ,20250922,2.5432
002918.SZ,20250922,2.9018
002919.SZ,20250922,3.4198
002920.SZ,20250922,1.0537
002921.SZ,20250922,1.444
002922.SZ,20250922,1.9045
002923.SZ,20250922,3.8059
002925.SZ,20250922,2.1057
002926.SZ,20250922,1.0635
002927.SZ,20250922,2.5412
002928.SZ,20250922,2.295
002929.SZ,20250922,1.0422
002930.SZ,20250922,2.0641
002931.SZ,20250922,2.3372
002932.SZ,20250922,4.005
002933.SZ,20250922,1.0375
002935.SZ,20250922,4.1289
002936.SZ,20250922,1.4218
002937.SZ,20250922,1.751
002938.SZ,20250922,1.1502
002939.SZ,20250922,1.0977
002940.SZ,20250922,2.2987
002941.SZ,20250922,1.0589
002942.SZ,20250922,1.4541
002943.SZ,20250922,1.724
002945.SZ,20250922,1.0238
002946.SZ,20250922,1.0577
002947.SZ,20250922,1.8349
002948.SZ,20250922,1.4229
002949.SZ,20250922,1.1953
002950.SZ,20250922,1.6608
002951.SZ,20250922,1.1767
002952.SZ,20250922,2.4701
002953.SZ,20250922,2.4823
002955.SZ,20250922,1.923
002956.SZ,20250922,3.1041
002957.SZ,20250922,1.0554
002958.SZ,20250922,1.2091
002959.SZ,20250922,1.4165
002960.SZ,20250922,3.3356
002961.SZ,20250922,1.1039
002962.SZ,20250922,1.5668
002963.SZ,20250922,1.0252
002965.SZ,20250922,1.3837
002966.SZ,20250922,1.4031
002967.SZ,20250922,1.6886
002969.SZ,20250922,1.0832
002970.SZ,20250922,2.1495
002971.SZ,20250922,1.3388
002972.SZ,20250922,1.6025
002973.SZ,20250922,1.0427
002975.SZ,20250922,2.0551
002976.SZ,20250922,1.23
002977.SZ,20250922,1.7258
002978.SZ,20250922,1.1668
002979.SZ,20250922,1.5556
002980.SZ,20250922,1.6311
002981.SZ,20250922,1.4495
002982.SZ,20250922,2.0169
002983.SZ,20250922,1.6526
002984.SZ,20250922,1.4695
002985.SZ,20250922,2.2804
002986.SZ,20250922,2.9724
002987.SZ,20250922,5.5737
002988.SZ,20250922,1.0521
002989.SZ,20250922,1.316
002990.SZ,20250922,2.091
002991.SZ,20250922,1.161
002992.SZ,20250922,1.322
002993.SZ,20250922,1.4178
002995.SZ,20250922,2.807
002996.SZ,20250922,1.347
002997.SZ,20250922,1.0549
002998.SZ,20250922,1.1241
002999.SZ,20250922,1.5133
003000.SZ,20250922,1.1113
003001.SZ,20250922,1.8841
003002.SZ,20250922,1.0801
003003.SZ,20250922,1.0527
003004.SZ,20250922,1.036
003005.SZ,20250922,2.0243
003006.SZ,20250922,1.1079
003007.SZ,20250922,1.3368
003008.SZ,20250922,1.495
003009.SZ,20250922,1.008
003010.SZ,20250922,2.8183
003011.SZ,20250922,1.5471
003012.SZ,20250922,1.1469
003013.SZ,20250922,1.155
003015.SZ,20250922,1.082
003016.SZ,20250922,1.164
003017.SZ,20250922,1.5361
003018.SZ,20250922,1.1066
003019.SZ,20250922,1.4664
003020.SZ,20250922,2.1959
003021.SZ,20250922,2.3071
003022.SZ,20250922,1.3426
003023.SZ,20250922,1.4264
003025.SZ,20250922,3.8112
003026.SZ,20250922,1.3438
003027.SZ,20250922,1.5931
003028.SZ,20250922,1.3633
003029.SZ,20250922,1.016
003030.SZ,20250922,1.0402
003031.SZ,20250922,2.8008
003032.SZ,20250922,1.005
003033.SZ,20250922,1.0776
003035.SZ,20250922,1.0087
003036.SZ,20250922,1.0782
003037.SZ,20250922,1.0419
003038.SZ,20250922,1.742
003039.SZ,20250922,1.045
003040.SZ,20250922,1.0301
003041.SZ,20250922,1.5775
003042.SZ,20250922,1.317
003043.SZ,20250922,1.4341
003816.SZ,20250922,1.1675
300001.SZ,20250922,7.0364
300002.SZ,20250922,15.7258
300003.SZ,20250922,4.7089
300004.SZ,20250922,4.075
300005.SZ,20250922,12.1808
300006.SZ,20250922,7.67
300007.SZ,20250922,4.2409
300008.SZ,20250922,11.498
300009.SZ,20250922,20.0928
300010.SZ,20250922,5.516
300011.SZ,20250922,8.409
300012.SZ,20250922,19.8348
300013.SZ,20250922,4.602
300014.SZ,20250922,18.379
300015.SZ,20250922,65.4194
300016.SZ,20250922,7.5911
300017.SZ,20250922,25.0865
300018.SZ,20250922,6.7954
300019.SZ,20250922,7.8742
300020.SZ,20250922,6.866
300021.SZ,20250922,11.4247
300022.SZ,20250922,4.054
300024.SZ,20250922,23.724
300025.SZ,20250922,7.955
300026.SZ,20250922,49.8875
300027.SZ,20250922,15.103
300029.SZ,20250922,1.023
300030.SZ,20250922,4.124
300031.SZ,20250922,6.8538
300032.SZ,20250922,4.231
300033.SZ,20250922,9.3323
300034.SZ,20250922,6.1208
300035.SZ,20250922,8.8688
300036.SZ,20250922,5.385
300037.SZ,20250922,6.6172
300039.SZ,20250922,12.1885
300040.SZ,20250922,6.3373
300041.SZ,20250922,8.1848
300042.SZ,20250922,3.188
300043.SZ,20250922,21.1629
300044.SZ,20250922,7.624
300045.SZ,20250922,8.199
300046.SZ,20250922,4.395
300047.SZ,20250922,5.2553
300048.SZ,20250922,8.319
300049.SZ,20250922,3.637
300050.SZ,20250922,8.337
300051.SZ,20250922,6.285
300052.SZ,20250922,2.687
300053.SZ,20250922,5.123
300054.SZ,20250922,12.9517
300055.SZ,20250922,8.0798
300056.SZ,20250922,5.971
300057.SZ,20250922,2.6406
300058.SZ,20250922,27.0302
300059.SZ,20250922,81.4661
300061.SZ,20250922,5.378
300062.SZ,20250922,6.805
300063.SZ,20250922,7.861
300065.SZ,20250922,8.767
300066.SZ,20250922,21.7592
300067.SZ,20250922,8.2781
300068.SZ,20250922,2.6134
300069.SZ,20250922,2.011
300070.SZ,20250922,18.882
300071.SZ,20250922,11.13
300072.SZ,20250922,20.403
300073.SZ,20250922,4.2959
300074.SZ,20250922,13.441
300075.SZ,20250922,8.483
300076.SZ,20250922,8.312
300077.SZ,20250922,5.149
300078.SZ,20250922,12.695
300079.SZ,20250922,12.6408
300080.SZ,20250922,2.637
300081.SZ,20250922,5.073
300082.SZ,20250922,8.274
300083.SZ,20250922,8.23
300084.SZ,20250922,4.494
300085.SZ,20250922,10.985
300086.SZ,20250922,4.913
300087.SZ,20250922,17.6424
300088.SZ,20250922,18.2329
300091.SZ,20250922,12.201
300092.SZ,20250922,2.7376
300093.SZ,20250922,1.823
300094.SZ,20250922,2.457
300095.SZ,20250922,4.2596
300096.SZ,20250922,5.124
300097.SZ,20250922,3.65
300098.SZ,20250922,15.394
300099.SZ,20250922,15.8714
300100.SZ,20250922,5.0837
300101.SZ,20250922,8.207
300102.SZ,20250922,5.4479
300103.SZ,20250922,5.085
300105.SZ,20250922,6.7812
300106.SZ,20250922,1.525
300107.SZ,20250922,9.8908
300109.SZ,20250922,7.3259
300110.SZ,20250922,5.5149
300112.SZ,20250922,4.002
300113.SZ,20250922,11.8763
300115.SZ,20250922,12.3415
300118.SZ,20250922,3.492
300119.SZ,20250922,6.3366
300120.SZ,20250922,3.424
300121.SZ,20250922,6.7477
300122.SZ,20250922,6.6618
300123.SZ,20250922,6.066
300124.SZ,20250922,24.9308
300125.SZ,20250922,4.575
300126.SZ,20250922,3.8982
300128.SZ,20250922,9.961
300129.SZ,20250922,6.3116
300130.SZ,20250922,7.5861
300131.SZ,20250922,18.532
300132.SZ,20250922,6.122
300133.SZ,20250922,25.8945
300134.SZ,20250922,4.327
300135.SZ,20250922,12.37
300136.SZ,20250922,13.2851
300137.SZ,20250922,4.602
300138.SZ,20250922,5.2209
300139.SZ,20250922,5.161
300140.SZ,20250922,4.2622
300141.SZ,20250922,4.715
300142.SZ,20250922,14.4051
300143.SZ,20250922,4.251
300144.SZ,20250922,15.8533
300145.SZ,20250922,19.552
300146.SZ,20250922,32.9084
300147.SZ,20250922,5.254
300148.SZ,20250922,5.894
300149.SZ,20250922,6.558
300150.SZ,20250922,4.822
300151.SZ,20250922,8.4757
300152.SZ,20250922,6.887
300153.SZ,20250922,4.371
300154.SZ,20250922,5.712
300155.SZ,20250922,8.263
300157.SZ,20250922,6.137
300158.SZ,20250922,5.887
300159.SZ,20250922,18.378
300160.SZ,20250922,7.785
300161.SZ,20250922,1.5506
300162.SZ,20250922,5.29
300163.SZ,20250922,6.352
300164.SZ,20250922,6.251
300165.SZ,20250922,6.732
300166.SZ,20250922,18.683
300167.SZ,20250922,6.974
300168.SZ,20250922,8.19
300169.SZ,20250922,3.084
300170.SZ,20250922,6.6711
300171.SZ,20250922,9.1704
300172.SZ,20250922,7.3472
300173.SZ,20250922,5.327
300174.SZ,20250922,3.9334
300175.SZ,20250922,4.467
300176.SZ,20250922,4.574
300177.SZ,20250922,12.276
300179.SZ,20250922,7.186
300180.SZ,20250922,7.028
300181.SZ,20250922,8.2352
300182.SZ,20250922,30.863
300183.SZ,20250922,5.2198
300184.SZ,20250922,8.713
300185.SZ,20250922,8.94
300187.SZ,20250922,9.9487
300188.SZ,20250922,13.443
300189.SZ,20250922,6.505
300190.SZ,20250922,11.6932
300191.SZ,20250922,4.098
300192.SZ,20250922,3.7569
300193.SZ,20250922,3.1696
300194.SZ,20250922,6.6422
300195.SZ,20250922,3.339
300196.SZ,20250922,3.6877
300197.SZ,20250922,31.695
300198.SZ,20250922,10.195
300199.SZ,20250922,8.33
300200.SZ,20250922,4.0964
300201.SZ,20250922,10.8171
300203.SZ,20250922,1.0686
300204.SZ,20250922,7.842
300205.SZ,20250922,5.712
300206.SZ,20250922,7.0895
300207.SZ,20250922,7.0534
300209.SZ,20250922,3.9539
300210.SZ,20250922,5.977
300211.SZ,20250922,6.541
300212.SZ,20250922,8.551
300213.SZ,20250922,6.5355
300214.SZ,20250922,3.4069
300215.SZ,20250922,18.8482
300217.SZ,20250922,13.4208
300218.SZ,20250922,2.3128
300219.SZ,20250922,5.4215
300220.SZ,20250922,4.344
300221.SZ,20250922,4.212
300222.SZ,20250922,6.393
300223.SZ,20250922,2.6621
300224.SZ,20250922,5.0248
300225.SZ,20250922,7.934
300226.SZ,20250922,8.034
300227.SZ,20250922,5.5611
300228.SZ,20250922,6.5911
300229.SZ,20250922,5.369
300230.SZ,20250922,7.4961
300231.SZ,20250922,11.0591
300232.SZ,20250922,10.1345
300233.SZ,20250922,2.3338
300234.SZ,20250922,6.1344
300235.SZ,20250922,5.6387
300236.SZ,20250922,2.593
300237.SZ,20250922,17.093
300238.SZ,20250922,4.074
300239.SZ,20250922,5.4945
300240.SZ,20250922,3.629
300241.SZ,20250922,4.0979
300242.SZ,20250922,5.154
300243.SZ,20250922,4.5899
300244.SZ,20250922,10.548
300245.SZ,20250922,4.079
300246.SZ,20250922,5.941
300247.SZ,20250922,6.305
300248.SZ,20250922,10.4281
300249.SZ,20250922,5.106
300250.SZ,20250922,4.204
300251.SZ,20250922,27.1357
300252.SZ,20250922,4.976
300253.SZ,20250922,35.4834
300254.SZ,20250922,1.496
300255.SZ,20250922,7.922
300256.SZ,20250922,4.594
300257.SZ,20250922,6.6103
300258.SZ,20250922,4.6402
300259.SZ,20250922,16.4098
300260.SZ,20250922,5.636
300261.SZ,20250922,9.3773
300263.SZ,20250922,8.4924
300264.SZ,20250922,4.141
300265.SZ,20250922,2.6437
300266.SZ,20250922,19.148
300267.SZ,20250922,10.479
300268.SZ,20250922,2.027
300269.SZ,20250922,4.233
300270.SZ,20250922,6.701
300271.SZ,20250922,8.523
300272.SZ,20250922,6.3537
300274.SZ,20250922,9.7597
300275.SZ,20250922,4.6617
300276.SZ,20250922,16.472
300277.SZ,20250922,5.4714
300278.SZ,20250922,4.37
300279.SZ,20250922,5.773
300280.SZ,20250922,1.022
300281.SZ,20250922,6.3494
300283.SZ,20250922,6.284
300284.SZ,20250922,4.0732
300285.SZ,20250922,12.6814
300286.SZ,20250922,7.1849
300287.SZ,20250922,12.397
300288.SZ,20250922,6.1541
300289.SZ,20250922,2.591
300290.SZ,20250922,6.258
300291.SZ,20250922,8.145
300292.SZ,20250922,9.413
300293.SZ,20250922,4.759
300294.SZ,20250922,4.9353
300295.SZ,20250922,3.869
300296.SZ,20250922,19.7538
300298.SZ,20250922,6.4336
300299.SZ,20250922,8.101
300300.SZ,20250922,6.662
300301.SZ,20250922,5.572
300302.SZ,20250922,6.909
300303.SZ,20250922,17.0477
300304.SZ,20250922,8.6366
300305.SZ,20250922,4.0297
300306.SZ,20250922,4.79
300307.SZ,20250922,2.2653
300308.SZ,20250922,6.5893
300310.SZ,20250922,7.701
300311.SZ,20250922,7.347
300313.SZ,20250922,2.027
300314.SZ,20250922,3.9664
300315.SZ,20250922,12.246
300316.SZ,20250922,9.6565
300317.SZ,20250922,2.767
300318.SZ,20250922,6.444
300319.SZ,20250922,8.1612
300320.SZ,20250922,8.6333
300321.SZ,20250922,2.1699
300322.SZ,20250922,4.433
300323.SZ,20250922,3.466
300324.SZ,20250922,25.015
300326.SZ,20250922,11.4335
300327.SZ,20250922,3.1316
300328.SZ,20250922,5.589
300329.SZ,20250922,3.7521
300331.SZ,20250922,3.088
300332.SZ,20250922,2.1179
