rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,vol_base,accel,avg_amount_20_used,close,trade_date
671,300244,迪安诊断,卫生和社会工作-卫生,74.92514970059881,0.17140592278490013,0.263034622416209,0.6719783990857,-0.2530122048066148,-0.34133389994457003,-0.005376344086021612,-0.08415841584158412,-0.2029297716501508,-0.0683855373149359,1.0791885693487375,4.786,4.044,0.033613327785523076,0.35,-0.22678571428571426,0.021217571765796306,0.19324493984331914,404666727.402,18.5,2026-03-27
672,000892,欢瑞世纪,文化、体育和娱乐业-广播、电视、电影和录音制作业,74.8877245508982,0.17076840997970963,0.27658245194763986,0.3893876274450921,-0.1579314587021667,-0.03750123946790679,-0.0033333333333332993,-0.047770700636942665,-0.16246498599439763,-0.047770700636942554,0.7106335847019954,3.4400000000000004,4.4515,0.026715841622322847,0.4,-0.16371681415929207,0.02187642647177385,0.15633053221288518,201691835.22349998,5.98,2026-03-27
673,000753,漳州发展,批发和零售业-零售业,74.8502994011976,0.17048571078892394,0.2962389354749588,0.8029075488682905,-0.3005223224458001,-0.5908819075264811,0.0234375,-0.06025824964131998,-0.1301460823373175,-0.051205910045629244,1.2140670733698051,3.016,2.3470000000000004,0.04262149753664246,0.3,-0.1778975741239892,0.014994067590051686,0.17350390106241698,161148722.99350002,6.55,2026-03-27
674,002250,联化科技,制造业-化学原料和化学制品制造业,74.812874251497,0.1698614537494802,0.7050731910560344,-0.2760252656495031,0.10959325644574097,-0.43386771699804,0.05434062292909214,-0.035172832019405575,-0.15552016985138006,-0.013027295285359619,0.7470817867225522,2.128,2.6455,0.02954512488621253,0.45,-0.19878854625550657,0.032779795888790535,0.2533852089163533,385924815.77799994,15.91,2026-03-27
675,002891,中宠股份,制造业-农副食品加工业,74.77544910179641,0.16883570907174905,0.29011975688306524,0.8392971862771517,-0.6006993873953599,-0.2459774184779531,0.03116675546084191,-0.10847535697835098,-0.18074074074074076,-0.07336923997606204,1.3274126020815957,2.9699999999999998,2.067999999999999,0.033263847409622994,0.35,-0.23552206673842846,0.022651446738645505,0.23666940096348743,257332028.74549994,38.71,2026-03-27
676,002251,步步高,批发和零售业-零售业,74.73802395209582,0.1683787136489924,0.029752037426289544,0.10095513871064926,0.7823112070579599,-0.1681541827385182,0.0023148148148146586,-0.05458515283842791,-0.10721649484536078,-0.037135868356682034,0.9414438311266644,2.758,2.7704999999999997,0.02355629368653483,0.45,-0.1217948717948717,0.016447012802024333,0.11159316533027841,268459724.4315001,4.33,2026-03-27
677,300458,全志科技,制造业-计算机、通信和其他电子设备制造业,74.7005988023952,0.16695147125126175,-0.016805497092957783,0.34016372027469555,0.849243093779429,-0.5414391915740989,-0.02477038686334543,-0.06858054226475274,-0.1782363977485929,-0.0675147031428801,1.1204933753372923,2.732,2.3075,0.020361509897172357,0.45,-0.14486326681448636,0.023492660709852942,0.13259359062258325,574498538.8925,35.04,2026-03-27
678,300740,水羊股份,制造业-化学原料和化学制品制造业,74.66317365269461,0.16570641031063918,0.4949716023363244,-0.15075294516649737,0.42064614641278053,-0.5248214907654825,0.028092656481025102,-0.0009578544061302763,-0.14402954452195327,-0.02475513686621955,0.7747550148310481,2.504,3.0055,0.023820856306069723,0.35,-0.1875,0.019676896540170134,0.1955116142159452,233899480.71199998,20.86,2026-03-27
679,300905,宝丽迪,制造业-橡胶和塑料制品业,74.62574850299401,0.16528695711475322,0.41936805226034024,-0.06604043091104202,0.4671574110309953,-0.5292109217854764,0.051063829787233894,-0.015332720024532343,-0.11371791333149317,-0.01372976625610478,1.039041804186819,3.12,2.838,0.02357622913579482,0.4,-0.1550741163055872,0.019791588009067034,0.2078399821471565,129537733.4075,32.11,2026-03-27
680,600089,特变电工,制造业-电气机械和器材制造业,74.58832335329342,0.16487605109175213,-0.006324713291680259,-0.6599092516206722,0.364864751928468,1.729401992852658,0.008568368439842766,-0.06827176781002642,-0.06888595912986162,-0.05728063003687478,0.6072231975707202,3.568,5.4505,0.019975540673314994,0.4,-0.14551555826723606,0.03194386602157557,0.08536467694346828,3506048214.4299955,28.25,2026-03-27
