rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,002281,光迅科技,通信设备,100.0,104.66794156558463,99.74699294898383,99.89630858564911,99.64744919120697,117.39,231.74,230.89,18012812609.0,20260519
2,600396,华电辽能,火力发电,99.60317460317461,104.51959316898996,99.95437577768561,99.9170468685193,99.97926171712982,121.54,445.61,16.15,4596630255.0,20260519
3,300302,同有科技,IT设备,99.20634920634922,104.42981197836662,99.72625466611365,100.0,99.54375777685608,152.66,220.39,59.4,6668860895.0,20260519
4,603629,利通电子,元器件,98.80952380952381,104.30171824460683,99.77602654500208,99.44006636250519,100.0,81.85,550.13,174.3,4328024128.0,20260519
5,002428,云南锗业,小金属,98.4126984126984,103.95185603533214,99.22853587722938,98.9423475736209,99.41932807963501,60.73,193.46,90.59,7021749861.0,20260519
6,002008,大族激光,专用机械,98.01587301587301,103.925748750375,99.26171712982165,98.77644131065948,99.58523434259644,58.06,223.09,136.99,6017833072.0,20260519
7,600522,中天科技,通信设备,97.61904761904762,103.69007005113257,98.78888428038158,98.83865615927002,98.7557030277893,59.11,142.12,44.55,13791413028.0,20260519
8,601991,大唐发电,火力发电,97.22222222222221,103.6202894179018,98.81791787639983,99.87557030277893,98.11281625881378,116.54,124.06,8.38,10677534695.0,20260519
9,300903,科翔股份,元器件,96.82539682539682,103.60099379818782,99.66818747407714,99.48154292824553,99.79261717129822,84.35,281.89,72.1,2912117748.0,20260519
10,300209,行云科技,互联网,96.42857142857143,103.55877950696987,99.86312733305682,99.75114060555786,99.93778515138946,105.96,392.43,27.97,2430172156.0,20260519
11,300632,光莆股份,半导体,96.03174603174604,103.53438538451071,99.68063044379925,99.97926171712982,99.48154292824553,142.62,199.15,42.24,2777084007.0,20260519
12,002384,东山精密,元器件,95.63492063492063,103.52440969666368,98.54417254251348,97.6980506014102,99.10825383658232,48.5,159.77,222.08,23346307105.0,20260519
13,603618,杭电股份,电气设备,95.23809523809523,103.49413016428328,99.5810866860224,99.17046868519287,99.85483201990876,69.63,360.83,38.71,2868981364.0,20260519
14,301511,德福科技,电气设备,94.84126984126983,103.49047432469428,99.419328079635,99.85483201990876,99.1289921194525,109.49,160.15,100.39,3165840832.0,20260519
15,603738,泰晶科技,元器件,94.44444444444444,103.46582609679287,99.65159684778101,99.62671090833679,99.66818747407714,91.4,236.32,52.5,2754948780.0,20260519
16,002491,通鼎互联,通信设备,94.04761904761905,103.43924338875019,99.17046868519287,98.29946080464538,99.75114060555786,51.66,273.66,23.69,3417562299.0,20260519
17,002208,合肥城建,区域地产,93.65079365079364,103.28676372948098,98.70178349232683,99.7096640398175,98.02986312733306,103.24,122.1,25.12,4659489087.0,20260519
18,600487,亨通光电,通信设备,93.25396825396825,103.22650795186095,98.34508502695977,96.70261302364163,99.44006636250519,42.02,196.54,75.47,13790836807.0,20260519
19,001267,汇绿生态,通信设备,92.85714285714286,103.21282724272643,99.06262961426793,98.4653670676068,99.46080464537536,53.71,197.53,63.85,3333851732.0,20260519
20,601126,四方股份,电气设备,92.46031746031747,102.98787015375838,99.15387805889672,99.31563666528412,99.0460389879718,75.44,153.35,81.58,2763464573.0,20260519
21,003018,金富科技,塑料,92.06349206349206,102.98102570071626,99.68063044379926,99.54375777685608,99.77187888842803,86.54,278.49,66.5,1900183001.0,20260519
22,300136,信维通信,元器件,91.66666666666666,102.92128633093054,98.15844048112817,98.81791787639983,97.71878888428039,59.03,116.37,111.0,10193443577.0,20260519
23,002929,润建股份,通信设备,91.26984126984127,102.86516181598503,98.47781003732891,97.90543343011198,98.85939444214019,49.76,147.11,97.78,3957295104.0,20260519
24,002980,华盛昌,电器仪表,90.87301587301587,102.8580632575006,99.419328079635,98.61053504769805,99.95852343425963,55.94,395.93,103.65,2036430023.0,20260519
25,300283,温州宏丰,电气设备,90.47619047619048,102.8168326002528,99.29904603898797,99.83409373703857,98.9423475736209,108.96,150.0,19.35,2241954737.0,20260519
26,301217,铜冠铜箔,元器件,90.07936507936508,102.71070669182583,98.97552882621319,99.58523434259644,98.5690584819577,90.2,134.66,87.53,2447042066.0,20260519
27,300042,朗科科技,IT设备,89.68253968253968,102.69217338843869,98.5815014516798,97.44919120696807,99.33637494815429,46.19,175.12,72.22,3266504717.0,20260519
28,001309,德明利,半导体,89.28571428571429,102.63827024687573,97.85566155122356,95.54126918291166,99.39858979676482,35.29,192.54,699.16,10485795109.0,20260519
29,301308,江波龙,半导体,88.88888888888889,102.62704862266654,97.78515138946496,98.19576939029449,97.5114060555786,51.17,110.73,562.43,11532346109.0,20260519
30,300721,怡达股份,化工原料,88.4920634920635,102.48744637145624,99.52301949398588,99.95852343425963,99.2326835338034,141.0,166.8,34.39,1479404622.0,20260519
31,300571,平治信息,互联网,88.09523809523809,102.44134672605631,98.96308585649109,99.39858979676482,98.67274989630859,81.77,138.47,65.89,2233523122.0,20260519
32,003031,中瓷电子,元器件,87.6984126984127,102.307408567124,98.55246785566155,99.14973040232269,98.15429282455412,68.63,124.33,172.42,2506306248.0,20260519
33,301486,致尚科技,元器件,87.3015873015873,102.26616971292641,98.7681459975114,98.7557030277893,98.77644131065948,57.42,142.68,266.24,2235657558.0,20260519
34,300806,斯迪克,塑料,86.90476190476191,102.26129252782454,98.6644545831605,97.71878888428039,99.29489838241393,48.63,171.46,80.84,2273443464.0,20260519
35,300776,帝尔激光,专用机械,86.5079365079365,102.24908726964522,98.90916632102862,99.29489838241393,98.6520116134384,74.67,137.25,144.63,1967302073.0,20260519
36,300408,三环集团,元器件,86.11111111111111,102.20739758321133,97.60265450020738,97.67731231854002,97.55288262131896,48.36,111.34,96.54,4934388658.0,20260519
37,300604,长川科技,半导体,85.71428571428571,102.2005695240687,97.45748652011613,97.28328494400664,97.57362090418913,45.4,113.32,224.05,8421963132.999999,20260519
38,600726,华电能源,火力发电,85.31746031746032,102.17833119939408,98.91746163417669,98.25798423890501,99.35711323102447,51.52,183.4,7.0,1874356982.0,20260519
39,600330,天通股份,专用机械,84.92063492063492,102.12590350878631,97.71878888428039,97.84321858150146,97.63583575279966,49.27,114.4,29.48,4044044212.0,20260519
40,603256,宏和科技,玻璃,84.52380952380952,102.05831146113908,98.04645375362921,95.52053090004148,99.73040232268768,35.18,264.92,137.21,3001150573.0,20260519
41,600869,远东股份,电气设备,84.12698412698413,102.02389246913438,98.7432600580672,97.88469514724181,99.31563666528412,49.62,172.5,21.5,1895554367.0,20260519
42,603938,三孚股份,化工原料,83.73015873015873,101.97338286476835,98.92990460389879,99.50228121111572,98.54832019908751,84.9,134.05,48.87,1595090896.0,20260519
43,300323,华灿光电,半导体,83.33333333333334,101.94484928268493,98.4072998755703,99.1289921194525,97.92617171298217,67.98,119.47,16.68,2256624869.0,20260519
44,300489,光智科技,专用机械,82.93650793650794,101.93799663269303,99.27001244296972,99.66818747407714,99.00456242223143,96.42,152.19,131.62,1229861030.0,20260519
45,002484,江海股份,元器件,82.53968253968253,101.91778295460692,97.74782248029862,99.25342181667358,96.744089589382,73.43,96.09,58.69,3368971282.0,20260519
46,000811,冰轮环境,工程机械,82.14285714285714,101.90166775139636,98.24554126918292,99.68892575694733,97.28328494400664,97.61,108.32,38.06,2370777420.0,20260519
47,603045,福达合金,小金属,81.74603174603175,101.83770695248883,99.74284529240978,99.79261717129822,99.7096640398175,107.71,253.56,70.04,852670941.0,20260519
48,300666,江丰电子,半导体,81.34920634920636,101.82946901798903,97.3828287017835,96.10120282040647,98.23724595603484,38.87,126.0,213.93,4101653223.0,20260519
49,002081,金螳螂,装修装饰,80.95238095238095,101.74333547000491,97.65242637909581,99.73040232268768,96.2671090833679,104.75,90.61,6.9,3198411367.0,20260519
50,603773,沃格光电,元器件,80.55555555555556,101.70673608936643,97.71464122770635,97.49066777270842,97.86395686437163,47.08,118.98,70.73,2972551841.0,20260519
51,603115,海星股份,铝,80.15873015873017,101.66691530747578,99.80920779759435,99.64744919120697,99.9170468685193,95.06,384.91,91.6,754670087.0,20260519
52,000988,华工科技,专用机械,79.76190476190477,101.6133154530536,96.65284114475321,96.4537536291995,96.78556615512235,41.03,96.33,158.4,21806295984.0,20260519
53,300054,鼎龙股份,化工原料,79.36507936507937,101.59256077628393,97.30402322687682,97.73952716715057,97.01368726669432,48.73,100.7,77.01,3514328838.0,20260519
54,002655,共达电声,元器件,78.96825396825396,101.45687666705466,98.4529240978847,97.4077146412277,99.14973040232269,46.03,163.05,33.25,1517588088.0,20260519
55,300567,精测电子,电器仪表,78.57142857142857,101.44616325373002,97.55288262131896,97.05516383243467,97.88469514724181,43.79,119.04,187.5,2828826000.0,20260519
56,300672,国科微,半导体,78.17460317460318,101.39711270641969,97.93861468270427,97.55288262131896,98.19576939029449,47.7,124.96,240.21,2190289957.0,20260519
57,301319,唯特偶,元器件,77.77777777777779,101.38806327389452,98.83865615927002,99.77187888842803,98.21650767316467,106.53,125.35,117.7,1120597590.0,20260519
58,600683,京投发展,区域地产,77.38095238095238,101.32022531775476,99.24512650352551,98.36167565325592,99.83409373703857,52.48,284.72,16.62,852565546.0,20260519
59,300657,弘信电子,元器件,76.98412698412699,101.20854187739658,96.70261302364165,97.57362090418913,96.12194110327665,47.74,87.88,52.08,4282752889.9999995,20260519
60,002938,鹏鼎控股,元器件,76.5873015873016,101.13826942718076,96.88925756947324,98.50684363334716,95.81086686022398,54.3,84.4,94.12,3417333369.0,20260519
61,002297,博云新材,航空,76.19047619047619,101.0650706659038,97.01368726669432,97.82248029863128,96.47449191206968,49.25,93.7,24.0,3109705637.0,20260519
62,301188,力诺药包,玻璃,75.79365079365078,101.03184842856275,98.66030692658647,99.2326835338034,98.2787225217752,71.64,128.24,40.01,982678609.0,20260519
63,600186,莲花控股,食品,75.39682539682539,100.981396202845,96.49523019493986,96.68187474077146,96.37080049771879,42.01,92.03,11.56,4265698222.0,20260519
64,300736,百邦科技,通信设备,75.0,100.86372898916855,99.20364993778514,99.19120696806304,99.21194525093323,69.93,165.33,40.41,676183362.0,20260519
65,002348,高乐股份,文教休闲,74.60317460317461,100.68830606754615,99.08751555371217,98.96308585649109,99.17046868519287,61.29,163.62,15.29,659426841.0,20260519
66,603986,兆易创新,半导体,74.20634920634922,100.64373925174964,95.70302778929904,96.47449191206968,95.18871837411862,41.09,78.24,404.56,21805396340.0,20260519
67,603186,华正新材,元器件,73.80952380952381,100.63466522837523,97.61094981335546,97.07590211530486,97.96764827872252,43.91,120.44,103.63,1583976601.0,20260519
68,000636,风华高科,元器件,73.4126984126984,100.62906671169524,97.07175445873082,97.34549979261718,96.88925756947326,45.68,99.08,32.37,2260920066.0,20260519
69,301526,国际复材,玻璃,73.01587301587301,100.61784508748603,97.0012442969722,93.71630029033597,99.19120696806304,30.04,164.12,18.7,2324344778.0,20260519
70,001339,智微智能,IT设备,72.61904761904762,100.61782049663678,98.00912484446287,97.94690999585234,98.05060141020323,50.03,122.86,109.0,1188264054.0,20260519
71,301021,英诺激光,专用机械,72.22222222222221,100.50828465711339,97.44504355039402,97.96764827872252,97.09664039817503,50.13,102.12,87.66,1599463271.0,20260519
72,300905,宝丽迪,染料涂料,71.82539682539682,100.50776824927908,98.61053504769805,98.92160929075072,98.40315221899627,60.51,131.76,74.35,763735241.0,20260519
