rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,603629,利通电子,元器件,100.0,104.3688804118255,99.85080812266888,99.6270203066722,100.0,81.95,663.47,211.94,6460761108.0,20260526
2,600396,华电辽能,火力发电,99.59677419354838,104.15594412461283,99.71819312059677,99.35764608371322,99.95855781185247,71.72,478.08,16.88,5169696083.0,20260526
3,002281,光迅科技,通信设备,99.19354838709677,104.05067430933846,99.1711562370493,98.6738499792789,99.50269374222958,56.99,197.52,206.72,14026981441.0,20260526
4,603256,宏和科技,玻璃,98.79032258064517,104.03960641571675,99.72233733941152,99.46125155408205,99.89639452963117,73.67,394.09,183.9,4340290684.0,20260526
5,000636,风华高科,元器件,98.38709677419355,104.03187553363058,99.21259842519684,99.70990468296726,98.88106092001657,88.18,145.87,41.7,11065089215.0,20260526
6,600584,长电科技,半导体,97.98387096774194,103.95629763147078,98.97637795275591,99.83423124740986,98.40447575631993,98.58,129.42,88.19,28784651037.0,20260526
7,300209,行云科技,互联网,97.58064516129032,103.88695270098214,99.85080812266888,99.8135101533361,99.8756734355574,98.1,364.59,26.11,3470729827.0,20260526
8,301217,铜冠铜箔,元器件,97.17741935483872,103.86875308944023,99.65188561956072,99.9378367177787,99.46125155408205,112.2,192.46,102.45,3999895053.0,20260526
9,300408,三环集团,元器件,96.7741935483871,103.62322060725288,98.9846663903854,99.10899295482801,98.90178201409034,66.8,148.89,116.93,8922991203.0,20260526
10,300672,国科微,半导体,96.37096774193549,103.6191596056834,99.50269374222958,99.8756734355574,99.25404061334439,106.06,177.46,331.92,3726182884.0,20260526
11,301526,国际复材,玻璃,95.96774193548387,103.57032772615536,99.092416079569,98.38375466224618,99.56485702445089,52.1,215.79,22.8,5369027628.0,20260526
12,301511,德福科技,电气设备,95.56451612903226,103.38900567042309,99.3327807708247,99.23331951927061,99.39908827186076,69.33,190.53,107.32,3567660039.0,20260526
13,603986,兆易创新,半导体,95.16129032258065,103.33816825528388,98.33816825528388,99.41980936593453,97.61707418151678,72.64,109.83,526.22,33017657438.0,20260526
14,300903,科翔股份,元器件,94.75806451612904,103.12133740099229,99.76792374637381,99.66846249481974,99.83423124740986,87.55,307.59,79.97,2157112699.0,20260526
15,603186,华正新材,元器件,94.35483870967742,103.07793128585624,99.40323249067552,99.7513468711148,99.17115623704932,89.97,168.75,132.6,2827549874.0,20260526
16,002938,鹏鼎控股,元器件,93.95161290322581,103.02354881606826,98.16411106506425,98.5495234148363,97.90716949854954,53.81,118.21,116.0,11674328495.0,20260526
17,002980,华盛昌,电器仪表,93.54838709677419,102.96731892343514,99.3327807708247,98.4251968503937,99.9378367177787,52.17,429.82,115.5,2644955677.0,20260526
18,600545,卓郎智能,纺织机械,93.14516129032258,102.616683060464,99.16286779941981,99.08827186075425,99.21259842519686,66.36,171.59,7.17,2242701566.0,20260526
19,000988,华工科技,专用机械,92.74193548387096,102.60720461622704,97.6875259013676,97.63779527559055,97.72067965188562,44.77,112.4,170.32,19018159065.0,20260526
20,002552,宝鼎科技,元器件,92.33870967741935,102.5858344276401,99.59386655615415,99.97927890592622,99.33692498963946,123.99,184.08,48.18,1655394462.0,20260526
21,600172,黄河旋风,矿物制品,91.93548387096774,102.57926026526329,98.34231247409863,98.59096560298384,98.1765437215085,55.56,123.53,13.3,4052724264.0,20260526
22,300604,长川科技,半导体,91.53225806451613,102.49791540800584,97.91960215499378,98.28014919187733,97.67923746373809,51.08,111.17,235.1,7424947228.0,20260526
23,300302,同有科技,IT设备,91.12903225806451,102.43211553216595,99.0385412349772,99.77206796518855,98.5495234148363,94.04,133.61,45.6,2171287312.0,20260526
24,601991,大唐发电,火力发电,90.7258064516129,102.40101724760625,97.90302527973476,99.29548280149191,96.97472026523,70.07,97.25,7.16,5986485608.0,20260526
25,002008,大族激光,专用机械,90.32258064516128,102.39683142016887,97.63779527559055,94.71612101118939,99.58557811852465,30.74,218.33,135.45,9890017834.0,20260526
26,002156,通富微电,半导体,89.91935483870968,102.34962227692368,97.4098632407791,98.77745544964775,96.49813510153335,59.59,88.62,75.39,24820944303.0,20260526
27,300959,线上线下,电信运营,89.51612903225806,102.33261267198925,98.67799419809367,99.95855781185247,97.82428512225445,116.14,115.77,218.99,2673924156.0,20260526
28,300201,海伦哲,工程机械,89.11290322580645,102.28586954531762,99.37422295897224,99.27476170741815,99.44053046000829,69.6,191.27,19.69,1581257485.0,20260526
29,601126,四方股份,电气设备,88.70967741935483,102.2777558639032,98.46249481972649,97.67923746373809,98.98466639038541,45.37,153.08,76.0,3058776321.0,20260526
30,001309,德明利,半导体,88.30645161290323,102.24669918796612,97.5880646498135,95.3999171156237,99.04682967260672,33.23,157.98,659.1,8963021515.0,20260526
31,300069,金利华电,电气设备,87.90322580645162,102.09561827916724,99.58557811852467,99.89639452963117,99.37836717778698,106.61,189.44,51.26,1263535637.0,20260526
32,300626,华瑞股份,电气设备,87.5,102.0477267545108,99.07583920431,98.46663903854123,99.48197264815583,52.52,197.49,42.72,1601917645.0,20260526
33,003036,泰坦股份,纺织机械,87.09677419354838,102.04178504319808,99.79278905926233,99.85495234148362,99.7513468711148,101.64,289.01,61.58,1103704558.0,20260526
34,002655,共达电声,元器件,86.69354838709677,102.0247421513655,98.8520513883133,98.09365934521342,99.35764608371322,49.62,184.38,36.97,1934592412.0,20260526
35,301362,民爆光电,电气设备,86.29032258064517,102.0028643375824,99.57314546208039,98.96394529631165,99.97927890592622,64.49,490.93,247.54,1240697305.0,20260526
36,300835,龙磁科技,矿物制品,85.88709677419355,101.99641500107349,99.10484873601325,99.37836717778698,98.92250310816411,71.97,149.68,163.29,1579878071.0,20260526
37,300567,精测电子,电器仪表,85.48387096774194,101.98415710084433,98.18897637795276,98.98466639038541,97.65851636966431,64.54,110.23,218.01,3053715293.0,20260526
38,603115,海星股份,铝,85.08064516129032,101.95189377485075,99.74305843348529,99.48197264815583,99.91711562370493,75.58,395.18,102.8,1077695750.0,20260526
39,601208,东材科技,化工原料,84.67741935483872,101.93404367573902,97.73725652714464,98.63240779113137,97.14048901782014,56.17,98.95,53.3,3838710060.0,20260526
40,301377,鼎泰高科,机械基件,84.2741935483871,101.9325041567014,98.0770824699544,97.80356402818069,98.25942809780356,46.51,125.68,327.23,3119159123.0,20260526
41,002484,江海股份,元器件,83.87096774193549,101.92617964606042,98.39204309987568,99.52341483630336,97.63779527559055,77.65,110.09,61.45,2410644246.0,20260526
42,603045,福达合金,小金属,83.46774193548387,101.92446537080772,99.6353087443017,99.64774140074596,99.6270203066722,86.45,240.37,67.7,1131117271.0,20260526
43,301071,力量钻石,矿物制品,83.06451612903226,101.92041269096276,98.20555325321176,98.71529216742644,97.86572731040198,58.27,116.68,80.15,2924297107.0,20260526
44,300323,华灿光电,半导体,82.66129032258065,101.91622686352538,97.94032324906755,98.79817654372151,97.36842105263158,59.89,102.85,17.06,3304785606.0,20260526
45,603773,沃格光电,元器件,82.25806451612904,101.90169713250017,98.76916701201824,98.32159138002487,99.06755076668048,51.31,158.59,91.54,1864457252.0,20260526
46,600186,莲花控股,食品,81.85483870967742,101.8428292531918,97.3849979278906,96.8503937007874,97.74140074595938,39.58,113.09,13.19,5237041404.0,20260526
47,301308,江波龙,半导体,81.45161290322581,101.82621076931015,97.10733526730212,98.1765437215085,96.39452963116453,50.46,87.36,538.95,9217591443.0,20260526
48,600183,生益科技,元器件,81.04838709677419,101.79241624600348,97.05346042271032,99.31620389556569,95.54496477414007,71.01,77.89,128.17,9618405872.0,20260526
49,605376,博迁新材,小金属,80.64516129032258,101.77724574218965,97.86158309158724,96.45669291338582,98.79817654372151,38.45,141.7,159.5,3208469912.0,20260526
50,300179,四方达,矿物制品,80.24193548387096,101.76383112225113,97.6875259013676,96.08371322005802,98.75673435557397,36.57,139.91,38.17,3605514531.0,20260526
51,002929,润建股份,通信设备,79.83870967741935,101.68064716387305,97.72482387070036,98.01077496891835,97.53418980522171,48.97,108.35,85.09,3297849850.0,20260526
52,300975,商络电子,元器件,79.43548387096774,101.66180677954254,97.50518027351845,96.99544135930377,97.84500621632823,40.12,116.38,29.06,3801506889.0,20260526
