rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,avg_amount_20_used,close,trade_date
272,600008,首创环保,电力、热力、燃气及水生产和供应业-水的生产和供应业,81.90921228304407,0.4752288734495253,0.6295728657721629,-0.24177522114481353,1.0287071523141007,0.5206806797602892,0.003095975232198178,0.0,0.04180064308681675,0.01567398119122254,0.9852284358795306,1.498,1.5154999999999998,0.015037998834051757,0.5,-0.051987767584097844,354787787.35,3.21,2026-03-24
273,301162,国能日新,信息传输、软件和信息技术服务业-软件和信息技术服务业,81.84245660881176,0.4692486887772986,1.2556569848063703,-0.10317721369786757,0.21339186101904462,-0.33265449283061044,0.039424460431654706,-0.013519049569848507,0.06454465075154725,0.005749926907708813,0.8554281309575301,3.3480000000000003,3.817999999999999,0.051653161496608216,0.65,-0.15865853658536588,236625213.0935,72.36,2026-03-24
274,601872,招商轮船,交通运输、仓储和邮政业-水上运输业,81.77570093457945,0.4655562766846435,1.0419390328704274,0.14342944956189485,-0.9402590699849883,1.3398341009533095,-0.013873473917869084,0.09018404907975452,0.2047457627118643,0.04452608376193967,0.789743708171267,2.3499999999999996,3.0564999999999998,0.04703055577782749,0.45,-0.20712468193384215,3862734371.5438232,17.86,2026-03-24
275,300072,海新能科,制造业-化学原料和化学制品制造业,81.70894526034714,0.4650489884294264,0.46759465936891853,0.42270018051679864,0.420612410504306,0.5880906496786539,-0.0905982905982905,-0.04144144144144135,0.10373443983402497,-0.02025782688766109,0.7777530862525418,5.436,6.933,0.04233002130652228,0.55,-0.12121212121212133,896387501.3665001,5.32,2026-03-24
276,600746,江苏索普,制造业-化学原料和化学制品制造业,81.64218958611482,0.464803296966919,0.6756222800088567,1.0694087410089599,0.059209065403645386,-0.564264089130618,-0.05841121495327106,-0.018270401948842885,0.008760951188986343,-0.03008423586040898,1.0923617868002011,2.808,2.4950000000000006,0.040273079853070805,0.45,-0.14254859611231097,247120920.25,7.98,2026-03-24
277,300594,朗进科技,制造业-铁路、船舶、航空航天和其他运输设备制造业,81.57543391188251,0.46275934414855535,1.5428611252151514,0.20433569803423185,-0.806731238865725,-0.29415188448612073,-0.03305785123966942,0.005952380952381153,0.05441941074523404,0.011908721974585923,0.7196903698352523,4.284000000000001,5.584999999999999,0.058139418353682935,0.45,-0.20361298224127355,153898713.45,30.4,2026-03-24
278,300292,吴通控股,信息传输、软件和信息技术服务业-软件和信息技术服务业,81.5086782376502,0.4622036969188558,0.4781029753481433,0.6660633371745747,0.5809743875802778,-0.0783213668673384,-0.047151277013752546,-0.020202020202020332,-0.002057613168724437,0.0008254230293023301,1.0798296510673124,5.91,5.373,0.03411846031872563,0.5,-0.12180746561886058,291956217.25,4.85,2026-03-24
279,002837,英维克,制造业-专用设备制造业,81.44192256341789,0.4621683836945374,0.19421001661174547,0.03709719182834451,0.13668951415652641,2.319147841742985,-0.059242594675665616,0.0014968566011377415,-0.08530805687203791,-0.02183235867446387,0.8290505627925129,4.012,4.776999999999999,0.040953382663095124,0.5,-0.146877748460862,3862734371.5438232,100.86,2026-03-24
280,600127,金健米业,制造业-农副食品加工业,81.37516688918558,0.4621675769016473,0.030794578724270612,0.13719381327907026,0.7264835111303605,1.8016972657739958,-0.07192254495159067,-0.07829670329670335,-0.0014880952380952328,-0.05286188157244698,0.6104529853129453,4.856,7.5455,0.026441613233086043,0.55,-0.1304926764314247,348407419.6,6.66,2026-03-24
281,300921,南凌科技,信息传输、软件和信息技术服务业-互联网和相关服务,81.30841121495327,0.4619610335899749,0.5434152119732094,0.5863809083570357,0.14170186452714134,0.46439565870669286,-0.028010185522007958,-0.06508047585724286,-0.04571428571428571,-0.003654262062793734,0.8035841987724119,9.419999999999998,11.379999999999999,0.04873113681852124,0.6,-0.15971024491203856,355704145.48800004,26.63,2026-03-24
282,603701,德宏股份,制造业-电气机械和器材制造业,81.24165554072096,0.4585327685737641,1.1683881394854543,-0.1871255302080038,0.8464855664464788,-0.8755881197180835,0.04045454545454552,0.0092592592592593,0.141645885286783,0.0708771929824561,0.933145236278616,2.102,2.2895,0.034479985153942745,0.65,-0.10470085470085466,130455631.2,22.82,2026-03-24
283,603162,海通发展,交通运输、仓储和邮政业-水上运输业,81.17489986648864,0.45803752735268444,-0.33129352647704413,2.174225610575612,-0.35403751420749696,0.7853735876073233,-0.011303692539562982,-0.03173431734317356,-0.13797634691195804,-0.06479435455128668,1.0583272660278304,7.843999999999999,6.789999999999999,0.02725931664140631,0.4,-0.22187886279357227,270481133.0,13.07,2026-03-24
284,300999,金龙鱼,制造业-农副食品加工业,81.10814419225633,0.45720505772316455,0.16843157988902796,-0.39495504547839005,0.8794227965277064,2.0845775188773974,-0.061498200850506946,-0.06333659810643155,-0.026137135098438513,-0.04122178221130535,0.6621339622740201,2.6759999999999997,3.8830000000000005,0.01842091099102845,0.4,-0.10480075305930336,642942181.0655,28.65,2026-03-24
285,300489,光智科技,制造业-计算机、通信和其他电子设备制造业,81.04138851802402,0.45673057810142903,0.874446348227741,0.4351758304499529,0.5227410917889659,-0.7092675810663256,0.008724832214765055,-0.014856893161459439,0.029452054794520732,0.030864197530864335,1.0670036251490616,3.06,2.8169999999999997,0.03873058015456711,0.5,-0.1196986006458558,169847512.35,45.21,2026-03-24
286,600487,亨通光电,制造业-电气机械和器材制造业,80.97463284379172,0.45398976223744136,0.8956991683053787,-0.29583826638159605,-0.45995446460635914,1.7444036962130713,0.05976185126937783,-0.07145669291338574,0.17047146401985125,0.005521093133806554,0.717551886731063,4.5120000000000005,5.8405,0.04809919713282193,0.55,-0.1956437183975107,3862734371.5438232,47.69,2026-03-24
