rank,code,name,industry,score_100,score_raw,leadership_score,trend_score,cluster_score,stability_score,liquidity_score,sector_rank_20,sector_rank_60,ret_20,ret_60,ma_bull_20_60,ma_alignment_20,trend_slope_60,trend_slope_20,trend_eff_20,trend_eff_60,amount_ratio_5_20,amount_ratio_20_60,money_flow_bias_20,money_flow_bias_60,pv_sync_20,vol_20,vol_60,max_drawdown_20,max_drawdown_60,chip_tightness,win_rate_20,win_rate_60,avg_amount_20,close,trade_date
1,603990,麦迪科技,软件服务,100.0,1.6842682120418844,1.4977139696248745,1.9105767275277619,1.521109664168115,1.885162116152264,-0.07140932134548776,99.00990099009901,99.00990099009901,0.42158092848180684,0.595774647887324,0.13883414848320874,0.1642584324062617,0.005736930253740953,0.02188941070735907,0.7177394545992438,0.5317754614330483,1.5273493168214691,1.6646095034451422,0.5609829295269774,0.4025729420954856,0.3776350279462271,0.029077320742769922,0.024489457848718456,-0.02143569292123626,-0.054123711340206215,-0.03522887829559447,0.7,0.6166666666666667,500406181.6,22.66,20260605
2,605018,长华集团,汽车配件,98.59154929577466,1.5064133433782119,1.7201092694730615,1.4892367005635339,1.5349434443102365,1.1716776315892539,-0.562253199798663,100.0,99.56140350877193,0.34298780487804903,0.5034129692832765,0.12730605251623706,0.0845751449172912,0.00601489504966354,0.01131274389848505,0.5848018240998992,0.41675479458067227,1.7892392332310574,1.5652270428135031,0.4688914448839249,0.3604656576980318,0.6445999300068302,0.03356142284977543,0.027165833943058527,-0.07749830047586681,-0.14238134887593668,-0.033534844693793815,0.65,0.5666666666666667,187385036.15,17.62,20260605
3,300948,冠中生态,环境保护,97.1830985915493,1.3744795511412773,1.5846715699197862,1.5575546421927426,1.4659403442011671,0.7160216678343196,-0.4613219730274374,98.96907216494846,98.96907216494846,0.2954833262980161,0.4490084985835694,0.16831228991043723,0.1062390175140477,0.00598337093886184,0.01762134108902703,0.4768080553590972,0.2853260315669447,1.2031225447209968,1.6327976461887752,0.4113426313548153,0.3596129854418766,0.7273900813250607,0.03761448894623122,0.03271081197444376,-0.05689655172413788,-0.18635170603674533,-0.0496579736836357,0.65,0.6166666666666667,232436221.1755,30.69,20260605
4,603311,金海高科,家用电器,95.77464788732394,1.2942888331645301,1.6259178355383312,2.0994170077482783,1.1036143915323307,0.02877816341439407,0.06861643261554795,98.75,100.0,0.6968731836465225,1.568738229755179,0.3769108910891086,0.20527127688833,0.015730389354578687,0.030464633534526744,0.7177394545992438,0.6891298522035523,1.1932355169645696,2.0479491897465403,0.5609829295269774,0.4025729420954856,0.6638162878865296,0.04832731876107479,0.04425811502129556,-0.08645899554990466,-0.1549942594718715,-0.0674909757907384,0.75,0.6333333333333333,587639336.1,40.92,20260605
5,300420,五洋自控,机械基件,94.36619718309859,1.1942079921985993,1.3399274924523743,1.1277171720456896,1.7399393241683443,0.37657810204689257,-0.43725442414311627,99.03846153846155,96.15384615384616,0.6273458445040214,0.48774509803921573,0.17846631785480715,0.13098855359001046,0.006079599176502591,0.015744877281653646,0.6850043527594374,0.3041296665197745,1.8392326543253008,2.2819393527610683,0.5609829295269774,0.4025729420954856,0.6760164137759035,0.05355783140333318,0.03791614441306727,-0.07039337474120078,-0.17745803357314138,-0.05550437519972183,0.65,0.5333333333333333,518104778.46999997,6.07,20260605
6,300907,康平科技,电气设备,92.95774647887323,1.1807606263035535,1.5703316840390202,1.5433839671011755,1.2364811125400328,0.07347425590772774,-0.728541688733051,100.0,97.44525547445255,0.6488335925349922,0.7788590604026844,0.21669775354595378,0.1652949574841751,0.008787353888373655,0.025589578200875096,0.6323475450359561,0.4279361855796871,1.3229357608520345,2.183450028491649,0.29882614596631896,0.23311855967182626,0.7950828302953387,0.06471962232211598,0.04429823064161681,-0.08782254413761892,-0.14630172694688826,-0.07005144300018747,0.5,0.45,286861349.996,53.01,20260605
7,603823,百合花,染料涂料,91.54929577464789,1.143701570838796,1.6131613014215205,1.9177820462092063,0.5020103943728605,0.2740253513341157,-0.18226851902991936,100.0,96.7741935483871,0.6968731836465225,0.6839113132461627,0.29168069627467275,0.15037256029659224,0.010913764314025201,0.02402239833694773,0.6820413562360726,0.3814263375401155,1.3378568827106796,2.2487328672236924,0.48898374533567923,0.3964828193575836,0.3831676711747017,0.053535225571320615,0.03870866025300663,-0.09181494661921719,-0.16582349634626192,-0.061725260134532625,0.75,0.5666666666666667,489317764.0,29.62,20260605
8,301511,德福科技,电气设备,90.14084507042254,1.1056454453492777,1.4467656582967698,2.326089992307661,0.26006411170830956,0.12538610928127003,1.9570300106194751,97.44525547445255,100.0,0.2632135306553911,1.7979673137903014,0.47326870953022476,0.12265737736560078,0.020026330128634258,0.017687026783956342,0.284599909111296,0.6891298522035523,1.1519558827729335,1.5668104365588171,-0.07441458660748156,0.2603540176878863,0.4695848270212419,0.05889900651260505,0.05631664437906034,-0.10355839416058388,-0.15994130594277323,-0.08286168058948065,0.45,0.6333333333333333,4482382571.247999,119.5,20260605
9,600869,远东股份,电气设备,88.73239436619718,1.1003024399892842,1.6049600173094865,1.4485733562319127,0.6111583644528589,0.5194075231262273,0.8571491997168618,99.63503649635037,99.63503649635037,0.5060750132065506,1.1197026022304835,0.2962720918338353,0.10398281493172017,0.01281066579034799,0.01151461543317093,0.5826393970049821,0.46815972060136896,1.3993297688945514,1.4481422098421195,0.3454219409273598,0.30883371694319706,0.2766262910633502,0.05126664400680456,0.04834664430371958,-0.10273081924577376,-0.16895604395604402,-0.058481743147794904,0.6,0.6,2764099166.6,28.51,20260605
10,300163,先锋新材,家居用品,87.32394366197182,1.0726253038558702,1.201408221349177,1.041758942841046,1.3455275263672113,0.5769061007452634,1.1608544548197461,98.52941176470588,91.17647058823529,0.4276169265033407,0.26679841897233225,0.13157370517928313,0.11356394683566591,0.00485128117704231,0.020337349844111185,0.5990724920500409,0.1513848678580151,0.8426045238394624,1.743769918273684,0.5609829295269774,0.31564002101626765,0.7184949757397596,0.046448302385989904,0.041172195619966205,-0.058914728682170514,-0.16764132553606248,-0.06236980535966392,0.7,0.5333333333333333,288614088.4835,6.41,20260605
