rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,603629,利通电子,元器件,100.0,104.54071013310545,99.89227263310545,99.73068158276362,100.0,86.69,630.56,202.0,7063167913.0,20260525
2,002281,光迅科技,通信设备,99.6078431372549,104.4714342824218,99.5690905324218,99.60638077480837,99.54423037083075,80.67,216.22,223.98,15980200558.0,20260525
3,300672,国科微,半导体,99.2156862745098,104.17077765692977,99.63952765692977,99.81354878806712,99.52351356950487,101.83,209.44,333.2,6146748510.0,20260525
4,300209,行云科技,互联网,98.82352941176471,104.16251521390097,99.90470271390097,99.9171327946965,99.89641599337062,114.73,435.08,29.59,4240477115.0,20260525
5,600396,华电辽能,火力发电,98.4313725490196,104.05360229568055,99.77625854568055,99.56494717215662,99.9171327946965,79.19,454.33,16.02,4258079378.9999995,20260525
6,300408,三环集团,元器件,98.0392156862745,103.83099783768387,99.02631033768387,99.39921276154962,98.77770872177337,72.16,147.37,115.35,10479286155.0,20260525
7,002008,大族激光,专用机械,97.6470588235294,103.66468885954009,99.05531385954009,98.25978868862649,99.5856639734825,51.02,233.01,142.23,6573441309.0,20260525
8,300903,科翔股份,元器件,97.25490196078431,103.61681362647607,99.78868862647607,99.7513983840895,99.81354878806712,88.66,313.68,82.86,3177808370.0,20260525
9,301511,德福科技,电气设备,96.86274509803921,103.516749857572,99.337062357572,99.21276154961673,99.4199295628755,68.48,195.6,108.28,3749210176.0,20260525
10,603256,宏和科技,玻璃,96.47058823529412,103.51203192977005,99.52765692977005,99.00559353635798,99.87569919204475,63.31,361.95,175.31,3478772548.0,20260525
11,301217,铜冠铜箔,元器件,96.07843137254902,103.49781745261032,99.41578620261032,99.68924798011187,99.23347835094262,85.82,170.44,95.68,3625350064.0,20260525
12,301526,国际复材,玻璃,95.68627450980392,103.39658027113114,99.08017402113114,98.50839030453697,99.46136316552725,54.11,200.28,21.56,4564348991.0,20260525
13,603986,兆易创新,半导体,95.29411764705881,103.3219390926041,98.3219390926041,99.06774394033562,97.8247358607831,64.21,118.77,515.6,29387713836.0,20260525
14,300604,长川科技,半导体,94.90196078431372,103.32077781877977,98.57468406877977,98.92272633105449,98.34265589392997,62.84,133.96,248.0,9208390945.0,20260525
15,600584,长电科技,半导体,94.50980392156862,103.14200234358815,98.18106484358815,99.46136316552725,97.32753262896209,76.16,108.99,80.17,21048787141.0,20260525
16,601126,四方股份,电气设备,94.11764705882352,103.00001537575099,98.83985912575099,98.34265589392997,99.171327946965,51.46,166.58,80.88,3677382716.0,20260525
17,603115,海星股份,铝,93.72549019607843,102.94861990496167,99.92127615496167,99.89641599337062,99.93784959602237,113.26,479.8,114.22,1953537719.0,20260525
18,300567,精测电子,电器仪表,93.33333333333333,102.90411924461364,98.66583799461364,99.02631033768387,98.42552309923349,64.02,136.21,224.45,4109104920.0,20260525
19,300302,同有科技,IT设备,92.94117647058823,102.8757752615496,99.3992127615496,99.834265589393,99.10917754298735,106.79,164.88,50.54,2610951760.0,20260525
20,603186,华正新材,元器件,92.54901960784314,102.86983536616947,99.15889786616947,99.48207996685312,98.94344313238037,77.46,157.25,131.25,2971597167.0,20260525
21,300069,金利华电,电气设备,92.15686274509804,102.83377923011187,99.68924798011187,100.0,99.48207996685312,127.26,201.25,53.02,2174745772.0,20260525
22,601991,大唐发电,火力发电,91.76470588235294,102.7596640641185,98.1893515641185,99.54423037083075,97.28609902631034,78.31,108.45,7.4,6295148312.0,20260525
23,300632,光莆股份,半导体,91.37254901960785,102.53663070359437,99.27491195359437,99.95856639734825,98.81914232442512,123.36,151.22,38.06,2386664177.0,20260525
24,605376,博迁新材,小金属,90.98039215686275,102.45485193961053,98.11891443961053,97.03749741039984,98.83985912575099,41.82,152.8,166.87,4592788438.0,20260525
25,002929,润建股份,通信设备,90.58823529411765,102.44539180650507,98.22664180650507,98.73627511912161,97.88688626476072,57.46,119.87,89.2,3898028415.0,20260525
26,001309,德明利,半导体,90.19607843137256,102.38674950150198,97.67971825150198,95.25585249637456,99.29562875492024,32.38,178.11,695.0,9096243902.0,20260525
27,301362,民爆光电,电气设备,89.80392156862746,102.38160267117257,99.70582142117257,99.29562875492024,99.97928319867412,70.76,527.8,263.55,1542417572.0,20260525
28,002491,通鼎互联,通信设备,89.41176470588236,102.29566840817279,98.40894965817279,96.3952765692977,99.7513983840895,36.93,291.69,23.58,3271423729.0,20260525
29,002484,江海股份,元器件,89.01960784313725,102.28677070385332,98.18520820385332,99.502796768179,97.30681582763621,77.49,108.94,61.91,3636895785.0,20260525
30,000988,华工科技,专用机械,88.62745098039215,102.21211738657551,97.29024238657551,97.07893101305159,97.43111663559147,42.16,109.86,171.94,17898491776.0,20260525
31,300323,华灿光电,半导体,88.23529411764706,102.15538086544437,98.21006836544437,98.81914232442512,97.80401905945722,57.86,118.54,17.68,3424523070.0,20260525
32,301308,江波龙,半导体,87.84313725490196,102.12097559949244,97.33581934949244,97.96975347006422,96.91319660244459,47.75,99.57,565.5,10105111845.0,20260525
33,002980,华盛昌,电器仪表,87.45098039215686,102.11169754764865,99.49451004764865,98.79842552309923,99.95856639734825,57.62,492.96,128.02,1510791259.0,20260525
34,002552,宝鼎科技,元器件,87.05882352941177,102.03000375492023,99.29562875492023,99.79283198674125,98.96415993370623,98.91,158.1,43.8,1569531514.0,20260525
35,300201,海伦哲,工程机械,86.66666666666667,102.01756153537394,99.14646778537394,98.98487673503212,99.2541951522685,63.1,176.61,18.92,1747535698.0,20260525
36,002297,博云新材,航空,86.27450980392157,101.99616091775431,98.08991091775431,97.36896623161384,98.57054070851461,44.11,140.07,29.24,3322352283.0,20260525
37,603618,杭电股份,电气设备,85.88235294117646,101.96538513828466,98.09819763828466,95.46302050963331,99.85498239071887,32.92,355.04,37.95,3263943655.0,20260525
38,300042,朗科科技,IT设备,85.49019607843137,101.89322431116636,98.61197431116636,97.80401905945722,99.15061114563912,46.64,165.93,71.72,2389446868.0,20260525
