rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,300604,长川科技,半导体,100.0,104.00146807856606,99.450186027284,99.40057875155023,99.48325754443985,45.01,160.37,335.62,11101954879.1,20260714
2,600584,长电科技,半导体,99.35483870967742,103.85693918868785,98.92104175279042,99.00785448532451,98.86316659776767,38.19,115.89,102.7,27424670381.0,20260714
3,002185,华天科技,半导体,98.70967741935483,103.47865721160473,98.60686233980985,99.52459694088466,97.99503927242662,49.91,81.74,25.68,21083239146.8,20260714
4,600206,有研新材,半导体,98.06451612903226,103.43087840917522,99.13600661430343,99.48325754443985,98.90450599421249,48.05,118.02,52.63,6526449837.0,20260714
5,300489,光智科技,专用机械,97.41935483870968,103.38213237086738,99.50392724266226,98.75981810665564,100.0,34.58,531.91,263.0,3198511214.6299996,20260714
6,000811,冰轮环境,工程机械,96.7741935483871,103.22289619571553,99.5369987598181,99.6486151302191,99.46258784621745,53.62,159.35,52.0,2942906556.68,20260714
7,600667,太极实业,半导体,96.12903225806451,103.21075937291316,98.88383629599008,98.44977263331955,99.17321207110376,30.58,131.39,22.63,6765829074.0,20260714
8,002409,雅克科技,半导体,95.48387096774194,102.98956710232031,98.7267465894998,98.80115750310046,98.67713931376602,35.05,107.22,187.49,6525680045.33,20260714
9,001309,德明利,半导体,94.83870967741936,102.74270995643464,98.12732534105002,95.53534518396032,99.85531211244316,14.67,221.82,736.0,11999055401.900002,20260714
10,002821,凯莱英,生物制药,94.19354838709677,102.70932044392151,98.86316659776767,99.73129392310872,98.2844150475403,55.33,92.38,177.95,3066316525.1000004,20260714
11,603823,百合花,染料涂料,93.54838709677419,102.63346530140659,99.78090119884249,99.54526663910707,99.93799090533278,50.58,290.6,66.48,1406974689.0,20260714
12,600176,中国巨石,玻璃,92.90322580645162,102.60011553831315,97.92062835882597,96.81686647374949,98.65646961554361,19.12,106.12,54.52,12400462988.0,20260714
13,301526,国际复材,玻璃,92.25806451612904,102.43980612883053,98.04878048780489,95.43199669284829,99.79330301777594,14.5,205.07,39.08,7432506012.389999,20260714
14,600353,旭光电子,元器件,91.61290322580645,102.39911597290681,98.93757751136835,98.49111202976437,99.23522116577098,30.8,132.43,41.28,2028332585.0,20260714
15,603065,宿迁联盛,化工原料,90.96774193548387,102.38639615861608,99.69408846630839,99.91732120711038,99.54526663910707,75.67,171.51,23.54,1228267599.0,20260714
16,000021,深科技,元器件,90.32258064516128,102.37785003338952,97.85861926415875,98.67713931376602,97.31293923108723,33.04,71.15,52.51,10711843930.0,20260714
17,600641,先导基电,半导体,89.6774193548387,102.36405698476804,98.71021083092188,98.32575444398512,98.9665150888797,29.28,120.07,40.14,2637584525.0,20260714
18,603986,兆易创新,半导体,89.03225806451613,102.23439437784208,97.23439437784208,94.91525423728814,98.78048780487805,12.74,114.0,583.99,38337659763.0,20260714
19,301396,宏景科技,软件服务,88.38709677419355,102.19880539744119,98.28854898718478,96.77552707730467,99.2972302604382,19.06,136.6,236.6,3281818948.21,20260714
20,300223,北京君正,半导体,87.74193548387098,102.15354405825674,97.73046713517982,98.01570897064903,97.5403059115337,26.41,75.44,207.69,8210960169.610001,20260714
21,300671,富满微,半导体,87.09677419354838,102.0981466170594,99.18147995039273,99.81397271599835,98.75981810665564,62.74,113.69,86.01,1414891500.5600002,20260714
22,000938,紫光股份,IT设备,86.45161290322581,102.0803123774393,97.30467135179828,99.15254237288136,96.07275733774287,39.65,54.99,36.98,16749070142.300001,20260714
23,002674,兴业科技,纺织,85.80645161290322,102.05562798783139,99.49152542372882,99.93799090533278,99.19388176932617,91.59,131.49,31.9,1181469978.6000001,20260714
24,002156,通富微电,半导体,85.16129032258064,101.95114001335581,97.1434477056635,98.03637866887144,96.54816039685821,26.54,62.09,77.87,17825215553.2,20260714
25,002384,东山精密,元器件,84.51612903225806,101.94807930804211,97.04423315419595,93.19966928482845,99.60727573377429,8.8,174.42,260.37,23856271061.0,20260714
26,603137,恒尚节能,装修装饰,83.87096774193549,101.89537157757496,99.4915254237288,100.0,99.15254237288136,150.15,129.74,32.37,1131431716.0,20260714
27,300821,东岳硅材,化工原料,83.22580645161291,101.89396709808038,97.88755684167012,98.5944605208764,97.41628772219926,32.29,73.23,23.23,3699721424.75,20260714
28,002317,众生药业,中成药,82.58064516129032,101.87313840217932,98.25134353038445,99.06986357999173,97.70566349731294,39.06,77.39,31.15,2460929880.86,20260714
29,300209,行云科技,互联网,81.93548387096774,101.85574140617547,97.81727986771394,94.60520876395205,99.95866060355519,11.91,325.21,30.36,3732478467.3100004,20260714
30,603757,大元泵业,机械基件,81.29032258064515,101.67138359779948,98.5944605208764,99.71062422488632,97.85035138486978,55.04,78.76,78.28,1513830262.0,20260714
31,301392,汇成真空,专用机械,80.64516129032258,101.60798327344422,99.39644481190575,99.42124844977263,99.37990905332782,45.76,142.73,252.34,975588756.88,20260714
32,000725,京东方Ａ,元器件,80.0,101.45404702091349,96.6143034311699,96.65150888797024,96.58949979330302,18.58,62.5,7.02,20295239099.5,20260714
33,300214,日科化学,化工原料,79.35483870967742,101.38904346996533,98.79288962381149,99.89665150888797,98.05704836709384,74.71,84.07,13.4,1186714637.7,20260714
34,000977,浪潮信息,IT设备,78.70967741935485,101.29175014044795,96.54816039685821,98.78048780487805,95.05994212484498,34.65,44.64,84.95,14532519989.199999,20260714
35,002371,北方华创,半导体,78.06451612903226,101.24316309981874,96.53162463828028,95.1426209177346,97.45762711864407,13.48,73.53,774.2,12739965364.6,20260714
36,002422,科伦药业,化学制药,77.41935483870968,101.19624553481519,97.47829681686648,98.65646961554361,96.69284828441505,32.91,64.3,48.5,2950537087.27,20260714
37,300843,胜蓝股份,元器件,76.77419354838709,101.13558792041637,99.14840843323688,98.86316659776767,99.33856965688301,35.8,142.24,133.11,894035871.13,20260714
38,301307,美利信,通信设备,76.12903225806451,101.12753203803224,98.62753203803224,97.68499379909053,99.25589086399339,23.62,133.86,78.04,1156991547.1999998,20260714
39,002747,埃斯顿,机械基件,75.48387096774194,100.96592414750745,96.89541132699463,95.74204216618438,97.66432410086813,15.56,76.63,38.4,3740474299.6899996,20260714
40,300475,香农芯创,元器件,74.83870967741936,100.94546644618988,96.36213311285655,94.99793303017776,97.27159983464242,13.02,70.8,230.89,11526865382.0,20260714
41,300720,海川智能,电器仪表,74.19354838709677,100.91863558792042,98.73914840843324,97.87102108309219,99.3178999586606,24.72,138.94,91.56,954783457.0,20260714
42,603991,至正股份,半导体,73.54838709677419,100.91782734972071,98.19346837536173,99.11120297643654,97.5816453079785,39.25,75.99,164.73,1252844903.0,20260714
43,300285,国瓷材料,陶瓷,72.90322580645162,100.81613508442777,96.58536585365854,94.00578751550228,98.30508474576271,10.6,92.87,70.01,5814806473.52,20260714
44,301310,鑫宏业,汽车配件,72.25806451612902,100.79558463446435,98.77635386523357,99.9793303017776,97.97436957420422,117.43,81.43,67.6,922541325.8699999,20260714
45,600172,黄河旋风,矿物制品,71.61290322580646,100.74875981810666,96.99875981810666,97.5816453079785,96.61016949152543,22.62,62.71,15.23,2975425590.0,20260714
46,300558,贝达药业,化学制药,70.96774193548387,100.60590040385411,97.43282348077719,98.51178172798677,96.71351798263746,30.83,64.43,69.8,1625558599.0800002,20260714
47,300759,康龙化成,化学制药,70.3225806451613,100.51639796058979,96.34973129392311,99.83464241422075,94.02645721372468,64.35,36.88,36.93,4403128113.780001,20260714
48,603127,昭衍新药,医疗保健,69.6774193548387,100.47489956646633,96.69284828441505,99.17321207110376,95.03927242662257,40.56,44.63,46.02,2997726247.0,20260714
49,300540,蜀道装备,专用机械,69.03225806451613,100.37005384721382,97.70979743695742,99.79330301777594,96.32079371641174,60.08,58.14,39.06,1212684433.19,20260714
50,300903,科翔股份,元器件,68.38709677419355,100.2824858757062,96.94915254237287,92.93096320793717,99.6279454319967,8.51,184.64,84.88,1915985328.6299999,20260714
51,301045,天禄科技,元器件,67.74193548387096,100.16481434371057,98.97891690781314,99.33856965688301,98.73914840843324,42.8,113.27,84.24,505657977.85,20260714
52,002536,飞龙股份,汽车配件,67.0967741935484,100.07380142249923,96.54816039685821,96.92021496486151,96.30012401818934,19.57,58.1,54.07,2203029822.04,20260714
53,603259,药明康德,化学制药,66.45161290322581,100.06386406758462,95.57668458040513,98.18106655642828,93.84042992972303,28.32,36.01,127.51,9326276586.0,20260714
54,301321,翰博高新,元器件,65.80645161290323,99.98501446878876,98.73501446878876,98.2637453493179,99.04919388176933,28.93,126.36,45.77,520464306.90000004,20260714
55,600246,万通发展,区域地产,65.16129032258064,99.92406535864578,96.10996279454321,94.02645721372468,97.49896651508888,10.62,75.07,19.17,3031756155.0,20260714
