trade_date,open,high,low,close,vol,amount,turnover
2025-10-09,28.58,29.97,27.92,29.8,366826.36,1059034284.9999999,
2025-10-10,29.64,30.87,29.42,30.45,298578.48,908660130.0,
2025-10-13,29.12,30.36,29.11,30.13,214136.17,640804454.0,
2025-10-14,31.0,31.38,28.97,29.23,241477.56,725394582.0,
2025-10-15,29.65,30.07,28.98,29.23,161333.69,474362563.0,
2025-10-16,29.0,29.16,27.04,27.28,406977.85,1130015769.0,
2025-10-17,27.3,27.46,26.56,26.63,221407.76,596752461.0,
2025-10-20,26.99,27.69,26.06,26.91,284278.64,760917094.0,
2025-10-21,26.41,27.01,25.12,26.9,235160.75,623325509.0,
2025-10-22,26.88,26.97,26.34,26.4,121446.85,322900841.0,
2025-10-23,26.33,26.7,25.61,26.63,139459.0,365468653.0,
2025-10-24,26.77,27.18,26.28,26.48,117524.8,312137829.0,
2025-10-27,26.79,27.46,26.6,26.72,181227.38,489321067.0,
2025-10-28,26.9,27.89,26.79,27.34,245571.68,674106690.0,
2025-10-29,27.51,28.66,27.37,28.41,250753.16,704534000.0,
2025-10-30,28.36,29.2,27.96,28.48,270186.24,770881998.0,
2025-10-31,28.7,29.47,28.21,28.57,300394.81,867130075.0,
2025-11-03,28.6,28.72,27.95,28.51,180378.3,510814480.0,
2025-11-04,28.5,29.1,27.35,27.51,189503.67,532553182.0,
2025-11-05,27.1,29.08,26.99,28.89,324954.4,919918984.0,
2025-11-06,28.87,31.38,28.87,30.79,504900.71,1544954647.0,
2025-11-07,31.16,32.95,30.61,32.24,614554.58,1964711731.0,
2025-11-10,33.17,34.55,32.64,33.15,705680.45,2357173261.0,
2025-11-11,33.15,33.3,32.49,32.59,411514.97,1352165391.0,
2025-11-12,32.2,33.12,31.2,32.58,361240.05,1157048186.0,
2025-11-13,32.99,35.46,32.67,34.71,669071.75,2305188440.0,
2025-11-14,34.51,35.7,34.17,34.91,471831.1,1652254583.0,
2025-11-17,36.48,36.95,35.24,35.6,513625.17,1843071007.0,
2025-11-18,34.95,36.11,33.71,33.95,509493.85,1759675588.0,
2025-11-19,33.79,34.8,33.32,34.16,371493.71,1263538980.0,
2025-11-20,34.0,35.0,32.83,32.9,411537.79,1386050882.0,
2025-11-21,32.17,32.56,30.38,31.5,465210.21,1464531175.0,
2025-11-24,31.78,31.78,30.19,30.6,303367.0,932255196.0,
2025-11-25,30.8,31.29,30.43,30.78,237592.06,731604755.0,
2025-11-26,30.8,31.2,30.46,30.51,199838.16,615214129.0,
2025-11-27,30.51,31.9,30.47,31.5,265044.0,834124795.0,
2025-11-28,31.3,33.05,31.26,32.5,253934.15,824636469.0,
2025-12-01,32.57,33.27,32.16,32.37,216495.26,706077192.0,
2025-12-02,32.27,32.96,31.92,32.34,126342.0,409839436.0,
2025-12-03,32.58,33.07,31.85,32.13,163424.96,529249971.99999994,
2025-12-04,31.93,33.16,31.9,32.58,191528.39,625433656.0,
2025-12-05,33.12,33.74,31.9,33.58,269814.03,890442391.0,
2025-12-08,33.58,33.59,32.44,32.99,215219.04,707332515.0,
2025-12-09,32.71,32.99,31.87,32.11,205595.22,663504031.0,
2025-12-10,31.99,32.55,31.8,32.21,133938.16,431017124.0,
2025-12-11,32.34,33.12,31.78,31.85,134118.73,434042675.0,
2025-12-12,32.0,32.32,31.19,31.35,167410.14,529144169.0,
2025-12-15,31.08,31.92,30.88,31.3,147236.86,463208164.0,
2025-12-16,31.23,31.29,30.16,30.57,155192.75,473959471.0,
2025-12-17,30.58,32.58,30.58,32.15,233882.35,741853634.0,
2025-12-18,32.1,33.3,31.9,32.78,218836.3,718486113.0,
2025-12-19,32.72,33.84,32.4,33.6,204996.32,684302004.0,
2025-12-22,33.62,34.0,33.17,33.91,149708.57,503133645.0,
2025-12-23,33.65,34.74,33.65,34.35,164148.04,563265834.0,
