trade_date,open,high,low,close,vol,amount,turnover
2025-02-13,5.311635345493092,5.411104172187719,5.271847814815241,5.281794697484703,192907.07,103245640.0,4.7307
2025-02-14,5.261900932145778,5.321582228162554,5.192272753459539,5.23206028413739,159280.44,84009683.0,3.9061
2025-02-17,5.261900932145778,5.421051054857182,5.23206028413739,5.351422876170942,185919.9,99795821.0,4.5594
2025-02-18,5.331529110832018,5.3613697588404055,5.112697692103837,5.132591457442763,196964.0,103292204.0,4.8302
2025-02-19,5.132591457442763,5.202219636129002,5.132591457442763,5.192272753459539,118907.29,61878089.0,2.916
2025-02-20,5.202219636129002,5.222113401467928,5.112697692103837,5.192272753459539,157741.61,81962506.0,3.8684
2025-02-21,5.192272753459539,5.271847814815241,5.1226445747733,5.242007166806852,177899.39,93222315.0,4.3627
2025-02-24,5.23206028413739,5.430997937526644,5.202219636129002,5.381263524179331,287037.02,154470805.0,7.0391
2025-02-25,5.411104172187719,5.440944820196107,5.311635345493092,5.321582228162554,231086.43,124621074.0,5.667
2025-02-26,5.34147599350148,5.430997937526644,5.30168846282363,5.3613697588404055,174528.03,93776977.0,4.2526
2025-02-27,5.3713166415098685,5.391210406848794,5.172378988120614,5.261900932145778,187315.97,98968396.0,4.5642
2025-02-28,5.23206028413739,5.34147599350148,5.1425383401122255,5.152485222781688,207922.63,109437621.0,5.0664
2025-03-03,5.152485222781688,5.261900932145778,5.102750809434375,5.1425383401122255,145892.39,76121488.0,3.5549
2025-03-04,5.1226445747733,5.2917415801541665,5.102750809434375,5.261900932145778,139055.26,72679368.0,3.3883
2025-03-05,5.23206028413739,5.251954049476316,5.102750809434375,5.182325870790076,147729.54,76446062.0,3.5997
2025-03-06,5.172378988120614,5.331529110832018,5.1425383401122255,5.30168846282363,186239.37,98456915.0,4.2677
2025-03-07,5.281794697484703,5.2917415801541665,5.1425383401122255,5.172378988120614,178700.74,93620645.0,4.0148
2025-03-10,5.172378988120614,5.222113401467928,5.1226445747733,5.162432105451152,113523.72,58907173.0,2.5505
2025-03-11,5.1226445747733,5.30168846282363,5.0629632787565235,5.242007166806852,175479.73,91197037.0,3.9425
2025-03-12,5.23206028413739,5.271847814815241,5.172378988120614,5.202219636129002,169324.9,88880467.0,3.8042
2025-03-13,5.2121665187984645,5.222113401467928,5.08285704409545,5.132591457442763,149141.88,76935866.0,3.3507
2025-03-14,5.132591457442763,5.2917415801541665,5.112697692103837,5.261900932145778,204911.65,107448563.0,4.6037
2025-03-17,5.261900932145778,5.391210406848794,5.261900932145778,5.3613697588404055,218917.57,117506865.0,4.9184
2025-03-18,5.3713166415098685,5.450891702865571,5.321582228162554,5.421051054857182,220792.86,119268982.0,4.9141
2025-03-19,5.401157289518256,5.450891702865571,5.351422876170942,5.391210406848794,186605.8,101209378.0,4.1533
2025-03-20,5.391210406848794,5.421051054857182,5.351422876170942,5.3613697588404055,130494.25,70513720.0,2.9044
2025-03-21,5.331529110832018,5.460838585535033,5.331529110832018,5.381263524179331,237900.25,129232045.0,5.2949
2025-03-24,5.391210406848794,5.411104172187719,5.0629632787565235,5.182325870790076,242625.02,127065798.0,5.4001
2025-03-25,5.162432105451152,5.321582228162554,5.112697692103837,5.30168846282363,207215.11,108709978.0,4.612
2025-03-26,5.271847814815241,5.34147599350148,5.251954049476316,5.2917415801541665,162248.26,86396179.0,3.6111
2025-03-27,5.281794697484703,5.281794697484703,5.152485222781688,5.202219636129002,119500.0,62687461.0,2.6597
2025-03-28,5.202219636129002,5.23206028413739,5.053016396087061,5.08285704409545,189498.01,97411741.0,4.2176
2025-03-31,5.043069513417599,5.053016396087061,4.893866273375657,5.023175748078673,183192.76,91688802.0,4.0773
2025-04-01,5.023175748078673,5.162432105451152,4.993335100070285,5.072910161425987,193269.72,99074000.0,4.3016
2025-04-02,5.053016396087061,5.092803926764912,5.003281982739748,5.023175748078673,115256.23,58383286.0,2.5652
2025-04-03,4.973441334731359,5.132591457442763,4.963494452061897,5.072910161425987,108866.55,55500595.0,2.423
2025-04-07,4.883919390706195,4.893866273375657,4.197584486513267,4.346787726555208,297504.59,136171884.0,6.6215
2025-04-08,4.396522139902522,4.625300441300165,4.386575257233059,4.57556602795285,248952.8,113529256.0,5.5409
2025-04-09,4.476097201258224,4.744663033333716,4.336840843885746,4.714822385325329,226674.63,104269003.0,5.0451
2025-04-10,4.814291212019956,4.883919390706195,4.724769267994791,4.824238094689418,187710.0,90995068.0,4.1778
2025-04-11,4.774503681342105,4.8441318600283445,4.7645567986726425,4.7645567986726425,135569.0,65410368.0,3.0173
2025-04-14,4.814291212019956,4.9137600387145834,4.794397446681031,4.90381315604512,132149.12,64601287.0,2.9412
2025-04-15,4.90381315604512,4.9137600387145834,4.8441318600283445,4.893866273375657,95435.23,46782560.0,2.1241
2025-04-16,4.893866273375657,4.923706921384046,4.774503681342105,4.873972508036733,112839.0,54988261.0,2.5114
2025-04-17,4.824238094689418,4.973441334731359,4.824238094689418,4.923706921384046,97431.11,48123238.0,2.1685
2025-04-18,4.883919390706195,4.9833882174008215,4.864025625367269,4.873972508036733,97187.0,47930107.0,2.1631
2025-04-21,4.864025625367269,4.90381315604512,4.824238094689418,4.893866273375657,93739.15,45952265.0,2.0863
2025-04-22,4.883919390706195,4.933653804053509,4.883919390706195,4.923706921384046,72931.15,35991219.0,1.6232
2025-04-23,4.9137600387145834,4.953547569392434,4.893866273375657,4.933653804053509,83600.0,41329884.0,1.9433
2025-04-24,4.923706921384046,4.953547569392434,4.883919390706195,4.9137600387145834,93258.81,46188428.0,2.1678
2025-04-25,4.9137600387145834,5.053016396087061,4.9137600387145834,4.923706921384046,86728.48,43301633.0,2.016
2025-04-28,4.9137600387145834,4.953547569392434,4.834184977358881,4.864025625367269,84057.09,41234595.0,1.9539
2025-04-29,4.834184977358881,4.9137600387145834,4.794397446681031,4.873972508036733,74141.47,36345491.0,1.7234
2025-04-30,4.873972508036733,4.943600686722971,4.854078742697807,4.933653804053509,66045.47,32631506.0,1.5599
2025-05-06,4.953547569392434,5.023175748078673,4.923706921384046,5.023175748078673,86978.05,43559560.0,2.0543
2025-05-07,5.072910161425987,5.132591457442763,5.033122630748135,5.072910161425987,110484.95,56356556.0,2.6095
2025-05-08,5.072910161425987,5.132591457442763,5.053016396087061,5.1226445747733,82832.24,42538278.0,1.9564
2025-05-09,5.1226445747733,5.162432105451152,5.072910161425987,5.102750809434375,87317.0,44879607.0,2.0623
2025-05-12,5.112697692103837,5.152485222781688,5.08285704409545,5.132591457442763,79697.8,40938358.0,1.8823
2025-05-13,5.152485222781688,5.192272753459539,5.1226445747733,5.152485222781688,99269.39,51402520.0,2.3446
2025-05-14,5.1425383401122255,5.182325870790076,5.132591457442763,5.162432105451152,70289.8,36405295.0,1.6601
2025-05-15,5.152485222781688,5.202219636129002,5.1226445747733,5.192272753459539,97823.15,50830798.0,2.3104
2025-05-16,5.192272753459539,5.242007166806852,5.172378988120614,5.202219636129002,75399.73,39441565.0,1.7808
2025-05-19,5.202219636129002,5.311635345493092,5.192272753459539,5.281794697484703,99717.6,52768287.0,2.3552
2025-05-20,5.271847814815241,5.321582228162554,5.261900932145778,5.311635345493092,74462.27,39606945.0,1.7587
2025-05-21,5.311635345493092,5.34147599350148,5.261900932145778,5.30168846282363,86968.9,46309465.0,2.0541
2025-05-22,5.281794697484703,5.311635345493092,5.1425383401122255,5.162432105451152,115258.09,60519598.0,2.7222
2025-05-23,5.182325870790076,5.222113401467928,5.08285704409545,5.102750809434375,85903.55,44581048.0,2.0289
2025-05-26,5.102750809434375,5.192272753459539,5.092803926764912,5.1425383401122255,62173.09,32182789.0,1.4684
2025-05-27,5.152485222781688,5.172378988120614,5.102750809434375,5.1425383401122255,64492.17,33268525.999999996,1.5232
2025-05-28,5.132591457442763,5.321582228162554,5.132591457442763,5.192272753459539,130792.96,68939788.0,3.0891
2025-05-29,5.182325870790076,5.271847814815241,5.152485222781688,5.261900932145778,93042.0,48995776.0,2.1975
2025-05-30,5.311635345493092,5.3613697588404055,5.162432105451152,5.172378988120614,91787.32,48258448.0,2.1679
2025-06-03,5.132591457442763,5.2121665187984645,5.132591457442763,5.172378988120614,70296.1,36517221.0,1.6603
2025-06-04,5.162432105451152,5.202219636129002,5.1425383401122255,5.182325870790076,51144.8,26597605.0,1.208
2025-06-05,5.182325870790076,5.2917415801541665,5.1425383401122255,5.222113401467928,91528.39,47861712.0,2.1617
2025-06-06,5.192272753459539,5.242007166806852,5.1425383401122255,5.172378988120614,72744.44,37850932.0,1.7181
2025-06-09,5.192272753459539,5.202219636129002,5.162432105451152,5.182325870790076,66441.0,34595515.0,1.5692
2025-06-10,5.172378988120614,5.2121665187984645,5.072910161425987,5.132591457442763,91731.27,47427478.0,2.1665
2025-06-11,5.132591457442763,5.192272753459539,5.112697692103837,5.162432105451152,65887.44,34235724.0,1.5562
2025-06-12,5.152485222781688,5.172378988120614,5.112697692103837,5.152485222781688,57375.0,29669969.0,1.3551
2025-06-13,5.1425383401122255,5.162432105451152,5.0629632787565235,5.072910161425987,69254.0,35505456.0,1.6357
2025-06-16,5.043069513417599,5.132591457442763,5.043069513417599,5.092803926764912,53095.64,27171523.0,1.254
2025-06-17,5.08285704409545,5.132591457442763,5.053016396087061,5.102750809434375,53094.28,27132347.0,1.254
2025-06-18,5.092803926764912,5.311635345493092,5.0629632787565235,5.202219636129002,182012.97,95332228.0,4.2988
2025-06-19,5.182325870790076,5.23206028413739,4.9833882174008215,5.023175748078673,157766.09,80313460.0,3.7262
2025-06-20,4.9833882174008215,5.043069513417599,4.973441334731359,4.973441334731359,62338.0,31354662.0,1.4723
2025-06-23,4.973441334731359,5.092803926764912,4.953547569392434,5.072910161425987,71851.67,36470464.0,1.697
2025-06-24,5.072910161425987,5.192272753459539,5.0629632787565235,5.182325870790076,91604.13,47318886.0,2.1635
2025-06-25,5.172378988120614,5.2121665187984645,5.152485222781688,5.202219636129002,77554.0,40403411.0,1.8317
2025-06-26,5.202219636129002,5.222113401467928,5.152485222781688,5.172378988120614,61456.88,32028920.0,1.4515
2025-06-27,5.202219636129002,5.242007166806852,5.162432105451152,5.182325870790076,78773.05,41205971.0,1.8605
2025-06-30,5.222113401467928,5.242007166806852,5.192272753459539,5.2121665187984645,55593.85,29125009.0,1.313
2025-07-01,5.2121665187984645,5.271847814815241,5.182325870790076,5.271847814815241,111939.18,58942174.0,2.6438
2025-07-02,5.261900932145778,5.281794697484703,5.222113401467928,5.271847814815241,73812.39,38987509.0,1.7433
2025-07-03,5.271847814815241,5.2917415801541665,5.23206028413739,5.271847814815241,71147.21,37621555.0,1.6804
2025-07-04,5.261900932145778,5.331529110832018,5.242007166806852,5.251954049476316,98730.77,52406953.0,2.3319
2025-07-07,5.251954049476316,5.311635345493092,5.23206028413739,5.281794697484703,72276.0,38356010.0,1.707
