trade_date,open,high,low,close,vol,amount,turnover
2024-07-29,14.63,14.99,14.22,14.27,483636.41,702626903.0,
2024-07-30,14.15,14.69,13.9,14.47,452099.75,643285970.0,
2024-07-31,14.15,14.64,13.94,14.58,460895.0,659896945.0,
2024-08-01,14.44,15.39,14.39,15.11,564332.81,847362454.0,
2024-08-02,14.83,15.33,14.34,14.37,436531.93,642763544.0,
2024-08-05,14.26,14.6,13.28,13.28,405045.51,561521450.0,
2024-08-06,13.57,14.06,13.12,13.65,299647.24,406787384.0,
2024-08-07,13.84,16.38,13.84,16.38,1224927.04,1937695926.0,
2024-08-08,16.39,16.69,14.47,14.55,1256868.91,1950473700.0,
2024-08-09,14.3,15.25,14.28,14.28,800304.4,1178313175.0,
2024-08-12,13.99,14.31,13.22,13.31,522988.5,703875789.0,
2024-08-13,13.31,13.63,13.16,13.36,333291.52,445278033.0,
2024-08-14,13.33,13.59,13.15,13.38,286234.0,382901968.0,
2024-08-15,13.3,13.62,12.95,13.45,353850.66,472438658.0,
2024-08-16,13.88,13.98,13.25,13.25,342050.0,462697471.0,
2024-08-19,13.05,13.48,12.79,13.3,336083.0,441495791.0,
2024-08-20,13.29,14.05,13.13,13.58,517273.05,702027755.0,
2024-08-21,13.32,13.54,12.9,12.93,362765.3,476317947.0,
2024-08-22,12.89,13.88,12.8,13.28,430782.95,577655749.0,
2024-08-23,13.05,13.05,12.58,12.8,322470.59,412918641.0,
2024-08-26,12.8,13.0,12.66,13.0,212360.92,273652422.0,
2024-08-27,12.84,12.85,12.45,12.5,204139.54,257551392.0,
2024-08-28,12.39,12.63,12.3,12.42,149140.74,185858879.0,
2024-08-29,12.33,12.94,12.25,12.85,232054.0,295034292.0,
2024-08-30,12.8,13.36,12.79,13.14,267068.0,351121587.0,
2024-09-02,13.07,13.23,12.67,12.69,197379.0,255236954.0,
2024-09-03,12.7,13.08,12.62,13.08,214128.17,275519645.0,
2024-09-04,12.85,13.06,12.75,12.85,170871.17,220239377.0,
2024-09-05,12.85,13.11,12.79,13.0,185387.0,240595658.0,
2024-09-06,12.95,13.15,12.55,12.57,216410.0,276914942.0,
2024-09-09,12.26,12.53,12.26,12.41,136511.05,168848544.0,
2024-09-10,12.43,12.7,12.21,12.58,149894.0,186658734.0,
2024-09-11,12.6,12.6,12.28,12.37,106300.0,131808038.0,
2024-09-12,12.43,12.53,12.17,12.25,103809.26,128204195.0,
2024-09-13,12.3,12.32,11.91,11.91,124966.0,151090227.0,
2024-09-18,11.91,12.05,11.5,11.79,119558.25,140359488.0,
2024-09-19,11.99,12.35,11.83,12.21,158006.0,191687696.0,
2024-09-20,12.14,12.3,12.02,12.1,104004.4,126370443.0,
2024-09-23,12.08,12.4,12.03,12.22,129347.39,158159362.0,
2024-09-24,12.29,12.6,12.0,12.6,225300.41,279077441.0,
2024-09-25,12.71,13.05,12.64,12.8,284321.26,365913152.0,
2024-09-26,12.7,13.13,12.7,13.13,241343.1,312748962.0,
2024-09-27,13.3,14.08,13.22,13.9,414108.64,565244120.0,
2024-09-30,14.44,16.37,14.09,16.08,681289.77,1035013890.0,
2024-10-08,19.0,19.0,16.7,18.6,737253.05,1326518581.0,
2024-10-09,17.65,18.32,15.66,16.2,729440.1,1230836622.0,
2024-10-10,16.3,17.29,16.01,16.39,487938.36,809163829.0,
2024-10-11,16.39,16.39,15.04,15.39,378307.75,588719234.0,
2024-10-14,15.6,16.85,15.5,16.83,484765.77,786052857.0,
2024-10-15,16.48,17.58,16.33,16.7,590950.55,1006703094.0,
2024-10-16,16.3,16.65,15.96,16.21,351942.38,573770899.0,
2024-10-17,16.53,17.0,16.4,16.43,397447.0,664382444.0,
2024-10-18,16.23,17.49,16.1,16.99,450699.47,761393378.0,
2024-10-21,17.3,18.65,17.27,18.58,709631.92,1287497732.0,
2024-10-22,18.0,22.3,17.78,19.84,1142778.6,2276982548.0,
2024-10-23,19.5,21.26,19.1,19.51,1005970.19,2016893605.0,
2024-10-24,19.65,20.01,18.81,19.07,541545.64,1042542473.0,
2024-10-25,18.99,19.2,18.57,18.72,496858.67,933758991.0,
2024-10-28,18.88,19.75,18.57,19.5,620480.54,1198598668.0,
2024-10-29,19.27,19.88,18.75,18.94,544389.84,1047617082.0,
2024-10-30,18.2,18.99,17.83,18.4,492450.47,901793192.0,
2024-10-31,18.41,20.0,18.06,19.31,614579.95,1179139128.0,
2024-11-01,19.21,19.3,17.45,17.54,541684.0,979392267.0,
2024-11-04,17.41,18.3,17.41,18.17,309125.1,556092912.0,
2024-11-05,18.18,19.56,18.05,19.26,504635.84,956366240.0,
2024-11-06,19.4,20.68,18.8,19.54,754745.77,1478198429.0,
2024-11-07,19.3,20.85,19.1,19.95,612237.46,1226651253.0,
2024-11-08,19.96,22.78,19.96,21.1,839675.65,1797836549.0,
2024-11-11,21.54,22.2,20.51,21.69,792595.05,1703641216.0,
2024-11-12,21.76,22.94,20.88,21.42,689833.12,1511968640.0,
2024-11-13,20.88,22.1,20.49,20.87,507633.56,1075698865.0,
2024-11-14,20.89,20.93,19.99,20.02,370360.07,754930236.0,
2024-11-15,20.0,20.15,18.83,18.86,383258.44,744795672.0,
2024-11-18,18.85,19.09,17.58,18.36,343126.15,624969076.0,
2024-11-19,18.58,18.75,17.76,18.75,277805.22,507913037.0,
2024-11-20,18.57,20.36,18.5,19.51,540829.33,1056838491.0,
2024-11-21,19.4,19.43,18.69,19.0,344416.53,657078631.0,
2024-11-22,18.81,19.49,17.96,17.96,343021.29,644124252.0,
2024-11-25,18.04,18.26,17.53,18.14,212540.64,378615911.0,
2024-11-26,18.13,18.59,17.6,17.69,188823.0,340605214.0,
2024-11-27,17.59,19.24,17.24,19.1,423936.15,782472021.0,
2024-11-28,19.1,19.48,18.73,18.8,288059.0,549701923.0,
2024-11-29,18.88,19.53,18.6,19.23,303063.32,582128410.0,
2024-12-02,19.3,19.5,19.09,19.41,301608.0,581482266.0,
2024-12-03,19.48,19.51,18.89,19.13,280350.8,539322120.0,
2024-12-04,18.9,19.17,18.52,18.7,186575.95,351531891.0,
2024-12-05,18.55,19.3,18.47,19.16,190329.9,362015480.0,
2024-12-06,19.16,19.38,18.85,18.94,199228.15,379998186.0,
2024-12-09,18.87,19.0,18.3,18.69,183027.48,340780806.0,
2024-12-10,19.25,19.89,19.02,19.47,437043.95,850912220.0,
2024-12-11,19.4,19.96,19.11,19.86,320657.8,626065926.0,
2024-12-12,19.68,20.32,19.44,20.15,344017.18,685991282.0,
2024-12-13,19.87,19.96,19.27,19.34,283046.03,553441125.0,
2024-12-16,19.32,19.54,18.61,18.8,204049.0,388569712.0,
2024-12-17,18.81,18.9,17.72,17.81,211247.0,384300796.0,
2024-12-18,18.06,18.39,17.53,18.13,151044.0,272107933.0,
2024-12-19,17.85,18.28,17.7,18.16,117190.0,211790861.0,
2024-12-20,18.14,18.65,17.97,18.36,141996.87,261202612.0,
2024-12-23,18.2,18.22,17.0,17.08,216909.65,380503394.0,
2024-12-24,17.17,17.56,16.87,17.38,156806.37,270065550.0,
2024-12-25,17.3,17.36,16.61,16.95,119518.35,202329440.0,
2024-12-26,17.15,17.38,17.04,17.17,93410.37,161072797.0,
2024-12-27,17.29,17.55,17.0,17.12,135926.37,235560475.0,
2024-12-30,17.08,17.35,16.63,17.04,105876.0,180654454.0,
2024-12-31,17.07,17.14,16.18,16.23,139049.67,230133894.0,
2025-01-02,16.23,16.41,15.53,15.74,138447.0,220759934.0,
2025-01-03,15.77,15.95,14.71,14.87,171925.04,261763220.0,
2025-01-06,14.89,15.06,14.43,14.65,133070.21,196297407.0,
2025-01-07,14.8,15.3,14.72,15.3,142587.0,214362441.0,
2025-01-08,15.22,15.44,14.6,15.32,146861.0,221276977.0,
2025-01-09,15.32,15.69,15.24,15.51,137103.0,212768822.0,
2025-01-10,15.47,15.74,14.88,14.88,123608.0,189723854.0,
2025-01-13,14.69,15.25,14.42,15.21,125945.0,188356046.0,
2025-01-14,15.21,16.14,15.16,16.13,171875.68,271305892.0,
2025-01-15,16.5,16.8,16.16,16.21,272036.46,449016459.0,
2025-01-16,16.5,16.76,16.3,16.58,211305.32,349975686.0,
2025-01-17,16.38,16.9,16.31,16.57,177699.14,294586080.0,
2025-01-20,16.86,16.93,16.54,16.86,166469.93,279647477.0,
2025-01-21,16.95,17.16,16.58,17.12,214788.46,364291360.0,
2025-01-22,17.05,17.24,16.74,16.86,171537.0,291576102.0,
2025-01-23,17.11,17.32,16.7,16.72,177926.74,303265600.0,
2025-01-24,16.7,16.91,16.61,16.86,145419.0,244214047.0,
2025-01-27,16.86,17.05,16.51,16.54,116085.8,193989790.0,
2025-02-05,16.66,17.08,16.6,16.89,127914.94,215714485.0,
2025-02-06,16.88,17.68,16.76,17.67,215505.46,375105032.0,
2025-02-07,17.61,17.82,17.28,17.57,217666.5,383821812.0,
2025-02-10,17.61,17.82,17.45,17.73,146092.35,258350857.0,
2025-02-11,17.73,17.99,17.43,17.77,153621.55,271733238.0,
2025-02-12,17.65,17.88,17.55,17.82,140006.0,248534118.0,
2025-02-13,17.8,17.85,17.36,17.38,138193.47,242635240.0,
2025-02-14,17.28,17.42,17.05,17.3,135771.11,234159801.0,
2025-02-17,17.3,17.75,17.25,17.47,128430.91,224690912.0,
2025-02-18,17.4,17.52,16.7,16.78,144179.08,246485540.0,
2025-02-19,16.74,17.18,16.74,17.14,105994.5,180980864.0,
2025-02-20,17.1,18.26,16.95,18.1,439117.89,784279572.0,
2025-02-21,17.89,18.07,17.69,18.03,298710.9,534874205.0,
2025-02-24,18.13,19.3,17.9,18.83,532991.45,990851378.0,
2025-02-25,18.51,19.48,18.5,18.8,455064.14,863375341.0,
2025-02-26,18.83,19.13,18.55,18.82,286790.4,538282818.0,
2025-02-27,18.85,18.89,17.99,18.42,282660.2,519960425.0,
2025-02-28,18.38,18.38,17.15,17.21,217209.5,384308397.0,
2025-03-03,17.4,17.87,17.18,17.33,168941.11,296388912.0,
2025-03-04,17.12,18.05,17.12,17.92,180497.0,320844087.0,
2025-03-05,17.87,19.34,17.85,19.02,506046.19,952730977.0,
2025-03-06,18.89,19.57,18.81,19.32,475768.35,915112568.0,
2025-03-07,19.32,19.62,18.9,19.07,316570.75,608850764.0,
2025-03-10,19.07,19.27,18.88,18.99,204327.8,389449732.0,
2025-03-11,18.65,19.43,18.61,19.18,235204.04,448708269.0,
2025-03-12,19.3,19.32,18.88,18.92,198167.0,377468100.0,
2025-03-13,18.97,19.12,18.0,18.51,200620.72,371330276.0,
2025-03-14,18.51,19.45,18.15,19.33,423830.8,812023052.0,
2025-03-17,19.24,19.69,18.9,19.38,310471.3,600711920.0,
2025-03-18,19.35,19.46,18.99,19.13,200633.55,384836374.0,
2025-03-19,19.01,19.16,18.86,18.96,138530.5,263006005.0,
2025-03-20,18.87,19.34,18.77,19.05,200029.23,383490958.0,
2025-03-21,18.86,19.6,18.8,19.24,341409.95,658387822.0,
2025-03-24,19.36,19.52,17.5,18.25,415702.59,764414883.0,
2025-03-25,18.19,18.69,17.86,18.01,229314.0,418770386.0,
2025-03-26,17.88,18.28,17.77,17.92,142405.0,256553045.0,
2025-03-27,17.87,17.94,17.25,17.6,163516.0,288193855.0,
2025-03-28,17.57,17.68,16.86,16.87,162500.0,279303777.0,
2025-03-31,16.78,16.95,16.46,16.86,123776.6,206884287.0,
2025-04-01,16.9,17.3,16.82,16.99,116373.0,198175999.0,
2025-04-02,16.91,17.17,16.81,17.01,114196.97,194016161.0,
2025-04-03,16.83,17.31,16.6,16.83,120642.09,204273666.0,
2025-04-07,15.55,15.88,13.46,13.46,280764.51,403043500.0,
2025-04-08,13.78,14.55,13.6,14.08,232993.6,328220604.0,
2025-04-09,13.95,15.0,13.0,14.89,261931.92,375042678.0,
2025-04-10,15.27,15.59,15.09,15.1,200491.72,307211281.0,
2025-04-11,15.01,15.87,14.9,15.42,203472.79,314742590.0,
2025-04-14,15.64,15.79,15.4,15.45,156340.0,243608030.0,
2025-04-15,15.31,15.59,15.11,15.29,103981.5,159327705.0,
2025-04-16,15.22,15.48,14.64,14.9,118057.0,176629066.0,
2025-04-17,14.85,15.18,14.78,14.83,97990.0,146900511.0,
2025-04-18,14.88,15.53,14.8,15.3,194777.15,295912886.0,
2025-04-21,15.21,15.75,15.15,15.75,168466.15,261999580.0,
2025-04-22,15.6,15.73,15.46,15.64,131702.56,205528453.0,
2025-04-23,15.92,16.14,15.7,16.1,234567.0,373001197.0,
2025-04-24,15.8,16.02,15.29,15.61,286940.0,446210850.0,
2025-04-25,15.58,15.82,15.32,15.74,196390.0,306154910.0,
2025-04-28,15.65,15.74,15.18,15.19,143540.55,221193417.0,
2025-04-29,15.17,15.59,15.1,15.44,125166.73,193082331.0,
2025-04-30,15.53,15.88,15.5,15.71,138481.91,217519007.0,
2025-05-06,15.85,16.12,15.82,16.12,144064.1,230867365.0,
2025-05-07,16.45,16.55,16.08,16.31,206177.23,336848222.0,
2025-05-08,16.38,17.05,16.25,16.98,329760.35,551252598.0,
2025-05-09,17.51,17.85,16.95,17.25,612022.88,1063338818.9999999,
2025-05-12,16.81,18.04,16.81,17.88,487126.98,857015408.0,
