trade_date,open,high,low,close,vol,amount,turnover
2026-03-09,48.61041936447853,49.46707839426237,40.72118736925989,41.13955573264269,116067.24,506360260.0,88.8636
2026-03-10,39.84460603645781,53.481422452435496,39.84460603645781,53.481422452435496,99098.75,473520704.0,75.8722
2026-03-11,54.78633330012949,67.23777268652256,53.97948002789122,56.778563601952385,102685.57,610743863.0,78.6183
2026-03-12,55.28439087558522,61.55991632632732,54.7962944516386,61.55991632632732,77723.08,453328475.0,59.5065
2026-03-13,58.77079390377527,59.268851479230996,53.6906066341269,55.393963542185475,61331.19,346027456.0,46.9565
2026-03-16,53.770295846199815,53.770295846199815,50.024902878772785,52.02709433210479,44252.12,230031033.0,33.8804
2026-03-17,52.34585118039645,64.74748480924394,52.096822392668585,59.946209781850776,79983.18,460016214.0,61.2369
2026-03-18,57.77467875286383,58.56160972208387,54.84610020918418,58.09343560115549,51400.22,292105270.0,39.3531
2026-03-19,55.782448451040935,56.57934057177009,53.909751967327416,54.28827572467377,39284.41,217302361.0,30.077
2026-03-20,54.806255603147726,55.46369160274927,50.60264966630142,51.130590696284486,34899.31,183021205.0,26.7197
2026-03-23,47.81352724374938,50.68233887837434,47.4150811833848,49.81571869708138,24153.59,118952557.0,18.4925
2026-03-24,50.98117342364777,51.59876481721287,46.56838330511007,48.102400637513696,28754.22,139237763.0,22.0149
2026-03-25,47.81352724374938,51.02101802968423,47.16605239565693,50.263970514991534,38598.01,189883197.0,29.5515
2026-03-26,49.80575754557226,49.8954079091543,47.195935850184284,47.28558621376631,24522.51,118419569.0,18.775
2026-03-27,46.26954875983664,47.51469269847595,45.60215160872597,46.13009263870904,17134.45,79823667.0,13.1185
2026-03-30,45.721685426835336,47.65414881960355,44.83514294252415,46.76760633529236,17076.69,79592669.0,13.0743
2026-03-31,46.39904372945512,46.70783942623767,43.51030979181193,43.51030979181193,20793.15,93641086.0,15.9197
2026-04-01,44.187668094431714,45.40292857854367,43.53023209483016,43.73941627652156,18334.13,81643001.0,14.037
2026-04-02,43.33100906464787,44.72557027592389,42.35481621675466,42.932563004283296,16805.82,73473050.0,12.8669
2026-04-03,43.221436398047615,43.31108676162964,41.129594581133574,41.15947803566092,13097.4,54992899.0,10.0277
2026-04-07,42.135670883554134,42.514194640900485,41.129594581133574,41.38858452037055,11995.18,50351850.0,9.1838
2026-04-08,42.63372845900986,45.12401633628847,42.01613706544477,44.66580336686921,27301.72,120302547.0,20.9028
2026-04-09,44.40681342763223,46.717800577746786,43.82906664010359,44.71560912441478,26311.71,118948289.0,20.1448
2026-04-10,44.327124215559316,45.31327821496165,44.12790118537703,44.22751270046817,17599.82,78791922.0,13.4748
2026-04-13,43.31108676162964,44.376929973104886,42.43450542882757,44.028289670285886,14030.26,60962003.0,10.7419
2026-04-14,44.40681342763223,45.671879669289766,43.82906664010359,45.18378324534316,22340.06,100972124.0,17.104
2026-04-15,45.701763123817116,48.012750273931665,44.9347544576153,45.83125809343559,26790.32,124679167.0,20.5113
2026-04-16,45.63203506325331,46.07032572965434,43.87887239764916,44.72557027592389,19706.75,88090008.0,15.0879
2026-04-17,44.82518179101504,49.17820500049805,43.83902779161271,48.012750273931665,36643.03,170859041.0,28.0547
2026-04-20,47.31546966829365,49.686223727462895,47.0764020320749,47.584420759039745,27679.88,134374123.0,21.1923
2026-04-21,46.47873294152804,47.44496463791214,45.622073911744195,47.14613009263871,17924.93,83626749.0,13.7237
2026-04-22,47.01663512302022,51.18039645383006,47.01663512302022,50.403426636119136,32979.56,163160037.0,25.2499
2026-04-23,50.78195039346548,50.78195039346548,47.13616894112959,47.85337184978583,24945.61,121436313.0,19.0989
2026-04-24,47.81352724374938,48.08247833449547,44.92479330610618,44.97459906365175,19376.78,89435029.0,14.8353
2026-04-27,45.034365972706446,45.17382209383405,43.98844506424942,44.76541488196035,10945.38,48991634.0,8.38
2026-04-28,45.01444366968821,45.01444366968821,42.06594282299033,42.54407809542783,17953.08,77572267.0,13.7453
2026-04-29,40.34266361191354,40.70126506624165,38.84849088554637,40.09363482418567,24355.77,96972398.0,18.6473
2026-04-30,39.84460603645781,42.03605936846299,39.725072218348444,40.86064349038749,19087.5,78321697.0,14.6138
2026-05-06,41.44835142942524,43.26128100408407,41.34873991433409,42.1057874290268,17695.21,75540117.0,13.5478
2026-05-07,42.16555433808148,44.07809542783146,41.87668094431716,44.07809542783146,20581.57,89255238.0,15.7577
2026-05-08,45.721685426835336,56.57934057177009,44.904871003087955,51.64857057475844,59628.37,309003551.0,45.6528
2026-05-11,48.17212869807749,52.85386990736129,48.112361789022806,51.8278713019225,48610.2,245529047.0,37.217
2026-05-12,51.62864827174021,55.832254208586505,50.00498057575456,51.20031875684829,44902.62,239682051.0,34.3784
2026-05-13,50.08466978782747,51.72825978683135,49.95517481820898,51.170435302320946,26344.1,134423342.0,20.1696
2026-05-14,51.5,51.67,47.0,47.0,24740.64,119889259.0,18.942
