trade_date,open,high,low,close,vol,amount,turnover
2025-02-13,8.606502475247526,8.67631188118812,8.426992574257426,8.436965346534656,165056.3,140890192.0,6.3908
2025-02-14,8.426992574257426,8.516747524752475,8.337237623762377,8.377128712871288,128385.62,108329190.0,4.9709
2025-02-17,8.367155940594062,8.516747524752475,8.357183168316833,8.466883663366337,125200.6,106075106.0,4.8476
2025-02-18,8.407047029702971,8.45691089108911,8.177673267326734,8.2375099009901,132728.19,110816660.0,5.1391
2025-02-19,8.247482673267328,8.49680198019802,8.19761881188119,8.486829207920794,124450.0,105053918.0,4.8186
2025-02-20,8.466883663366337,8.766066831683169,8.466883663366337,8.686284653465348,176154.1,152239016.0,6.8205
2025-02-21,8.746121287128714,8.815930693069308,8.646393564356437,8.786012376237625,192246.67,168837530.0,7.4436
2025-02-24,8.865794554455448,8.865794554455448,8.606502475247526,8.795985148514852,145326.38,127235893.0,5.5236
2025-02-25,8.67631188118812,8.965522277227723,8.616475247524754,8.85582178217822,153916.33,136432603.0,5.8501
2025-02-26,8.835876237623763,9.055277227722774,8.835876237623763,8.935603960396042,162009.71,145306860.0,6.1577
2025-02-27,8.955549504950497,9.005413366336635,8.67631188118812,8.865794554455448,146597.23,129835130.0,5.5719
2025-02-28,8.84584900990099,8.84584900990099,8.407047029702971,8.426992574257426,151947.15,130719586.0,5.7752
2025-03-03,8.426992574257426,8.616475247524754,8.347210396039603,8.446938118811882,98672.41,83804168.0,3.7503
2025-03-04,8.377128712871288,8.606502475247526,8.337237623762377,8.536693069306931,95954.91,82035364.0,3.6471
2025-03-05,8.526720297029705,8.606502475247526,8.436965346534656,8.606502475247526,105572.67,90312628.0,4.0126
2025-03-06,8.616475247524754,8.835876237623763,8.616475247524754,8.75609405940594,134160.74,117916165.0,5.0992
2025-03-07,8.75609405940594,8.815930693069308,8.616475247524754,8.686284653465348,117714.81,103110167.0,4.4741
2025-03-10,8.646393564356437,8.786012376237625,8.576584158415843,8.776039603960397,116292.0,101274982.0,4.42
2025-03-11,8.646393564356437,8.915658415841584,8.606502475247526,8.825903465346535,124977.85,109665319.0,4.7502
2025-03-12,8.89571287128713,9.06525,8.815930693069308,8.925631188118812,174360.65,156484218.0,6.6271
2025-03-13,8.915658415841584,8.945576732673269,8.596529702970297,8.736148514851486,125551.71,109871859.0,4.772
2025-03-14,8.706230198019803,8.85582178217822,8.556638613861388,8.825903465346535,124874.69,109140762.0,4.7462
