rank,code,name,industry,score_100,score_raw,momentum_score,activity_score,stability_score,liquidity_score,ret_5,ret_10,ret_20,breakout_20,amount_ratio_5_20,turnover_5,turnover_20_used,vol_10,win_rate_20,max_drawdown_20,avg_amount_20_used,close,trade_date
1,300432,富临精工,制造业-汽车制造业,100.0,2.600156974559032,3.6943655667937714,2.3170943099279957,1.436825433285332,1.7051472246830537,0.1217295024303798,0.1594128986505159,0.2354211663066954,0.1552290212038627,1.6983404066048542,7.156000000000001,4.036,0.0277186011408845,0.65,-0.0957150806900388,1344863887.025,22.79,2026-03-24
2,600666,奥瑞德,制造业-非金属矿物制品业,99.93324432576767,2.5670129420787298,3.787173715544512,3.3926473803704704,0.305737590290825,0.952227284734284,0.1217295024303798,0.1594128986505159,0.3250266273401333,0.1552290212038627,1.5471098918803412,14.006399999999989,10.484,0.071291086307159,0.65,-0.1065573770491802,1089585143.4,5.28,2026-03-24
3,603538,美诺华,制造业-医药制造业,99.86648865153538,2.358224744752523,3.2856391937833846,3.190846444140819,-0.2893205978422637,2.027477171816113,0.1217295024303798,0.1594128986505159,0.3250266273401333,0.1552290212038627,1.6983404066048542,12.612,8.056999999999999,0.058148779570125,0.55,-0.0920464700625558,446253227.5,32.38,2026-03-24
4,601218,吉鑫科技,制造业-金属制品业,99.79973297730308,2.291135109062157,2.9180290097816184,3.005433391837172,0.9233619878896048,1.252618397415303,0.1217295024303798,0.1594128986505159,0.3250266273401333,0.1552290212038627,1.6983404066048542,14.006399999999989,13.1055,0.0522480683237953,0.65,-0.0638002773925103,870667723.8,7.69,2026-03-24
5,2902,铭普光磁,制造业-计算机、通信和其他电子设备制造业,99.73297730307075,2.210851910457444,2.8171438121843644,3.3713274481998465,0.7237268029511139,0.6427810862900878,0.1217295024303798,0.1594128986505159,0.2188821042743072,0.1552290212038627,1.6983404066048542,14.006399999999989,11.7665,0.0543134910128738,0.65,-0.0716904276985743,481484438.8675,25.95,2026-03-24
