rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,000636,风华高科,元器件,100.0,104.61461698431373,99.74562135112595,99.9582985821518,99.60383653044204,117.76,208.4,55.05,14108174781.6,20260601
2,301511,德福科技,电气设备,99.56140350877193,104.18627604517592,99.75396163469557,99.66638865721434,99.81234361968306,78.51,298.42,128.53,5848581132.94,20260601
3,600396,华电辽能,火力发电,99.12280701754386,104.16884885876512,99.84570475396163,99.64553794829024,99.9791492910759,77.37,520.81,18.5,5577857592.0,20260601
4,002484,江海股份,元器件,98.68421052631578,103.95447807670877,99.39115929941619,99.9165971643036,99.04086738949124,107.31,148.82,79.15,6643173869.85,20260601
5,002281,光迅科技,通信设备,98.24561403508771,103.90592961383395,99.12427022518766,98.93661384487072,99.24937447873228,53.76,171.24,204.3,10783911396.0,20260601
6,300408,三环集团,元器件,97.80701754385966,103.83822399306555,99.07839866555463,98.91576313594662,99.18682235195998,53.19,163.76,125.63,10233107623.3,20260601
7,601991,大唐发电,火力发电,97.36842105263158,103.81147317087384,99.18265221017515,99.83319432860718,98.7489574645538,95.1,129.32,8.37,7800274746.0,20260601
8,600183,生益科技,元器件,96.9298245614035,103.55638432318052,98.66555462885738,99.60383653044204,98.04003336113428,73.88,99.25,135.63,16026839307.0,20260601
9,300975,商络电子,元器件,96.49122807017544,103.49938631537925,99.50375312760633,99.79149291075896,99.31192660550458,92.55,176.85,38.51,3953083217.1800003,20260601
10,002552,宝鼎科技,元器件,96.05263157894737,103.43361097858114,99.78732276897415,100.0,99.64553794829024,158.39,226.37,57.93,2629214828.7999997,20260601
11,300672,国科微,半导体,95.6140350877193,103.19543943096686,99.3744787322769,99.81234361968306,99.08256880733946,94.63,151.37,312.58,3326714343.4100003,20260601
12,301217,铜冠铜箔,元器件,95.17543859649122,103.19374587993633,99.1326105087573,98.51959966638866,99.54128440366972,47.77,200.89,104.89,4010480596.8399997,20260601
13,002491,通鼎互联,通信设备,94.73684210526315,103.16211471714057,98.9699749791493,97.76897414512094,99.77064220183486,40.01,263.07,23.2,4327614296.679999,20260601
14,605376,博迁新材,小金属,94.2982456140351,103.07918534732366,99.06171809841535,98.62385321100918,99.3536280233528,49.46,182.61,178.78,3977180864.0,20260601
15,300179,四方达,矿物制品,93.85964912280701,103.02544697000047,99.18265221017515,99.02001668056714,99.29107589658048,54.92,174.14,44.85,3422095388.56,20260601
16,300394,天孚通信,通信设备,93.42105263157895,102.96937768373206,98.05671392827355,97.581317764804,98.37364470391994,37.86,111.89,428.88,19427735852.600002,20260601
17,600726,华电能源,火力发电,92.98245614035088,102.8846819219801,98.64887406171809,96.9349457881568,99.79149291075896,33.8,278.49,9.5,4982804743.0,20260601
18,000767,晋控电力,火力发电,92.54385964912281,102.71197613731967,98.60717264386989,99.08256880733946,98.29024186822352,56.63,111.0,6.14,4103194987.7599998,20260601
19,603986,兆易创新,半导体,92.10526315789474,102.69709838256773,97.7189324437031,98.7698081734779,97.01834862385321,51.51,78.74,468.0,24676174086.0,20260601
20,600584,长电科技,半导体,91.66666666666666,102.6669240378627,97.71059216013344,99.49958298582152,96.51793160967473,70.54,73.19,75.65,23173514634.0,20260601
21,603115,海星股份,铝,91.22807017543859,102.60930688237286,99.85821517931609,99.70809007506254,99.9582985821518,79.72,390.54,103.7,1424113867.0,20260601
22,600172,黄河旋风,矿物制品,90.78947368421053,102.55300086316473,98.64470391993328,99.20767306088408,98.26939115929942,61.9,110.8,13.47,3549402060.0,20260601
23,002938,鹏鼎控股,元器件,90.35087719298247,102.54202009680557,98.0442035029191,98.0817347789825,98.01918265221018,41.91,99.08,103.34,6290578358.14,20260601
24,300209,行云科技,互联网,89.91228070175438,102.51390350765375,99.56630525437865,99.04086738949124,99.9165971643036,55.61,372.37,26.5,1593011232.0,20260601
25,002859,洁美科技,元器件,89.47368421052632,102.4028393384589,98.86572143452878,98.790658882402,98.91576313594662,51.62,141.86,75.05,2352080140.41,20260601
26,000539,粤电力Ａ,火力发电,89.03508771929825,102.3749412720207,98.16096747289407,97.74812343619683,98.43619683069224,39.57,113.79,9.77,4494654376.33,20260601
27,300308,中际旭创,通信设备,88.59649122807018,102.33110925771476,97.33110925771476,96.8932443703086,97.62301918265221,33.57,90.89,1130.0,30968403448.5,20260601
28,300302,同有科技,IT设备,88.1578947368421,102.31204315095187,99.12427022518767,99.56213511259384,98.83236030025022,72.08,138.85,49.25,1854659543.06,20260601
29,603618,杭电股份,电气设备,87.71929824561403,102.18551849976873,98.47372810675563,96.371976647206,99.87489574645538,30.44,351.17,38.44,2966767641.0,20260601
