rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_next_2_3d_setup
25,300077,国民技术,制造业-计算机、通信和其他电子设备制造业,61.904761904761905,0.04216134289701237,0.0160661162001731,0.5441023051307503,0.23784131555101554,-0.17439096991367453,-1.0617238871452355,1.425023011053501,0.047224523612261926,0.1407942238267148,0.12106430155210646,0.22243713733075432,0.10436416058713038,-0.012499999999999956,0.8890876565295175,0.10436416058713038,0.05800532960552189,0.006560676734429213,0.5421578005965662,1.244421009520275,1.2984879518238195,11.904,9.676,0.23026043819760234,0.030120229269151304,0.033914157591711444,0.011974211461831162,0.5,-0.06954225352112664,0.035654654795114156,0.05244444310396112,0.06922749268551565,0.3963266668686048,0.60218085106383,0.38448581560283696,1268246590.095,25.28,2026-05-08,False,False,True
26,603341,龙旗科技,制造业-计算机、通信和其他电子设备制造业,60.317460317460316,0.03698468091622338,0.6552736052452679,-1.1909328233640277,-0.12013309477063622,0.23819868650074497,-0.357438029723935,-0.7547701144841575,0.09945652173913055,0.12077562326869806,0.05667276051188308,0.044938016528925706,0.06011974165149181,-0.004184100418410108,0.9698581560283684,0.06011974165149181,-0.005405405405405217,-0.001288610161738219,0.7259122601910655,1.451693889170332,1.429799736640104,4.494,3.1435000000000004,0.4296166693176393,0.030102284145754932,0.022900000175612934,0.011544592223220658,0.45,-0.08119114278442341,0.02032878312247352,0.02602618159465351,0.18844091252489636,0.1267388566059175,0.6080780896496298,0.29361682560460656,318178170.65,40.44,2026-05-08,False,False,True
27,300842,帝科股份,制造业-计算机、通信和其他电子设备制造业,58.730158730158735,0.031177384709155643,-0.1668200089692485,0.9151569097765673,0.2876102969039941,-0.3355550620484047,0.23787103584297214,-0.11233906627036963,0.0362776025236593,0.09402753108348127,0.15533411488862847,0.1847799951911515,0.12445445987962467,0.01388888888888884,0.9334677419354835,0.12445445987962467,0.06466155118806509,0.008097231983744619,0.743658611028093,1.1252877998699156,1.3639586295292279,6.519999999999999,5.114000000000001,0.27493156042236944,0.027507062048710347,0.021311878798201744,0.007893803517610187,0.6,-0.024200913242009015,0.01894823222358118,0.04844138401618294,0.011074898239047615,0.545625692984291,0.48762363352681104,0.3623763664731887,583770727.3635,98.38,2026-05-08,False,False,True
28,600222,太龙药业,制造业-医药制造业,57.14285714285714,0.017133313333196648,0.18564616521981647,-0.9933945466930416,-0.3095509337835839,0.6734449339169043,-0.08688345205961046,-0.5827582764745793,0.10309278350515472,0.06543385490753906,0.05049088359046294,0.019047619047619202,0.05100680558478898,-0.022193211488250597,0.8316831683168318,0.05100680558478898,-0.008901124474714913,-0.0013180355248155816,1.088897180049826,1.437003970777163,1.2624502889747145,4.433999999999999,3.4809999999999994,0.2737719046251077,0.03366156193127065,0.026306078261164073,0.00919224809992636,0.4,-0.0840108401084011,0.012890251802519228,0.02958642549708026,0.10897126987352534,0.05991309921691761,0.5140100250626566,0.1501754385964915,142585849.1,7.49,2026-05-08,False,False,True
29,000758,中色股份,采矿业-有色金属矿采选业,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05364511691884455,0.08345120226308333,0.06241331484049928,0.11661807580174921,0.09147905386149913,0.011889035667107084,0.9619047619047618,0.09147905386149913,0.039099458535195364,0.00550249948039089,0.7226427346027389,1.3513078993662095,1.2806074891326624,2.502,2.0355,0.22918201915991143,0.024220339163059667,0.02017221572129772,0.0113632438177838,0.55,-0.055478502080443914,0.019627479524316534,0.02816020402188224,0.05283895736512423,0.34326671948856746,0.6796536796536793,0.3070129870129877,283440917.61,7.65,2026-05-08,False,False,True
30,301499,维科精密,制造业-汽车制造业,53.96825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08497093827843893,0.13491603937463825,0.09681029658645768,0.2831423895253684,0.11545849043181344,0.0005104645227158588,0.909000989119684,0.11545849043181344,0.045958597140214864,0.007528317842340084,0.8402228815442394,1.2336487828685954,1.1089485753700712,12.535349999999996,10.369174999999995,0.05476442346814214,0.027195692139973884,0.025788878764855836,0.008585809463391485,0.6,-0.05005500550055009,0.02709629680565149,0.06089711185922505,0.0043104747265205745,0.5891914607402078,0.6586486097233302,0.34135139027666966,149720382.25,38.97,2026-05-08,False,False,True
31,002522,浙江众成,制造业-橡胶和塑料制品业,52.38095238095239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.11801242236024834,0.15569823434991958,0.18421052631578938,0.14531138153185408,0.025641025641025772,0.9513888888888893,0.14531138153185408,0.05171399029666772,0.00645493475994924,1.166671805105243,1.7182531557624654,1.568105471901654,7.35,4.938500000000001,0.48830616583982955,0.03870125085349588,0.03156198437642578,0.012264384954427924,0.6,-0.06847133757961787,0.033169262114696306,0.03734080292505452,0.058801896044458735,0.3976075835642684,0.6945838509316773,0.2010683229813659,283568113.46800005,7.2,2026-05-08,False,False,True
32,300688,创业黑马,租赁和商务服务业-商务服务业,50.79365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09469696969696972,0.11842105263157898,0.16814874696847215,0.1532322426177175,0.13518078441384995,0.026642984014209503,0.8142857142857142,0.13518078441384995,0.056181628925506155,0.006057624962695439,0.9381188994155939,1.466851053032712,1.3586992159383275,4.974,3.9029999999999996,0.2744043043812454,0.03200333025041396,0.02849363731890867,0.009451524477174322,0.6,-0.06572769953051638,0.028893076826158163,0.03997813310595008,0.08729575334985507,0.3286589999379694,0.6393713373016605,0.3606286626983394,147990239.112,28.91,2026-05-08,False,False,True
33,601669,中国电建,建筑业-土木工程建筑业,49.2063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06216696269982247,0.052816901408450745,0.01873935264054527,0.031034482758620863,0.03873545249261778,-0.009933774834437026,0.8695652173913052,0.03873545249261778,0.005662671530311058,0.0012015447686438614,0.6644620202966115,1.529260030311109,1.2031768810588912,2.293,1.9014999999999997,0.19379437286352919,0.02432870636370509,0.018998376529342293,0.007824311190192479,0.5,-0.05892255892255904,0.013364558150523932,0.017415559657940394,0.07350655658086458,0.10773273381633545,0.5994047619047613,0.11726190476190439,1436510110.2,5.98,2026-05-08,False,False,True
34,002445,中南文化,制造业-金属制品业,47.61904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490565,0.02617801047120416,0.13623188405797104,0.08287292817679548,0.0934449093444909,-0.03698998606973519,0.792207792207792,0.0934449093444909,0.058298465829846435,0.008326254967963806,0.37865827833367965,1.2099932445544734,1.1110231384526994,7.234,6.944,0.04176267281105983,0.03117842375472494,0.027689251652115745,0.012981159405770638,0.55,-0.04712041884816742,0.025884293140141127,0.051293152813316555,-0.029070608313326085,0.18178971962980586,0.4281803089448803,0.3694481495531429,593600410.1035,3.92,2026-05-08,False,False,True
