rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used
572,003007,直真科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,78.42025699168556,0.2963106192740614,0.45958755298529014,0.7368283692649021,0.5760286958227272,0.7057261212386021,-1.6311004796775652,1.4489241835663336,0.03996,0.0448,0.0569,0.0484,0.0569,0.04722,0.5811,0.0569,0.01815,0.00726,1.1635,1.14715,1.1308,15.713999999999997,15.713999999999997,0.0,0.084,0.084,0.042,0.5363,-0.084,0.084,0.084,-0.003599999999999999,0.6335078506391455,0.5654,0.051300000000000005,707268006.84,50.8,2026-05-07,True
573,002429,兆驰股份,制造业-计算机、通信和其他电子设备制造业,78.38246409674981,0.29563633061313893,0.529941057971396,0.3418271705310943,0.4509332252464693,0.44521316457688725,-0.29220504407981174,0.10083959272913767,0.06542,0.07296666666666667,0.09183333333333334,0.07546666666666667,0.09183333333333334,0.07674,0.6295666666666667,0.09183333333333334,0.028300000000000002,0.01132,1.2705,1.24345,1.2164,3.99,3.99,0.0,0.0602,0.0602,0.0301,0.5566,-0.0602,0.0602,0.0602,-0.0025000000000000022,0.7899511486742806,0.6082,0.006099999999999994,2141773397.19,12.08,2026-05-07,True
574,300537,广信材料,制造业-化学原料和化学制品制造业,78.34467120181405,0.2952935521140838,0.8364369766155348,-0.06404129402518384,0.45823610294643297,0.5376605511154853,-0.39918172111500366,0.033649994866981586,0.043225,0.041975,0.03885,-0.012499999999999999,0.03885,0.04135,0.5326,0.03885,-0.0046875,-0.001875,1.2255,1.20295,1.1804000000000001,6.69,6.69,0.0,0.056799999999999996,0.056799999999999996,0.028399999999999998,0.490625,-0.056799999999999996,0.056799999999999996,0.056799999999999996,0.054474999999999996,-0.39766701593142084,0.5902000000000001,0.011699999999999995,243422853.06,24.1,2026-05-07,True
575,301075,多瑞医药,制造业-医药制造业,78.3068783068783,0.29496992816359635,0.45898024056478237,1.5476761710151015,0.9162325313539164,-0.6213274859111706,-0.2715618086172632,-0.46797829379298084,0.012980000000000002,0.02323333333333334,0.048866666666666676,0.10253333333333335,0.048866666666666676,0.028360000000000003,0.6001333333333334,0.048866666666666676,0.038450000000000005,0.015380000000000001,1.012,1.0108,1.0096,2.68,2.68,0.0,0.0492,0.0492,0.0246,0.5769,-0.0492,0.0492,0.0492,-0.07930000000000001,0.8621076209021646,0.4952,0.0492,171747199.0,81.5,2026-05-07,True
576,301285,鸿日达,制造业-计算机、通信和其他电子设备制造业,78.26908541194256,0.292857798502824,0.6273388376995539,0.8686454783315392,0.7286876267649877,0.2249499749709903,-0.49756680569056505,-0.8510340950511157,0.07108,0.0858,0.1226,0.1472,0.1226,0.09315999999999999,0.6962,0.1226,0.0552,0.02208,1.245,1.2205,1.196,1.78,1.78,0.0,0.07,0.07,0.035,0.6104,-0.07,0.07,0.07,-0.061399999999999996,0.8631743532776107,0.598,0.021000000000000005,388791375.53,106.68,2026-05-07,True
577,300557,理工光科,制造业-专用设备制造业,78.2312925170068,0.29215676347897074,0.6187925180346149,0.14032523382199774,0.41783625866531565,0.8711747462322377,-0.6195932037912559,-0.08794688341374443,0.06265499999999999,0.06515833333333333,0.07141666666666666,0.025033333333333335,0.07141666666666666,0.06641,0.5839333333333333,0.07141666666666666,0.0093875,0.003755,1.2945,1.26505,1.2356,6.03,6.03,0.0,0.0673,0.0673,0.03365,0.518775,-0.0673,0.0673,0.0673,0.040124999999999994,0.5273876367458733,0.6178,0.008400000000000005,269464456.38,37.93,2026-05-07,True
578,000560,我爱我家,房地产业-房地产业,78.19349962207104,0.29210446349669705,0.3261947038286381,-0.058874861392556134,0.1644654864357365,0.6601143206990709,0.5545667989528048,-0.31294804462462833,0.04421768707482987,0.0622837370242213,0.04421768707482987,0.08098591549295775,0.04085438209866066,-0.022292993630573354,0.8108108108108101,0.04085438209866066,0.008984573656551918,0.0013485145309450794,1.137531448866895,1.4262293057313942,1.1203797040707422,4.172,3.7830000000000004,0.005977496483825199,0.016845547776499357,0.01729282208978063,0.006987338932300997,0.55,-0.052631578947368474,0.01645000489930118,0.02596391439676437,0.04467810322140431,0.26796283318497177,0.5986111111111101,0.3569444444444455,262316682.26600003,3.07,2026-05-07,False
579,301259,艾布鲁,水利、环境和公共设施管理业-生态保护和环境治理业,78.1557067271353,0.2903680223249889,0.34359369595746747,0.6140474539959255,0.45718427433361986,0.2257334782239648,-0.03972572980823975,0.009922545276802447,0.050464999999999996,0.058908333333333326,0.08001666666666665,0.08443333333333332,0.08001666666666665,0.06312999999999999,0.6222333333333334,0.08001666666666665,0.031662499999999996,0.012665,1.189,1.1701,1.1512,6.75,6.75,0.0,0.0567,0.0567,0.02835,0.563325,-0.0567,0.0567,0.0567,-0.025524999999999992,0.8170967715577523,0.5756,0.0189,256566743.2,41.71,2026-05-07,True
580,300568,星源材质,制造业-化学原料和化学制品制造业,78.11791383219955,0.28837756457958524,-0.04618445538280531,0.8243431252593181,0.3194371284868865,-0.3856308049162109,0.6447713734301332,1.0134087374069911,0.0003600000000000027,0.009000000000000005,0.03060000000000001,0.08640000000000002,0.03060000000000001,0.013320000000000005,0.5738000000000001,0.03060000000000001,0.032400000000000005,0.012960000000000003,1.063,1.0567,1.0504,7.53,7.53,0.0,0.0316,0.0316,0.0158,0.5648,-0.0316,0.0316,0.0316,-0.07740000000000001,0.891334247278768,0.4748,0.0316,1558124221.58,17.2,2026-05-07,True
581,603958,哈森股份,制造业-皮革、毛皮、羽毛及其制品和制鞋业,78.0801209372638,0.28787244972614484,0.06613474859491492,1.3986464737230098,0.6257896731487147,-0.9744177795264239,1.1708193354525798,-0.7391886237771742,0.020435,0.03205833333333333,0.06111666666666666,0.11623333333333331,0.06111666666666666,0.03787,0.6192333333333333,0.06111666666666666,0.043587499999999994,0.017435,1.015,1.0135,1.012,3.62,3.62,0.0,0.024,0.024,0.012,0.587175,-0.024,0.024,0.024,-0.08417499999999999,0.9356050417611884,0.506,0.021,185272904.0,23.44,2026-05-07,True
