rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used
2616,003021,兆威机电,制造业-电气机械和器材制造业,7.302375044310529,-0.5706273615303765,-0.5753087111429246,-1.144740471775532,-0.8144700506086198,-0.7496292500023956,0.48217350546542315,-0.6910238923113884,-0.0006650000000000007,-0.007575000000000002,-0.024850000000000004,-0.06910000000000001,-0.024850000000000004,-0.011030000000000002,0.4406,-0.024850000000000004,-0.0259125,-0.010365000000000001,1.0485,1.04365,1.0388,1.86,1.86,0.0,0.0245,0.0245,0.01225,0.448175,-0.0245,0.0245,0.0245,0.06152500000000001,-0.894305431862358,0.5194,0.0148,376993031.37,97.53,2026-05-06,True
2617,603160,汇顶科技,制造业-计算机、通信和其他电子设备制造业,7.2669266217653306,-0.5713996620080826,-0.617978342659308,-1.2031966419064544,-0.8637700283431093,-0.6689612144595288,0.6218427851801318,-0.8604049413417014,0.0033299999999999996,-0.004116666666666668,-0.022733333333333335,-0.07446666666666667,-0.022733333333333335,-0.00784,0.44003333333333333,-0.022733333333333335,-0.027925,-0.01117,1.0725,1.06525,1.058,1.57,1.57,0.0,0.0242,0.0242,0.0121,0.44415,-0.0242,0.0242,0.0242,0.07035,-0.9022617087953889,0.529,0.0097,487221357.0,65.83,2026-05-06,True
2618,002858,力盛体育,文化、体育和娱乐业-体育,7.231478199220135,-0.5724,-0.64,-0.9999999999999999,-0.7911999999999999,-0.9000000000000005,0.7199999999999996,-1.0000000000000002,-0.014490000000000001,-0.012083333333333335,-0.006066666666666668,0.024066666666666667,-0.006066666666666668,-0.01088,0.5059666666666667,-0.006066666666666668,0.009025,0.00361,1.0905,1.08145,1.0724,7.36,7.36,0.0,0.0298,0.0298,0.0149,0.51805,-0.0298,0.0298,0.0298,-0.03615,0.7078431303152634,0.4638,0.0298,182968164.0,16.79,2026-05-06,True
2619,300707,威唐工业,制造业-专用设备制造业,7.196029776674938,-0.573858393765888,-0.6475067904492688,-1.1376416288939493,-0.8533634225960345,-0.7466536526176772,0.3696734990388303,-0.23140513111974118,-0.011795,-0.019658333333333333,-0.039316666666666666,-0.07863333333333333,-0.039316666666666666,-0.02359,0.42136666666666667,-0.039316666666666666,-0.0294875,-0.011795,1.0,1.0,1.0,5.45,5.45,0.0,0.027000000000000003,0.027000000000000003,0.013500000000000002,0.441025,-0.027000000000000003,0.027000000000000003,0.027000000000000003,0.058975,-0.8972993499532165,0.5,0.027000000000000003,121637480.12,15.19,2026-05-06,True
2620,301325,曼恩斯特,制造业-专用设备制造业,7.160581354129741,-0.5744581664479022,-0.7220915983100346,-0.9839346798582902,-0.8320656925603018,-0.554365779938163,0.06951269380537067,-0.22534850725706046,-0.01521,-0.02095,-0.0353,-0.0574,-0.0353,-0.02382,0.436,-0.0353,-0.021525,-0.00861,1.033,1.0297,1.0264,5.43,5.43,0.0,0.0359,0.0359,0.01795,0.45695,-0.0359,0.0359,0.0359,0.036449999999999996,-0.8274867812230332,0.4868,0.0359,137401512.44,43.5,2026-05-06,True
2621,600593,大连圣亚,水利、环境和公共设施管理业-公共设施管理业,7.125132931584545,-0.5759288957275412,-0.5061534283927588,-1.4196751749273695,-0.8898325619372953,-0.38848747101734127,0.23821981954908428,-0.6279297941054938,-0.03227,-0.042050000000000004,-0.059429166666666665,-0.09438938976377954,-0.0560683099897672,-0.046939999999999996,0.3913358333333333,-0.0560683099897672,-0.0361034375,-0.013651624999999999,1.088,1.0792,1.0704,2.78,2.78,0.0,0.021400000000000002,0.021400000000000002,0.010700000000000001,0.42665,-0.021400000000000002,0.021400000000000002,0.021400000000000002,0.055749999999999994,-0.9220282712568202,0.4648,0.021400000000000002,120154117.0,33.48,2026-05-06,True
2622,300775,三角防务,制造业-铁路、船舶、航空航天和其他运输设备制造业,7.0896845090393485,-0.5762515340601048,-0.8696900727194679,-1.0435459022136502,-0.9427095211070244,-0.6635388657209454,0.3297696242069377,0.23389729685342708,-0.01331,-0.02065,-0.03900000000000001,-0.0734,-0.03900000000000001,-0.02432,0.42429999999999995,-0.03900000000000001,-0.027525,-0.01101,1.0115,1.01035,1.0092,5.05,5.05,0.0,0.0252,0.0252,0.0126,0.44495,-0.0252,0.0252,0.0252,0.052750000000000005,-0.8973105097909108,0.4954,0.0252,804217582.76,29.75,2026-05-06,True
2623,603619,中曼石油,采矿业-石油和天然气开采业,7.054236086494151,-0.5782626189789153,-1.0230114774617356,-1.6321107705532396,-1.2788331805601674,1.4886539782536157,-1.154869790807011,0.2885449977819236,-0.035698749999999994,-0.04207375,-0.059429166666666665,-0.028033333333333337,-0.0560683099897672,-0.06646174999999999,0.39386666666666664,-0.0560683099897672,-0.010512500000000001,-0.004205,1.3905,1.35145,1.3124,7.15,7.15,0.0,0.0481,0.0481,0.02405,0.478975,-0.0481,0.0481,0.0481,-0.057075,-0.6361573325555421,0.425725,0.0481,1036645826.0,31.03,2026-05-06,True
2624,600866,星湖科技,制造业-食品制造业,7.018787663948954,-0.5793812630950513,-0.5972410127740471,-1.430713460564468,-0.9472994408460238,-0.7686911492753291,0.650498761858609,-0.2005825342303289,-0.01463,-0.02211666666666667,-0.04083333333333334,-0.07486666666666668,-0.04083333333333334,-0.02586,0.4217333333333333,-0.04083333333333334,-0.028075000000000003,-0.01123,1.017,1.0153,1.0136,3.07,3.07,0.0,0.0206,0.0206,0.0103,0.44384999999999997,-0.0206,0.0206,0.0206,0.052750000000000005,-0.9159869456933648,0.49319999999999997,0.0206,223387332.0,5.8,2026-05-06,True
2625,300451,创业慧康,信息传输、软件和信息技术服务业-软件和信息技术服务业,6.983339241403757,-0.5811118981368268,-0.7692087208433656,-0.8928097441458223,-0.8211211506303973,-0.9569424461082602,0.7269098388204798,-0.7725631211405009,-0.005734999999999999,-0.012558333333333331,-0.029616666666666663,-0.06823333333333333,-0.029616666666666663,-0.015969999999999998,0.4362666666666667,-0.029616666666666663,-0.0255875,-0.010235,1.0225,1.02025,1.018,1.91,1.91,0.0,0.0204,0.0204,0.0102,0.44882500000000003,-0.0204,0.0204,0.0204,0.055674999999999995,-0.9093736076882558,0.509,0.0159,129430614.75,4.43,2026-05-06,True
