rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used
11,603026,石大胜华,制造业-化学原料和化学制品制造业,99.64551577454803,1.7454981687602593,1.6505569878397734,3.206528558974837,2.3040650477165,1.1706984306684443,0.02330484950829276,3.0214606692152595,0.08623,0.11191666666666666,0.17613333333333334,0.2568666666666667,0.17613333333333334,0.12476,0.8045666666666667,0.17613333333333334,0.09632500000000001,0.03853,1.2385,1.21465,1.1907999999999999,11.54,11.54,0.0,0.0545,0.0545,0.02725,0.69265,-0.0545,0.0545,0.0545,-0.14495000000000002,0.9303427134604989,0.5953999999999999,0.006800000000000007,3213207751.0,120.4,2026-05-06,True
12,000593,德龙汇能,电力、热力、燃气及水生产和供应业-燃气生产和供应业,99.61006735200284,1.7336742430634455,2.0714123679244265,2.968080989181211,2.4480131888522756,2.2047228251494944,-1.1879533429041242,1.8646395134969083,0.061320754716981174,0.1395129166666665,0.1931170833333333,0.27503249999999996,0.19012749999999992,-0.031563845050215145,0.8561568279569892,0.19012749999999992,0.09897562499999996,0.025796173228093463,1.50595,1.45291375,1.40099,14.846,10.3595,0.0,0.05693519720957822,0.054742722309319716,0.020023155922995955,0.65,-0.08566721581548609,0.050962047975613566,0.07615023570929348,0.04536427012395183,0.5942954955469013,0.7001999999999999,0.17471675796812755,770162373.568,27.0,2026-05-06,False
13,301373,凌玮科技,制造业-化学原料和化学制品制造业,99.57461892945764,1.7174136185568458,2.0992574787487346,3.3821676429210785,2.638079747701119,1.4361402902874136,-0.8716567633248332,1.608828239914274,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.27503249999999996,0.19012749999999992,0.14400474999999993,0.8561568279569892,0.19012749999999992,0.09897562499999996,0.03860599999999999,1.2530000000000001,1.2277,1.2024,15.039499999999999,15.05475,0.0,0.0767,0.0767,0.03835,0.6971193749999999,-0.0767,0.0767,0.0767,-0.3244,0.9303427134604989,0.6012,0.026100000000000005,734191348.89,121.85,2026-05-06,True
14,002990,盛视科技,信息传输、软件和信息技术服务业-软件和信息技术服务业,99.53917050691244,1.7161276992414956,1.7857975291828256,3.499830257062627,2.5056912748923423,1.9004785116128553,-0.9854067731931375,1.5891872487356178,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.27503249999999996,0.19012749999999992,0.14400474999999993,0.8561568279569892,0.19012749999999992,0.09897562499999996,0.03860599999999999,1.4255,1.38295,1.3404,15.039499999999999,15.05475,0.0,0.08990000000000001,0.08990000000000001,0.044950000000000004,0.6971193749999999,-0.08990000000000001,0.08990000000000001,0.08990000000000001,-0.1693,0.9188261842719401,0.6702,0.004800000000000013,1455940268.4,58.41,2026-05-06,True
15,002515,金字火腿,制造业-农副食品加工业,99.50372208436724,1.6963999376050818,2.7132634389998094,1.7818853548889841,2.3220846436732625,3.445365615415012,-3.0571140556535603,3.111978398484742,0.09768000000000002,0.10346666666666668,0.11793333333333335,0.05786666666666667,0.11793333333333335,0.10636000000000001,0.6468666666666666,0.11793333333333335,0.0217,0.00868,1.445,1.4005,1.356,13.33,13.33,0.0,0.1043,0.1043,0.05215,0.5434,-0.1043,0.1043,0.1043,0.04560000000000001,0.6246851362911653,0.678,0.015299999999999994,1017692358.77,7.1,2026-05-06,True
16,001309,德明利,制造业-计算机、通信和其他电子设备制造业,99.46827366182205,1.6718097255483944,1.6127787577645185,2.3436059746317057,1.919726188848737,1.8922692525194655,0.8745470633286722,1.1195537203586092,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.27503249999999996,0.19012749999999992,0.14400474999999993,0.8561568279569892,0.19012749999999992,0.09897562499999996,0.03860599999999999,1.5,1.45,1.4,4.89,4.89,0.0,0.0322,0.0322,0.0161,0.6971193749999999,-0.0322,0.0322,0.0322,-0.169475,0.9303427134604989,0.7,0.0,4518856918.68,577.29,2026-05-06,True
17,000338,潍柴动力,制造业-汽车制造业,99.43282523927685,1.6455574471298542,2.11402495623408,2.866436387898802,2.4300377575332632,0.4268470216140354,0.45644356574413814,1.8353035177364203,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.27503249999999996,0.19012749999999992,0.050826699326393276,0.8561568279569892,0.19012749999999992,0.0950492203779551,0.013677759823140524,1.2668359067738895,1.1808363544296774,1.1010113916304247,2.338,2.3764999999999996,0.0,0.030444783335465825,0.03381596916658231,0.016190541631418236,0.6971193749999999,-0.04860557768924312,0.03129067074905077,0.049893048616381434,-0.007407081527756265,0.6201305824992008,0.5425935089887481,0.44697170840255646,3330834587.7214994,34.32,2026-05-06,False
18,002290,禾盛新材,制造业-电气机械和器材制造业,99.39737681673165,1.638288256405482,1.9470773695873824,1.8345503716258917,1.899816030443556,2.054718981932255,1.2867176456181033,-0.4551110434745549,0.12245262499999995,0.1395129166666665,0.18658333333333335,0.1731666666666667,0.18658333333333335,0.14400474999999993,0.7731666666666667,0.18658333333333335,0.06493750000000001,0.025975000000000005,1.5,1.45,1.4,2.73,2.73,0.0,0.0129,0.0129,0.00645,0.629875,-0.0129,0.0129,0.0129,-0.029875000000000013,0.9303427134604989,0.7,0.0,603009435.4,89.41,2026-05-06,True
19,002181,粤 传 媒,租赁和商务服务业-商务服务业,99.36192839418646,1.6368709704900077,1.922015486548998,3.1336760093826364,2.4309129061391257,2.1685130724540764,-1.7188962283029756,1.9948784619626552,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.22966666666666669,0.19012749999999992,0.14400474999999993,0.8297666666666667,0.19012749999999992,0.08612500000000001,0.03445,1.5005,1.45045,1.4003999999999999,14.09,14.09,0.0,0.14800000000000002,0.14800000000000002,0.07400000000000001,0.67225,-0.14800000000000002,0.14800000000000002,0.14800000000000002,-0.07215000000000002,0.8231780157429176,0.7001999999999999,0.047900000000000026,2760006975.05,18.14,2026-05-06,True
20,300975,商络电子,批发和零售业-批发业,99.32647997164126,1.6350312697528795,2.2245877306198745,2.9615458921499784,2.534110158462518,2.20516338294109,-2.1289160414483868,2.0361336402254047,0.12245262499999995,0.1395129166666665,0.1931170833333333,0.20666666666666667,0.19012749999999992,0.14400474999999993,0.8254666666666667,0.19012749999999992,0.0775,0.031,1.50595,1.45291375,1.40099,15.039499999999999,15.05475,0.0,0.1217,0.1217,0.06085,0.655,-0.1217,0.1217,0.1217,-0.03620000000000001,0.8359174857274942,0.7001999999999999,0.0029,2150796310.97,22.89,2026-05-06,True
