rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,002281,光迅科技,通信设备,100.0,104.59344301100724,99.63545981772992,99.71002485501242,99.5857497928749,81.01,208.45,217.3,19959318519.0,20260521
2,002008,大族激光,专用机械,99.57805907172997,104.28453071369393,99.49461474730737,99.17149958574979,99.71002485501242,59.89,240.31,142.59,9777674204.0,20260521
3,603629,利通电子,元器件,99.15611814345992,104.2765416025565,99.75973487986744,99.39933719966861,100.0,67.42,566.21,179.61,4867975509.0,20260521
4,603618,杭电股份,电气设备,98.73417721518987,104.00609539590484,99.57332228666114,99.08864954432477,99.89643744821872,58.29,391.1,40.27,4618571558.0,20260521
5,300323,华灿光电,半导体,98.31223628691983,103.82264173274943,99.1797845898923,99.50289975144987,98.96437448218724,71.83,145.8,18.73,6504405907.0,20260521
6,600396,华电辽能,火力发电,97.8902953586498,103.80429636643389,99.87572493786246,99.8135874067937,99.91714995857498,92.56,397.55,14.23,3182306524.0,20260521
7,301511,德福科技,电气设备,97.46835443037975,103.79719493431176,99.49047224523613,99.75144987572494,99.31648715824359,85.87,166.26,98.25,4133946031.0,20260521
8,300209,行云科技,互联网,97.0464135021097,103.65250325482305,99.91300745650372,99.87572493786246,99.93786246893124,107.8,407.69,27.72,2810303859.0,20260521
9,300302,同有科技,IT设备,96.62447257383965,103.63060717244643,99.68102734051367,99.91714995857498,99.52361226180612,118.82,195.51,53.96,3182663261.0,20260521
10,300604,长川科技,半导体,96.20253164556962,103.43176707302639,98.59983429991715,98.92294946147473,98.3844241922121,54.66,122.11,234.77,10477285227.0,20260521
11,300672,国科微,半导体,95.78059071729957,103.41016688365487,98.93537696768848,99.04722452361227,98.86081193040597,56.96,139.78,259.92,4759898452.0,20260521
12,603256,宏和科技,玻璃,95.35864978902954,103.37170079299325,98.98094449047224,97.76304888152444,99.79287489643744,39.36,282.17,144.88,4311824583.0,20260521
13,300903,科翔股份,元器件,94.9367088607595,103.29269736063439,99.8053024026512,99.79287489643744,99.8135874067937,89.51,291.21,71.2,2504291058.0,20260521
14,300632,光莆股份,半导体,94.51476793248945,103.01662918688602,99.4241922120961,99.89643744821872,99.10936205468103,115.86,156.55,35.66,2668881043.0,20260521
15,300408,三环集团,元器件,94.09282700421942,102.96869452006156,98.36785418392711,98.96437448218724,97.970173985087,55.1,112.77,98.47,5127139849.0,20260521
16,603938,三孚股份,化工原料,93.67088607594937,102.95922594389869,99.32477216238608,99.5857497928749,99.15078707539354,76.54,158.99,50.58,2692786827.0,20260521
17,301308,江波龙,半导体,93.24894514767934,102.91780092318616,98.10687655343827,98.34299917149959,97.94946147473074,43.65,111.58,539.0,10451878693.0,20260521
18,600522,中天科技,通信设备,92.82700421940928,102.87312107941767,97.99917149958574,96.95526097763049,98.69511184755592,35.38,131.75,41.9,13419587018.0,20260521
19,601991,大唐发电,火力发电,92.40506329113924,102.83317552373063,98.14830157415079,99.6271748135874,97.16238608119305,78.03,98.59,7.05,7004570122.0,20260521
20,301217,铜冠铜箔,元器件,91.9831223628692,102.83258373772043,99.07207953603975,99.60646230323114,98.71582435791217,77.24,132.04,82.93,2859626467.0,20260521
21,601126,四方股份,电气设备,91.56118143459916,102.82015623150669,99.35376967688484,99.37862468931235,99.33719966859982,67.25,168.12,81.67,2503323138.0,20260521
22,002384,东山精密,元器件,91.13924050632912,102.73730619008167,97.8003314001657,96.27174813587406,98.81938690969345,31.83,136.81,206.97,19384623552.0,20260521
23,603738,泰晶科技,元器件,90.71729957805907,102.69647295537933,99.1880695940348,98.65368682684341,99.54432477216238,49.52,200.38,47.13,2554478662.0,20260521
24,000636,风华高科,元器件,90.29535864978902,102.6890756302521,98.23529411764706,98.88152444076222,97.80447390223695,54.26,108.66,34.2,4684287875.0,20260521
25,300136,信维通信,元器件,89.87341772151899,102.68227009113505,97.82932891466446,98.05302402651202,97.68019884009942,40.81,106.7,109.55,13074884292.0,20260521
26,603986,兆易创新,半导体,89.45147679324894,102.6304888152444,97.6304888152444,98.6122618061309,96.97597348798675,48.65,96.12,431.9,28199401936.0,20260521
27,300567,精测电子,电器仪表,89.0295358649789,102.54260859273286,98.48798674399336,98.55012427506213,98.44656172328085,48.07,124.53,190.83,3429356085.0,20260521
28,002208,合肥城建,区域地产,88.60759493670885,102.5334359095751,98.54183927091964,99.77216238608119,97.72162386081193,88.13,107.02,23.29,3273717079.0,20260521
29,603115,海星股份,铝,88.18565400843882,102.47928748964374,99.97928748964374,99.97928748964374,99.97928748964374,138.91,464.85,105.74,1208784418.0,20260521
30,001309,德明利,半导体,87.76371308016878,102.3496863534146,97.58077879038939,94.88400994200498,99.37862468931235,27.4,172.61,656.1,9719422574.0,20260521
31,300776,帝尔激光,专用机械,87.34177215189874,102.34761510237898,98.31400165700083,97.43164871582437,98.90223695111847,38.1,142.55,147.3,3404161461.0,20260521
32,002491,通鼎互联,通信设备,86.91983122362869,102.30323115161559,98.18558409279206,95.83678541839271,99.75144987572494,30.65,257.57,21.74,3478020156.0,20260521
33,300489,光智科技,专用机械,86.49789029535864,102.27216238608119,99.18392709196354,99.42004971002486,99.02651201325601,69.62,150.9,128.91,2015727678.0,20260521
34,603773,沃格光电,元器件,86.07594936708861,102.25381701976565,98.4092792046396,97.70091135045568,98.88152444076222,39.23,140.2,81.02,3017583925.0,20260521
