rank,code,name,industry,score_100,score_raw,leadership_score,trend_score,cluster_score,stability_score,liquidity_score,sector_rank_20,sector_rank_60,ret_20,ret_60,ma_bull_20_60,ma_alignment_20,trend_slope_60,trend_slope_20,trend_eff_20,trend_eff_60,amount_ratio_5_20,amount_ratio_20_60,money_flow_bias_20,money_flow_bias_60,pv_sync_20,vol_20,vol_60,max_drawdown_20,max_drawdown_60,chip_tightness,win_rate_20,win_rate_60,avg_amount_20,close,trade_date
1,002281,光迅科技,通信设备,100.0,1.314532497377848,1.7349420641085709,2.274744551312432,0.7292470957538479,0.21525983189353504,1.338580945317731,100.0,100.0,0.8067274340566266,1.5616513598180433,0.42060093424171097,0.21116398232983374,0.017656728168298004,0.03225352675643937,0.7966415475499384,0.5963285503646745,1.2304824689836351,1.6243161417423932,0.38760026692735144,0.33696988560621804,0.4678115825074951,0.05067889775733535,0.04883964430087492,-0.08684433164128591,-0.20046549281521953,-0.06441281419837233,0.7,0.6333333333333333,7008583155.034999,202.7,20260527
2,603115,海星股份,铝,98.83720930232558,1.2248096219758389,1.5217595397291193,1.9978673885670508,0.49584313436569727,0.7242706466195803,-0.05076641096924544,100.0,100.0,0.8116386683836229,1.5616513598180433,0.42060093424171097,0.23702063771768891,0.017656728168298004,0.03225352675643937,0.8743148716863556,0.5963285503646745,1.55644542661066,1.3871642430652942,0.45295852839365996,0.33067721110633236,0.37074903251714264,0.04658958905836379,0.05213335033440525,-0.029512111907198824,-0.12123799359658483,-0.0605405344628083,0.75,0.6333333333333333,785657060.95,113.08,20260527
3,301502,华阳智能,电气设备,97.67441860465115,1.2206572815587948,1.2956638931612017,1.6216879554757864,1.2658009129696506,0.550429482495375,-1.0307906665566076,99.63768115942028,96.37681159420289,0.7828335056876938,0.8097837497375604,0.27487453352206925,0.23702063771768891,0.010704588475565976,0.03225352675643937,0.8743148716863556,0.4453182818619035,1.3876758856395017,2.007227487343753,0.500651771531768,0.38940719660404477,0.5924552688142465,0.04546983709387881,0.037996766597358546,-0.05016872890888646,-0.17525773195876293,-0.05717397572093581,0.7,0.5833333333333334,203291749.55,88.99,20260527
4,603311,金海高科,家用电器,96.51162790697676,1.1545057815652902,1.2884951036144394,1.5546484316525384,1.4326931476894986,0.1056092782272451,0.2819548307815121,97.5,98.75,0.519027484143763,0.7762669962917181,0.21401146441704522,0.23702063771768891,0.009010632595145483,0.029655532626528345,0.6236986949162308,0.4205163143346959,2.348282659393969,1.8662847058321332,0.6476535328208007,0.4173447300001794,0.5985167003388628,0.04868986042017738,0.04155144804234947,-0.08645899554990466,-0.1549942594718715,-0.051307248984981964,0.75,0.6333333333333333,400148131.55,30.21,20260527
5,301093,华兰股份,医疗保健,95.34883720930233,1.1377010337171398,1.4711619645521015,1.6246349282449253,1.0177066263213936,0.1788352785496485,0.13775195801242254,99.10714285714286,98.21428571428571,0.6506348595613696,0.6608594657375144,0.14908313323092037,0.17379644006171757,0.005730256594987894,0.02661062667718049,0.8247846877186685,0.29195775581326644,1.291634593986649,1.2925734597216239,0.607092053075375,0.267143738581385,0.766785381370251,0.051408411982785375,0.051262830340865664,-0.05787314070781335,-0.16955555555555557,-0.04815797001710512,0.75,0.6,533563014.5,126.0,20260527
6,603045,福达合金,小金属,94.18604651162791,1.13558663952649,1.5313594233117371,1.9049235667623057,0.7949673887612849,0.0060303682603562,-0.7342594232990489,100.0,100.0,0.7975903614457831,1.2606060606060607,0.42060093424171097,0.1519695282144588,0.01695522746506744,0.032218374651866416,0.7228593671060837,0.5195755277524016,1.0472883517688583,1.8361954054325087,0.35332655658717815,0.2790135610529233,0.1923057316978704,0.05697024477502448,0.04821502130965542,-0.1722215017507457,-0.19439679817038302,-0.05525196801798979,0.7,0.5833333333333334,714534215.85,72.3,20260527
7,301322,绿通科技,摩托车,93.02325581395348,1.0859997301143087,1.3626932563284564,1.2635493140621155,1.2314559098743891,0.26720223615822825,-0.49785225855063664,100.0,100.0,0.5506893755068936,0.8128950695322377,0.199649721074189,0.1964405719185224,0.0079026684019938,0.02535827669653821,0.7944630731096333,0.43123319944116206,2.348282659393969,1.8009022941608233,0.6532415662447772,0.4173447300001794,0.2865865663475992,0.050553369255735,0.04307957583918423,-0.03527717782577389,-0.2193204156135916,-0.04168508943160351,0.65,0.5833333333333334,296392693.2,53.5,20260527
8,603931,格林达,化工原料,91.86046511627907,1.0753803493937,1.5590781310913084,1.6851258665320932,0.49455946047228105,0.3136778915760693,-0.365845893489372,100.0,98.12206572769952,0.8116386683836229,0.8194359288779891,0.2795056582172579,0.17170716039185993,0.00964323224970361,0.0262815480438311,0.8743148716863556,0.46102777839445025,1.107695616797493,2.1960740908699496,0.45764379614505674,0.34394909222639175,0.37996449856271763,0.04586749115265278,0.03855682667247274,-0.02881778987973682,-0.2207247678945793,-0.0534595265353076,0.7,0.5333333333333333,498097935.6,58.01,20260527
9,000802,北京文化,影视音像,90.69767441860465,1.047110930477772,1.545278315625414,1.3888853430922656,0.9306525581245365,0.018214802429736693,-1.0757957234377555,100.0,100.0,0.195754716981132,0.1266666666666667,0.11048443173916378,0.06157378417866841,0.0035415075873853593,0.012184500072975162,0.3984042014983544,0.10559436265832535,0.9637461650073741,2.0240463087895497,0.2546017566989264,0.08791280928867821,0.8144154952520528,0.03457313476362464,0.028866054387384817,-0.058712121212121327,-0.16000000000000003,-0.04326243052056175,0.5,0.43333333333333335,238172883.0,5.09,20260527
10,301013,利和兴,专用机械,89.53488372093024,1.0450651358916714,1.3503881954661496,0.95809283027636,1.4807081398639692,0.1512421735837212,-0.16113900975185438,100.0,94.89795918367348,0.7095748907429478,0.6323975720789075,0.15550567076911004,0.2120086744375171,0.0058082895643445185,0.027043924530763055,0.8716027837042707,0.3432686671443676,2.348282659393969,2.006398261940601,0.5108892744386818,0.37734270187405106,0.6367607391259035,0.062707372644908,0.04637551539502061,-0.032258064516129115,-0.22585494175122123,-0.03343903348378255,0.65,0.5333333333333333,969421751.6,43.91,20260527
11,300863,卡倍亿,汽车配件,88.37209302325581,0.9702362976129653,1.34388026510896,1.2946833961654698,0.7371480425207738,0.29557179204358175,-0.030879350517290193,99.11111111111111,97.77777777777777,0.3379691689008042,0.40259968382223765,0.14754196284570797,0.14764011689731352,0.00635372565512183,0.02167628967046435,0.4854154192715765,0.27489484666878844,1.4476400195303394,1.9383796553712405,0.29614533347163274,0.21393229269257916,0.5612969472890268,0.04277983976398892,0.034034666450829226,-0.05444521019986226,-0.1304196413024552,-0.05207034081861159,0.6,0.5333333333333333,653067710.65,78.3,20260527
