rank,code,name,industry,buy_signal_flag,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,industry_member_count,industry_ret_5,industry_ret_10,industry_ret_20,industry_breadth_5,industry_breadth_10,industry_trend_score,industry_heat,industry_up_prob_3d,up_prob_3d,expected_ret_3d,up_prob_3d_confidence,up_prob_3d_logit,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,money_flow_bias_20_proxy,real_moneyflow_ok,money_flow_net_amount_1,money_flow_net_amount_3,money_flow_net_amount_5,money_flow_net_amount_20,main_money_flow_net_amount_1,main_money_flow_net_amount_3,main_money_flow_net_amount_5,main_money_flow_net_amount_20,money_flow_net_ratio_1,money_flow_net_ratio_3,money_flow_net_ratio_5,money_flow_net_ratio_20,main_money_flow_net_ratio_1,main_money_flow_net_ratio_3,main_money_flow_net_ratio_5,main_money_flow_net_ratio_20,real_money_flow_bias_20,main_money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,market_up_ratio,market_median_change,market_down5_ratio,pass_market_env,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup,upside_model_candidate,tail_model_candidate
1,600025,华能水电,水力发电,-,85.05306617271165,0.8505306617271166,0.8613802398345055,1.1164734974847288,0.9736212732006038,0.8085168118140293,0.9668263246709802,-0.3820280350073628,13,0.010398613518197708,0.04107142857142865,-0.08565737051792821,0.6153846153846154,0.6153846153846154,0.45636365601616774,58.21454580829102,0.5327032476961036,0.8505306617271166,0.02130689365376516,1.0,1.7387691859683114,0.02187500000000009,0.06054054054054059,0.10348706411698538,0.01763485477178417,0.054611911416899694,-0.0030487804878047697,0.8914728682170552,0.03913136959793606,0.028208987314556122,-0.025237088914892403,0.0020449963869035984,1.4239629373566118,1.3607147727304971,1.2901545515823816,0.005769520768834495,0.29623130505174017,1,12335300.0,158341900.0,317082900.0,71985200.0,-19731100.0,-73755400.0,-141133900.0,-83102700.0,0.013884899180186152,0.06216920980600133,0.056926835406407444,0.005769520768834495,-0.022209782835777885,-0.028958317014798677,-0.03506598611099344,-0.006660574029053506,0.005769520768834495,-0.006660574029053506,0.7618694471992319,2.1684,2.1684,0.0,0.008075397529011631,0.01376791893877267,0.007983658490560376,0.6,-0.06813417190775672,0.01291348171557697,0.02629471275162949,-0.019439590557180936,0.10099697207581038,0.07895167230990606,0.7533858345553213,0.24321553508959867,311885946.15,9.81,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
2,600886,国投电力,水力发电,-,83.38776871132421,0.8338776871132421,0.9106861742137415,1.1998250078556814,1.037907261016195,0.6409851409533451,1.0677119877512482,-0.3009382732510299,13,0.010398613518197708,0.04107142857142865,-0.08565737051792821,0.6153846153846154,0.6153846153846154,0.45636365601616774,58.21454580829102,0.5327032476961036,0.8338776871132421,0.029452861829442234,1.0,1.6133623918122142,0.036416605972323435,0.057992565055762224,0.06912096168294513,0.03190717911530094,0.05885854602276974,0.014374954117491255,0.9725024145134594,0.02879678547511011,0.023349951633306353,-0.010492213673011341,0.0028387808571954183,1.3118807879928416,1.1550833723838958,1.0797259755591238,-0.006810046903678419,0.19474298928155892,1,127108100.0,203861000.0,366346500.0,-133922500.0,-39738199.999999985,-35353299.999999985,-123602099.99999999,73447700.00000001,0.0985432575394549,0.05982839612085218,0.056926835406407444,-0.006810046903678419,-0.03080788460180245,-0.010375359860784174,-0.02328171260080565,0.003734863685842943,-0.006810046903678419,0.003734863685842943,0.7530539918006307,1.9666,1.9666,0.0,0.009515547738051066,0.01287436002529374,0.00584844856740561,0.55,-0.0427413411938099,0.01232256891082731,0.02544039209728483,-0.019439590557180936,0.08264811255394933,0.14383481089386818,0.7533858345553213,0.1799447051547865,491599514.15,14.23,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
3,600900,长江电力,水力发电,-,81.39632681680762,0.8139632681680762,0.7162284996301751,1.3152296190606867,0.9797889921796001,0.7416334263709147,1.0435351082026532,1.5165479480291597,13,0.010398613518197708,0.04107142857142865,-0.08565737051792821,0.6153846153846154,0.6153846153846154,0.45636365601616774,58.21454580829102,0.5327032476961036,0.8139632681680762,0.020479826586809347,1.0,1.4759711027003901,0.028087864602088564,0.041590660342940566,0.07857952398942203,0.035545883206383744,0.051023413341187096,0.002457865168539408,0.9302325581395351,0.03519363863937586,0.027300839346193716,-0.00031281626644608096,0.003002093660007767,1.3001310549003444,1.3684048963720428,1.2685555030867122,0.0023655313080023204,0.27706077640678056,1,582319500.0,1802740600.0,1993967200.0,329761500.0,-334835400.0,-635466700.0000001,-779084200.0000001,-460711500.0,0.06424694068531152,0.06298979296227647,0.0450929420738772,0.0023655313080023204,-0.03694217707485763,-0.02220392432911372,-0.017618744531641726,-0.0033048960451923922,0.0023655313080023204,-0.0033048960451923922,0.8506107352321631,1.3825,1.3825,0.0,0.004958561065564752,0.010219537030250822,0.004708355529555322,0.6,-0.035674880470761394,0.010361169050430179,0.01658400081776931,-0.019439590557180936,0.04739406984602368,0.18859341018957673,0.7533858345553213,0.2426043237807952,3484576530.9,28.55,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
4,600028,中国石化,石油加工,-,80.90598009324677,0.8090598009324677,1.1598699351377106,0.311490526236985,0.7865829952213914,0.8017463786786112,1.0816944262492991,-0.21990647640834313,2,-0.01307870370370362,0.00507781587971512,-0.08480777344162005,0.5,0.5,0.07298292078444034,51.313692574119926,0.4800457553682267,0.8090598009324677,0.016665782971516507,1.0,1.4439125487617517,0.04573804573804585,0.04791666666666683,0.12780269058295968,0.008016032064128265,0.06342494714587743,-0.003960396039603853,0.9725024145134594,0.027906976744185963,0.020718816067653245,-0.052230830884317125,0.0012907533103371312,1.6694807244548533,1.2950674138537168,1.128782778362071,0.007131065815824103,-0.018561204107100396,1,488380199.99999994,899627600.0,969669900.0,362481399.99999994,-56912700.0,-124604499.99999999,-108932099.99999999,-121967300.00000004,0.1150763126612568,0.09108450576568697,0.056926835406407444,0.007131065815824103,-0.013410256311775766,-0.012615819366458456,-0.0075924982015821325,-0.0023994523406673106,0.007131065815824103,-0.0023994523406673106,0.6187823490022902,3.0615,3.0615,0.0,0.013768992221700898,0.019125489062716713,0.010218677911883576,0.45,-0.10261569416498995,0.01913352466868764,0.029141755127999918,-0.02313681685241255,0.08599281897127609,0.023935761355828755,0.7365800865800876,0.22341991341991174,1270599055.1,5.03,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
5,600332,白云山,中成药,-,80.64439897019643,0.8064439897019643,0.36448485986775414,0.2849846892523416,0.32950478479697265,0.14126752538111848,0.7832918214697603,-0.4194843540499114,25,0.04166666666666674,0.08179012345679015,0.02078913873568089,0.76,0.72,1.0878586894010724,69.5814564092193,0.6173516272413893,0.8064439897019643,0.015349856541826266,1.0,1.4270675170616822,0.03958529688972656,0.04798099762470298,0.10079840319361266,0.035165501879449224,0.05320951994461809,0.004096495220755614,0.9550173010380614,0.028669642644004734,0.023570695376095196,-0.03503705715763239,0.002434890549282644,1.7180319817040055,1.5856419992553092,1.2497240736438717,0.012088438388343935,0.31702389531767794,1,21172000.0,112742100.0,121713700.0,93343800.0,-5450900.000000007,-26882500.000000007,-25378300.000000007,-71396700.00000001,0.0319199715114405,0.06137440504164416,0.050442704056210305,0.012088438388343935,-0.008218050855455851,-0.014634262121532236,-0.010517715559955225,-0.009246191060156922,0.012088438388343935,-0.009246191060156922,0.71378994791402,2.2363,2.2363,0.0,0.01455550236805426,0.018336426395947392,0.00893641978328433,0.55,-0.0652482269503546,0.01966776683158574,0.027887618817641464,-0.02295570762600803,0.060209745831302786,0.11379072029982275,0.7378826351013508,0.2621173648986493,193017942.35,22.06,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
6,600572,康恩贝,中成药,-,80.52915265907932,0.8052915265907932,0.30694762812153203,0.1429448582790714,0.23478640939084938,0.09810581336609994,0.9273915591827346,-0.33736742871975506,25,0.04166666666666674,0.08179012345679015,0.02078913873568089,0.76,0.72,1.0878586894010724,69.5814564092193,0.6173516272413893,0.8052915265907932,0.015391441434458104,1.0,1.4197009249271528,0.04422604422604426,0.04166666666666674,0.08418367346938771,0.02409638554216853,0.043841413536861884,0.002358490566037652,0.923076923076923,0.02173653654431651,0.017315561145807522,-0.041210456956482844,0.001401649832130569,1.945243898716475,1.6166100110172816,1.376268657076732,0.016988499890074338,0.21273107648879427,1,43898200.0,119718000.0,125652300.0,144734000.0,-15424600.0,-32995600.0,-26261300.0,-70733200.0,0.07079580652309311,0.07744718630810238,0.056926835406407444,0.022704893331678844,-0.02487566682224105,-0.0213452979547572,-0.011973121535985178,-0.011096147145855887,0.022704893331678844,-0.011096147145855887,0.32805028941952646,4.2071,4.2071,0.0,0.014120458073296234,0.015667576380519518,0.00699402364613303,0.55,-0.060532687651331685,0.014655753188134078,0.027625331078053768,-0.019843584344101953,0.05853413654618489,0.08710705568941211,0.6820512820512834,0.2410256410256398,159355129.3,4.25,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
7,601857,中国石油,石油开采,-,79.92510450261172,0.7992510450261172,1.2508522989407527,0.9391785964156221,1.1137158698296954,0.934534940700862,0.7794257744754315,-0.027216709491375224,5,-0.03891050583657574,-0.08087922790710178,-0.1470762918251497,0.4,0.4,-0.3767541202251893,43.21842583594659,0.41891846738460425,0.7992510450261172,0.012241362945404434,1.0,1.3816199482437599,0.06382978723404253,0.09529025191675777,0.15207373271889413,0.015180134327633432,0.0845604342635844,-0.006398573841649435,0.9725024145134594,0.032284621332079544,0.01992063238147472,-0.11316333995410699,0.00028730152414464214,1.9864788662070783,1.4809188161931126,1.3874124481773988,0.012717866123536882,0.31685393709859133,1,545533200.0,963933200.0,1338247900.0,829387000.0,-38454800.0,-26721200.0,-150210499.99999994,-160736799.99999982,0.0842215281980986,0.06653273058784802,0.056926835406407444,0.012717866123536882,-0.0059368009546481165,-0.00184435436043079,-0.006640207862702263,-0.0024647469800294923,0.012717866123536882,-0.0024647469800294923,0.7059390041042124,2.8893,1.453525,0.0,0.014815050400353247,0.022746547851116163,0.016152825310577754,0.6,-0.10330578512396693,0.02063470732509391,0.028593151499334814,-0.023818084994790274,0.16843078927562838,0.04222038107968747,0.6975142571067868,0.2802635206709916,1630282758.65,10.0,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
8,600329,达仁堂,中成药,-,79.86672726670987,0.7986672726670987,0.5200883591095612,-0.01880449528766123,0.28297550317478337,-0.5928433666120716,0.6231654891662688,-0.4264365688476617,25,0.04166666666666674,0.08179012345679015,0.02078913873568089,0.76,0.72,1.0878586894010724,69.5814564092193,0.6173516272413893,0.7986672726670987,0.023798382250794725,1.0,1.3779855300058366,0.04042268315081454,0.05805696591608256,0.05830198817839882,0.015991746195511913,0.049194394344392434,0.014374954117491255,0.9725024145134594,0.014205446389735865,0.009056952249639495,-0.05038817452201649,0.0005444520205432668,1.4729835020143855,1.3941504525753012,1.2619557778100847,0.004409891741907942,0.136810671055445,1,70666800.0,100854500.0,79180600.0,31322800.0,-13433300.0,-14467399.999999993,-4779799.999999996,-22391699.999999993,0.13506566185649058,0.06789310863523437,0.035327854776222405,0.004409891741907942,-0.025675105642491168,-0.009739146591073174,-0.002132594098294124,-0.0031524950808127,0.004409891741907942,-0.0031524950808127,-0.23009574942368957,2.7844,2.7844,0.0,0.02071596272701271,0.024947192173400908,0.011466270750624952,0.5,-0.07140988752288768,0.02550539700688997,0.034068506225062564,-0.02893064069415901,0.09781401215805874,0.04204378900676199,0.752649359296718,0.13196602531866639,177554406.85,39.39,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
9,600535,天士力,中成药,-,78.94328415256678,0.7894328415256677,0.3396555944818709,0.22288909836467352,0.2882783361903041,0.1562560244631152,0.5071006821660407,-0.47392586007334747,25,0.04166666666666674,0.08179012345679015,0.02078913873568089,0.76,0.72,1.0878586894010724,69.5814564092193,0.6173516272413893,0.7894328415256677,0.005976087461946965,1.0,1.3215101206396014,0.03917378917378933,0.03991446899501083,0.10279667422524552,0.004129387474191448,0.04786871117175995,-0.00068493150684934,0.9548022598870056,0.02201314324702852,0.018192264875929308,-0.02417427833286634,0.0016637636753570866,1.7527912077355283,1.4892667742380779,1.168540924930783,0.010040538623461137,0.2184477559347467,1,29942000.0,42906900.0,62259400.0,67859900.0,-11497200.000000007,-24788400.000000007,-30713800.000000007,-61736500.0,0.050549635700583136,0.028418252048566864,0.03153172156704949,0.010040538623461137,-0.01941016871206816,-0.016417942081126697,-0.01555522523291334,-0.009134521458583176,0.010040538623461137,-0.009134521458583176,0.7022843444636926,2.7403,2.7403,0.0,0.016203772711533903,0.02030856556067562,0.011578747077079265,0.5,-0.06896551724137934,0.022368423794921783,0.03276177925700192,-0.026525765979753837,0.07432603127993853,0.012071291018499979,0.6798918244227172,0.32010817557728277,168957251.55,14.59,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
10,300009,安科生物,生物制药,-,78.65413416234944,0.7865413416234944,0.4320158823928344,0.24736116953537865,0.3507678087355539,0.9456146945751043,0.7154959792600222,-0.5207257479014965,21,0.0552825552825551,0.06390328151986191,0.09279609279609269,0.8571428571428571,0.9047619047619048,1.3991116361997098,75.18400945159478,0.6569003493146309,0.7865413416234944,0.010708590259405976,1.0,1.3042021088268316,0.060493827160493785,0.0552825552825551,0.09426751592356686,0.09706257982120059,0.07261035150152972,-0.0034802784222737193,0.8857142857142857,0.039895111444090636,0.03639882624711244,-0.04724634406198702,0.005495101304488023,1.7817604739969406,1.6794409886929933,1.2974811145929954,0.016988499890074338,0.29751125772034176,1,4240600.0,101294800.0,112694400.0,125158400.0,-12396700.0,17640600.0,8817999.999999996,-9315000.000000007,0.006973785565385447,0.05891036174214733,0.05090047735005903,0.018336672854908927,-0.02038672063349851,0.01025930380778208,0.0039828102307907075,-0.0013647194886118456,0.018336672854908927,-0.0013647194886118456,0.8438596288970998,3.2489,3.2489,0.0,0.021138976160200513,0.02337990168284679,0.009244338756029128,0.5,-0.055415617128463546,0.024968204639028355,0.040507810188660204,-0.031184046858881095,0.015691239829170645,0.2669177482477474,0.686436457599248,0.31356354240075207,170639458.113,8.59,2026-07-14,0.7696163905841326,1.5683,0.02942458587619878,True,False,False,True,False,True,True
