rank,code,name,industry,score_100,score_raw,leadership_score,trend_score,cluster_score,stability_score,liquidity_score,sector_rank_20,sector_rank_60,ret_20,ret_60,ma_bull_20_60,ma_alignment_20,trend_slope_60,trend_slope_20,trend_eff_20,trend_eff_60,amount_ratio_5_20,amount_ratio_20_60,money_flow_bias_20,money_flow_bias_60,pv_sync_20,vol_20,vol_60,max_drawdown_20,max_drawdown_60,chip_tightness,win_rate_20,win_rate_60,avg_amount_20,close,trade_date
1,002281,光迅科技,通信设备,100.0,1.211812802901931,1.580837035509987,2.2291701296055453,0.626310527173903,0.11845764027036479,1.2980885534964413,100.0,100.0,0.7973081588097352,1.6291430932367699,0.43658759161378297,0.21116398232983374,0.018021887262279348,0.032207150528596885,0.7966415475499384,0.6248084326170824,1.2304824689836351,1.6243161417423932,0.38760026692735144,0.33696988560621804,0.4678115825074951,0.05067889775733535,0.04883964430087492,-0.08684433164128591,-0.20046549281521953,-0.06441281419837233,0.7,0.6333333333333333,7236367092.912485,223.98,20260525
2,603115,海星股份,铝,98.80952380952381,1.2089911567384923,1.5136399824258078,2.0042875351521245,0.4389541027076578,0.7204437627290227,-0.0624459288186535,100.0,100.0,0.7973081588097352,1.6291430932367699,0.43658759161378297,0.23576108926065997,0.018021887262279348,0.032207150528596885,0.8575173447279754,0.6248084326170824,1.55644542661066,1.3871642430652942,0.45295852839365996,0.33067721110633236,0.37074903251714264,0.04658958905836379,0.05213335033440525,-0.029512111907198824,-0.12123799359658483,-0.0605405344628083,0.75,0.6333333333333333,785657060.95,114.22,20260525
3,301502,华阳智能,电气设备,97.61904761904762,1.1597983665137448,1.225277556170487,1.5205795019636583,1.287101024376185,0.4514748403881892,-0.7609562139018096,99.27797833935018,96.028880866426,0.7828335056876938,0.8097837497375604,0.27487453352206925,0.23576108926065997,0.010704588475565976,0.032207150528596885,0.8575173447279754,0.4453182818619035,1.3876758856395017,2.007227487343753,0.500651771531768,0.38940719660404477,0.5924552688142465,0.04546983709387881,0.037996766597358546,-0.05016872890888646,-0.17525773195876293,-0.05717397572093581,0.7,0.5833333333333334,203291749.55,86.2,20260525
4,603311,金海高科,家用电器,96.42857142857143,1.142853210724312,1.3351557018850784,1.5320560356785655,1.4333104346479475,0.004824412885801474,-0.22287133206221615,98.73417721518987,98.73417721518987,0.519027484143763,0.7762669962917181,0.21401146441704522,0.23576108926065997,0.009010632595145483,0.029655532626528345,0.6236986949162308,0.4205163143346959,2.2853655464769886,1.8662847058321332,0.6203345821976401,0.42636198047369667,0.5985167003388628,0.04868986042017738,0.04155144804234947,-0.08645899554990466,-0.1549942594718715,-0.051307248984981964,0.75,0.6333333333333333,400148131.55,28.74,20260525
5,605500,森林包装,造纸,95.23809523809523,1.1240720725561493,1.1093893788051723,0.8040959120692214,1.3796079403064236,1.2266464791034317,-0.8704120981218778,100.0,93.93939393939394,0.26732673267326734,0.24271844660194186,0.038036876552386856,0.06600995546240504,0.0015159434527954783,0.008575013640992673,0.83528957350909,0.26536686118395764,2.2853655464769886,1.6680366332229184,0.6203345821976401,0.42636198047369667,0.8660901128482329,0.025050155146175587,0.02264224519433153,-0.01318681318681314,-0.093816631130064,-0.016432535169622915,0.75,0.5833333333333334,89587679.35,11.52,20260525
6,301188,力诺药包,玻璃,94.04761904761905,1.1167883914087517,1.380962693282552,1.325796869566436,1.3602668335358408,0.15491828824208553,-0.9937527610656474,100.0,100.0,0.6557257476294673,1.5264329437952142,0.38462646733947614,0.23576108926065997,0.017558854283964007,0.032207150528596885,0.5936486664662592,0.5574109534349093,1.4693538858843327,1.7091313366340877,0.5077160592310249,0.3966350009207619,0.5468635595676692,0.06661310448126231,0.06035638496889783,-0.09666080843585234,-0.15173172072567354,-0.07749393301405391,0.7,0.6166666666666667,986249106.85,45.4,20260525
7,603931,格林达,化工原料,92.85714285714286,1.1126583925500473,1.5266957195883128,1.6891666627738977,0.5959009052922186,0.41691392328512117,-0.40312126593262954,99.53051643192488,98.12206572769952,0.7973081588097352,0.8194359288779891,0.2795056582172579,0.17170716039185993,0.00964323224970361,0.0262815480438311,0.8575173447279754,0.46102777839445025,1.107695616797493,2.2041796654572443,0.45764379614505674,0.34394909222639175,0.37996449856271763,0.04586749115265278,0.03855682667247274,-0.02881778987973682,-0.2207247678945793,-0.0534595265353076,0.7,0.5333333333333333,498097935.6,59.35,20260525
8,301093,华兰股份,医疗保健,91.66666666666666,1.1024211206204422,1.5198278694824918,1.3846417228863914,1.0474607518429222,0.19223570546683097,0.14616189753336462,100.0,99.10714285714286,0.6163366336633662,0.6454579816051402,0.11491636430022134,0.16788365988323,0.004687639722838957,0.025005664288390128,0.7481085771031593,0.2850899711490286,1.329760674901839,1.251101385731793,0.6203345821976401,0.26717701864112064,0.6827281778193466,0.05290392962566756,0.051322733391736174,-0.05787314070781335,-0.16955555555555557,-0.0472788773089122,0.75,0.6,502590279.6,131.49,20260525
9,603045,福达合金,小金属,90.47619047619048,1.0816770863801077,1.4261741553433744,1.8133819241074454,0.7233339828769882,0.09822931515493509,-0.8415837491121697,100.0,98.18181818181819,0.7973081588097352,1.2606060606060607,0.43658759161378297,0.1519695282144588,0.01695522746506744,0.032207150528596885,0.7228593671060837,0.5195755277524016,1.0472883517688583,1.8361954054325087,0.35332655658717815,0.2790135610529233,0.1923057316978704,0.05697024477502448,0.04821502130965542,-0.1722215017507457,-0.19439679817038302,-0.05525196801798979,0.7,0.5833333333333334,714534215.85,67.14,20260525
10,300201,海伦哲,工程机械,89.28571428571429,1.0796747912231344,1.3830389117023216,1.1254140293055022,0.9876155366925526,0.6825286310646206,-0.0037733208638012325,100.0,100.0,0.631034482758621,1.0814081408140814,0.18818500350385392,0.1933614069853853,0.008959508140254636,0.0271191798101716,0.8575173447279754,0.6235100148317528,1.693509531358553,1.2973622572147263,0.6203345821976401,0.36837474576258283,0.5185114204184621,0.03625872835388008,0.037798917434569965,-0.038212815990593896,-0.139240506329114,-0.03966171258017398,0.75,0.6166666666666667,791503365.75,18.92,20260525
