rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_next_2_3d_setup
1,000737,北方铜业,制造业-有色金属冶炼和压延加工业,100.0,0.7680000000000002,1.0,0.9999999999999999,0.9999999999999999,1.0000000000000004,0.20000000000000065,-1.0000000000000002,0.06378737541528245,0.07594086021505375,0.16098622189992762,0.16690962099125373,0.11599052000557664,0.020395156150414318,0.8468750000000005,0.11599052000557664,0.049630559040847635,0.005781916103516814,1.8761964171735828,1.6807959610050751,1.517542262424952,3.2880000000000003,2.287,0.4376912986445127,0.019082745225283162,0.01783638554508187,0.009136927384860726,0.7,-0.055438596491228065,0.01830647422993814,0.027785602294760268,-0.008607244741214437,0.5470967041501796,0.46907286407286436,0.3082531432531426,633996017.337,16.0,2026-05-12,False,False,True
2,000966,长源电力,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,95.0,0.6415418573048153,0.32969260113040555,1.3220864062264654,0.7464979992707508,1.0341841957543385,0.22934419579402485,0.0621460928622537,0.07594936708860756,0.09442060085836901,0.11111111111111116,0.1724137931034484,0.11208024422154361,0.003937007874015741,0.8431372549019606,0.11208024422154361,0.055124291321412944,0.007708980257009698,1.408734963315892,1.5235733467723211,1.3564158584552477,3.338,2.6029999999999998,0.2823665001920863,0.0162056296374066,0.016365928311839854,0.006250688985962045,0.5,-0.03401360544217691,0.015794280092842897,0.030346841524281576,0.023156233042276986,0.5654449599796336,0.646593137254902,0.353406862745098,393124878.47,5.08,2026-05-12,False,False,True
3,301123,奕东电子,制造业-计算机、通信和其他电子设备制造业,90.0,0.5708,0.44,0.9999999999999999,0.6751999999999999,0.9999999999999997,-0.1600000000000002,0.10000000000000003,0.07766851931024665,0.1089604983170831,0.16877897990726431,0.16877897990726431,0.11895355203385538,-0.006568575932737741,0.8391866913123845,0.11895355203385538,0.05796007753658552,0.006926580890455811,0.843666805558755,1.2695649845927641,1.2756505869112906,9.804,8.119,0.20753787412242897,0.02638030402272,0.03711914931401862,0.012345492724162887,0.5,-0.09495762103146099,0.038903777237750334,0.05892078593542617,0.0632820493684858,0.29705479730845885,0.7348532663935123,0.2642970833052538,908155602.036,75.65,2026-05-12,False,False,True
4,603530,神马电力,制造业-电气机械和器材制造业,85.0,0.515612763874514,1.1007151815390803,1.309280423566899,1.1883125831907642,0.04275072259939606,-0.427341026799729,-1.0571886167486877,0.05900383141762444,0.10471622701838523,0.13315841259429329,0.16329966329966328,0.11090568555420699,0.022038160035497523,0.8067885117493467,0.11090568555420699,0.0478139594704309,0.006006551953785397,1.108308649456447,1.2860559424662088,1.1780205768322327,1.732,1.5505,0.11705901322154144,0.02187126185978141,0.0249667855837674,0.01003151560076883,0.55,-0.0662974683544304,0.024641981159822905,0.047704400948117384,0.05168592398808225,0.3500236238964343,0.6519334818338817,0.28071256627608365,411986150.45,69.11,2026-05-12,False,False,True
5,600089,特变电工,制造业-电气机械和器材制造业,80.0,0.4390682318900504,-0.12561859244958828,-0.2196961924110448,-0.16513118443340002,1.3654337582240994,0.7017438820939544,1.1449627862540273,0.07279411764705879,0.050395968322534124,0.08234421364985156,0.07715023994093761,0.057687079761494786,-0.0037555479685899007,0.8611898016997162,0.057687079761494786,0.014350182141109525,0.0013471342600661158,1.1381191608717882,1.5388453008936887,1.2997355472255325,4.504,3.5445,0.27070108618987154,0.02011643456828276,0.019383422889071873,0.007460993492717083,0.55,-0.06024096385542166,0.01867973705389704,0.02736118208576503,0.02492531494490402,0.22486952486537504,0.5809067025416381,0.2687149872439849,3270086668.975,29.18,2026-05-12,False,False,True
6,000899,赣能股份,电力、热力、燃气及水生产和供应业-电力、热力生产和供应业,75.0,0.3305394862325574,0.6730372119235304,0.4356389682793592,0.5733299495929784,0.443029057524371,-0.9587071565388353,0.4019092956003152,0.05421245421245424,0.10099464422341242,0.1129156999226606,0.13575374901341752,0.0868580060422961,0.01840056617126673,0.8451882845188288,0.0868580060422961,0.028187311178247753,0.0027894509688117233,1.2346477776503695,1.4345111313345829,1.355736659030482,4.023999999999999,3.0829999999999993,0.3052221861822899,0.026446453450632873,0.022342887108664337,0.014378817692183417,0.65,-0.0714285714285714,0.022924763488377933,0.03734371432797435,0.06942400491796641,0.3477162840951848,0.6447656062733289,0.2931654282094297,399039602.491,14.41,2026-05-12,False,False,True
7,002474,榕基软件,信息传输、软件和信息技术服务业-软件和信息技术服务业,70.0,0.2508000000000004,-0.199999999999999,0.9999999999999999,0.3040000000000005,0.6999999999999998,0.32000000000000023,-1.0000000000000002,-0.014393285371702647,0.09187749667110512,0.16312056737588643,0.07049608355091364,0.08143752060666021,-0.03994381879006109,0.7976878612716756,0.08143752060666021,0.04809759314210362,0.0039475543458051396,1.0636486547879382,2.2989954289583023,1.8173046096971905,9.324,4.8115,0.7172686440793019,0.032001927605164196,0.027418005562094585,0.010095939185983756,0.4,-0.08203125,0.01674260526168486,0.033151167979077766,0.11145974210191456,0.19885603063799237,0.6247627372627369,0.20023726273726342,196655255.9705,8.19,2026-05-12,False,False,True
8,601975,招商南油,交通运输、仓储和邮政业-水上运输业,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0119999999999999,0.0555555555555558,0.11764705882352944,0.03347280334728042,0.08108108108108114,-0.03891050583657574,0.7916666666666674,0.08108108108108114,0.044928329138855444,0.004444309153450436,1.0628116780151486,1.1703008164217608,1.5121806575499925,8.018,5.5705,0.43936809981150726,0.039342009995147476,0.032491550267760884,0.01119476075772478,0.35,-0.07775377969762431,0.028531520158153106,0.047951650125690796,0.07647605764760612,0.06174290555958931,0.508116871646284,0.3482467647173518,1200785207.2,4.93,2026-05-12,False,False,True
9,601669,中国电建,建筑业-土木工程建筑业,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037606837606837695,0.07815275310834813,0.05017301038062283,0.07243816254416968,0.049083995852056805,0.004966887417218624,0.8596491228070174,0.049083995852056805,0.016799170411337806,0.0017542993328464342,1.2526539609555662,1.3406170388368561,1.5129159940138344,3.102,2.091,0.4835007173601147,0.022126439554156777,0.01828113138580366,0.00804374265863893,0.6,-0.05892255892255904,0.013212019649918227,0.016606847923946542,0.08345310646523862,0.2598198572154966,0.47310877528268724,0.37689122471731273,1590831900.2,6.07,2026-05-12,False,False,True
10,300260,新莱应材,制造业-通用设备制造业,55.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09138475889949949,0.07651081131029391,0.18275472442139107,0.1808373579645458,0.1232537429452385,-0.028356964136780682,0.8577405857740584,0.1232537429452385,0.0642193363509989,0.008441026880748971,0.9218209104982042,1.9314044115721574,1.5978395065925801,8.001999999999999,5.346500000000001,0.49668007107453427,0.03398712320824676,0.029181316079568993,0.010085287679898233,0.6,-0.052570320077594435,0.021701827339437194,0.037397780241190434,-0.028225815884479477,0.4018896755315167,0.5288704123890859,0.2997304441187469,812237542.3935001,58.22,2026-05-12,False,False,True
