rank,code,name,industry,score_100,composite_score,rps_score,rps20,rps90,ret_20d_pct,ret_90d_pct,close_today,amount_today,trade_date
1,301526,国际复材,玻璃,100.0,104.44521745887054,99.95044393970679,99.93805492463349,99.958703283089,110.94,456.06,52.27,9227403441.52,20260626
2,300285,国瓷材料,陶瓷,99.65034965034964,104.29215340795041,99.48379103861242,99.73157134007846,99.3186041709684,94.02,234.78,102.81,14196437395.8,20260626
3,600176,中国巨石,玻璃,99.3006993006993,104.26182478249076,99.40119760479041,99.46314268015692,99.35990088787942,70.47,240.62,74.12,16627659627.0,20260626
4,600667,太极实业,半导体,98.95104895104895,104.04527602250744,99.219492050382,99.81416477390047,98.82304356803634,97.21,182.95,26.88,14488683792.0,20260626
5,600487,亨通光电,通信设备,98.6013986013986,104.03830450357245,99.10799091472228,98.94693371876936,99.2153623786909,57.22,219.06,110.81,22720438835.0,20260626
6,001309,德明利,半导体,98.25174825174825,103.94654881034519,99.03365682428247,98.20359281437125,99.58703283088994,44.67,300.37,951.0,19976189343.8,20260626
7,000636,风华高科,元器件,97.9020979020979,103.93623182566742,99.302085484204,99.15341730332439,99.40119760479041,61.39,244.45,78.5,11187004535.9,20260626
8,603986,兆易创新,半导体,97.55244755244755,103.84369192649184,98.84369192649184,99.02952715259137,98.71980177575882,59.42,177.24,770.0,37418302893.0,20260626
9,600522,中天科技,通信设备,97.2027972027972,103.76251941629177,98.81478422465413,98.67850505884782,98.90563700185835,51.26,193.82,61.29,24899112998.0,20260626
10,301217,铜冠铜箔,元器件,96.85314685314685,103.74084943173847,99.2112327069998,98.05905430518274,99.9793516415445,43.01,469.18,170.3,9679600141.69,20260626
11,600206,有研新材,半导体,96.5034965034965,103.66342168480533,99.2731777823663,99.79351641544497,98.92628536031386,96.38,194.95,60.76,8375616379.0,20260626
12,603773,沃格光电,元器件,96.15384615384616,103.59671022007409,99.53747677059674,99.2153623786909,99.75221969853396,61.83,359.0,178.0,5572739194.0,20260626
13,002491,通鼎互联,通信设备,95.8041958041958,103.59102652558634,99.32273384265952,98.86434028494735,99.62832954780096,56.36,303.01,36.15,6712947182.67,20260626
14,601869,长飞光纤,通信设备,95.45454545454545,103.34221020892254,98.93454470369606,98.32748296510428,99.33925252942392,46.54,235.68,543.0,8604797386.0,20260626
15,603256,宏和科技,玻璃,95.1048951048951,103.32286406401423,99.36816023126161,98.57526326657032,99.89675820772248,50.07,433.79,297.0,4982983632.0,20260626
16,002484,江海股份,元器件,94.75524475524476,103.27033305730242,99.05430518273796,98.34813132355977,99.52508775552343,47.16,287.21,109.0,6470861323.67,20260626
17,002428,云南锗业,小金属,94.4055944055944,103.19237291367043,98.48854016105719,97.0885814577741,99.42184596324593,34.09,252.18,120.48,12288196453.5,20260626
18,300319,麦捷科技,元器件,94.05594405594405,103.1799982876971,99.03365682428247,99.87610984926698,98.47202147429279,103.68,157.05,31.0,5978296929.150001,20260626
19,002636,金安国纪,元器件,93.7062937062937,103.02619319812855,99.85546149081148,99.91740656617799,99.81416477390047,109.59,377.96,112.13,3055191348.04,20260626
20,600367,红星发展,化工原料,93.35664335664336,103.01753455722222,99.37641957464382,99.58703283088994,99.2360107371464,75.44,221.81,58.28,3941106634.0,20260626
21,300489,光智科技,专用机械,93.00699300699301,102.99096508412947,99.9421845963246,99.85546149081148,100.0,102.29,572.3,283.24,2837237532.25,20260626
22,300475,香农芯创,元器件,92.65734265734265,102.89774529998036,98.14164773900475,99.07082386950238,97.52219698533968,60.11,115.15,301.0,13401166896.199999,20260626
23,300604,长川科技,半导体,92.3076923076923,102.88819813215093,98.23663018790006,98.10035102209375,98.32748296510428,43.77,145.54,314.9,11288282236.7,20260626
24,600183,生益科技,元器件,91.95804195804196,102.70687748616668,97.96820152797852,96.77885608094157,98.76109849266983,31.6,181.19,178.5,12697757490.0,20260626
25,603186,华正新材,元器件,91.6083916083916,102.68072169969805,99.56225480074335,99.64897790625645,99.50443939706794,87.14,272.65,247.25,2917873260.0,20260626
26,301511,德福科技,电气设备,91.25874125874127,102.65462706690428,98.5257072062771,96.40718562874252,99.93805492463349,29.94,446.06,155.3,5880530600.85,20260626
27,300398,飞凯材料,化工原料,90.9090909090909,102.59900240369916,98.34813132355978,98.78174685112533,98.05905430518274,53.84,133.57,61.29,6705499149.54,20260626
28,301377,鼎泰高科,机械基件,90.55944055944056,102.57592588462389,99.2483997522197,99.05017551104687,99.38054924633491,59.62,242.13,590.0,3405198590.97,20260626
29,600105,永鼎股份,通信设备,90.20979020979021,102.57576400724923,97.97646087136073,97.29506504232913,98.4307247573818,35.4,153.71,65.71,10320552144.0,20260626
30,603938,三孚股份,化工原料,89.86013986013987,102.57089329690973,99.26078876729301,99.60768118934544,99.02952715259137,76.47,205.56,75.81,3397622165.0,20260626
31,605376,博迁新材,小金属,89.5104895104895,102.45924467297534,98.4348544290729,98.22424117282677,98.57526326657032,44.7,167.21,264.0,5256598778.0,20260626
32,600869,远东股份,电气设备,89.16083916083916,102.45305735998865,98.70741276068551,98.96758207722486,98.5339665496593,57.96,165.62,34.61,4149984025.0,20260626
33,002409,雅克科技,半导体,88.81118881118881,102.40400491819436,98.17055544084245,99.29795581251291,97.41895519306215,63.49,112.77,188.6,6680838513.5199995,20260626
34,002436,兴森科技,元器件,88.46153846153845,102.3846443841861,98.04666529010944,97.93516415444972,98.12099938054925,42.57,137.44,51.81,7422303334.18,20260626
35,000657,中钨高新,小金属,88.11188811188812,102.38309036138945,97.83605203386331,98.12099938054925,97.64608713607268,44.28,118.94,99.51,9692234921.730001,20260626
36,601208,东材科技,化工原料,87.76223776223776,102.35225811743089,98.24075985959117,97.27441668387364,98.88498864340285,35.31,186.58,73.65,5685712603.0,20260626
37,000811,冰轮环境,工程机械,87.41258741258741,102.34001659063226,98.94280404707825,98.65785670039232,99.13276894486889,50.87,209.92,53.12,3504040247.94,20260626
38,603618,杭电股份,电气设备,87.06293706293707,102.32645846118649,98.63307867024572,97.0472847408631,99.69027462316747,33.92,317.34,52.0,4031856377.0,20260626
39,301013,利和兴,专用机械,86.7132867132867,102.30711231627818,99.06669419781127,99.09147222795788,99.05017551104687,60.56,206.76,73.07,3291408626.58,20260626
40,301319,唯特偶,元器件,86.36363636363636,102.3017092092398,99.72331199669625,99.71092298162296,99.73157134007846,90.78,358.17,207.0,2110140670.38,20260626
41,603002,宏昌电子,化工原料,86.01398601398601,102.19315424179875,98.76109849266983,98.63720834193681,98.84369192649184,50.57,183.57,26.23,3516174788.0,20260626
42,603738,泰晶科技,元器件,85.66433566433567,102.10372238821648,98.72393144744993,97.33636175924015,99.64897790625645,35.65,305.42,64.3,3499752529.0,20260626
43,301188,力诺药包,玻璃,85.3146853146853,102.09005993779593,99.37228990295272,99.11212058641338,99.54573611397893,60.97,289.44,71.15,2193552787.6499996,20260626
44,600353,旭光电子,元器件,84.96503496503497,102.08295531968622,99.10386124303118,99.83481313235598,98.61655998348131,100.92,171.07,47.98,2746969410.0,20260626
45,002859,洁美科技,元器件,84.61538461538461,101.96292864229488,98.67024571546561,98.47202147429279,98.80239520958084,48.63,182.75,103.77,3370485973.79,20260626
46,603678,火炬电子,元器件,84.26573426573427,101.9198117042378,98.10448069378484,99.38054924633491,97.25376832541814,68.02,108.36,79.49,4547993593.0,20260626
47,002384,东山精密,元器件,83.91608391608392,101.91707417796869,97.03902539748088,93.43382201115011,99.44249432170142,18.87,254.66,260.32,18183305454.300003,20260626
48,300408,三环集团,元器件,83.56643356643356,101.91449852907427,97.24550898203594,94.38364650010325,99.15341730332439,21.15,210.17,160.05,11936364768.1,20260626
49,002080,中材科技,玻璃,83.21678321678321,101.90779320848871,97.44786289489986,96.03551517654346,98.38942804047079,27.66,152.44,97.67,8799773847.78,20260626
50,600498,烽火通信,通信设备,82.86713286713287,101.80958400392535,97.33223208754904,98.5959116250258,96.48977906256452,50.19,95.09,76.22,9209586719.0,20260626
51,300179,四方达,矿物制品,82.51748251748252,101.75437302734433,98.18294445591576,96.94404294858559,99.00887879413587,33.04,205.54,57.38,3703733785.15,20260626
52,301308,江波龙,半导体,82.16783216783216,101.73769246320526,96.89448688829238,95.20958083832335,98.01775758827173,24.01,132.17,679.6,16600476089.6,20260626
53,600397,江钨装备,专用机械,81.81818181818183,101.68289517324837,98.77348750774314,99.69027462316747,98.16229609746026,89.8,139.56,26.04,2635947960.0,20260626
54,605589,圣泉集团,化工原料,81.46853146853147,101.60956831980637,97.72455089820359,97.43960355151765,97.91451579599422,37.09,129.17,66.71,4780844225.0,20260626
55,300903,科翔股份,元器件,81.11888111888112,101.52880949623042,98.72393144744993,97.58414206070617,99.48379103861244,38.1,271.29,105.26,2368231823.02,20260626
56,300223,北京君正,半导体,80.76923076923077,101.47068472690567,96.67974396035515,98.14164773900474,95.70514144125542,44.32,81.73,233.21,13740859329.199999,20260626
57,600500,中化国际,塑料,80.41958041958041,101.44929532980177,97.94755316952302,99.2360107371464,97.0885814577741,62.77,104.59,8.92,3635296670.0,20260626
58,300570,太辰光,通信设备,80.06993006993007,101.44811182632932,97.09271112946521,97.50154862688416,96.82015279785257,37.38,100.91,234.1,7786433417.259999,20260626
59,300420,五洋自控,机械基件,79.72027972027972,101.41434780325208,98.90563700185835,99.89675820772248,98.24488953128227,105.08,142.61,9.68,2030939365.65,20260626
60,600909,华安证券,证券,79.37062937062937,101.41430463595218,97.23311996696263,99.33925252942392,95.82903159198844,64.5,83.94,12.14,6249379088.0,20260626
61,603989,艾华集团,元器件,79.02097902097903,101.38582500983856,98.79000619450754,98.30683460664878,99.11212058641338,45.76,209.39,56.0,2116731748.0000002,20260626
62,600552,凯盛科技,元器件,78.67132867132867,101.38527822403972,97.60479041916167,98.84369192649184,96.77885608094157,54.81,100.81,29.6,4468506492.0,20260626
63,002842,翔鹭钨业,小金属,78.32167832167832,101.35650362137673,97.7328102415858,99.00887879413587,96.88209787321908,59.22,101.62,52.16,3826708326.4,20260626
64,600186,莲花控股,食品,77.97202797202797,101.30823538553075,97.58001238901507,96.55172413793103,98.26553788973776,30.59,143.61,14.3,4143404530.0,20260626
65,300806,斯迪克,塑料,77.62237762237763,101.28798632459939,98.03014660334503,98.07970266363824,97.99710922981623,43.24,131.39,115.58,3296517393.33,20260626
66,300088,长信科技,元器件,77.27272727272727,101.21001179186743,96.90687590336569,98.4307247573818,95.89097666735495,48.28,84.65,11.67,7181242085.2,20260626
67,603823,百合花,染料涂料,76.92307692307693,101.18788135611511,99.46314268015692,99.77286805698947,99.25665909560189,96.16,228.1,55.12,1217840364.0,20260626
68,600110,诺德股份,电气设备,76.57342657342657,101.14498744910756,97.53871567210408,96.88209787321908,97.97646087136073,32.84,130.62,15.29,3770110355.0,20260626
69,000725,京东方Ａ,元器件,76.22377622377621,101.12959470941573,96.14701631220318,97.46025190997317,95.27152591368986,37.15,76.64,7.79,35676682214.4,20260626
70,600584,长电科技,半导体,75.87412587412588,101.10391376324607,96.13875696882099,93.53706380342763,97.87321907908321,19.06,125.91,100.89,35228700903.0,20260626
71,000823,超声电子,元器件,75.52447552447552,101.08344167126518,97.94755316952302,99.35990088787942,97.0059880239521,67.41,103.58,28.46,3018024529.4,20260626
72,002990,盛视科技,软件服务,75.17482517482517,101.07752055662795,98.5339665496593,98.28618624819326,98.69915341730332,45.45,176.06,75.2,2072195032.54,20260626
73,300054,鼎龙股份,化工原料,74.82517482517483,101.04134635930589,96.96469130704108,95.97357010117695,97.62543877761718,27.51,118.9,95.07,5575224640.91,20260626
74,600641,先导基电,半导体,74.47552447552448,100.94238172699416,97.58001238901507,97.41895519306215,97.68738385298369,36.64,119.76,38.26,3463386508.0,20260626
75,603663,三祥新材,小金属,74.12587412587412,100.92833436814945,98.31509395003098,98.4513731158373,98.22424117282677,48.4,142.2,94.53,2125338761.0,20260626
76,603929,亚翔集成,装修装饰,73.77622377622379,100.86055811002049,97.32397274416684,99.25665909560189,96.03551517654346,62.92,86.14,260.85,3664248858.0,20260626
77,000021,深科技,元器件,73.42657342657343,100.86001132422169,96.13875696882099,95.5812512905224,96.51042742102003,25.46,95.29,53.51,12463271555.9,20260626
78,603065,宿迁联盛,化工原料,73.07692307692307,100.83311449910465,99.02126780920918,100.0,98.36877968201529,181.21,150.29,21.85,1317754149.0,20260626
79,603083,剑桥科技,通信设备,72.72727272727273,100.81046965302845,96.64670658682635,94.34234978319223,98.18294445591576,21.12,139.92,245.92,5983503743.0,20260626
80,002281,光迅科技,通信设备,72.37762237762237,100.80903434030654,96.03551517654347,90.89407392112328,99.46314268015692,11.84,262.34,240.34,13527994223.2,20260626
81,300620,光库科技,通信设备,72.02797202797203,100.80414924086706,96.76233739417717,95.12698740450134,97.85257072062771,23.7,125.55,362.43,5334863837.08,20260626
82,301373,凌玮科技,化工原料,71.67832167832168,100.76613683602397,98.97171174891596,97.7699772868057,99.77286805698947,40.24,370.3,165.5,1275274959.23,20260626
83,002297,博云新材,航空,71.32867132867133,100.75913653888904,97.74519925665908,97.1505265331406,98.14164773900474,34.89,139.09,30.89,2824296981.7,20260626
84,605358,立昂微,半导体,70.97902097902097,100.75690263111888,96.19244270080529,95.99421845963246,96.3245921949205,27.55,92.37,75.37,9790446465.0,20260626
85,003036,泰坦股份,纺织机械,70.62937062937063,100.74652449276623,99.09147222795787,97.85257072062771,99.91740656617799,40.98,439.12,100.6,1204821895.82,20260626
86,300567,精测电子,电器仪表,70.27972027972028,100.73059935637556,97.07206277100971,96.61366921329756,97.37765847615114,30.7,110.66,275.0,3941983477.93,20260626
87,002971,和远气体,化工原料,69.93006993006993,100.68443192912505,98.31509395003097,99.75221969853396,97.35701011769564,95.45,110.51,66.1,1869640558.6000001,20260626
88,002008,大族激光,专用机械,69.58041958041959,100.6253898546773,95.72991947140203,90.68759033656825,99.09147222795788,11.24,209.03,151.27,19961073007.3,20260626
89,300260,新莱应材,机械基件,69.23076923076923,100.5821829847454,96.67974396035515,98.69915341730332,95.33347098905637,51.77,77.97,92.9,4821904966.55,20260626
90,600378,昊华科技,化工原料,68.88111888111888,100.58166497714652,96.60953954160645,98.80239520958084,95.14763576295685,54.28,75.74,62.3,5103632218.0,20260626
91,000962,东方钽业,小金属,68.53146853146853,100.554059488856,97.0348957257898,96.73755936403056,97.23311996696262,31.29,107.86,87.03,3648906231.71,20260626
92,600707,彩虹股份,元器件,68.18181818181817,100.51069074154945,96.71278133388395,96.24199876109849,97.02663638240759,28.55,103.8,13.96,4534296466.0,20260626
93,300720,海川智能,电器仪表,67.83216783216784,100.36438956761474,98.27379723311996,97.7906256452612,98.5959116250258,40.26,168.68,88.88,1511402814.1999998,20260626
94,002579,中京电子,元器件,67.48251748251748,100.17102164768146,96.2337394177163,95.5399545736114,96.69626264711955,25.23,98.95,22.78,4900940035.52,20260626
95,605006,山东玻纤,玻璃,67.13286713286713,100.0862662515891,97.38591781953335,95.04439397067934,98.94693371876936,23.47,196.9,24.94,2176061759.0,20260626
96,600226,亨通股份,供气供热,66.78321678321679,100.07528377103776,96.86970885814577,98.98823043568036,95.45736113978938,58.35,79.08,10.53,3122944481.0,20260626
97,603588,高能环境,环境保护,66.43356643356644,100.06187312986665,97.27441668387362,98.76109849266983,96.2832954780095,53.72,91.26,19.03,2347632730.0,20260626
98,002167,东方锆业,小金属,66.08391608391608,100.03191502373123,96.54759446623994,98.92628536031386,94.96180053685733,56.8,73.59,21.56,3604982687.93,20260626
99,300814,中富电路,元器件,65.73426573426573,100.00639595493621,97.8112740037167,96.57237249638654,98.63720834193681,30.66,171.19,198.4,1641230501.07,20260626
100,300835,龙磁科技,矿物制品,65.38461538461539,99.99542786348485,97.85257072062771,95.87032830889945,99.17406566177989,26.82,215.7,242.36,1563803173.1,20260626
101,300776,帝尔激光,专用机械,65.03496503496503,99.90169007173685,95.98182944455915,92.89696469130703,98.03840594672724,17.1,133.21,194.5,4865878708.549999,20260626
102,301396,宏景科技,软件服务,64.6853146853147,99.8890492474141,96.21309105926079,91.61676646706587,99.27730745405741,13.33,231.54,289.7,4010901317.93,20260626
103,603800,洪田股份,专用机械,64.33566433566433,99.8561881403599,98.00949824488953,98.18294445591576,97.89386743753872,44.59,128.7,88.46,1365570646.0,20260626
104,001389,广合科技,元器件,63.98601398601399,99.84400776723616,96.08094156514557,93.57836052033863,97.7493289283502,19.2,120.4,220.88,4262761795.2,20260626
105,600549,厦门钨业,小金属,63.63636363636363,99.83844278282317,95.46562048317159,99.13276894486889,93.02085484204005,61.26,53.19,84.5,8076791994.0,20260626
106,603078,江化微,半导体,63.286713286713294,99.80725440864036,97.0720627710097,97.97646087136073,96.46913070410902,42.71,95.08,47.95,2219225852.0,20260626
107,002655,共达电声,元器件,62.93706293706294,99.7703535617699,97.34875077431344,93.86743753871568,99.66962626471195,20.11,306.12,51.13,1916366267.41,20260626
108,600888,新疆众和,铝,62.58741258741259,99.76646131022828,96.54346479454884,97.02663638240759,96.221350402643,33.78,88.98,16.12,3165447397.0,20260626
109,603688,石英股份,矿物制品,62.23776223776224,99.73690250161697,96.2874251497006,94.52818500929176,97.46025190997317,21.49,113.62,86.6,3568953309.0,20260626
110,301176,逸豪新材,元器件,61.88811188811189,99.67437826497671,98.78587652281644,98.51331819120381,98.96758207722486,49.79,202.78,70.7,657908465.1800001,20260626
111,300706,阿石创,元器件,61.53846153846154,99.66723047956712,96.84493082799918,97.99710922981623,96.07681189345448,42.88,87.08,77.17,2394129659.36,20260626
