ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
688147.SH,20250625,3.1513,1.34,44.459,5.0433,1365947.8722,299627.8722
002898.SZ,20250625,18.9253,1.55,,4.0741,203104.0,116856.9954
002760.SZ,20250625,4.8451,1.65,,2.5121,204206.643,204206.643
002963.SZ,20250625,2.7749,0.77,,1.417,183589.4745,150175.7326
688728.SH,20250625,1.5153,1.79,384.2196,5.2157,4030909.3339,2245775.1182
300059.SZ,20250625,11.9678,5.03,36.5716,4.5929,37929690.42,32103327.3192
600616.SH,20250625,2.8475,0.92,634.1555,1.9104,375980.7819,375980.7819
300831.SZ,20250625,3.7308,1.33,71.5558,4.9812,462720.0,266764.211
688126.SH,20250625,1.0625,1.85,,4.4147,5131726.9834,5081517.4093
301011.SZ,20250625,6.6256,0.81,53.777,5.5863,409270.68,385877.8915
000661.SZ,20250625,2.5908,1.42,18.3653,1.719,4034910.0993,3952708.7381
301157.SZ,20250625,8.3068,1.1,77.3022,2.5938,280860.0,96709.7175
301279.SZ,20250625,14.7404,1.13,57.9097,2.1544,281144.3545,80425.9795
000889.SZ,20250625,12.9378,1.41,,35.8997,339873.6751,315755.4324
688679.SH,20250625,7.1765,1.37,88.0785,1.7111,194110.581,194110.581
603177.SH,20250625,4.006,1.2,96.9937,4.7165,183064.752,181322.496
002967.SZ,20250625,4.1635,1.01,28.4789,3.1085,1013098.0345,920125.6184
688709.SH,20250625,3.5465,1.43,246.9126,7.4361,2109237.3501,721758.4953
688367.SH,20250625,2.1506,1.41,55.8327,2.5395,151502.9334,151502.9334
600017.SH,20250625,1.9139,0.77,15.4755,0.7045,962679.6669,962679.6669
688570.SH,20250625,1.3037,0.92,29.5548,2.0337,865567.0,376211.8
300570.SZ,20250625,9.3034,0.77,66.4959,14.1429,2053908.2583,1738001.507
601038.SH,20250625,2.4878,1.47,17.1291,1.9588,1459615.2122,950485.1522
600313.SH,20250625,2.0657,1.11,127.7052,3.4531,677456.363,677456.363
301081.SZ,20250625,2.839,1.07,52.8793,1.9011,211094.8002,202374.3686
688608.SH,20250625,3.9934,1.3,69.1843,6.4321,4312876.7982,4312876.7982
601519.SH,20250625,24.2367,5.47,,15.8099,2094585.48,2094585.48
002094.SZ,20250625,18.9693,0.84,172.1604,4.0041,596244.5848,595861.4128
301535.SZ,20250625,23.0149,1.2,75.0983,8.2848,920336.4714,129625.8138
603067.SH,20250625,2.5244,1.62,21.1224,3.3561,1066140.4155,1066140.4155
601677.SH,20250625,1.1817,1.06,8.3429,0.868,1523537.4331,1492058.1181
300379.SZ,20250625,5.1862,1.09,,0.9736,302394.1728,285437.5597
001289.SZ,20250625,2.2567,1.14,23.1498,1.8008,13551262.0018,8172975.2798
000685.SZ,20250625,1.9705,2.08,9.9677,0.7603,1311373.991,1114772.3611
000659.SZ,20250625,1.5422,0.77,,18.9323,385710.756,385710.756
300076.SZ,20250625,3.0785,1.05,,3.0189,278144.0,278144.0
600658.SH,20250625,3.2271,0.88,,0.898,515667.7057,515667.7057
002697.SZ,20250625,4.1704,1.55,14.2243,1.6393,731680.0,578048.4779
002376.SZ,20250625,9.4759,0.76,86.6077,1.6618,620080.3439,602410.3846
300661.SZ,20250625,3.4614,1.86,89.7098,9.9619,4536007.1227,4350307.1386
002515.SZ,20250625,1.4911,0.98,109.5716,2.6362,688839.4593,660593.4623
002906.SZ,20250625,4.0971,1.54,26.3812,2.7552,1753189.5169,1752556.7272
600939.SH,20250625,8.1354,1.54,,0.8182,635201.016,635201.016
603103.SH,20250625,5.2915,0.98,366.1946,6.7304,1016622.6,1016622.6
301048.SZ,20250625,12.574,1.33,31.8889,2.1564,578666.739,578666.739
603686.SH,20250625,18.6917,1.84,45.5837,1.963,655964.6079,655964.6079
603879.SH,20250625,7.9871,1.07,,8.6569,223871.5861,223871.5861
300196.SZ,20250625,2.0716,1.12,16.1266,1.0906,493729.5912,297551.3395
002768.SZ,20250625,2.1856,1.25,10.6651,1.4269,708505.0,461666.1025
301566.SZ,20250625,8.4803,1.01,52.3641,5.1744,712017.8,375734.4577
688306.SH,20250625,3.4204,1.22,715.4493,6.6124,1166868.66,1166868.66
002135.SZ,20250625,1.283,0.59,31.4663,0.7457,469632.7117,439467.8858
003013.SZ,20250625,1.3372,0.88,13.2081,2.2361,585132.4448,573053.225
000526.SZ,20250625,2.4237,1.35,28.7936,6.8602,585298.9065,565783.8372
600353.SH,20250625,12.0744,0.6,96.5571,5.7848,1036640.3225,1035185.1376
600750.SH,20250625,0.9089,0.75,17.3569,3.6954,1399531.2325,1382552.4849
002921.SZ,20250625,13.2604,3.65,,2.038,224045.4336,190981.0225
002328.SZ,20250625,2.8396,1.51,30.0329,1.3504,437593.59,323639.005
002024.SZ,20250625,0.4877,1.04,24.0099,1.3806,1741776.3122,1739834.9678
603806.SH,20250625,1.553,1.12,28.105,2.1371,3336574.3058,3336574.3058
000563.SZ,20250625,11.0091,6.88,13.6329,1.0444,1881941.0917,1881941.0917
600078.SH,20250625,6.2665,3.18,,2.3439,385617.4051,385617.4051
603210.SH,20250625,5.9612,1.28,38.215,4.0564,699862.4,151296.0357
301080.SZ,20250625,3.7511,1.25,52.607,2.6842,703560.0,531106.7616
603663.SH,20250625,18.9342,2.51,160.6915,8.5631,1124707.4358,1123432.0758
600815.SH,20250625,1.3007,1.18,689.6141,3.1443,479005.5096,479005.5096
002050.SZ,20250625,5.2528,1.15,32.7431,3.942,10984791.1737,9723022.1374
300788.SZ,20250625,3.9523,0.87,43.772,2.665,591181.0601,591181.0601
002408.SZ,20250625,1.088,1.14,2586.6347,1.1149,1287808.1639,1232430.7776
301488.SZ,20250625,20.0323,1.92,64.3569,5.0686,651544.0,165798.4725
603208.SH,20250625,2.9011,0.63,33.1283,2.2165,276743.7168,276743.7168
688122.SH,20250625,2.792,1.96,37.8039,4.7433,3252220.472,3252220.472
920227.BJ,20250625,30.4838,0.81,72.9538,8.0924,310363.755,140460.9209
688681.SH,20250625,2.7013,1.34,41.2577,2.5363,143293.23,143293.23
002935.SZ,20250625,4.5305,1.69,98.9809,4.2466,661962.8688,644221.0504
600496.SH,20250625,2.2547,2.09,11.4601,0.7156,616938.5457,616938.5457
300966.SZ,20250625,3.8663,1.02,,2.5124,207502.9488,137996.9496
920685.BJ,20250625,3.4722,0.86,31.6099,2.6969,142856.3839,85528.8759
300504.SZ,20250625,5.8972,0.63,,1.9596,421172.1973,339180.1286
002223.SZ,20250625,1.2655,1.11,20.1509,2.8088,3568817.8672,3346963.0638
002036.SZ,20250625,6.1758,1.95,,5.2907,1130365.4222,1123456.1362
688207.SH,20250625,6.8806,2.37,,1.9831,394934.0492,287731.3667
002401.SZ,20250625,9.6183,0.98,75.5397,3.473,581289.4402,580813.2022
688137.SH,20250625,2.416,0.85,,1.2247,256280.7032,119330.7032
600644.SH,20250625,18.48,0.79,292.7763,3.8085,777263.1794,723610.4857
301160.SZ,20250625,10.4386,1.08,32.4903,3.9483,677524.6517,449393.7745
600160.SH,20250625,1.937,1.21,30.1936,4.1241,7421601.9767,7421601.9767
002843.SZ,20250625,7.7394,1.14,167.4374,4.0755,558857.3876,556759.4876
603803.SH,20250625,3.5321,1.02,,2.6047,416356.0653,412137.0503
600617.SH,20250625,8.9729,0.61,,1.4968,522810.9713,481172.0687
001395.SZ,20250625,14.0727,0.57,20.5218,3.7951,425643.96,94117.8811
600382.SH,20250625,1.711,0.84,146.0012,1.3389,368036.2872,368036.2872
603725.SH,20250625,5.4914,0.85,24.028,3.3513,249678.4399,234772.6399
300689.SZ,20250625,6.7893,0.81,299.5226,7.631,520546.8,455582.8025
002046.SZ,20250625,6.4735,1.18,31.3307,2.1223,885912.8114,871070.1961
000598.SZ,20250625,2.0291,1.46,10.6856,1.2011,2187590.6505,2180558.2485
920374.BJ,20250625,9.1416,1.29,150.4143,10.8184,269498.508,111709.3466
002706.SZ,20250625,1.9735,1.05,31.3125,2.6482,1019797.5182,830538.7724
000488.SZ,20250625,1.3392,0.98,,0.7253,558876.678,318406.6607
603608.SH,20250625,2.0493,1.05,,2.152,221609.7555,221609.7555
002064.SZ,20250625,0.8623,0.79,16.1703,1.2584,3300091.6915,3293073.7304
002045.SZ,20250625,6.9611,1.15,35.2746,2.0196,903910.3931,902865.4414
002986.SZ,20250625,2.6459,0.49,16.3373,1.0716,439491.1742,346024.606
301325.SZ,20250625,23.8398,1.58,,3.2268,928395.4423,373536.6044
300268.SZ,20250625,1.1019,0.67,,,186219.8,142933.3175
600202.SH,20250625,3.821,0.87,,2.5626,211220.7103,211220.7103
600675.SH,20250625,1.6816,1.37,49.3744,1.1934,1765471.5167,1765471.5167
603018.SH,20250625,1.5776,1.07,16.1884,1.0948,562762.104,562762.104
301187.SZ,20250625,10.0689,1.52,25.6615,5.1614,698517.8585,183130.3167
002795.SZ,20250625,4.6851,0.7,,4.5596,227334.5798,221733.999
300575.SZ,20250625,10.9479,0.76,,1.4961,314814.984,226187.4226
300247.SZ,20250625,2.4439,1.08,54.8603,2.8529,312771.6818,312474.0968
603038.SH,20250625,3.2176,1.38,138.5958,2.814,380984.1363,380984.1363
002030.SZ,20250625,1.5164,1.09,,1.0668,846277.9573,846277.9573
600157.SH,20250625,2.1399,1.35,26.1956,0.6347,2999398.1596,2999398.1596
001208.SZ,20250625,3.5097,1.01,45.5773,3.3834,549387.872,277634.7839
002772.SZ,20250625,3.1658,0.94,21.8741,0.9566,309480.9495,307036.3749
603212.SH,20250625,41.3112,3.09,,2.0525,542050.898,542050.898
920099.BJ,20250625,6.4252,0.62,22.7855,3.2072,271655.9931,136467.0603
002394.SZ,20250625,2.4346,1.06,10.293,0.631,261549.6,261214.7696
002723.SZ,20250625,4.6395,0.63,,2.4821,247727.3564,247031.3254
300050.SZ,20250625,3.0585,0.92,,7.6805,304569.3154,304383.6329
603819.SH,20250625,3.5386,1.56,,3.8005,298725.8166,298725.8166
920656.BJ,20250625,8.2169,1.02,39.5173,2.889,186700.0,46675.2334
000612.SZ,20250625,1.9514,0.91,14.7536,1.4395,898918.3431,898330.7886
301101.SZ,20250625,28.2964,1.74,58.8374,6.6152,1069223.2026,1013004.8061
605337.SH,20250625,5.3627,1.08,21.7347,3.2165,506452.0182,506452.0182
300239.SZ,20250625,2.0202,1.11,42.7191,2.012,337762.9139,335574.4545
601333.SH,20250625,1.0416,1.01,21.148,0.7509,2075476.341,1656105.441
688678.SH,20250625,6.9971,1.84,121.4577,2.8047,504018.6172,504018.6172
301391.SZ,20250625,6.0385,0.89,1080.2986,1.8895,390225.8288,202543.6623
300583.SZ,20250625,3.0777,1.1,,1.8313,331409.6141,325202.1737
300636.SZ,20250625,1.7894,1.0,38.3356,1.3869,321262.8937,281028.6283
002952.SZ,20250625,13.1829,0.71,272.5251,4.2722,368121.6,295780.8717
601969.SH,20250625,5.479,0.85,23.2027,2.0639,1437131.6191,1422251.0513
000411.SZ,20250625,2.3868,1.08,10.4795,1.2189,544333.8869,336562.5879
603788.SH,20250625,5.0774,0.83,17.8452,1.7884,349989.0917,349989.0917
605259.SH,20250625,1.5442,0.88,16.0991,1.8972,332886.4,332886.4
002117.SZ,20250625,8.069,1.11,39.3107,4.648,618514.4479,618318.0771
920925.BJ,20250625,16.7315,1.27,195.4983,4.6115,165578.8599,93725.1148
002634.SZ,20250625,4.9654,1.02,,7.2538,182822.3002,177712.7861
000859.SZ,20250625,5.9776,1.0,,2.2923,634351.1999,634264.6469
688360.SH,20250625,8.0714,1.25,46.7079,3.4633,480808.3509,444249.2618
688737.SH,20250625,3.8544,1.15,,1.3596,249292.0013,249292.0013
300286.SZ,20250625,2.5951,1.45,30.8574,2.5461,545456.6246,382279.9553
603883.SH,20250625,9.8697,1.02,35.6791,2.342,1600001.2654,1597463.9468
300517.SZ,20250625,3.8387,1.11,209.0996,2.1147,215640.5542,133447.3621
600638.SH,20250625,13.9964,2.18,25.6299,0.8729,399324.2941,399324.2941
300417.SZ,20250625,2.7528,0.87,106.0993,3.6192,164839.92,106574.6791
002756.SZ,20250625,2.9743,1.35,22.2705,1.3887,1707334.5772,1230994.145
920245.BJ,20250625,4.7226,1.1,80.6551,4.6938,158129.49,77497.6927
688022.SH,20250625,5.0542,1.59,,3.7185,247109.0452,247109.0452
002404.SZ,20250625,2.8226,1.49,21.7816,1.8794,352272.4193,286690.0834
600057.SH,20250625,1.4314,1.13,12.8852,1.1969,1958846.0234,1530372.1203
000921.SZ,20250625,2.9711,1.49,10.4852,2.2119,3663570.8324,2427797.9863
002496.SZ,20250625,1.3808,0.85,,1.84,247244.707,193747.3957
601018.SH,20250625,1.6743,0.93,14.4267,0.9238,7139760.5424,5801322.1748
600749.SH,20250625,3.8414,1.15,97.9576,2.5953,268046.2756,268046.2756
002657.SZ,20250625,35.6404,1.84,,5.3833,967787.9778,957269.9273
001259.SZ,20250625,7.8294,0.85,3655.5131,2.6483,188608.3199,56203.7399
000981.SZ,20250625,4.2074,0.82,,17.8151,2109466.3574,2007310.682
301032.SZ,20250625,36.6438,5.03,39.6397,2.7823,323359.8894,214389.3913
000408.SZ,20250625,0.8999,1.0,23.694,4.5825,6629493.0954,6629423.4324
600117.SH,20250625,0.86,1.2,,1.6094,712870.1537,712870.1537
000601.SZ,20250625,3.2463,1.08,73.5893,1.2864,520825.9045,520781.7451
600919.SH,20250625,1.0142,1.29,6.8492,0.9279,22315210.547,22315210.547
300980.SZ,20250625,6.7384,1.11,119.835,2.3713,326798.9695,232282.5002
605266.SH,20250625,2.0855,0.86,29.7947,1.287,325931.0352,325931.0352
603326.SH,20250625,5.5905,1.09,18.1044,2.3822,258214.1364,258214.1364
688236.SH,20250625,5.9359,2.16,50.1587,2.2284,641326.532,132580.6799
603223.SH,20250625,3.8817,1.34,41.658,1.8584,706330.9885,547105.3056
920976.BJ,20250625,11.6082,1.33,37.6198,8.0193,199237.1472,119697.1776
600267.SH,20250625,2.4975,0.85,20.3871,1.3448,1114928.8223,1114315.7198
001914.SZ,20250625,3.5665,2.26,14.4314,1.1792,1254389.389,1254385.4851
920247.BJ,20250625,14.7203,1.69,86.9551,7.318,326116.4236,236466.7874
