ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
300287.SZ,20251021,6.1736,2.24,,7.2899,808059.1539,742158.968
603169.SH,20251021,5.5518,0.52,75.0721,3.1473,1055483.7728,1055483.7728
920523.BJ,20251021,2.9664,0.93,17.9784,4.551,290532.3263,232421.3233
002199.SZ,20251021,2.2693,0.94,,12.2635,243442.363,243442.363
002758.SZ,20251021,2.6726,1.05,11.7684,1.0124,476037.56,473218.4442
688307.SH,20251021,7.5154,1.0,63.6473,3.9464,341336.03,226560.1731
603341.SH,20251021,4.644,0.96,40.8947,3.8047,2118788.2896,1201684.7191
300784.SZ,20251021,3.6331,1.23,46.0098,3.8551,304414.1288,91635.8651
688553.SH,20251021,1.4257,0.74,51.104,2.4782,917094.0,743763.5046
300109.SZ,20251021,1.1119,0.67,29.194,2.1999,804898.8083,744907.1016
000070.SZ,20251021,4.2703,0.89,,5.6455,851726.143,840690.194
300566.SZ,20251021,1.7752,0.72,25.713,2.2724,468141.2513,405085.1892
600227.SH,20251021,2.7467,1.39,,1.6879,422181.9213,319399.9508
688177.SH,20251021,1.2557,0.68,,19.2085,1120086.4,1120086.4
601186.SH,20251021,1.1618,1.19,5.2149,0.4071,10958689.9905,9283119.1185
600506.SH,20251021,9.8508,0.96,94.0844,8.5689,397671.2123,305900.934
600892.SH,20251021,5.1797,1.06,,55.7134,237772.2799,237710.8028
002290.SZ,20251021,3.1998,0.55,73.2602,10.8585,979051.2542,976202.7354
600787.SH,20251021,3.4398,1.46,29.4136,0.9343,1295537.5105,1295537.5105
600985.SH,20251021,2.5288,0.92,12.4089,0.8848,3662831.8442,3662831.8442
002581.SZ,20251021,1.2762,0.64,,2.6603,496121.1607,301394.9531
002803.SZ,20251021,3.4145,0.67,35.9391,3.2208,818386.4083,524695.4316
603077.SH,20251021,2.7562,0.53,,1.0523,1907580.5052,1907580.5052
000919.SZ,20251021,2.1978,1.01,119.4178,1.1905,440944.4904,418537.0126
603629.SH,20251021,3.9021,0.6,178.7524,3.5444,603297.53,595132.252
300581.SZ,20251021,4.3435,0.42,,9.4546,910431.2986,910431.2986
603733.SH,20251021,1.6927,0.88,16.9405,1.9711,1571855.084,1571855.084
688660.SH,20251021,4.6114,0.7,,5.3651,2597333.4632,2597333.4632
920021.BJ,20251021,3.0614,1.28,,3.193,203630.9888,165990.2189
300616.SZ,20251021,1.6998,0.94,,0.8904,279971.4271,193295.2778
300561.SZ,20251021,6.6793,1.31,,8.5889,517098.1686,379906.7366
688227.SH,20251021,5.1086,0.89,,3.1164,408807.8744,231773.9601
002826.SZ,20251021,3.2542,0.81,83.4219,4.7866,365719.9245,334358.0141
002027.SZ,20251021,1.0,0.72,20.1718,7.2095,10744996.5961,10744996.5961
301587.SZ,20251021,2.4818,0.86,74.23,1.7134,342390.365,170704.865
688221.SH,20251021,6.3664,0.76,,5.2744,550630.6199,550630.6199
603931.SH,20251021,9.3642,0.75,47.2873,3.8843,614639.8104,614639.8104
688567.SH,20251021,2.0639,0.7,,2.1321,2097130.2667,2097130.2667
688530.SH,20251021,3.584,1.05,493.5735,3.3077,277677.7696,117595.1839
301363.SZ,20251021,2.223,0.63,41.1962,3.5399,1272564.8297,834855.1289
920533.BJ,20251021,3.873,0.68,141.6819,11.6014,402471.0556,222262.0722
600301.SH,20251021,4.5283,0.58,25.4641,4.015,1759170.1591,765708.5289
600170.SH,20251021,7.1557,0.9,12.6051,0.8284,2585808.4655,2585808.4655
603589.SH,20251021,0.7362,0.6,13.842,1.8962,1967813.0629,1967813.0629
002442.SZ,20251021,1.8519,1.13,24.5134,1.7239,313548.966,307674.2785
688169.SH,20251021,1.9306,1.01,30.2618,3.4642,4640076.8381,4640076.8381
600149.SH,20251021,11.5591,1.65,24.7951,9.2492,218592.0,218592.0
300478.SZ,20251021,5.8048,0.77,,51.2657,313135.656,313135.656
002209.SZ,20251021,3.5048,0.87,22.4837,3.7033,296951.3426,233354.4457
601019.SH,20251021,2.3615,0.86,13.5721,1.0849,1608999.9,1608999.9
300237.SZ,20251021,5.6738,0.57,,343.3767,356152.9877,356149.6532
002212.SZ,20251021,2.4244,0.55,49.4761,1.1911,1108686.6463,1096838.937
002347.SZ,20251021,4.6215,0.79,721.5379,3.134,369442.066,361156.2835
688322.SH,20251021,3.6409,0.77,661.5543,11.4294,3351189.1632,2441296.5774
688225.SH,20251021,1.8641,0.67,,4.3,773619.34,773619.34
300692.SZ,20251021,8.8571,0.63,58.4463,1.69,369160.5809,326625.006
300768.SZ,20251021,13.1374,0.71,84.4876,4.0688,1362342.2465,890132.8722
600865.SH,20251021,3.9427,1.19,25.8133,1.5316,357052.0599,357052.0599
601898.SH,20251021,4.9988,1.19,10.2133,1.1308,17607504.9952,12153856.5312
301075.SZ,20251021,19.0644,0.84,,6.7093,425520.0,425520.0
603170.SH,20251021,1.447,0.64,23.4802,4.2417,566814.17,566814.17
688010.SH,20251021,2.1786,0.54,284.586,2.6431,447003.4332,447003.4332
688119.SH,20251021,8.8046,3.09,,1.7421,520875.0,520875.0
301505.SZ,20251021,4.3063,0.9,135.9532,2.7693,263920.7792,172844.6572
301323.SZ,20251021,35.1513,0.78,57.9393,3.7919,803289.6458,513006.8399
600502.SH,20251021,1.7142,1.11,6.3061,0.7406,810204.0187,810204.0187
301580.SZ,20251021,1.8328,0.98,28.5466,2.3253,473146.5443,319755.4445
601010.SH,20251021,2.5863,1.22,40.3272,1.1644,500808.0,500808.0
002213.SZ,20251021,15.2803,0.68,,9.3992,518345.8207,451188.7467
603071.SH,20251021,3.3876,1.39,12.3013,1.4355,809591.8953,809591.8953
000531.SZ,20251021,9.6,1.03,25.3636,1.0956,739394.9457,645919.2965
920169.BJ,20251021,6.9122,0.42,74.9632,7.4729,247116.314,153679.465
301578.SZ,20251021,3.9827,0.96,62.0078,3.1556,293102.9514,83342.1303
300111.SZ,20251021,32.5717,0.99,1609.1402,16.8148,1155915.2212,1155915.2212
300607.SZ,20251021,2.664,0.61,,5.3724,1517726.215,1056581.2035
002011.SZ,20251021,2.3933,0.68,12.9158,2.348,1428749.9201,1232895.8777
601998.SH,20251021,1.0575,0.54,6.1993,0.6163,43125000.7546,31591324.4474
002413.SZ,20251021,1.6779,0.79,,2.1128,717759.3473,704728.273
300145.SZ,20251021,2.8491,0.72,38.5048,3.0617,858642.4055,851085.0055
002690.SZ,20251021,1.4513,0.82,25.6102,6.9409,1741531.9887,855978.8393
002244.SZ,20251021,2.0809,0.89,11.3493,1.2576,3668392.3463,3166675.3513
300753.SZ,20251021,11.6121,0.84,,5.6583,380286.816,265211.6809
605155.SH,20251021,4.6974,0.89,23.7383,2.2631,292112.1987,290029.9815
