ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603848.SH,20250430,4.6897,1.31,25.6176,2.3433,580016.9298,577855.7498
300290.SZ,20250430,3.5686,1.0,,13.1076,1042764.0875,1041931.8095
603877.SH,20250430,1.2707,0.98,33.6975,1.6522,753382.2795,746223.9293
920639.BJ,20250430,7.8866,0.87,215.1863,2.0171,168739.2,98109.6941
000909.SZ,20250430,1.0424,0.55,,2.3539,250372.5481,250370.446
688060.SH,20250430,2.0256,0.99,,2.2319,202120.4646,202120.4646
600331.SH,20250430,1.5122,1.19,2396.2113,37.9984,1355344.0,1355344.0
688281.SH,20250430,1.0952,0.56,39.0274,3.0643,1413473.6411,883421.0411
002675.SZ,20250430,1.5767,0.69,85.4727,2.7423,1232770.579,1111359.071
920001.BJ,20250430,13.0506,1.78,100.242,4.1346,318221.9985,183679.1024
603818.SH,20250430,6.1493,1.33,,0.9046,198392.2142,197724.6302
002485.SZ,20250430,2.0947,0.64,,1.2199,149056.0,149056.0
600480.SH,20250430,6.6123,1.27,25.3697,2.1139,1646425.5348,1621392.8886
002577.SZ,20250430,11.0654,3.17,151.4823,4.9151,577601.44,577570.69
002281.SZ,20250430,3.8655,0.93,46.1732,3.6537,3389434.2167,3301648.8088
603276.SH,20250430,4.3275,1.05,85.6873,1.5211,265168.4077,99158.4077
002556.SZ,20250430,4.1794,0.73,36.2996,1.3702,509226.727,503078.0504
300245.SZ,20250430,8.6949,1.26,,3.9819,509681.8836,506135.4996
002630.SZ,20250430,0.0713,0.01,,24.9836,406195.2,365888.665
002703.SZ,20250430,5.5439,0.88,54.1478,4.7867,953430.9331,679229.7178
688350.SH,20250430,2.394,1.12,,1.3182,176751.1933,176751.1933
300876.SZ,20250430,3.0734,0.72,,2.9882,217445.1687,154897.1937
603048.SH,20250430,4.5087,0.79,50.807,1.9308,250283.52,250283.52
601015.SH,20250430,1.3011,0.78,,0.9657,592324.3153,592324.3153
603270.SH,20250430,11.4605,1.28,49.7263,2.4846,544480.0675,175730.9175
301071.SZ,20250430,1.7441,0.66,65.2305,1.3446,713146.1376,533188.0176
601666.SH,20250430,1.0516,0.83,11.5545,0.8489,2034574.1146,2029808.323
300789.SZ,20250430,6.5464,0.7,51.2447,3.5969,375109.3984,257924.7153
301192.SZ,20250430,4.9213,0.87,46.8318,3.1707,190109.7,91094.2313
003001.SZ,20250430,4.5639,0.7,75.6086,4.2765,519347.2688,300835.8233
603730.SH,20250430,3.291,1.95,16.2026,2.6784,1322205.16,1322205.16
688707.SH,20250430,0.9773,0.68,,1.3396,578946.3533,578946.3533
300752.SZ,20250430,2.7909,0.56,35.6088,3.4978,416024.6632,284399.6748
920873.BJ,20250430,7.3998,0.61,,2.6682,81141.7241,58297.6605
920792.BJ,20250430,6.8193,0.47,35.1739,1.9132,192026.4,116416.2521
002186.SZ,20250430,4.536,0.84,138.5516,3.7863,319198.4515,318771.7915
605020.SH,20250430,2.67,0.97,32.7447,2.2677,1020022.0338,821935.2971
300490.SZ,20250430,2.0415,0.9,,1.2522,289833.58,285900.4649
688176.SH,20250430,1.422,0.56,,2.5021,473100.0,313973.191
300306.SZ,20250430,3.8342,1.03,35.3944,2.0718,320329.9046,187659.8423
600794.SH,20250430,28.8645,0.76,28.6821,1.8403,477660.5585,477660.5585
300844.SZ,20250430,13.1308,0.68,199.6459,4.5534,348021.76,335827.0
300665.SZ,20250430,4.9529,1.38,,3.6699,136960.1638,101356.9376
002196.SZ,20250430,35.7862,1.97,,3.7601,521161.3984,513319.3378
000090.SZ,20250430,1.9667,0.81,11.8038,0.5825,665202.1745,665171.7365
600429.SH,20250430,7.2608,0.78,94.8665,1.2997,658000.7547,652935.0377
300077.SZ,20250430,5.3334,0.97,,14.9129,1443821.7092,1403966.0324
301509.SZ,20250430,16.3136,0.72,52.0303,1.641,360496.8803,169825.5975
300105.SZ,20250430,3.179,0.66,38.0859,1.7986,354364.5065,352577.6917
603239.SH,20250430,1.8335,0.93,19.5124,2.9658,363847.68,363847.68
603906.SH,20250430,2.6573,1.55,,2.2673,647786.8515,550386.8515
002765.SZ,20250430,15.9278,1.23,73.047,4.0806,1027753.8698,939155.3656
603929.SH,20250430,2.247,0.47,10.1238,3.1743,608502.72,608502.72
300374.SZ,20250430,3.1048,0.81,,4.499,375508.1386,310629.0481
002718.SZ,20250430,7.8374,1.56,,1.9962,181003.6605,89791.3554
603350.SH,20250430,4.5393,1.0,35.6246,2.8825,382888.935,95381.0
300835.SZ,20250430,2.3735,0.49,37.1669,3.6917,404193.2669,277448.2136
920575.BJ,20250430,1.1375,0.64,,9.1376,440794.86,294814.9776
300124.SZ,20250430,2.2729,2.16,40.2224,6.525,19295418.6007,17091646.1985
603700.SH,20250430,5.0568,1.55,33.9857,1.4447,234374.4518,234374.4518
002960.SZ,20250430,2.5932,1.8,23.7419,1.3164,815084.4221,684730.3213
920802.BJ,20250430,11.8984,0.8,57.6082,3.0677,132096.4302,35595.7343
300594.SZ,20250430,2.9959,1.05,,1.8005,148926.8625,147507.9606
002734.SZ,20250430,22.1417,1.03,27.2593,1.8051,539648.2786,483437.8926
002729.SZ,20250430,4.0672,1.09,47.4823,4.2781,227797.5504,218452.3202
000045.SZ,20250430,2.1351,0.71,55.8851,1.6817,499937.065,451059.838
688622.SH,20250430,3.4549,1.58,,14.8025,556550.9653,556550.9653
000899.SZ,20250430,11.7616,0.51,12.7318,1.5043,895672.1837,895672.1837
001206.SZ,20250430,13.215,0.91,14.4451,1.7359,327816.7216,188497.3124
000792.SZ,20250430,0.5594,0.69,17.3725,2.2454,8466516.0656,8466472.3936
601865.SH,20250430,2.3,1.48,99.732,1.6572,3519066.0488,2853897.8388
603558.SH,20250430,2.5659,0.85,9.9835,1.2037,302324.7755,302324.7755
301377.SZ,20250430,4.944,0.65,42.0309,4.2614,1087730.0,188426.672
688316.SH,20250430,10.7754,1.43,,42.0299,269494.6409,202653.5124
603126.SH,20250430,1.7534,0.72,,1.7589,357753.0,357753.0
920090.BJ,20250430,2.9615,0.69,,11.7856,117008.7915,79448.9238
601878.SH,20250430,1.1395,1.06,23.5187,1.346,4797912.6743,4797912.6743
688375.SH,20250430,0.9838,0.67,70.4349,4.7531,2968154.202,1322052.2831
688255.SH,20250430,12.7928,1.41,165.6728,3.7526,396810.2384,396810.2384
300717.SZ,20250430,5.9795,1.18,29.353,2.274,163823.35,162354.3196
603196.SH,20250430,2.3048,0.68,,5.3971,347424.8214,347424.8214
600490.SH,20250430,9.6978,0.68,,1.7161,1064398.685,958450.8867
300302.SZ,20250430,3.284,0.88,,6.4296,667614.4706,513862.2307
002694.SZ,20250430,3.3575,1.69,,7.8013,318969.4464,300457.3655
603130.SH,20250430,7.5983,1.0,39.2274,2.5349,339660.074,126126.7215
688057.SH,20250430,0.8875,1.11,21.164,0.9711,310776.0,310776.0
600310.SH,20250430,20.0626,1.03,,2.2363,624392.7676,624392.7676
603587.SH,20250430,2.3282,0.68,20.4693,1.5146,564964.4892,561799.9526
300187.SZ,20250430,1.8678,1.03,31.7418,2.8352,317000.483,315320.7116
300774.SZ,20250430,1.8959,0.84,27.422,2.2623,339273.8378,161750.7743
000933.SZ,20250430,1.6946,1.1,9.7551,1.7044,3828394.6684,3817907.6423
600396.SH,20250430,19.5618,1.8,38.2855,2.7393,406467.0815,406467.0815
920008.BJ,20250430,17.8176,2.12,82.195,7.4413,226248.75,117735.6226
300411.SZ,20250430,2.7011,0.41,329.2733,4.9202,473595.8082,356956.3204
000419.SZ,20250430,5.595,0.72,24.2727,0.8367,292447.4684,292447.4684
300470.SZ,20250430,1.3744,1.0,18.5895,2.7021,750873.7961,711696.0338
002654.SZ,20250430,2.5174,0.82,193.5352,6.21,953501.2696,953433.5896
688573.SH,20250430,3.8258,1.06,,2.2346,171265.6878,91094.0066
603706.SH,20250430,2.3291,1.19,16.9918,1.978,349979.2555,349979.2555
600513.SH,20250430,3.356,0.94,34.366,1.809,256625.1867,256625.1867
300672.SZ,20250430,3.3069,0.77,139.2891,3.6003,1496750.6521,1449857.4973
603979.SH,20250430,1.4065,0.6,13.3258,2.4755,2307971.8512,2307971.8512
002178.SZ,20250430,3.2565,1.02,,9.7629,413760.8936,413546.0148
003035.SZ,20250430,1.0681,0.84,,2.427,1628787.8784,1628787.8784
600803.SH,20250430,0.6578,0.8,13.9435,2.4772,6119845.1114,5573423.7976
605055.SH,20250430,2.7905,1.52,59.6536,2.0135,232320.0,232320.0
603338.SH,20250430,3.7863,0.55,12.5431,2.1052,2201600.5779,2201600.5779
605111.SH,20250430,2.4567,1.07,29.0033,3.1621,1284208.2972,1284208.2972
301029.SZ,20250430,6.626,1.99,34.3,3.4832,1474521.3054,939830.6231
688611.SH,20250430,3.0029,1.35,67.3105,5.5062,493038.0,493038.0
003022.SZ,20250430,1.3957,1.28,77.1166,2.7129,1961949.392,1961949.392
603257.SH,20250430,12.2699,0.69,35.757,2.3182,562680.0,114412.3643
000558.SZ,20250430,11.8886,0.88,,4.7267,515689.5796,515473.8432
300334.SZ,20250430,1.6739,0.69,161.6587,3.1607,183051.6057,183030.0352
688518.SH,20250430,1.9388,1.27,29.3221,1.6898,539634.9752,539634.9752
301016.SZ,20250430,13.2244,1.21,56.916,3.9598,378705.6,359198.3722
600661.SH,20250430,3.0412,0.73,,41.9483,291133.6113,291133.6113
603466.SH,20250430,6.8222,1.06,,2.8032,620361.4872,620361.4872
300294.SZ,20250430,1.038,0.53,34.8232,1.7555,1338780.3994,1338780.3994
002595.SZ,20250430,0.6423,1.09,21.3062,4.3622,4540800.0,4508364.9691
688285.SH,20250430,2.6797,1.01,58.0466,1.7618,290872.1027,290872.1027
600973.SH,20250430,6.638,2.49,,1.7581,613000.7129,613000.7129
600645.SH,20250430,3.6862,1.33,111.2686,2.7111,981756.7712,981381.8062
600180.SH,20250430,4.7101,0.58,,0.5861,463989.9271,463989.9271
689009.SH,20250430,3.2896,3.27,32.0447,6.7695,4501063.9005,3449801.2782
002469.SZ,20250430,21.9871,0.91,22.252,2.2098,570999.1144,553427.5217
600999.SH,20250430,0.581,0.84,13.5776,1.2271,14305786.5959,12209198.6724
002936.SZ,20250430,1.0296,0.68,8.7428,0.3766,1682036.9012,1239632.4123
300430.SZ,20250430,3.8269,0.68,56.9031,1.9864,445886.7243,424356.212
301062.SZ,20250430,2.0818,0.8,134.2593,2.2602,344524.5235,248352.2016
300463.SZ,20250430,1.1744,0.75,229.5047,1.0916,696377.9238,558840.9769
601177.SH,20250430,30.7782,1.28,33.8537,3.0627,819621.775,803720.54
600671.SH,20250430,8.2814,1.75,54.3212,28.4117,163305.4848,163227.2348
603985.SH,20250430,32.2525,3.16,,2.4681,797952.9854,797952.9854
000403.SZ,20250430,2.4813,0.57,22.4722,1.9979,1601054.0595,1591998.9197
300613.SZ,20250430,4.5418,1.0,47.3345,4.1366,1117953.7277,1054384.7325
601022.SH,20250430,2.0727,0.92,17.9295,1.6925,1007647.6672,191447.6672
600883.SH,20250430,2.951,0.67,31.7031,1.7398,170691.624,170691.624
600368.SH,20250430,5.7502,0.68,10.2849,0.9909,700199.4282,700199.4282
003023.SZ,20250430,3.1819,0.57,19.0516,1.2494,196988.792,196485.2833
920476.BJ,20250430,7.2737,1.35,50.2962,2.7369,128561.296,95382.5886
300165.SZ,20250430,2.3631,1.23,,1.2189,156086.1934,132467.6147
002868.SZ,20250430,16.7628,3.64,,,273842.7048,271414.7234
002527.SZ,20250430,9.9368,1.55,,7.7241,956797.4429,763452.0966
002133.SZ,20250430,8.0185,0.86,,0.7246,208244.7831,207095.0841
920395.BJ,20250430,4.8283,1.27,37.0285,10.4753,237250.44,161536.536
001338.SZ,20250430,7.714,0.95,19.9089,1.5549,573980.0741,269931.9263
002457.SZ,20250430,4.9855,0.37,14.0488,1.5034,370170.348,369987.0304
000510.SZ,20250430,25.8573,0.83,,2.2214,283413.5484,265112.525
601231.SH,20250430,3.6559,1.36,18.3776,1.6958,3037370.5506,3037370.5506
600207.SH,20250430,1.6411,0.85,,1.6555,431367.7714,431367.7714
600226.SH,20250430,2.15,0.85,43.7731,2.6144,859596.1737,859596.1737
688161.SH,20250430,2.1421,1.58,45.2802,2.7204,1089600.0,1089600.0
301381.SZ,20250430,2.2533,0.77,46.2532,3.2003,809802.4,389213.176
000069.SZ,20250430,0.9276,0.43,,0.3906,1896910.9005,1627991.0453
601360.SH,20250430,3.6185,1.83,,2.3861,7160547.7102,7160547.7102
600109.SH,20250430,0.7491,0.55,15.9836,0.8793,3014598.3221,2598040.2613
001203.SZ,20250430,1.0889,0.71,16.981,1.9141,1247133.8533,1087558.9816
000955.SZ,20250430,1.9195,0.86,,3.4858,225587.505,225440.7817
600527.SH,20250430,2.0382,0.75,90.7799,1.6215,349815.7022,349815.7022
002719.SZ,20250430,14.8161,0.55,,6.0266,136177.0554,126584.1347
688772.SH,20250430,4.9923,1.2,35.9882,2.0368,1427501.3311,1427501.3311
301209.SZ,20250430,28.3854,1.21,128.0508,10.1125,754880.0,231182.0
000008.SZ,20250430,2.767,0.91,,2.4441,730705.5967,730666.9269
300134.SZ,20250430,4.1306,1.07,,2.1904,855760.2767,773874.6767
301138.SZ,20250430,4.0675,0.59,33.927,3.05,344520.0,196836.1619
603323.SH,20250430,3.58,1.94,4.8794,0.5237,961559.7391,961559.7391
300528.SZ,20250430,18.5122,1.15,,5.66,341308.9775,341308.9775
000691.SZ,20250430,21.3343,1.62,,,107972.18,107972.18
300445.SZ,20250430,3.8528,0.95,28.9065,2.9026,353483.5416,236395.7324
000025.SZ,20250430,8.0296,0.49,53.2424,4.0998,722022.686,657903.686
300017.SZ,20250430,5.0858,1.38,39.1447,2.8158,2849278.4406,2665469.8106
300867.SZ,20250430,16.4199,0.89,21.173,1.1405,426361.7122,300664.0527
300803.SZ,20250430,6.0027,1.13,155.6288,15.7676,3518347.5057,3474143.7808
002077.SZ,20250430,3.1333,0.77,334.7437,2.4313,804363.039,804363.039
300256.SZ,20250430,7.7662,1.49,,10.3136,950456.8287,688581.8287
002187.SZ,20250430,10.3928,0.74,106.8345,1.1787,483674.7463,355255.2336
002895.SZ,20250430,1.8651,0.72,11.8957,1.9701,1217921.2552,1213834.4977
603129.SH,20250430,2.182,0.97,15.7373,3.758,2532789.2058,2532789.2058
300469.SZ,20250430,6.9794,1.33,,18.7943,826387.0451,826366.1723
300532.SZ,20250430,2.5207,0.95,20.3012,2.8643,504096.3836,479182.057
002154.SZ,20250430,2.3143,0.44,13.4289,1.2278,557465.4845,543011.1599
600198.SH,20250430,2.3722,1.17,358.9074,41.448,1027239.5903,1025936.4456
600556.SH,20250430,4.2473,1.59,172.1246,2.2453,864103.3729,864103.3729
603995.SH,20250430,2.5162,0.87,7.588,1.0496,596687.2639,596687.2639
301617.SZ,20250430,4.1692,0.93,22.2009,2.8184,468562.4,111093.5287
300475.SZ,20250430,6.6047,0.78,52.6016,4.7274,1402896.6416,1349778.1916
920926.BJ,20250430,20.9857,1.61,43.4595,5.5141,154996.171,140648.6807
300253.SZ,20250430,4.763,1.11,295.8263,3.8215,2264911.3539,1957879.4834
000985.SZ,20250430,2.3718,0.9,120.0647,3.5735,219090.755,219090.755
002137.SZ,20250430,5.1603,1.42,,2.8898,431973.6308,296551.2991
603183.SH,20250430,4.6684,1.12,40.0167,1.2151,193889.7679,193889.7679
000498.SZ,20250430,4.3601,2.43,3.7495,0.5766,872598.1196,814968.4366
603115.SH,20250430,2.4574,1.01,19.185,1.5675,322920.0,322920.0
000555.SZ,20250430,2.4969,0.67,,1.881,1044078.6476,1040240.3971
603986.SH,20250430,5.5408,1.49,75.4669,5.0879,8545777.7161,8531983.7181
301058.SZ,20250430,5.4605,1.04,22.7648,2.4667,537887.9573,537887.9573
600587.SH,20250430,3.2516,3.65,13.9217,1.1353,892423.2188,889016.555
688058.SH,20250430,2.9464,0.97,,3.1053,216402.9286,216402.9286
000737.SZ,20250430,9.1657,1.67,22.8082,2.5735,1706625.9258,1587953.196
605208.SH,20250430,32.0092,1.05,100.6085,1.9691,420673.5,420673.5
300345.SZ,20250430,11.5177,1.8,,8.458,477383.0755,366207.6055
301168.SZ,20250430,2.0851,1.1,58.0474,1.5306,327960.0,135701.649
600719.SH,20250430,6.5402,0.61,,5.7436,266631.1364,266631.1364
688656.SH,20250430,3.251,0.67,166.7796,7.0887,577614.2845,577614.2845
603693.SH,20250430,9.9346,0.46,32.0832,1.5425,1059073.3454,1059073.3454
600857.SH,20250430,6.6287,0.56,,2.5574,212655.2832,212655.2832
301448.SZ,20250430,5.5673,1.13,37.9733,2.9111,206544.0,95010.24
301000.SZ,20250430,39.5949,1.12,89.0569,10.5206,1271821.4314,1200352.2154
301061.SZ,20250430,17.3243,0.76,15.4723,3.1017,1169753.2143,538652.5458
300601.SZ,20250430,1.6016,1.06,89.4092,1.6573,1520138.8542,1205616.221
600418.SH,20250430,5.0384,1.7,,7.1114,7958531.6784,7958531.6784
000030.SZ,20250430,2.6255,0.78,15.1096,1.2607,1022344.4909,993445.7601
600557.SH,20250430,2.2538,1.27,21.9966,1.5655,719796.31,715624.7308
920075.BJ,20250430,10.2375,0.87,59.3947,4.4818,183556.08,98776.9428
000520.SZ,20250430,2.5587,1.17,,9.3141,425075.0511,425075.0511
002884.SZ,20250430,2.8103,1.0,12.4755,2.328,564065.3167,430568.4882
601012.SH,20250430,1.2264,1.29,,1.8921,11139733.1119,11139722.0193
605069.SH,20250430,19.9451,1.25,,2.2383,204711.7513,81383.9558
603678.SH,20250430,2.6392,1.13,79.6443,3.0378,1807153.1978,1807153.1978
300136.SZ,20250430,1.7298,0.84,32.7609,2.606,1924494.021,1640065.6048
300449.SZ,20250430,2.9638,1.12,,7.9268,282085.665,215682.4299
600383.SH,20250430,3.497,0.53,,0.3311,1932241.7688,1932241.7688
002636.SZ,20250430,3.107,1.09,72.6726,1.7375,590408.0,587419.8032
300303.SZ,20250430,1.8438,0.96,24.5102,2.1815,826674.8747,775249.2482
000863.SZ,20250430,6.7289,0.47,71.535,0.9382,422690.4425,416574.2928
301589.SZ,20250430,0.9065,0.79,22.5652,3.4865,1292607.936,481889.0707
600683.SH,20250430,3.03,0.92,,15.0379,276310.0437,276310.0437
603859.SH,20250430,2.6388,0.86,40.6046,2.548,751221.9421,751221.9421
000728.SZ,20250430,1.0302,0.99,13.4403,0.8767,3255378.3067,3255378.3067
603375.SH,20250430,5.4369,1.26,115.051,2.1421,337837.3345,181860.358
920642.BJ,20250430,14.1179,0.92,373.7738,6.3499,157578.8226,153074.4546
688244.SH,20250430,3.073,0.73,872.0123,3.8893,390125.6881,188834.6913
002738.SZ,20250430,1.3822,0.86,33.0776,1.7086,2102427.3296,2072518.4678
688009.SH,20250430,3.3658,3.7,15.6152,1.1687,5390217.871,4388098.162
000420.SZ,20250430,4.2258,0.94,593.4488,2.0236,890110.3402,889806.1878
300603.SZ,20250430,4.3631,0.9,179.3824,3.3997,489897.3355,390475.4021
600885.SH,20250430,0.5389,1.04,20.3081,3.5779,3424149.0546,3424149.0546
600071.SH,20250430,2.9912,1.24,141.5725,11.7287,560895.1869,560895.1869
601599.SH,20250430,1.3829,0.8,32.9863,2.629,408510.9435,408510.9435
603043.SH,20250430,1.4236,0.63,18.6077,2.2453,882163.5186,882163.5186
301227.SZ,20250430,3.8201,1.0,,0.9744,161320.467,57485.763
603188.SH,20250430,3.3389,0.77,,2.9956,224646.98,224646.98
300032.SZ,20250430,4.2105,1.51,,5.1081,346166.101,346165.239
603978.SH,20250430,2.598,0.97,,1.6421,284766.2094,284766.2094
002272.SZ,20250430,17.2695,1.87,,3.1879,473725.1221,377809.171
601668.SH,20250430,0.8052,1.08,4.9197,0.4862,22767535.1346,22767535.1346
002297.SZ,20250430,3.3571,0.62,,1.8987,389711.2769,389711.2769
601163.SH,20250430,1.0421,0.87,11.1139,0.7958,1083200.0,1083200.0
688031.SH,20250430,5.932,1.49,,6.1006,627208.6338,486556.6936
000417.SZ,20250430,5.8723,0.71,27.5287,0.9255,442194.3414,441708.5647
688143.SH,20250430,2.9655,1.1,196.1856,3.2987,389395.4235,300770.8368
003032.SZ,20250430,6.8377,0.93,,1.7008,213297.175,145411.5341
600020.SH,20250430,3.2254,1.57,10.7389,0.8697,1022554.1836,1022554.1836
300782.SZ,20250430,1.7832,0.71,254.1479,3.9407,4001088.277,3350206.3147
000636.SZ,20250430,0.9077,0.91,46.1007,1.2266,1516844.3196,1516844.2213
000826.SZ,20250430,3.8121,1.55,,3.4102,235183.2859,235153.5382
920392.BJ,20250430,9.1874,0.74,37.627,3.9709,133718.6,63950.294
688290.SH,20250430,9.1433,1.4,130.7373,3.9866,508189.4477,508189.4477
688288.SH,20250430,14.7697,1.27,123.1647,4.5031,337056.4881,337056.4881
605599.SH,20250430,10.5642,4.04,14.1403,2.4888,1083444.4754,1083444.4754
603082.SH,20250430,7.4297,1.18,36.6563,3.8936,627171.6812,156792.9754
688758.SH,20250430,3.1064,0.75,76.8037,5.102,652182.7555,61863.7119
920943.BJ,20250430,6.7582,0.67,25.2176,3.4521,216037.4924,87678.0858
688331.SH,20250430,2.988,0.7,,15.5732,2758674.9966,820751.0044
920019.BJ,20250430,2.8286,0.79,56.2812,4.5426,425579.8008,113070.5576
300569.SZ,20250430,5.5125,0.66,,0.9388,485783.4766,483381.2862
603385.SH,20250430,6.2795,2.07,19.0377,0.6095,231063.6356,231063.6356
002812.SZ,20250430,1.0356,0.67,,1.0926,2685539.6031,2263083.3991
000017.SZ,20250430,15.285,0.92,226.8543,12.6804,443145.9119,194819.3325
300620.SZ,20250430,3.5112,0.95,141.0907,5.1496,1006440.2213,997041.23
601880.SH,20250430,0.7814,0.94,35.7497,0.8732,3490199.3017,2737026.7658
920670.BJ,20250430,14.1709,1.73,,6.0712,144938.976,90975.0947
300836.SZ,20250430,1.6463,0.42,142.2475,5.3787,291411.6162,194377.6654
300348.SZ,20250430,2.9385,0.59,519.6963,4.8539,1028313.2943,896402.9181
002210.SZ,20250430,3.6559,0.44,308.7474,13.2367,662646.9607,661407.9118
300381.SZ,20250430,3.0299,0.54,218.588,1.3642,357001.6821,355750.7427
002748.SZ,20250430,3.8797,0.85,35.1377,1.5474,211920.0,211920.0
300918.SZ,20250430,22.2073,1.03,47.2314,3.3047,902884.0629,902884.0629
002395.SZ,20250430,6.2855,0.65,8.5695,3.128,446836.194,446836.194
300843.SZ,20250430,5.8685,1.04,41.3655,2.9689,459846.9602,437349.6089
300684.SZ,20250430,8.7036,1.18,31.2221,3.4756,727807.4119,493885.2747
603667.SH,20250430,12.8885,1.09,149.8792,4.6355,1369747.1295,1369232.157
688779.SH,20250430,1.0751,1.05,,1.3586,904803.6618,904803.6618
300267.SZ,20250430,7.7113,0.55,,1.3214,589904.9928,406804.0808
300553.SZ,20250430,9.7417,0.99,179.0581,5.3621,442039.79,318658.4826
601933.SH,20250430,6.3533,0.66,,10.2693,4682719.0884,4682719.0884
920942.BJ,20250430,9.6356,2.15,25.2425,2.2891,114375.0415,76935.9386
601658.SH,20250430,3.0752,2.51,5.9174,0.6204,50770470.9315,34366666.3424
002819.SZ,20250430,5.5482,1.62,,1.9641,795161.2695,624025.1949
688718.SH,20250430,1.4239,0.89,47.8945,2.5151,195473.6876,195473.6876
603306.SH,20250430,2.8248,1.33,36.7845,3.9375,1140193.5757,1140193.5757
002424.SZ,20250430,1.5036,0.72,903.2209,1.7179,550653.7696,478006.5177
603328.SH,20250430,2.3695,0.91,19.3713,2.0952,869643.5142,869643.5142
603989.SH,20250430,8.36,2.9,25.8032,1.6125,605306.0799,605306.0799
603194.SH,20250430,5.0696,1.09,15.8152,2.6951,1354578.0,168320.4568
600884.SH,20250430,2.181,0.74,,0.7299,1579630.7138,1231822.7809
688325.SH,20250430,2.7315,1.11,43.8738,2.2024,381840.0913,242023.9074
002237.SZ,20250430,2.3608,0.5,22.4995,1.2998,1241067.1184,984205.952
300113.SZ,20250430,5.2766,1.33,47.0104,5.7284,1278268.5733,968932.919
601808.SH,20250430,1.2665,0.52,18.77,1.4227,6360532.136,3946303.844
603488.SH,20250430,1.7543,1.55,,2.2001,212569.0403,212569.0403
603006.SH,20250430,3.4643,0.72,47.6297,1.9648,284764.76,284764.76
