ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
601969.SH,20260323,8.9172,0.68,47.5235,3.222,2244907.0834,2222981.1462
000411.SZ,20260323,3.9292,1.82,11.789,1.1421,581229.7712,378457.6716
603238.SH,20260323,6.2934,1.96,21.5097,1.8155,262003.284,262003.284
603386.SH,20260323,6.5904,0.95,,3.0107,409861.1354,409861.1354
300456.SZ,20260323,6.4537,1.09,20.5401,4.5999,3129478.9347,2553497.3594
000657.SZ,20260323,6.1722,0.84,68.9158,11.0231,10882614.6144,6939171.4334
603395.SH,20260323,6.9141,0.61,278.6979,5.4106,756860.0,189215.0
688027.SH,20260323,5.0684,1.62,11167.628,18.5554,6021482.9985,4705115.6198
300917.SZ,20260323,7.1519,0.78,40.7816,4.582,532688.0,532688.0
301266.SZ,20260323,15.4115,1.18,120.3782,3.0006,540988.8063,513207.4651
688399.SH,20260323,3.3426,1.8,,1.5713,460371.8766,460371.8766
603737.SH,20260323,1.6848,0.96,51.8637,11.9834,3450034.5037,3450034.5037
601158.SH,20260323,4.8512,2.14,25.401,1.2379,2121610.2,2121610.2
603897.SH,20260323,16.0089,0.61,23.4742,2.559,615384.7651,615384.7651
600539.SH,20260323,8.4841,1.29,,8.1815,245410.0,245410.0
001299.SZ,20260323,11.2119,1.29,30.284,2.5319,306937.8366,276277.1625
002406.SZ,20260323,4.5678,1.96,39.4115,1.2522,502394.8564,414322.4738
300121.SZ,20260323,9.6113,0.88,30.7993,1.4948,514245.2492,495909.779
003011.SZ,20260323,5.9278,1.29,16.1645,1.5879,224449.736,170702.0425
688334.SH,20260323,5.4185,1.38,26.0675,2.2287,648354.7464,321340.8215
000021.SZ,20260323,9.5881,0.69,43.652,3.5124,4473002.7542,4472287.4833
688371.SH,20260323,1.8447,1.53,197.243,3.0272,598147.2107,598147.2107
603360.SH,20260323,3.8541,1.6,74.1429,10.6339,1601715.2473,1601715.2473
002928.SZ,20260323,8.836,2.33,16.7361,2.438,972741.8196,972736.9682
688515.SH,20260323,4.6399,1.21,,6.0418,907040.0,564852.3572
000875.SZ,20260323,4.9752,1.1,54.678,1.4729,2560853.062,2359737.8361
600521.SH,20260323,2.539,1.71,46.2544,2.3356,2165026.5887,2165026.5887
300215.SZ,20260323,9.3914,0.74,,3.0901,606017.1973,404395.1504
001306.SZ,20260323,4.9452,1.85,102.1296,3.0207,404757.864,99820.0
300884.SZ,20260323,5.2062,1.46,,2.5953,328244.6263,247492.9826
688488.SH,20260323,2.9585,1.29,,6.3697,614342.8997,614342.8997
002663.SZ,20260323,5.0181,1.17,,1.4928,353286.5249,265042.8844
600221.SH,20260323,2.4437,1.35,,11.1615,6006972.9224,5955526.5757
002572.SZ,20260323,3.3759,1.67,10.5939,1.6628,1198030.672,810420.7433
603092.SH,20260323,9.0953,0.61,34.7653,5.1285,2718000.6795,227309.4657
300775.SZ,20260323,7.0823,0.79,40.5505,3.1653,1851808.2221,1797818.2649
300043.SZ,20260323,5.0336,1.46,160.1866,3.8384,659425.1525,659075.9355
603685.SH,20260323,3.6978,0.68,297.0396,3.2453,640927.7507,514543.5178
688526.SH,20260323,4.3448,2.84,15.9602,1.5636,663300.2237,663300.2237
000301.SZ,20260323,1.5648,1.06,,2.0215,6756677.384,6753943.9714
920002.BJ,20260323,7.6188,2.98,61.0494,5.3727,382634.4579,267869.6116
002164.SZ,20260323,4.8026,1.94,98.8427,4.2538,609338.8739,549342.6246
301077.SZ,20260323,4.2764,1.37,28.9546,3.7933,434381.6153,243658.3145
300248.SZ,20260323,4.0048,2.41,51.0469,2.3004,488257.1028,419340.9367
605298.SH,20260323,5.4055,1.78,100.8933,7.4426,776759.75,770147.885
603948.SH,20260323,5.6799,1.46,18.3486,1.9096,400860.775,400860.775
002796.SZ,20260323,11.3638,1.31,962.2242,14.6379,1253254.2638,1130798.9361
600655.SH,20260323,0.9393,1.49,,0.5137,1771068.5142,1769880.0542
600307.SH,20260323,15.4117,0.77,,1.9038,1296514.9868,1296514.9868
601006.SH,20260323,2.6426,1.79,15.9119,0.6431,10597415.4786,10597415.4786
603828.SH,20260323,2.7758,1.02,,5.4202,349232.6526,349220.6203
603955.SH,20260323,2.9663,1.64,,2.2172,338621.4,338621.4
002763.SZ,20260323,5.5358,2.12,36.6256,1.5352,286536.876,212215.8408
603711.SH,20260323,3.3012,1.28,34.0458,1.5077,497926.1646,497926.1646
600982.SH,20260323,27.6271,4.03,19.339,1.4469,637047.6665,637047.6665
300921.SZ,20260323,10.3259,0.82,128.6188,5.4055,447730.6783,279411.7992
920275.BJ,20260323,2.5947,1.02,249.5525,4.8672,113636.2288,94055.0535
300953.SZ,20260323,4.3306,1.18,54.1301,6.2452,2671210.1019,1917946.6709
600246.SH,20260323,3.4028,1.65,,3.4292,1911899.6764,1860165.8764
