ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
300284.SZ,20251023,4.3458,1.69,67.047,1.2869,1086031.8856,1029723.0287
603677.SH,20251023,3.9709,0.69,56.2854,3.2446,373453.0772,373453.0772
002567.SZ,20251023,2.1553,1.23,23.8485,1.1963,693596.8742,692805.7748
601618.SH,20251023,1.9115,0.76,13.39,0.7366,7626291.8546,6569763.8546
002203.SZ,20251023,1.8939,0.89,34.6539,1.7207,2759273.3499,2663418.0879
300398.SZ,20251023,4.8622,0.95,36.8556,2.6112,1264857.53,1257949.8877
301020.SZ,20251023,4.1025,1.42,37.8686,3.5012,337598.4,337598.4
002331.SZ,20251023,2.9767,0.75,537.9465,2.1643,366737.5771,338843.5725
688318.SH,20251023,4.4014,1.08,117.3968,10.0518,3646116.8034,3646116.8034
603869.SH,20251023,0.6497,0.85,290.908,1.2681,464469.5927,464469.5927
000807.SZ,20251023,3.3038,1.07,17.0623,2.5921,7952026.3297,7951942.9699
603135.SH,20251023,2.2622,0.6,160.2494,2.2783,676753.436,271606.4427
600438.SH,20251023,3.0874,0.87,,2.4522,10296050.7572,10296050.7572
603012.SH,20251023,2.546,1.12,20.8405,1.0891,411174.0,411174.0
002488.SZ,20251023,1.5002,0.58,310.88,2.9027,1014352.4072,937565.595
002345.SZ,20251023,6.1314,1.43,38.3193,3.1851,1131965.1887,1104927.7339
300087.SZ,20251023,1.6042,0.63,89.1533,4.5188,849756.5806,803418.2944
688620.SH,20251023,4.2801,0.76,,3.5082,484120.0,286913.3722
688683.SH,20251023,1.421,1.17,123.5471,4.8462,490827.7894,490827.7894
600283.SH,20251023,2.4213,1.11,23.1249,1.8023,545682.6258,529474.6749
600063.SH,20251023,2.5499,0.74,26.5292,1.5523,1315951.7016,1315951.7016
002961.SZ,20251023,27.0814,3.25,21.7355,3.6292,1029369.517,1029364.3128
002670.SZ,20251023,15.7161,0.94,126.4872,3.7138,4201068.7817,3524294.2264
920146.BJ,20251023,4.2902,0.73,,5.9672,132830.5959,106826.053
688076.SH,20251023,3.3801,2.16,24.5396,3.9356,1223752.9452,1223752.9452
300519.SZ,20251023,4.512,1.04,45.9236,3.2013,260800.0,185983.0
300468.SZ,20251023,7.5455,1.23,255.2632,11.7069,1902377.6509,1899311.723
300123.SZ,20251023,1.8081,1.07,,3.879,592663.7913,580242.9144
920924.BJ,20251023,2.3221,0.81,91.8309,8.1318,254507.298,146622.0015
300188.SZ,20251023,3.0416,1.49,,4.0008,1296091.7835,1290101.6757
603118.SH,20251023,3.4121,0.58,,1.8164,910878.8017,910878.8017
300781.SZ,20251023,5.016,1.69,,9.4526,627149.7988,462852.5385
002999.SZ,20251023,3.361,1.18,82.1447,2.047,242619.216,239912.9828
603021.SH,20251023,2.0254,0.64,,,147816.0083,147816.0083
688450.SH,20251023,2.2662,1.09,,1.9116,185790.0,137739.8417
601136.SH,20251023,3.099,0.65,57.9666,4.215,5786467.6546,1019301.2046
002773.SZ,20251023,2.1241,1.09,24.7818,3.4356,3044965.753,2269986.4658
600329.SH,20251023,3.1413,0.84,9.4962,3.7826,3322957.1461,2446990.5711
920541.BJ,20251023,4.458,1.6,31.7571,4.9292,207373.9,136619.0236
600336.SH,20251023,5.2451,1.29,,2.3657,585742.8404,585742.8404
603150.SH,20251023,4.3091,0.87,24.2674,1.9153,317227.413,317227.413
920547.BJ,20251023,3.2843,0.73,39.2323,3.007,205873.2,99953.76
