ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
001219.SZ,20250516,3.3861,0.93,27.0448,2.5206,266542.7863,259622.6139
603950.SH,20250516,6.037,0.91,32.364,3.0949,845333.1264,845333.1264
301088.SZ,20250516,10.449,0.48,31.6665,1.2353,319515.8,263365.7
688097.SH,20250516,3.1548,0.68,28.9689,2.5455,1125999.0156,1118374.8813
000951.SZ,20250516,1.3095,0.57,13.3917,1.2985,2030174.2541,2030174.2541
300529.SZ,20250516,1.0586,0.87,23.9952,5.0916,1737765.0784,1115128.6272
920098.BJ,20250516,5.61,0.63,30.4418,2.8637,263640.6363,141149.3174
003005.SZ,20250516,4.5285,0.77,103.7141,2.6196,487899.5844,217919.8341
688525.SH,20250516,2.0328,0.63,,6.7903,2827097.0218,1944758.3121
603716.SH,20250516,7.7657,0.53,,2.5128,212983.577,212983.577
300549.SZ,20250516,4.558,0.65,151.8643,4.5702,252679.3,191498.6091
002259.SZ,20250516,8.42,4.84,149.1736,10.8151,287389.398,287389.398
688108.SH,20250516,3.26,1.98,667.3245,4.7065,409734.896,409734.896
301113.SZ,20250516,4.9973,0.72,161.7927,2.6658,183092.0,110896.3396
001333.SZ,20250516,6.1005,0.83,18.7111,1.5948,272128.0,93544.0
300999.SZ,20250516,0.9612,0.9,64.8429,1.7909,16866571.2685,1688175.1188
300329.SZ,20250516,2.9156,0.54,,2.5504,180562.5889,180028.2677
600249.SH,20250516,25.3503,1.91,47.8199,1.5028,326150.0,326150.0
300707.SZ,20250516,5.5123,0.9,,2.2253,246210.0894,199303.9892
603826.SH,20250516,1.3061,1.25,333.0867,6.7764,1288778.4,1288778.4
600397.SH,20250516,11.5479,2.95,,47.5721,558337.3734,558337.3734
000428.SZ,20250516,3.8116,0.61,,2.159,320961.69,320961.69
600866.SH,20250516,2.3598,0.79,10.4177,1.4458,1214536.4823,810952.364
002146.SZ,20250516,2.3547,0.74,,0.4384,613091.103,549409.5105
300976.SZ,20250516,2.4537,0.65,21.1292,1.6688,566063.0885,363184.3602
600648.SH,20250516,1.4651,0.74,15.9661,0.9806,1521741.7719,1046031.8273
300911.SZ,20250516,3.3561,0.41,,5.5788,732769.2,684126.826
920879.BJ,20250516,3.571,1.03,32.4768,4.64,269817.5909,217904.6688
688114.SH,20250516,1.0658,0.53,,4.2177,3265486.6552,1669390.7138
600967.SH,20250516,3.0687,0.38,37.879,1.6667,1962169.2511,1958847.1929
920403.BJ,20250516,8.4052,0.72,32.0075,4.7053,228956.3172,134124.0147
600039.SH,20250516,0.5769,0.61,11.22,1.6318,8109046.7605,6241088.3233
000031.SZ,20250516,1.3595,1.02,,1.0763,1114441.4681,1040750.6639
000738.SZ,20250516,1.694,0.54,39.1824,1.9964,2494904.0499,2494844.4367
600888.SH,20250516,0.9629,0.72,8.6825,0.8474,944064.7677,944064.7677
600340.SH,20250516,8.8918,1.75,,5.4563,1107582.8568,1101819.4825
688489.SH,20250516,1.2761,0.9,206.43,2.0512,373112.3155,164282.692
603209.SH,20250516,3.7547,0.72,11.9272,1.6083,413560.0,413560.0
603159.SH,20250516,1.795,0.81,85.3924,3.9678,204400.0,204400.0
600812.SH,20250516,3.4515,2.46,62.716,1.9149,1043164.065,1043164.065
688561.SH,20250516,1.1619,0.6,,2.522,2104849.5421,2104849.5421
600955.SH,20250516,0.6636,0.65,,0.8857,747450.0,747450.0
002712.SZ,20250516,2.3291,0.85,,2.1302,292276.3183,290466.5478
603566.SH,20250516,5.4074,1.61,41.5893,1.8382,492446.6145,492446.6145
920208.BJ,20250516,2.9362,1.28,19.2858,3.4838,347587.4757,218748.1332
000061.SZ,20250516,1.0224,0.64,29.3745,1.7292,1104723.6493,1104703.3869
605507.SH,20250516,1.2475,0.88,13.7352,1.3275,1095852.8835,591677.2067
002082.SZ,20250516,1.5723,0.93,84.2815,1.3431,352332.8957,318675.4111
601108.SH,20250516,1.4579,1.12,15.9197,0.9573,3459601.2022,3459601.2022
920519.BJ,20250516,39.7132,1.88,53.5507,2.6781,137635.9964,97137.2939
301229.SZ,20250516,6.7578,1.31,74.4628,3.1297,297311.3991,200389.4911
301378.SZ,20250516,12.2797,0.95,,1.9104,253285.2,115006.4498
920981.BJ,20250516,7.5844,0.65,384.9132,5.6478,288819.636,140918.4272
601100.SH,20250516,1.8573,0.95,39.4103,6.0631,9948891.7606,9948891.7606
688075.SH,20250516,1.1877,0.72,29.5783,0.8821,461818.9134,461818.9134
600478.SH,20250516,1.3213,0.67,98.8903,2.8686,804456.2624,804456.2624
688600.SH,20250516,5.3415,1.64,63.2523,3.6421,269282.2715,269282.2715
301336.SZ,20250516,7.7519,0.6,84.1502,3.1509,259440.0,166992.6033
301285.SZ,20250516,2.4908,0.74,,6.0737,617943.3,235342.3259
603266.SH,20250516,14.1796,0.9,37.6616,2.5073,387232.5023,387232.5023
603076.SH,20250516,3.1791,1.47,111.1364,2.2455,295718.2928,295718.2928
300880.SZ,20250516,2.1248,0.64,22.1216,3.6501,395933.5411,395877.2364
300175.SZ,20250516,1.2843,0.57,,4.5694,236812.4,236812.4
301281.SZ,20250516,3.5521,1.28,53.9345,2.4189,334399.52,212614.976
300508.SZ,20250516,7.2513,2.51,35.0407,4.1273,326213.2764,246460.2466
002058.SZ,20250516,2.8782,0.7,,11.9151,143161.4353,142749.0268
688303.SH,20250516,1.3583,0.43,,1.1002,4356912.8254,1122545.3254
600262.SH,20250516,6.801,0.68,18.5147,2.0809,352580.0,352580.0
002375.SZ,20250516,4.5723,1.75,16.9846,0.6397,517238.6482,512142.3674
600230.SH,20250516,1.3755,0.7,278.3436,1.0851,433417.1827,433417.1827
301552.SZ,20250516,14.0344,2.72,24.5874,3.1438,371484.0,79122.4536
688528.SH,20250516,2.0576,1.0,,3.0953,159600.0,159600.0
605028.SH,20250516,3.6232,0.58,15.8554,2.1113,270400.0,270400.0
600237.SH,20250516,4.2326,2.28,44.1911,2.3405,436450.7353,430199.8993
002465.SZ,20250516,1.6302,0.57,460.895,2.048,2591034.6417,2538727.6453
300732.SZ,20250516,5.9502,2.36,,0.8484,215669.7197,215376.6389
002428.SZ,20250516,3.0753,0.82,167.9296,8.5578,1255949.76,1255787.5069
600007.SH,20250516,1.5102,1.02,17.3643,2.1562,2148533.645,2148533.645
688701.SH,20250516,3.9319,1.47,,5.0402,100842.3064,100842.3064
000756.SZ,20250516,19.5472,6.02,24.5207,2.0939,1079500.2773,770956.4411
688118.SH,20250516,3.5417,0.55,119.7264,2.6354,218985.007,218985.007
300068.SZ,20250516,2.9284,0.63,,3.4859,1317424.4717,1250456.774
920491.BJ,20250516,9.693,1.77,50.5444,4.423,456332.6091,368924.0216
603829.SH,20250516,4.4986,0.85,18.4594,2.3336,250560.0,250560.0
002646.SZ,20250516,1.2696,0.86,3374.8294,1.5196,438140.7034,432620.0282
003025.SZ,20250516,5.1347,1.48,21.8335,3.3513,407946.6117,342643.3208
300552.SZ,20250516,16.2819,5.74,,3.2998,614036.4957,384314.5271
300801.SZ,20250516,2.0168,0.86,32.9218,1.4489,352764.45,221060.2714
601369.SH,20250516,1.1271,0.81,14.2346,1.6464,1501271.1587,1471489.4927
002518.SZ,20250516,2.4173,0.53,34.9255,2.9872,1331548.79,1292607.6293
600597.SH,20250516,1.5123,1.0,16.7431,1.1942,1156539.4872,1156524.0496
603515.SH,20250516,1.4822,0.65,14.4551,1.943,1334561.7068,1316437.5032
603105.SH,20250516,1.168,0.45,21.979,2.0134,417505.3782,417505.3782
603132.SH,20250516,1.6589,0.99,22.5752,3.5709,1106118.0,1106118.0
002378.SZ,20250516,19.5451,1.03,56.4197,4.8617,1057247.5461,1051678.8339
600488.SH,20250516,1.5116,1.01,33.7818,1.4465,450949.1988,450949.1988
001268.SZ,20250516,8.8036,0.55,32.9157,2.3758,245764.2015,84532.7347
601198.SH,20250516,1.2464,0.52,21.7058,1.1875,3394067.796,3394067.796
600276.SH,20250516,0.9829,0.61,50.2085,7.3107,34350927.2455,34350927.2455
605333.SH,20250516,5.7401,1.16,18.5281,5.301,1227777.5637,1227777.5637
002035.SZ,20250516,1.0923,0.55,11.9273,1.4332,556908.427,512803.6386
605081.SH,20250516,2.0437,0.61,,1.3781,133518.2979,133518.2979
301317.SZ,20250516,36.5852,0.64,14.0838,4.232,610368.77,173958.4
301306.SZ,20250516,3.7215,0.55,,3.0918,308735.2,143686.24
688348.SH,20250516,1.8295,0.63,50.3144,1.7837,649020.1876,334678.1557
002114.SZ,20250516,5.1304,1.39,,2.3668,212470.6904,212467.7707
688590.SH,20250516,2.1058,0.44,645.4907,3.9926,561800.9477,561800.9477
002301.SZ,20250516,1.3598,0.7,79.9404,1.5929,497702.4738,495413.2539
603639.SH,20250516,1.7284,1.15,23.2206,1.2856,454104.1769,454077.4569
600130.SH,20250516,7.5131,0.97,592.9118,2.3874,230250.0,230250.0
605377.SH,20250516,0.9285,0.51,12.6253,1.2559,508425.5114,508425.5114
000799.SZ,20250516,1.2784,0.65,,3.5446,1417340.2108,1417215.8938
300333.SZ,20250516,3.1356,0.48,,6.5856,385392.0,383992.7368
301230.SZ,20250516,5.0427,0.72,163.5606,3.9692,415270.1499,228659.4074
002386.SZ,20250516,1.5193,0.71,,0.8031,601360.9477,601253.8996
300720.SZ,20250516,4.1167,0.68,84.5308,7.0487,419180.9777,372772.7117
600006.SH,20250516,2.9311,1.1,349.734,1.6707,1408000.0,1408000.0
603520.SH,20250516,6.9061,1.89,,1.5327,405090.73,405090.73
300703.SZ,20250516,12.8001,0.74,22.9046,3.0788,279426.9602,262805.7921
002983.SZ,20250516,2.9026,0.86,34.4837,3.2413,446469.23,256256.938
002668.SZ,20250516,1.224,0.54,10.4176,4.1918,1141569.3337,1141569.3337
920694.BJ,20250516,6.2889,0.83,20.5045,3.0261,249341.8625,117294.5578
600960.SH,20250516,4.6933,0.88,,1.1247,396364.971,396364.971
601099.SH,20250516,1.6752,0.58,98.5443,2.5542,2494771.7914,2494771.7914
600526.SH,20250516,1.0018,0.7,17.5405,0.9714,427947.2103,342292.1411
300938.SZ,20250516,5.8186,0.65,30.2426,3.5452,520831.394,346232.1295
002968.SZ,20250516,1.9384,0.76,20.4539,1.7839,221299.6718,208411.3433
300793.SZ,20250516,3.586,0.67,146.1387,2.051,620254.4705,606467.1155
002913.SZ,20250516,3.0369,0.84,22.8271,1.7995,807999.8432,675374.5532
600956.SH,20250516,3.357,1.07,18.4888,1.4636,3318291.8346,1852641.9662
601818.SH,20250516,0.6206,0.81,5.6064,0.4859,23397878.2202,18377098.9622
600926.SH,20250516,1.542,0.64,5.6235,0.8529,10049387.72,10049387.72
002166.SZ,20250516,3.5477,1.51,33.8366,1.8174,565117.1261,341045.5511
