ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
600678.SH,20250320,9.2132,1.03,,12.1007,271165.23,271165.23
300973.SZ,20250320,2.4287,0.56,61.7117,3.2115,726470.3975,488255.3848
603908.SH,20250320,5.0242,0.66,26.3139,4.0706,234722.124,234722.124
300287.SZ,20250320,17.6559,2.44,,8.2778,1042008.7846,951605.1396
603169.SH,20250320,3.5358,1.31,68.0067,2.3796,770712.1608,770712.1608
920523.BJ,20250320,5.4397,0.77,18.0112,4.5504,270474.6552,216375.4997
002199.SZ,20250320,17.9385,2.24,,6.0966,156776.8818,156776.8818
002758.SZ,20250320,1.1382,0.69,15.4192,1.0327,465609.574,462541.7172
688307.SH,20250320,4.2017,0.69,49.8303,3.1027,267080.0,176483.1923
603341.SH,20250320,1.5677,0.61,40.416,3.8677,2138513.9093,1224046.5969
300784.SZ,20250320,6.5834,0.72,46.9019,4.4508,339562.6288,84894.28
688553.SH,20250320,1.3336,0.88,20.7516,1.7258,686655.6,501753.3723
300109.SZ,20250320,4.0372,1.01,21.0337,2.3957,839985.1087,776970.6569
000070.SZ,20250320,2.4841,1.15,,2.9175,557313.4064,550041.0329
300566.SZ,20250320,4.1048,0.8,24.5738,2.8348,553593.5135,475605.286
600227.SH,20250320,1.6798,0.97,41.2748,1.4498,379963.7291,287459.9557
688177.SH,20250320,0.9908,0.67,,11.9014,837683.84,837683.84
601186.SH,20250320,0.6926,0.8,5.0499,0.4366,11298178.528,9570700.256
600506.SH,20250320,9.5242,0.49,130.2452,9.213,408808.3105,314467.9326
600892.SH,20250320,6.1691,0.7,,15.736,196931.3942,196880.4767
002290.SZ,20250320,7.8595,0.88,85.7989,9.0789,719525.757,717024.507
600787.SH,20250320,1.8949,0.68,15.5366,0.9415,1289746.8799,1286857.1921
600985.SH,20250320,1.4718,0.74,6.965,0.8838,3695150.9487,3695150.9487
002581.SZ,20250320,1.2265,0.58,,3.0961,647200.6099,393176.1289
002803.SZ,20250320,1.6605,0.7,31.617,2.3255,502893.4594,377120.392
603077.SH,20250320,1.2015,0.93,34.1959,0.8924,1660275.0429,1660275.0429
000919.SZ,20250320,1.8034,0.7,58.1982,1.1315,427240.4102,404396.2315
603629.SH,20250320,36.4797,0.9,127.0952,4.7787,791486.85,775866.0
300581.SZ,20250320,10.5431,1.72,459.8984,6.2207,622724.0061,622724.0061
603733.SH,20250320,1.3655,0.59,14.3703,2.0722,1579268.4529,1579268.4529
688660.SH,20250320,7.4149,1.73,,2.2603,1154666.7244,1154666.7244
920021.BJ,20250320,10.6993,0.67,,3.454,220316.9879,179591.8453
300616.SZ,20250320,2.1303,0.46,,0.866,304443.6689,211490.2242
300561.SZ,20250320,15.1288,0.63,,23.1036,1448596.7096,796184.6453
688227.SH,20250320,3.8316,0.88,,3.0584,405642.3267,229979.2502
688169.SH,20250320,1.7789,0.92,23.29,3.5879,4614014.7907,4614014.7907
600149.SH,20250320,2.4752,0.7,25.5869,7.9131,171832.32,171832.32
300478.SZ,20250320,5.4942,0.64,,22.0595,167968.398,167968.398
002209.SZ,20250320,7.5783,0.98,59.3136,3.5148,242019.3248,188870.0733
601019.SH,20250320,2.144,1.01,9.7483,1.3945,2038901.3,2038901.3
300237.SZ,20250320,9.9512,1.76,,22.949,320105.1145,320102.1175
002212.SZ,20250320,3.8342,0.86,,1.1324,1044996.1368,1034295.9626
002347.SZ,20250320,20.8943,1.46,,4.0963,482495.3759,471674.0534
688322.SH,20250320,5.1018,0.73,,8.6412,2480006.2,1593801.76
688225.SH,20250320,6.092,1.75,1178.4262,5.141,1108427.71,579437.6113
300692.SZ,20250320,9.1754,1.51,36.0612,1.2793,275497.9683,243583.9936
300768.SZ,20250320,2.0071,0.65,83.3481,3.9083,1266411.7197,827453.3836
600865.SH,20250320,3.2388,0.47,27.6057,1.4664,343131.1682,343131.1682
601898.SH,20250320,2.6147,0.84,7.8291,0.9327,13669681.9654,9435712.4124
301075.SZ,20250320,13.4303,1.89,,2.525,182800.0,182800.0
603170.SH,20250320,1.1477,0.33,22.8328,4.2457,533213.33,211693.73
688010.SH,20250320,1.8798,0.61,590.4924,3.4952,593917.277,593917.277
688119.SH,20250320,1.3484,0.9,,1.495,442125.0,224599.5
301505.SZ,20250320,2.0092,0.73,30.7386,2.1859,213400.0,141089.022
301323.SZ,20250320,4.3486,0.83,34.2353,2.3485,479917.2989,306490.7636
600502.SH,20250320,1.089,0.88,5.3912,0.7507,782739.4757,782739.4757
301580.SZ,20250320,3.7223,0.78,27.5866,2.2535,439959.3061,109989.828
601010.SH,20250320,3.0397,0.52,49.1216,1.3049,567336.0,567336.0
301126.SZ,20250320,10.7929,0.6,51.7302,1.3752,242786.5824,162978.024
688581.SH,20250320,1.6485,0.7,18.6378,2.2876,548550.3506,276031.6261
688019.SH,20250320,1.0998,0.71,36.509,7.3039,1964946.2577,1964946.2577
300125.SZ,20250320,15.0481,1.51,,,208727.9961,207044.8052
002524.SZ,20250320,2.5864,0.59,,8.1684,222940.8418,218568.7523
603099.SH,20250320,13.1244,0.84,67.1215,7.718,901077.93,901077.93
600333.SH,20250320,2.877,0.62,,1.5363,288680.5442,288680.5442
002594.SZ,20250320,1.9462,0.97,35.8456,7.8192,121559595.1341,46497138.1825
002950.SZ,20250320,1.8061,0.43,25.847,1.7448,581970.909,415383.5971
300418.SZ,20250320,2.3584,0.74,150.7975,3.0773,4576235.6207,4576235.6207
002048.SZ,20250320,9.5734,0.77,16.4475,1.3137,1489314.6133,1298936.5309
300438.SZ,20250320,2.1054,0.56,,2.6983,1457682.3706,1170464.5651
002826.SZ,20250320,3.0387,0.68,63.6967,2.8956,212224.3358,192230.3871
002027.SZ,20250320,0.67,0.49,19.2726,6.3371,10008444.4101,10008444.4101
688092.SH,20250320,3.919,0.78,29.6179,3.2223,200938.2965,200938.2965
002121.SZ,20250320,1.9312,0.74,,9.6821,787227.1101,663563.2195
002282.SZ,20250320,3.8683,1.44,23.0248,1.2405,441490.5356,420688.6856
001223.SZ,20250320,2.6469,0.64,55.1854,1.894,358004.92,89554.92
300460.SZ,20250320,4.6464,0.75,,4.1495,369538.3943,369538.3943
000638.SZ,20250320,3.1268,0.72,81.8048,9.2735,163477.9393,162826.4405
002069.SZ,20250320,6.2336,1.05,,57.3025,278044.8679,277694.5319
300099.SZ,20250320,9.0547,1.52,47.266,2.3064,544101.7582,429082.2331
301051.SZ,20250320,1.1529,0.65,,1.6966,420469.1568,333420.6629
603109.SH,20250320,36.6677,1.39,31.7324,3.0128,557207.4245,557207.4245
002873.SZ,20250320,2.636,1.2,45.5674,2.1861,246788.9479,241405.4477
688190.SH,20250320,8.8376,1.38,39.4659,5.687,1424640.0,1424640.0
920139.BJ,20250320,5.0742,0.79,,6.6459,730904.0471,706833.8348
002310.SZ,20250320,1.9796,1.21,,,1151869.8465,806225.9428
300415.SZ,20250320,8.2784,1.45,19.6517,4.0952,1164845.3408,1126387.0576
002569.SZ,20250320,3.769,1.23,,13.5484,106999.43,103930.7843
600279.SH,20250320,2.8878,0.84,9.8387,1.0031,621917.9323,621917.9323
002682.SZ,20250320,13.1474,1.75,,1.9059,273873.5053,273869.4145
600802.SH,20250320,3.7192,0.62,,1.868,204837.0348,204837.0348
300805.SZ,20250320,5.1603,0.63,581.7878,3.0686,466254.6976,316690.9084
300520.SZ,20250320,12.0666,0.47,,4.4881,824586.1278,785519.359
002330.SZ,20250320,1.5525,0.64,,1.2057,284648.1299,284560.0643
688577.SH,20250320,4.9934,0.95,174.1402,4.7189,479536.1482,457839.9176
301151.SZ,20250320,5.1424,1.38,44.4671,1.3833,278155.275,91018.4296
603599.SH,20250320,1.3953,0.66,15.6262,1.136,1077758.9045,1077758.9045
000547.SZ,20250320,1.6989,1.07,,1.9422,1224426.6941,1216676.6331
002453.SZ,20250320,1.8852,0.58,,3.6536,452488.4892,340259.1992
002493.SZ,20250320,0.4986,0.72,45.6568,2.0068,8799081.225,8254006.4063
002810.SZ,20250320,2.0983,1.04,24.0915,2.1371,454666.7313,417922.9581
605080.SH,20250320,3.1922,0.68,27.8754,2.211,445530.3569,445530.3569
300590.SZ,20250320,4.2319,0.66,39.5865,3.9329,722400.5211,556571.8707
300697.SZ,20250320,10.9012,0.71,41.8962,4.357,482560.0,369460.0
601636.SH,20250320,0.7949,0.47,13.143,1.1977,1585958.4069,1585958.4069
002715.SZ,20250320,13.9943,1.39,101.1525,5.5123,235428.0,235428.0
002858.SZ,20250320,3.6749,0.62,,3.4847,202277.0801,181061.2883
600900.SH,20250320,0.4627,0.62,20.7965,3.2828,67630153.767,66356056.9743
301017.SZ,20250320,2.7259,0.44,,2.368,493314.3162,296160.3162
600073.SH,20250320,1.3827,0.62,21.7696,1.2167,628278.7462,628278.7462
603916.SH,20250320,1.6814,0.84,35.1085,0.8276,342630.3822,332888.7822
688328.SH,20250320,3.942,0.85,,1.974,159536.6823,159536.6823
002579.SZ,20250320,6.4828,1.49,,2.2827,548293.6649,520785.5034
605088.SH,20250320,4.4942,0.55,26.2973,3.3364,759494.0657,737888.2857
002568.SZ,20250320,1.3435,0.48,40.7072,6.6833,2924591.2776,1996585.2342
001300.SZ,20250320,7.831,0.69,,2.9241,308620.3071,83833.3641
300462.SZ,20250320,3.8806,0.78,,1.3316,184302.7109,139058.898
603536.SH,20250320,4.9686,0.4,266.5021,5.6155,245865.5115,241734.9213
600235.SH,20250320,2.1799,0.87,26.9993,1.4575,217103.4,217103.4
300820.SZ,20250320,4.3145,0.66,25.3918,4.858,1154191.6895,578247.1877
003000.SZ,20250320,2.411,0.46,18.8201,4.0827,547836.4032,369530.6358
920402.BJ,20250320,6.3147,0.78,56.2397,2.6265,436832.1693,436832.1693
001236.SZ,20250320,4.0596,0.56,412.6159,5.1729,961420.0002,311419.6158
688653.SH,20250320,1.9649,1.25,,3.8012,576019.36,421368.0299
002179.SZ,20250320,1.5431,0.93,26.6797,3.7986,8966641.3547,8807640.5621
688222.SH,20250320,3.2994,0.7,125.0734,4.5743,637081.2,637081.2
601702.SH,20250320,0.6018,0.53,17.7801,3.7849,1962112.629,1962112.629
603373.SH,20250320,1.9166,0.39,25.7981,1.9078,333763.4417,141015.0552
300421.SZ,20250320,29.1987,1.95,92.9455,3.9859,497793.6094,389972.5139
600755.SH,20250320,0.8746,0.49,18.507,0.7018,1408851.3062,1385903.0166
