ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
605199.SH,20250428,4.4881,0.42,46.2913,4.5261,522542.0301,522542.0301
302132.SZ,20250428,4.9521,2.72,1461.9855,8.2343,16419383.0944,3623724.9009
002023.SZ,20250428,1.2032,0.69,105.751,1.5737,676405.3946,676405.3946
603998.SH,20250428,3.2193,0.72,15.925,2.8105,434694.2094,434690.5464
001206.SZ,20250428,15.6035,1.39,14.3718,1.727,326152.6773,187540.4732
000792.SZ,20250428,0.5958,0.7,17.4919,2.2608,8524723.3636,8524679.3913
601865.SH,20250428,1.8526,1.29,34.215,1.624,3444092.6043,2793095.7543
603558.SH,20250428,1.9957,0.81,9.587,1.333,311507.5374,311507.5374
301377.SZ,20250428,3.6519,0.4,41.0803,4.165,1063130.0,184165.232
688316.SH,20250428,7.5746,1.08,,39.7488,254867.9364,191654.581
603126.SH,20250428,2.4897,1.05,471.3831,1.7549,358363.5,358363.5
920090.BJ,20250428,5.4851,1.09,,11.6852,116012.1238,78772.1868
601878.SH,20250428,1.0768,0.96,24.8118,1.3709,4793338.8777,4793338.8777
688375.SH,20250428,1.0924,0.57,70.1804,4.7359,2957425.9338,1317273.7809
688255.SH,20250428,4.3568,0.53,145.7205,3.3007,349021.63,349021.63
300717.SZ,20250428,5.8575,1.32,28.819,2.2326,160842.875,159400.571
603196.SH,20250428,2.0089,0.4,,5.2578,334390.4659,334390.4659
600490.SH,20250428,19.404,1.34,,1.791,1110869.3137,1000295.9358
300302.SZ,20250428,3.1981,1.0,,4.8342,657549.9309,506115.5639
002694.SZ,20250428,1.5336,1.32,,6.3199,315917.1072,297582.1754
603130.SH,20250428,4.666,0.65,36.877,2.383,319307.9724,118569.3309
688057.SH,20250428,0.5775,0.78,21.3107,0.9353,294768.0,294768.0
600310.SH,20250428,21.9254,1.19,119.3735,2.5107,751909.6004,751909.6004
603587.SH,20250428,1.9116,0.8,16.002,1.5801,574499.7548,571281.8083
300187.SZ,20250428,1.8697,0.99,31.6772,2.8295,316354.8609,314678.5106
300774.SZ,20250428,2.2003,0.82,27.0255,2.2296,334368.6739,159412.2089
000933.SZ,20250428,1.2895,0.56,9.7265,1.6994,3817147.9156,3806691.6974
600396.SH,20250428,9.2979,1.88,45.9149,3.2852,487465.9564,487465.9564
920008.BJ,20250428,7.9781,0.72,47.0591,7.6948,235938.75,122778.1176
300411.SZ,20250428,5.6765,1.0,329.5559,4.9244,474002.3282,357262.7207
000419.SZ,20250428,10.648,1.24,24.4983,0.8444,295165.3817,295165.3817
300470.SZ,20250428,1.4281,1.04,18.4504,2.6819,745253.1717,706368.6723
002654.SZ,20250428,2.2968,0.7,187.7017,6.0228,924760.9831,924695.3431
688573.SH,20250428,3.301,0.81,,1.9734,161881.2665,86102.5542
002346.SZ,20250428,2.653,1.06,16.0686,2.0417,585529.0016,521648.339
600351.SH,20250428,2.4797,1.46,17.6698,1.4274,420000.0276,420000.0276
300723.SZ,20250428,10.9874,1.13,,9.1971,1779669.498,1645540.5666
002178.SZ,20250428,2.6053,0.64,,9.249,396669.2216,396463.219
003035.SZ,20250428,1.3221,1.39,,2.4629,1628787.8784,1628787.8784
600803.SH,20250428,1.1164,1.21,14.1834,2.5198,6225146.0901,5669322.79
605055.SH,20250428,2.1597,1.28,59.0474,2.058,236280.0,236280.0
603338.SH,20250428,4.5474,0.62,13.1094,2.1278,2135269.0057,2135269.0057
605111.SH,20250428,2.3988,1.16,28.6094,3.1191,1266764.3294,1266764.3294
301029.SZ,20250428,1.9278,0.71,30.4161,3.1826,1284260.4918,818562.1556
688611.SH,20250428,1.5433,0.74,64.2786,5.265,469481.74,469481.74
003022.SZ,20250428,1.5464,1.65,75.1742,2.6156,1912533.376,1912533.376
603257.SH,20250428,13.4414,0.59,37.8035,2.3825,574680.0,116852.3806
000558.SZ,20250428,19.7927,1.44,,4.8866,519557.2514,519339.897
300334.SZ,20250428,2.3659,0.98,157.3905,3.0773,178218.56,178197.559
688518.SH,20250428,1.2283,0.84,30.9916,1.63,513011.6178,513011.6178
301016.SZ,20250428,11.5522,0.67,58.0039,3.6758,385944.0,366063.9207
600661.SH,20250428,3.3862,0.64,,32.1376,294572.1972,294572.1972
603466.SH,20250428,4.5191,0.49,,2.7145,600733.559,600733.559
300294.SZ,20250428,1.8669,0.85,34.7445,1.7515,1335754.907,1335754.907
002595.SZ,20250428,0.5871,1.25,22.5114,4.5834,4528000.0,4495656.3998
688285.SH,20250428,2.4524,1.06,57.0704,1.7321,285980.3339,285980.3339
600973.SH,20250428,2.4496,0.76,,1.7335,591058.8529,591058.8529
600645.SH,20250428,3.3269,1.1,115.6175,2.8171,1020128.5802,1019738.9597
600180.SH,20250428,7.4243,0.77,247.3191,0.5906,462903.2997,462903.2997
689009.SH,20250428,0.6942,0.6,40.6644,7.272,4408532.0689,3378881.0607
002469.SZ,20250428,22.9979,1.27,24.9577,2.3049,640427.4158,620719.2772
600999.SH,20250428,0.4727,0.77,14.1678,1.2775,14714523.3558,12558032.9202
002936.SZ,20250428,1.3296,0.85,9.0157,0.3805,1691128.9926,1246333.128
300430.SZ,20250428,4.23,0.67,54.8472,1.9147,429776.9161,409024.2975
301062.SZ,20250428,2.8818,0.97,130.2163,2.1921,334149.8829,240873.5908
300463.SZ,20250428,1.9575,1.61,21.6135,1.0759,703115.0893,564247.5299
601177.SH,20250428,15.3545,0.75,30.8711,2.7928,747410.2,732909.92
002550.SZ,20250428,2.1664,0.47,18.5666,2.862,766600.2,573686.0084
600834.SH,20250428,1.3043,0.81,72.5949,2.2172,376176.9411,376176.9411
920665.BJ,20250428,2.0103,0.7,26.0802,2.2831,161967.54,79833.2983
688676.SH,20250428,2.7846,0.69,24.0868,3.1008,1413950.1063,1413950.1063
300613.SZ,20250428,3.1516,0.69,45.9677,4.0171,1085673.8008,1023940.3042
601022.SH,20250428,1.9844,0.75,18.046,1.7035,1014190.8339,192690.8339
600883.SH,20250428,3.937,0.55,23.2973,1.7257,168094.656,168094.656
600368.SH,20250428,9.8767,0.99,10.5686,1.0183,719515.2745,719515.2745
003023.SZ,20250428,4.9295,0.7,19.2452,1.2621,198990.2824,198481.6578
920476.BJ,20250428,2.6464,0.34,85.0897,2.4191,115028.528,85342.3161
300165.SZ,20250428,3.3457,2.84,,1.2151,155590.6817,132047.0825
002868.SZ,20250428,9.2169,2.72,,10.1641,260787.7745,256510.138
002527.SZ,20250428,8.5133,2.01,,6.9533,861316.617,687265.6088
002133.SZ,20250428,7.9389,0.75,,0.6779,197406.7646,196316.9013
920395.BJ,20250428,3.6019,0.96,39.4013,10.946,228321.66,155457.204
001338.SZ,20250428,8.1218,1.08,20.7965,1.6242,599568.3466,281965.6048
002457.SZ,20250428,10.6216,0.72,14.1121,1.5101,371837.782,371653.6386
000510.SZ,20250428,23.6219,0.73,,2.5532,347619.3637,325172.3419
601231.SH,20250428,2.4606,0.87,17.8062,1.6431,2942933.1438,2942933.1438
600207.SH,20250428,1.8635,0.68,,1.6304,424831.8961,424831.8961
600226.SH,20250428,2.085,0.75,43.6216,2.6054,856621.7925,856621.7925
688161.SH,20250428,1.2234,0.86,46.9806,2.6589,1051200.0,1051200.0
301381.SZ,20250428,2.149,0.47,46.2303,3.1987,809402.3,389020.877
000069.SZ,20250428,2.6239,1.21,,0.3755,1880835.3844,1614194.511
601360.SH,20250428,2.9366,1.16,,2.3371,7013556.9948,7013556.9948
600109.SH,20250428,1.421,1.21,16.0427,0.8826,3025736.0007,2607638.9322
001203.SZ,20250428,1.4837,0.84,16.981,1.9141,1247133.8533,1087558.9816
000955.SZ,20250428,2.1079,0.91,,3.3943,219665.16,219522.2886
600527.SH,20250428,2.7764,0.85,89.6075,1.5843,341156.8977,341156.8977
002719.SZ,20250428,20.7748,0.53,,5.7877,130778.7322,121566.0935
688772.SH,20250428,4.7133,1.82,34.821,2.2167,1498538.1272,1498538.1272
301209.SZ,20250428,21.9834,1.14,112.5262,8.8864,663360.0,203154.0
000008.SZ,20250428,2.6435,0.72,,2.384,722556.4637,722518.2251
300134.SZ,20250428,2.836,0.48,,2.1256,830432.8425,750970.7625
603706.SH,20250428,2.002,1.02,17.4067,2.0378,343729.6259,343729.6259
600513.SH,20250428,3.7031,0.85,29.6446,1.7877,249488.78,249488.78
300672.SZ,20250428,3.5247,0.98,139.1476,3.5966,1495230.6674,1448385.1336
603979.SH,20250428,1.8104,0.67,13.758,2.5557,2382824.9923,2382824.9923
300603.SZ,20250428,6.1707,1.41,170.8728,3.2384,466657.4239,371951.9011
600885.SH,20250428,0.5217,1.07,21.4031,3.8103,3490880.3394,3490880.3394
600071.SH,20250428,1.9748,0.8,399.1515,11.2926,536679.8324,536679.8324
601599.SH,20250428,1.006,0.52,32.9384,2.6131,395744.9765,395744.9765
603043.SH,20250428,1.9609,0.88,18.3234,2.3335,904914.3508,904914.3508
301227.SZ,20250428,3.9207,0.95,,0.931,156749.403,55856.8866
603188.SH,20250428,3.7643,0.59,,2.2449,224076.81,224076.81
300032.SZ,20250428,2.3022,1.16,,4.3635,314842.4863,314841.8983
603978.SH,20250428,3.1002,1.38,,1.5654,271467.2685,271467.2685
002272.SZ,20250428,11.0387,1.0,,2.9432,437359.3246,348806.4199
601668.SH,20250428,0.6424,0.82,4.9115,0.5015,22684894.3538,22684894.3538
002297.SZ,20250428,5.4419,0.59,,1.8912,387991.9625,387991.9625
601163.SH,20250428,2.1272,2.24,11.2124,0.8029,1092800.0,1092800.0
688031.SH,20250428,6.1687,1.55,,5.5516,570762.2794,442768.4705
000417.SZ,20250428,7.6881,0.64,23.8581,0.9674,454672.4886,454173.0039
688143.SH,20250428,3.8735,1.87,208.6479,3.1987,374343.3691,289144.56
003032.SZ,20250428,18.284,2.79,,1.6177,203638.435,138826.8608
600020.SH,20250428,0.9527,0.7,11.3085,0.8708,995585.7216,995585.7216
300782.SZ,20250428,2.705,1.27,246.9156,3.8286,3887229.6527,3254869.7823
000636.SZ,20250428,1.4183,1.61,46.4524,1.236,1528414.4517,1528414.3527
000826.SZ,20250428,2.4156,1.25,,0.7603,220929.7534,220890.1836
920392.BJ,20250428,9.6896,0.74,36.3458,4.0507,129727.0,62041.33
688290.SH,20250428,6.6596,1.13,118.6704,3.6186,461284.369,274569.6158
688288.SH,20250428,21.5526,3.16,,4.9226,357285.916,357285.916
605599.SH,20250428,1.5231,0.61,14.2914,2.4997,956666.694,956666.694
603082.SH,20250428,4.7031,0.69,35.2814,3.7476,603648.6875,150912.2249
688758.SH,20250428,3.4202,0.72,76.2409,5.3245,649267.507,61587.1819
920943.BJ,20250428,5.868,0.43,25.7586,3.2929,200707.7643,81456.5675
688331.SH,20250428,4.1615,1.12,,15.3417,3047171.0006,906583.2918
920019.BJ,20250428,2.6861,0.54,56.2484,4.4109,403712.064,107260.608
600671.SH,20250428,2.4042,0.38,55.9821,29.2804,168298.4191,168217.7766
603985.SH,20250428,9.7282,1.38,,2.3226,745050.0251,745050.0251
000403.SZ,20250428,2.9444,0.64,22.2567,1.9787,1585701.4863,1576733.1767
300620.SZ,20250428,2.6185,0.66,137.5625,5.0208,981272.9862,972109.0279
601880.SH,20250428,0.8353,0.92,30.7184,0.883,3514104.7763,2755773.5245
920670.BJ,20250428,8.374,1.1,,6.6768,161184.8832,101172.3031
300836.SZ,20250428,4.3264,1.35,140.4971,5.3126,287825.7998,191985.8506
300348.SZ,20250428,3.0816,0.42,513.1282,4.7926,1015317.2338,885073.9713
002210.SZ,20250428,10.0265,1.2,309.9874,13.2899,665308.1935,664064.1685
300381.SZ,20250428,5.3679,0.87,218.588,1.3642,357001.6821,355750.7427
002748.SZ,20250428,5.9046,1.55,34.8193,1.5334,210000.0,210000.0
300918.SZ,20250428,13.1451,0.74,42.5242,2.9753,812899.9507,812899.9507
002395.SZ,20250428,8.3169,0.95,8.41,3.0698,438521.715,438521.715
300843.SZ,20250428,5.3704,1.06,39.9666,2.8685,444294.9982,422558.5043
300684.SZ,20250428,5.6159,0.71,29.6674,3.3025,691566.7959,469292.6334
603667.SH,20250428,6.4621,0.49,111.5343,4.3174,1267538.13,1267061.5842
688779.SH,20250428,0.9415,0.8,,1.3325,887440.6917,887440.6917
300267.SZ,20250428,13.5507,1.36,,1.3999,624969.2756,430984.743
300553.SZ,20250428,13.2,1.8,178.3335,5.3404,440250.845,317368.8645
601933.SH,20250428,8.0124,0.82,,10.7668,4909595.0132,4909595.0132
920942.BJ,20250428,2.9526,0.73,28.1056,2.108,102784.2196,69139.2135
601658.SH,20250428,1.3451,1.06,6.169,0.643,53348658.9084,36111848.6176
002819.SZ,20250428,4.0205,1.94,,1.8442,752916.4545,590872.3869
688718.SH,20250428,1.3335,0.94,49.687,2.4324,187654.7401,187654.7401
603306.SH,20250428,1.6892,0.76,38.4104,3.2031,1112223.4591,1112223.4591
002424.SZ,20250428,2.3531,1.38,,1.61,560436.9584,486499.0193
603328.SH,20250428,2.0317,0.77,18.9265,2.0471,849674.662,849674.662
603989.SH,20250428,2.1863,0.95,25.0607,1.5382,566396.4114,566396.4114
603194.SH,20250428,3.8197,0.75,15.6092,2.66,1336934.0,166128.0056
600884.SH,20250428,4.3575,2.14,,0.7226,1563856.9406,1219522.1254
688325.SH,20250428,4.5117,1.79,42.8977,2.1534,373345.3173,168346.5942
002237.SZ,20250428,2.9015,0.34,22.7701,1.3154,1255992.0699,996041.9163
300113.SZ,20250428,4.0559,1.08,48.3874,5.8084,1218798.3242,923854.2217
601808.SH,20250428,1.2557,0.54,18.7841,1.4238,6365303.728,3949264.312
603488.SH,20250428,1.4316,1.59,176.4197,2.1421,204977.2889,204977.2889
301138.SZ,20250428,5.8963,0.87,32.7926,2.948,333000.0,190254.3885
603323.SH,20250428,1.9485,1.09,5.0306,0.5414,968899.8898,968899.8898
300528.SZ,20250428,25.1817,2.11,,5.5241,333111.6003,333111.6003
000691.SZ,20250428,22.9631,2.51,,53.3363,102799.86,102799.86
002551.SZ,20250428,2.6868,1.22,,0.9905,259566.8354,187582.2528
301361.SZ,20250428,8.3077,1.3,43.0499,2.9879,343191.2,85797.8
000096.SZ,20250428,4.2825,1.11,89.6681,3.3244,929280.0,899092.48
300698.SZ,20250428,2.4559,0.58,97.0449,8.9314,435098.0,384918.6769
688602.SH,20250428,10.8394,0.48,,1.4104,395763.75,194292.6447
600712.SH,20250428,6.2359,0.65,,3.6643,291935.273,288715.5269
300167.SZ,20250428,9.6414,1.61,,,142417.25,140917.2375
600773.SH,20250428,2.0848,1.91,302.6004,1.7327,833590.0937,833590.0937
920790.BJ,20250428,5.4099,0.67,283.0978,8.2769,272120.3509,187286.5093
605398.SH,20250428,6.1284,0.63,262.4995,4.479,460487.3526,460487.3526
603855.SH,20250428,0.9975,0.89,14.048,3.064,649405.796,641757.896
002824.SZ,20250428,2.5616,0.72,51.927,2.4529,417833.7793,283166.5066
603278.SH,20250428,11.5235,0.92,,1.3754,297672.4304,297672.4304
300246.SZ,20250428,5.5746,1.68,,1.5075,177794.7541,141991.1284
300314.SZ,20250428,5.3353,1.04,79.1031,2.7691,330048.0,164727.6994
688569.SH,20250428,1.5942,0.68,21.0844,1.587,451880.0715,451880.0715
603325.SH,20250428,4.9481,2.29,16.3851,2.418,611430.57,256751.316
600805.SH,20250428,1.5215,1.07,135.5627,0.853,373542.6829,373270.8866
688246.SH,20250428,3.9214,1.13,,2.3223,388816.8999,285290.4566
603766.SH,20250428,1.8785,0.78,22.423,2.8016,2579248.5636,2579248.5636
603408.SH,20250428,4.1283,1.78,10.1204,1.4331,488302.143,488302.143
000004.SZ,20250428,6.4615,0.94,,6.9527,111067.0566,105955.71
601628.SH,20250428,0.5793,1.03,9.6185,2.0181,102855261.495,75776825.67
301042.SZ,20250428,4.0444,1.21,31.4212,2.0218,210749.9797,205752.3472
002350.SZ,20250428,2.8809,1.54,48.1617,2.0161,336245.4376,328941.912
600505.SH,20250428,64.1981,1.55,836.8947,5.7246,694136.52,694136.52
688172.SH,20250428,1.5244,1.26,,1.5044,2183252.8115,1062232.037
688449.SH,20250428,2.9232,0.84,221.0163,10.8067,1835400.0,259739.013
300750.SZ,20250428,0.5778,0.8,19.081,4.2807,103413729.4848,91651535.4805
300315.SZ,20250428,2.0365,1.06,63.7269,2.7337,1322001.7685,1255349.8132
000938.SZ,20250428,1.7916,0.84,33.2594,5.2773,7130179.1259,7130179.1259
300569.SZ,20250428,5.584,0.69,,0.9408,486806.1787,484398.931
603385.SH,20250428,2.1039,0.84,,0.636,237915.605,237915.605
002812.SZ,20250428,2.7858,2.51,,1.0598,2583741.1705,2177298.6493
000017.SZ,20250428,21.0312,1.35,262.6597,12.871,442456.727,194516.3475
600965.SH,20250428,5.3178,0.58,78.6165,1.923,412625.2813,412625.2813
301577.SZ,20250428,2.502,0.52,67.3023,2.8525,219750.9,93546.3346
301565.SZ,20250428,3.5426,0.48,87.4688,3.2512,772019.3,115819.3
688559.SH,20250428,2.1291,1.87,,2.0223,656954.6544,656954.6544
600780.SH,20250428,8.2882,2.15,12.938,0.8994,708538.5592,708538.5592
603344.SH,20250428,3.6766,0.71,22.246,2.1836,441585.3246,122650.3246
601166.SH,20250428,0.2357,0.99,5.6749,0.5743,43813022.4621,43813022.4621
600629.SH,20250428,10.4694,1.07,20.1997,1.5087,790845.713,776790.3958
600343.SH,20250428,1.0996,0.68,,4.733,692453.8876,692453.8876
