ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
300885.SZ,20251113,4.7729,0.8,74.1104,5.7414,504740.7612,339714.1544
688199.SH,20251113,6.166,2.56,,1.5933,409033.5358,409033.5358
603087.SH,20251113,2.4783,1.05,42.5394,3.4904,3938031.6606,3677961.6179
600579.SH,20251113,8.6008,0.83,,2.854,467933.5195,467933.5195
603559.SH,20251113,0.4839,0.95,,3.3227,316206.2595,316206.2595
002658.SZ,20251113,23.6965,1.04,30.1917,2.4175,628131.7929,354353.856
603867.SH,20251113,12.363,4.91,27.3392,2.5927,633462.3,627551.1
688658.SH,20251113,4.4379,1.7,,2.8682,983700.0,983700.0
601279.SH,20251113,12.3894,1.04,,1.7394,734218.9111,734218.9111
600908.SH,20251113,1.2288,1.45,5.8964,0.612,1367286.696,1245571.7903
001335.SZ,20251113,13.8251,1.71,36.8035,3.9402,378614.0828,94653.5207
301252.SZ,20251113,6.6296,1.45,39.9223,3.5345,457335.8,128625.6938
300180.SZ,20251113,1.7492,0.57,301.4317,2.7185,1282051.7928,1246799.0386
605339.SH,20251113,3.2549,1.58,93.9045,2.2026,750570.0997,750570.0997
601000.SH,20251113,1.4217,1.23,13.5079,1.1504,2411852.9459,2411852.9459
002262.SZ,20251113,1.4221,0.98,20.7618,3.1499,2552671.6831,2221262.0002
600138.SH,20251113,2.8202,1.23,56.2824,1.1313,721668.48,721668.48
300324.SZ,20251113,3.7789,0.97,,3.5392,976088.6862,966144.8291
920592.BJ,20251113,9.1984,1.37,461.9864,10.9157,375696.75,230805.4517
603843.SH,20251113,0.2861,0.1,,18.7292,524017.8045,524017.8045
300850.SZ,20251113,7.6488,1.03,26.9453,3.0058,2062147.4583,1497917.7361
300082.SZ,20251113,44.8458,1.73,,3.3838,926293.7484,923719.2456
002708.SZ,20251113,5.5627,0.59,100.5304,4.4186,748152.3941,684127.5074
600733.SH,20251113,2.3674,0.83,,21.0978,4403067.5035,3864452.4176
600119.SH,20251113,2.9275,0.92,,26.5971,317419.9515,317419.9515
301321.SZ,20251113,2.1359,0.83,,3.1104,302211.135,239204.6497
688002.SH,20251113,1.2733,0.92,45.748,6.0332,3624832.2591,3624832.2591
000860.SZ,20251113,1.987,0.82,,1.6983,1185343.6484,1185343.6484
300257.SZ,20251113,3.4048,1.26,41.1728,2.5181,1664338.6552,1599106.085
301628.SZ,20251113,8.0998,0.77,53.6869,6.052,694211.118,300465.198
600517.SH,20251113,3.7788,0.52,16.1259,1.6396,3797041.334,3797041.334
000572.SZ,20251113,23.7578,0.46,,9.8205,1651214.9717,1648822.0793
001256.SZ,20251113,3.1234,0.97,35.4516,2.6737,323160.0564,92776.5661
300493.SZ,20251113,2.5596,0.93,217.1859,8.4562,984144.0902,972556.8902
920978.BJ,20251113,3.4833,1.1,39.7054,9.1369,687708.7478,385571.5014
002745.SZ,20251113,5.022,1.99,62.9246,1.0405,1384727.2503,993342.7351
603871.SH,20251113,1.1416,0.57,17.9096,3.4586,1901532.0346,1901532.0346
300363.SZ,20251113,3.8852,1.22,,2.6109,1366757.0726,1254623.8083
600620.SH,20251113,2.3948,0.85,72.3912,3.0316,449773.509,449773.509
600056.SH,20251113,3.8732,0.98,32.0064,1.4665,1738212.2672,1737598.4174
002431.SZ,20251113,6.4578,0.38,,4.5001,513027.003,513027.003
301246.SZ,20251113,25.9226,1.03,629.9918,2.0667,896015.232,358495.76
603699.SH,20251113,1.6422,0.73,27.2439,10.5387,3927264.3071,3821749.6182
002293.SZ,20251113,1.8459,0.73,16.0934,2.0552,823002.5287,815837.4891
600098.SH,20251113,2.7844,0.72,10.9566,0.9179,2524222.7863,2524222.7863
688693.SH,20251113,4.516,0.89,,3.4445,291421.0545,153866.9574
300654.SZ,20251113,2.963,0.83,100.0135,4.3658,372715.0993,358602.2416
300288.SZ,20251113,1.7861,0.79,,4.4654,485959.7361,368946.7843
002437.SZ,20251113,2.4844,1.03,26.3636,3.5814,772551.6657,722428.6552
002783.SZ,20251113,4.2158,1.26,29.6524,1.9376,507846.727,463494.0237
002732.SZ,20251113,4.4653,0.79,38.1169,1.8983,285590.25,284045.342
002752.SZ,20251113,10.0068,0.93,21.2425,1.8197,629135.4934,629038.8934
603997.SH,20251113,1.0255,0.51,82.1339,3.4285,1776081.7501,1776081.7501
301526.SZ,20251113,6.2411,1.42,301.5531,2.8012,2300235.6093,856679.683
000998.SZ,20251113,0.8332,0.71,,2.5404,1456223.0285,1303215.0911
300135.SZ,20251113,4.49,1.42,783.5298,4.3091,407347.2,407347.2
600410.SH,20251113,4.6916,0.65,33.3084,4.1887,1986848.3656,1986848.3656
600654.SH,20251113,21.5457,2.38,58.3901,6.9944,1208082.2674,972814.2005
601566.SH,20251113,35.1926,5.84,18.7124,1.612,657384.8996,657384.8996
688023.SH,20251113,2.4882,0.86,,2.4474,555542.7614,555542.7614
603496.SH,20251113,2.1109,0.77,,6.2241,866486.2116,866486.2116
300177.SZ,20251113,4.5075,0.86,,4.8403,730774.0228,595389.7925
603966.SH,20251113,17.9975,6.8,22.4032,2.3849,481231.7884,480050.6182
002739.SZ,20251113,2.2344,0.78,,3.2118,2466557.5309,2435810.9927
300572.SZ,20251113,5.3643,0.63,,3.8732,686050.4808,550056.9146
002125.SZ,20251113,21.7413,1.28,45.215,3.3811,1031720.5276,1031720.5276
003017.SZ,20251113,4.6912,1.34,30.5068,2.6322,282240.0,232807.6397
600748.SH,20251113,4.4495,0.8,,1.1605,1211877.82,1211877.82
920344.BJ,20251113,14.9387,1.77,,6.4325,390157.43,363155.3905
002832.SZ,20251113,2.1728,0.77,14.7563,1.722,941666.6886,642540.1686
605499.SH,20251113,1.3196,1.19,32.3684,16.1142,14178154.445,14178154.445
600630.SH,20251113,11.1741,2.55,130.0377,5.3397,411266.0259,411266.0259
688646.SH,20251113,1.8472,0.73,,2.4373,361522.7478,224083.9694
600807.SH,20251113,9.0852,2.17,,78.2359,343238.2756,305363.164
601328.SH,20251113,0.7401,1.11,6.9376,0.5797,65831019.2461,19423967.4789
600559.SH,20251113,1.8396,0.77,24.697,2.9549,1558729.6446,1549804.0926
300420.SZ,20251113,1.9843,0.58,,1.9753,466648.3285,466612.0879
300639.SZ,20251113,2.442,1.11,,1.0285,395011.9118,388085.4307
688382.SH,20251113,5.9446,1.77,,10.0638,1676053.9269,1210301.2889
301258.SZ,20251113,3.0827,1.04,42.7705,1.6995,324878.48,315646.36
688100.SH,20251113,3.4181,0.75,27.2509,5.5642,1859553.3319,1859553.3319
600596.SH,20251113,8.5606,1.31,,1.3443,1672150.7437,1672150.7437
300961.SZ,20251113,2.7671,0.83,,3.783,277443.2,238770.0671
603296.SH,20251113,1.6695,0.76,23.2862,3.722,9256368.8509,5205149.306
600519.SH,20251113,0.5727,0.94,20.4528,7.1627,184131307.8732,184131307.8732
300296.SZ,20251113,1.6307,0.79,,2.2045,1779057.0576,1491865.524
601567.SH,20251113,4.5922,0.74,19.35,3.2494,3815143.521,3815143.521
605336.SH,20251113,7.5129,0.58,154.8948,1.5883,296944.7566,296944.7566
002445.SZ,20251113,3.8994,1.13,60.9867,2.8011,634554.2108,631823.7198
002397.SZ,20251113,8.7066,1.96,109.772,2.7941,337997.2122,292833.6665
688496.SH,20251113,7.0782,0.69,,3.1971,313200.0,165610.1376
300083.SZ,20251113,2.098,0.75,40.6676,2.8742,1559976.2459,1398973.9955
300854.SZ,20251113,6.5859,1.2,,2.055,196835.2313,159997.5011
600560.SH,20251113,2.6627,0.96,77.5642,4.1482,400325.445,400325.445
301180.SZ,20251113,5.6508,1.19,,4.8983,645616.14,264918.7352
000903.SZ,20251113,3.4782,1.2,,4.468,593997.2339,589520.3259
301235.SZ,20251113,2.4096,0.63,30.1341,1.7951,326446.0496,220334.9031
002547.SZ,20251113,10.4061,0.95,,,619303.3852,606539.1341
