ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002721.SZ,20250916,3.3701,0.72,,4.8414,999926.3592,999926.3592
603583.SH,20250916,17.835,1.87,47.5668,3.8131,1730814.2122,1730814.2122
600108.SH,20250916,2.945,0.53,65.522,1.4473,621065.9236,621065.9236
600583.SH,20250916,1.8893,0.77,11.3796,0.8865,2347739.3988,2347739.3988
603308.SH,20250916,4.179,0.98,65.2502,4.3782,2105692.0035,2105692.0035
688135.SH,20250916,10.1397,0.74,,5.2739,569032.1948,569032.1948
300626.SZ,20250916,4.5095,1.21,,3.8274,199080.0,198971.0867
688583.SH,20250916,4.0456,0.71,71.4952,7.6208,869502.4,173900.4898
600523.SH,20250916,2.5184,0.97,30.7497,1.8959,587868.6593,587480.8775
603895.SH,20250916,15.9832,1.33,,18.7348,357312.48,357312.48
002602.SZ,20250916,4.0076,1.34,54.027,5.1489,14648179.9087,13516550.2822
002631.SZ,20250916,3.1572,0.99,,1.7424,383493.0658,381708.3013
301091.SZ,20250916,3.032,0.72,161.0624,7.3887,1706805.36,1706805.36
600058.SH,20250916,4.4588,0.84,55.4613,2.0214,1012955.6219,1012955.6219
002015.SZ,20250916,3.2865,0.71,32.4085,1.6006,1936626.2645,1936626.2645
688200.SH,20250916,3.2775,1.06,57.4381,6.5158,2396362.9512,2396362.9512
301261.SZ,20250916,23.9324,1.74,120.6527,5.2527,818257.7248,348969.7185
002643.SZ,20250916,4.0691,1.2,50.3736,1.7694,1255224.546,1236641.9752
001211.SZ,20250916,5.2499,0.57,76.3738,2.2412,194184.0,180689.7628
002466.SZ,20250916,4.7343,0.66,,1.7422,7301794.8228,6566037.2257
603005.SH,20250916,4.2085,0.83,64.8667,4.5278,1994993.2487,1994993.2487
002956.SZ,20250916,2.7687,0.58,33.9245,3.3328,502528.7381,502477.9016
600975.SH,20250916,7.3394,0.87,25.7569,2.7753,853894.7063,688479.2892
000710.SZ,20250916,6.5697,0.99,,3.0579,502707.5232,468591.5505
300147.SZ,20250916,2.4851,0.62,,8.5452,701617.0667,697499.6525
603380.SH,20250916,7.4344,0.97,38.6659,5.5707,816966.5904,816966.5904
002753.SZ,20250916,2.0204,0.97,26.7696,1.1621,266745.7824,172393.4393
002655.SZ,20250916,4.5986,0.91,59.064,7.2436,512640.0,512499.1308
600585.SH,20250916,1.3341,0.77,14.2696,0.6594,12469258.9684,9411300.1684
300451.SZ,20250916,3.1991,1.17,,1.8471,802446.5905,790827.3729
301358.SZ,20250916,7.92,1.02,63.9073,2.7363,3256235.6459,1652585.9131
605369.SH,20250916,4.1631,1.35,35.6441,2.6637,451569.5596,451569.5596
002364.SZ,20250916,31.6127,1.57,193.2376,7.1864,1721690.9528,1705006.9868
300747.SZ,20250916,3.8141,0.69,137.6169,4.632,1534003.5656,1383187.2117
003007.SZ,20250916,5.8713,0.98,279.7254,4.3622,368160.0,262199.4314
603337.SH,20250916,4.9516,2.3,27.5057,5.1472,2401193.5466,2374038.0266
300243.SZ,20250916,6.3351,0.67,293.3013,2.7929,296254.5507,230109.215
