ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603716.SH,20260409,11.5639,0.6,,4.2956,495484.6601,495484.6601
300549.SZ,20260409,2.2805,0.82,289.9587,4.1108,226411.32,171590.8382
002259.SZ,20260409,6.31,2.01,79.1434,15.1306,410771.2338,410771.2338
688108.SH,20260409,2.6946,0.53,188.3538,9.5425,890655.712,890655.712
301113.SZ,20260409,9.1098,1.5,302.3199,3.3513,229138.0,138706.3969
001333.SZ,20260409,7.9335,0.96,24.5662,1.8562,318080.0,109340.0
300999.SZ,20260409,1.4529,0.78,48.3368,1.5804,15240093.8077,1525380.9897
300329.SZ,20260409,2.6099,0.6,,5.4248,367700.2861,366594.8201
600249.SH,20260409,9.9461,0.55,350.7971,1.586,345400.0,345400.0
300707.SZ,20260409,4.7133,1.06,118.8752,2.4515,280347.3589,231537.0204
603826.SH,20260409,6.8706,0.71,,9.6612,1735624.8,1735624.8
600397.SH,20260409,5.9385,1.02,,93.9191,1460190.826,1460190.826
000428.SZ,20260409,4.0548,0.84,,2.9388,409608.252,409608.252
600866.SH,20260409,3.0685,1.32,9.0916,1.4019,1164692.3038,880294.2961
002146.SZ,20260409,3.1455,0.87,,0.505,600046.6114,539789.9464
300976.SZ,20260409,3.3197,1.36,26.4233,2.1687,767880.7408,493451.0595
600648.SH,20260409,0.602,1.04,14.8822,0.8753,1397989.7601,1169628.2703
300911.SZ,20260409,7.2575,0.74,,4.6427,544875.5163,509214.2862
920879.BJ,20260409,1.2898,1.26,39.5724,5.1138,326913.9961,255466.9166
688114.SH,20260409,1.1785,0.95,,2.71,2068419.2257,2057586.2692
600967.SH,20260409,2.3143,0.94,47.109,2.0728,2459093.2938,2459093.2938
920403.BJ,20260409,3.7693,0.98,27.2699,3.9052,218991.8203,130242.2503
688765.SH,20260409,2.0871,0.67,,8.0028,2318387.5,265747.3429
600039.SH,20260409,1.6005,0.7,10.5762,1.6543,8182550.7969,8182550.7969
000031.SZ,20260409,1.0066,0.81,,1.2224,1238744.555,1238742.0586
000738.SZ,20260409,2.682,0.93,82.7436,2.2202,2767147.1381,2767147.1381
600888.SH,20260409,3.0899,0.93,19.5912,1.0382,1296826.7674,1296826.7674
600340.SH,20260409,5.3584,0.92,,,520524.8055,517816.2232
688489.SH,20260409,1.0462,0.85,,2.3957,439524.9139,436171.0711
603209.SH,20260409,2.7554,0.81,18.426,1.4755,490425.0,485130.8199
603159.SH,20260409,1.0016,0.57,556.6925,7.277,364840.0,364840.0
600812.SH,20260409,5.0516,1.0,52.3064,1.739,957377.5465,957377.5465
688561.SH,20260409,1.7428,1.11,,2.7125,2023561.5824,2023561.5824
600955.SH,20260409,4.3685,0.92,,1.1767,990000.0,990000.0
002712.SZ,20260409,4.3594,1.05,,2.0572,280302.242,278563.6406
688150.SH,20260409,8.3868,1.18,84.9579,9.7479,1867712.832,1867712.832
688717.SH,20260409,8.346,1.05,152.1752,4.0333,1761120.0,1090219.2227
002470.SZ,20260409,13.0351,0.85,,4.7336,972664.2116,972581.8274
600498.SH,20260409,18.1934,1.33,90.806,4.4905,7463130.3136,6987559.9007
603334.SH,20260409,13.2699,3.14,52.7495,4.8799,814649.5,176291.4462
300656.SZ,20260409,2.5468,1.09,,3.677,360218.2766,279750.0627
300477.SZ,20260409,2.396,1.12,,2.7612,272292.7465,251676.042
301161.SZ,20260409,2.2682,1.04,50.2403,3.9571,364680.0,364680.0
300893.SZ,20260409,1.3977,1.01,30.9906,5.3247,1031142.7599,546903.3602
300853.SZ,20260409,2.8814,0.98,,4.5042,274794.7085,183847.2155
301516.SZ,20260409,14.0217,0.75,,4.2454,547929.8258,136982.4569
688301.SH,20260409,1.5015,0.74,34.6868,3.7897,2254682.3398,2136867.066
603886.SH,20260409,4.1208,0.82,22.5568,2.0238,314880.0,314880.0
001324.SZ,20260409,3.231,0.63,55.6975,2.3651,268134.0,158652.9448
605099.SH,20260409,17.4267,1.04,27.5612,5.8042,1744202.8822,1739495.511
000019.SZ,20260409,9.2233,1.07,28.327,1.8412,918570.5974,331724.4764
605177.SH,20260409,4.0219,1.14,,1.3599,231161.5355,226857.2879
002315.SZ,20260409,4.809,1.13,25.2617,4.6407,1272115.8347,810986.3098
603097.SH,20260409,3.6273,0.77,53.5375,4.989,542067.91,525165.61
600763.SH,20260409,1.5133,0.71,36.2052,4.3064,1870563.0873,1870563.0873
