ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
920748.BJ,20251226,8.1741,0.87,,14.8605,366817.2,298021.4085
688139.SH,20251226,0.9369,1.14,39.3399,2.3218,1006637.6403,1006637.6403
002521.SZ,20251226,1.4835,1.27,43.664,1.2137,472691.5262,353136.2127
603358.SH,20251226,3.4633,1.12,54.0023,5.8914,2258054.9663,2159526.4113
300731.SZ,20251226,17.5793,0.94,219.4152,11.9224,738108.8718,701606.1054
000910.SZ,20251226,1.7238,0.97,52.6859,0.6128,411642.92,411482.744
002933.SZ,20251226,7.0151,1.1,134.6434,2.734,418352.75,406727.4526
600867.SH,20251226,1.1437,0.98,13.3085,2.2887,1631466.1766,1631466.1766
600389.SH,20251226,3.7308,1.03,23.8888,2.927,1142083.8,1142083.8
002172.SZ,20251226,4.4807,1.02,74.7545,17.9774,313950.2676,313761.5118
300985.SZ,20251226,6.3022,1.71,,3.4912,352322.0747,350430.1165
600495.SH,20251226,1.3102,1.16,148.6289,1.7818,582348.0071,582348.0071
301263.SZ,20251226,1.4036,0.62,517.0343,6.9437,1204157.925,859148.5357
301103.SZ,20251226,1.0945,1.14,290.711,1.6169,308783.7243,308783.7243
300201.SZ,20251226,11.2007,1.27,24.8691,3.9335,663950.6934,660448.4937
605218.SH,20251226,2.893,1.43,79.7847,2.954,390123.7322,390123.7322
002245.SZ,20251226,14.4275,1.96,29.8115,2.8953,2143779.9777,2016235.3753
000703.SZ,20251226,2.9579,0.74,152.649,1.5339,3573797.1691,3554900.1643
688005.SH,20251226,12.5741,1.94,,3.0016,2433640.2254,2433276.8506
920039.BJ,20251226,2.2537,0.61,40.0409,3.3027,176277.72,176277.6054
601398.SH,20251226,0.4811,0.8,7.5898,0.7377,278353286.7865,210567137.993
002031.SZ,20251226,11.3037,1.58,,8.0417,1708930.4356,1506411.5402
920261.BJ,20251226,1.0613,0.97,19.074,2.6851,435534.591,255140.1266
300341.SZ,20251226,2.5302,1.04,47.6764,4.5412,873906.0575,870457.4573
605123.SH,20251226,27.3673,1.85,47.8633,2.671,1217767.4646,1217767.4646
600717.SH,20251226,1.0117,0.97,14.9189,0.659,1313876.4713,1313876.4713
301262.SZ,20251226,8.1423,1.44,25.5081,2.5914,995379.0,291393.9607
605068.SH,20251226,3.9356,1.02,,3.0758,462590.1077,462590.1077
688033.SH,20251226,17.6846,2.07,,1.4049,463251.6431,463251.6431
301667.SZ,20251226,57.4669,,84.1846,7.3536,914574.024,184229.6192
603280.SH,20251226,7.4935,1.02,49.2697,3.0313,411620.1146,106094.5096
600481.SH,20251226,5.1494,1.59,,2.6448,1092410.5965,1092410.5965
002845.SZ,20251226,3.0168,0.92,,1.942,461847.9041,352831.8449
002615.SZ,20251226,2.0657,1.13,22.3136,2.1212,360891.2246,236437.2297
300493.SZ,20251226,3.683,0.8,212.548,8.2756,963128.5133,951788.7483
002127.SZ,20251226,2.08,0.63,,2.036,849385.1594,690177.617
603333.SH,20251226,6.8086,1.89,,2.4607,507788.0378,507788.0378
600821.SH,20251226,0.9232,1.26,16.7841,1.0947,1036579.7321,1036579.7321
600653.SH,20251226,1.1997,0.72,649.581,5.139,375651.4012,375651.4012
300850.SZ,20251226,3.4728,0.74,23.3688,2.6069,1788436.7214,1299097.7314
002344.SZ,20251226,4.1865,0.8,83.2171,0.7586,636178.0122,635599.2456
301162.SZ,20251226,2.0706,1.37,58.732,4.4478,680154.5041,437207.0612
920077.BJ,20251226,7.5096,2.99,60.6905,3.3719,869769.0892,469096.0892
300283.SZ,20251226,5.4163,1.0,,3.3584,384661.1438,284227.1205
688156.SH,20251226,1.5556,0.49,,1.9768,161746.9361,161746.9361
002105.SZ,20251226,13.9699,0.86,,3.3062,276146.4303,274811.1152
601728.SH,20251226,1.0351,0.85,17.0348,1.2824,58747583.0448,49838285.8248
002461.SZ,20251226,1.7359,0.91,22.3478,1.9121,2118155.3554,2118155.3554
300501.SZ,20251226,2.4717,1.09,67.1309,1.9836,292242.5401,189054.2288
300082.SZ,20251226,13.0626,1.75,,2.5888,708662.3244,706692.6974
002253.SZ,20251226,8.3724,1.99,,2.4991,266013.166,245590.4679
002360.SZ,20251226,3.2106,0.77,,0.9867,197271.1558,160813.4149
300949.SZ,20251226,5.5949,0.89,,3.5338,236185.2945,134288.6616
301046.SZ,20251226,7.7012,0.88,177.9185,3.7958,436943.6827,334925.907
603988.SH,20251226,3.8073,0.93,136.5007,8.6448,580238.4,580238.4
002708.SZ,20251226,4.2147,1.09,98.1134,4.3123,730165.2591,667679.6635
688578.SH,20251226,1.4866,1.52,24.7416,7.5482,4905450.0,4905450.0
001391.SZ,20251226,1.2222,1.12,28.1047,2.8914,7545088.5971,530716.9307
600733.SH,20251226,4.672,0.75,,21.6052,4508964.0637,3957394.9441
600119.SH,20251226,1.68,0.73,,24.5158,292581.5664,292581.5664
301321.SZ,20251226,4.2768,0.41,,3.5843,348260.58,275653.4767
688002.SH,20251226,1.9661,1.16,55.3553,7.3002,4386065.443,4386065.443
000860.SZ,20251226,1.1631,0.63,,1.5771,1100782.2117,1100782.2117
300257.SZ,20251226,1.2279,1.02,34.9047,2.1348,1410961.7256,1355660.084
301628.SZ,20251226,8.9397,0.84,53.9667,6.0835,697829.1564,302031.1404
600517.SH,20251226,2.276,1.07,14.7173,1.4964,3465372.0609,3465372.0609
