ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603268.SH,20260428,6.6298,0.82,36.7506,13.1347,13851064.8272,3328008.0323
603739.SH,20260428,5.8266,1.59,47.6896,2.0695,372458.4908,372458.4908
301178.SZ,20260428,9.0341,1.53,459.8697,4.6131,360136.0336,266529.0544
002446.SZ,20260428,5.1894,0.9,128.9673,3.5245,897107.4095,830821.7501
600515.SH,20260428,2.9041,1.58,175.8638,1.6726,4055984.9087,3257484.4403
300148.SZ,20260428,2.8667,0.59,64.9031,3.3639,347381.6493,335415.3372
603878.SH,20260428,3.1981,0.63,141.4228,1.7333,448910.5064,448910.5064
002443.SZ,20260428,10.1025,0.8,40.674,1.7575,615793.5202,614045.6341
301141.SZ,20260428,5.9261,0.6,238.9716,4.828,619418.8294,222295.9494
300886.SZ,20260428,7.4951,1.28,92.4256,3.5877,213922.28,124828.418
600050.SH,20260428,1.1127,0.83,16.3582,0.8297,14162784.6731,14038655.3459
300149.SZ,20260428,4.9979,1.03,,4.2108,527841.8315,503026.1471
002197.SZ,20260428,3.619,0.74,,2.7236,479817.4468,417054.0094
688270.SH,20260428,10.9021,0.86,185.63,12.1418,2786309.6772,2786309.6772
300093.SZ,20260428,2.3942,0.75,43.6012,5.9533,1158300.0,495447.2845
600026.SH,20260428,4.533,1.15,20.9058,2.386,11504289.8661,8045307.0888
002145.SZ,20260428,2.3541,1.5,39.4329,1.4162,1709195.8102,1674263.9272
300310.SZ,20260428,4.1119,0.61,301.4974,2.6638,502545.3627,394082.4071
001312.SZ,20260428,24.7669,0.57,23.734,2.3852,546700.0016,133926.5103
600338.SH,20260428,18.7483,1.51,40.5514,5.0801,2294667.5217,2294667.5217
300255.SZ,20260428,2.1743,0.93,,23.7158,3598123.3374,3592779.3624
002116.SZ,20260428,2.9203,0.85,13.4141,1.6014,450888.6394,445286.6172
000959.SZ,20260428,2.7308,0.94,41.4545,0.6942,3489735.3165,3353223.3318
000027.SZ,20260428,3.1736,0.74,15.6744,1.0042,3296871.2118,3296871.2118
688685.SH,20260428,6.7164,1.4,402.1301,8.6451,686237.8399,686237.8399
688191.SH,20260428,12.6261,2.47,175.907,12.6017,1095242.9494,1095242.9494
603976.SH,20260428,7.4388,1.18,216.6461,2.7028,321005.6653,321005.6653
688063.SH,20260428,4.6657,0.6,121.9104,1.9158,1770021.6223,1770021.6223
002217.SZ,20260428,30.0353,1.89,1144.9922,11.9097,2228860.8805,2169238.0725
920689.BJ,20260428,2.9348,0.55,36.6378,4.0932,201850.0,104309.1968
000532.SZ,20260428,3.7489,0.77,35.871,2.6772,434332.5084,432872.68
002326.SZ,20260428,13.3643,1.45,472.3374,8.1529,2266562.7082,1979989.6529
002808.SZ,20260428,0.7701,0.14,,3.2353,84403.2,51811.8614
603903.SH,20260428,5.1803,0.63,,1.9303,301787.6254,301787.6254
000915.SZ,20260428,2.68,0.69,14.3235,2.2333,663626.7655,663204.6559
600243.SH,20260428,0.3045,0.13,,3.0395,167640.7,167640.7
300759.SZ,20260428,6.136,2.55,34.142,3.4926,5680880.9778,4390738.8018
601059.SH,20260428,1.2105,1.26,28.7703,2.5857,5448240.0,5448240.0
600054.SH,20260428,5.1378,1.35,29.0773,1.7798,850456.427,598507.8
603579.SH,20260428,17.7929,4.57,25.6523,1.5806,452769.9237,452769.9237
002528.SZ,20260428,5.6352,0.7,,54.6143,552589.2128,484151.225
002271.SZ,20260428,3.6542,1.3,113.6115,1.7874,3666654.2943,2938745.0665
301152.SZ,20260428,8.0843,0.88,,2.8301,371300.0019,222015.0675
688520.SH,20260428,2.518,0.89,,77.5112,1933550.1203,1830775.1203
002823.SZ,20260428,5.2485,1.9,21.8929,2.4596,518494.5705,345625.1894
301070.SZ,20260428,7.066,0.54,,11.8749,861153.593,566327.5984
000545.SZ,20260428,5.4655,1.02,,4.6193,288155.264,287737.704
920062.BJ,20260428,3.5234,0.99,119.0123,2.5157,187574.0393,132708.945
