ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
605288.SH,20250917,23.5168,1.92,126.3208,3.5347,790124.2742,784823.8362
688391.SH,20250917,3.4254,0.97,50.4283,2.0413,377426.3632,377426.3632
002051.SZ,20250917,2.1086,1.26,39.5953,0.9177,1055509.8233,1055449.0726
301369.SZ,20250917,4.5543,0.62,181.7508,3.6008,538560.8621,191640.3401
688363.SH,20250917,2.4074,0.83,523.4448,3.971,2792770.4471,2792770.4471
600877.SH,20250917,4.3908,1.17,432.9093,6.7844,1675444.1812,1675444.1812
300841.SZ,20250917,6.2728,0.94,49.4335,2.976,1021382.6261,934784.1015
002801.SZ,20250917,11.5065,1.7,37.5646,5.1005,894416.64,451051.5165
920806.BJ,20250917,3.2016,0.75,42.6692,3.1502,470953.6205,470953.6205
300839.SZ,20250917,2.3816,0.42,,5.7181,412359.0779,404985.3017
002731.SZ,20250917,3.6161,0.46,13.7674,1.8676,337357.452,302457.4788
300883.SZ,20250917,11.9438,3.05,,1.752,249120.0,238085.694
002102.SZ,20250917,5.6852,1.18,,3.6163,1027385.1179,901746.8534
603131.SH,20250917,11.493,0.46,,5.8205,702442.2449,702442.2449
920570.BJ,20250917,7.9797,0.76,,6.4495,219944.4953,107972.098
000975.SZ,20250917,2.3149,0.96,21.6777,4.3022,5839446.9233,5315190.4234
002037.SZ,20250917,3.1714,0.53,175.636,2.873,549691.731,549691.731
600289.SH,20250917,2.7645,2.33,,3.4072,395038.5952,354267.6002
300395.SZ,20250917,4.5211,0.68,122.4515,10.3799,4453376.4477,4374724.3035
601607.SH,20250917,1.4656,0.74,11.071,0.8948,6719551.5979,5054043.9991
002458.SZ,20250917,1.4872,0.82,30.111,2.3827,984707.4944,666493.1519
600882.SH,20250917,1.7729,0.72,75.0534,2.7944,1274501.5274,1274501.5274
001283.SZ,20250917,16.0879,1.5,54.9249,2.8492,881697.7371,703490.2494
000718.SZ,20250917,25.4377,1.27,195.3668,1.0461,986256.8248,741680.2647
002141.SZ,20250917,3.4717,0.95,,4.9675,413174.3192,407588.35
920174.BJ,20250917,3.9695,0.72,59.1693,6.2237,508459.248,491467.2876
600500.SH,20250917,1.8137,0.89,,1.3496,1600481.5225,1599678.3478
300542.SZ,20250917,4.292,0.6,,11.7795,649069.2204,538420.6751
000423.SZ,20250917,2.0789,1.05,18.7412,3.2304,3066617.6359,3062052.1208
300015.SZ,20250917,1.8208,0.8,33.7663,5.5418,12011110.911,10215075.4148
300699.SZ,20250917,1.9041,0.98,38.9348,4.6517,2500706.816,2470900.6914
600460.SH,20250917,4.266,0.79,98.5532,4.0827,5022168.8282,5022168.8282
002389.SZ,20250917,2.6329,0.78,976.5246,2.6515,2116624.5619,2116372.7809
688625.SH,20250917,1.1248,0.59,22.2142,4.3298,599425.587,599425.587
600612.SH,20250917,4.1563,0.68,15.774,2.1736,2786125.2111,1688925.8894
002248.SZ,20250917,18.7214,1.42,217.8897,41.9777,358232.374,358232.374
300376.SZ,20250917,3.5382,1.17,82.0236,1.8442,1231639.2118,1231213.0626
600686.SH,20250917,4.4402,0.88,40.8641,2.6874,848267.0943,848267.0943
000623.SZ,20250917,1.3224,0.85,10.0393,0.7692,2304490.4107,2295102.0783
300045.SZ,20250917,6.3066,0.5,,9.6949,1550660.0522,1208172.8318
000518.SZ,20250917,1.4725,0.87,,6.6622,240916.1559,240911.3522
600167.SH,20250917,1.6619,1.36,21.3413,1.3868,1507051.7484,1507051.7484
603299.SH,20250917,1.6819,0.56,13.2634,1.3782,837937.5925,833209.3146
002108.SZ,20250917,4.593,0.76,44.7253,1.325,667823.2538,660993.8461
300079.SZ,20250917,3.0058,0.95,213.6625,2.0515,865599.0336,777858.1512
600025.SH,20250917,1.3997,0.94,19.0988,2.7802,16686000.0,16686000.0
688132.SH,20250917,1.6334,0.67,,2.0544,287096.7347,204622.9241
688259.SH,20250917,12.121,2.15,93.627,3.4959,537500.4,537500.4
301316.SZ,20250917,6.5273,0.76,518.8743,23.2195,2341584.0,1407422.4114
601116.SH,20250917,38.8047,0.94,53.866,2.6351,841234.0224,841234.0224
605016.SH,20250917,2.1414,0.71,29.206,4.8462,863965.3422,863965.3422
600148.SH,20250917,4.3599,1.42,24226.1467,6.2216,292656.0186,292656.0186
002352.SZ,20250917,1.8379,1.1,18.6435,2.2328,20696904.7535,19598644.7579
688312.SH,20250917,2.2129,1.14,42.5727,3.0638,429376.8064,429376.8064
300577.SZ,20250917,3.3082,0.81,18.708,2.7171,597803.1188,349548.162
000912.SZ,20250917,1.2453,1.12,,1.074,689920.0,689920.0
600094.SH,20250917,3.8782,0.94,,0.9357,950670.5221,870785.0439
002778.SZ,20250917,6.1991,1.22,,8.4505,253373.9523,250683.7709
300894.SZ,20250917,5.619,1.76,,4.6908,560211.3539,404056.357
000011.SZ,20250917,8.7554,1.88,,1.6577,559624.3674,494360.5349
600941.SH,20250917,1.0972,0.84,16.2059,1.7219,230782910.1167,9636144.2124
002918.SZ,20250917,10.729,1.66,169.9111,2.0237,623429.6517,324960.542
002592.SZ,20250917,1.6045,0.64,20.6288,2.1,197765.1476,183376.0263
002396.SZ,20250917,3.5692,0.89,37.7362,2.754,1854310.6803,1846665.3601
300304.SZ,20250917,9.1058,0.9,31.2591,3.9504,1288236.8343,1255070.555
300935.SZ,20250917,4.4799,1.37,,2.5283,204136.8476,154903.2934
920932.BJ,20250917,8.1343,0.86,124.9169,4.3904,306783.2754,245018.8334
301107.SZ,20250917,6.3279,1.15,39.6038,3.351,311248.6667,181053.4394
300877.SZ,20250917,4.021,1.06,73.1131,2.0628,326280.0,326277.1451
000650.SZ,20250917,6.3376,1.2,21.2969,1.4794,926759.1109,881377.4221
605058.SH,20250917,11.3599,0.78,29.7217,2.4925,427914.3063,427914.3063
300809.SZ,20250917,9.5355,1.12,250.5471,7.4461,1213692.1504,720776.2156
002279.SZ,20250917,4.3254,0.97,,4.5271,609580.2578,558337.2357
002957.SZ,20250917,5.5038,0.87,45.3382,2.5548,783267.2991,781893.1596
301067.SZ,20250917,5.4371,1.01,200.8234,3.8515,321073.272,210763.0278
000917.SZ,20250917,2.936,1.19,167.3722,1.0798,1115616.838,1115540.5187
600604.SH,20250917,3.6911,0.97,439.9061,1.7111,1071530.3479,805064.1479
688267.SH,20250917,2.5441,1.09,28.6248,1.7983,503579.6,503579.6
301150.SZ,20250917,22.4863,0.84,,2.6856,949026.9772,479982.3487
600685.SH,20250917,2.3849,0.81,50.2794,2.1505,3805159.1696,2211303.5073
600099.SH,20250917,2.1882,0.93,112.9256,4.5682,243004.08,243004.08
920819.BJ,20250917,3.9884,0.88,,1.0992,560190.6,551830.9275
688466.SH,20250917,1.8767,0.48,40.8506,2.3463,268768.8316,268768.8316
603815.SH,20250917,9.0787,0.89,45.7856,3.1976,764990.3545,764990.3545
300443.SZ,20250917,12.2379,3.34,35.0711,1.6164,1004262.2339,761582.1792
603938.SH,20250917,1.907,0.85,87.1068,2.1788,535674.2958,535674.2958
688208.SH,20250917,3.2044,1.04,35.5782,7.4509,2614385.4278,2614385.4278
300422.SZ,20250917,3.9543,0.7,,2.2155,280821.0846,269023.6941
002653.SZ,20250917,1.9737,1.34,171.3077,15.1539,6159548.835,2648235.744
600169.SH,20250917,5.6291,0.83,43.5919,1.665,880288.1337,876616.2145
002692.SZ,20250917,5.5344,0.46,60.6541,3.507,421551.702,421295.1683
000688.SZ,20250917,3.7326,0.73,46.4709,4.9986,1697098.7077,1697092.1931
688066.SH,20250917,9.0917,0.68,,16.3775,883901.4679,883901.4679
688628.SH,20250917,6.4013,1.58,22.9703,3.3434,409090.713,409090.713
603696.SH,20250917,17.4129,0.84,67.2088,5.113,291883.2,291883.2
300429.SZ,20250917,7.2903,1.96,,4.2277,731518.7037,543756.007
301556.SZ,20250917,7.131,1.01,65.1561,8.8385,837705.44,190119.0865
000425.SZ,20250917,1.1596,1.37,17.7833,2.0194,11788231.3994,9317016.451
600325.SH,20250917,3.4079,0.9,,0.8156,1571478.8582,1571478.8582
605376.SH,20250917,8.7284,1.56,106.8171,9.2339,1478563.2,1478563.2
600996.SH,20250917,2.1257,0.65,,3.9768,1031103.4793,1031103.4793
600132.SH,20250917,2.0738,1.21,24.5424,16.3517,2646354.5107,2646354.5107
600822.SH,20250917,9.7357,1.06,160.0911,5.0193,612526.5488,489242.6664
000637.SZ,20250917,3.8396,0.76,,3.9343,222506.6524,156042.4035
688513.SH,20250917,3.7517,0.63,44.9539,3.6918,1026358.5364,1026358.5364
688556.SH,20250917,9.1748,1.06,,2.564,988620.9815,988620.9815
603277.SH,20250917,5.2379,1.25,21.0987,3.8752,1141480.7073,1134127.6065
001965.SZ,20250917,1.0914,0.63,13.2744,1.0417,6793056.0444,6793056.0444
600120.SH,20250917,9.3602,2.97,18.2045,1.3904,2213167.2068,2213167.2068
688175.SH,20250917,3.0768,0.61,,1.6667,290058.031,290058.031
603098.SH,20250917,12.2712,1.28,97.9019,3.0802,863519.9648,862079.9648
600603.SH,20250917,1.6644,0.75,21.4625,1.4977,1084736.1983,1084736.1983
000925.SZ,20250917,1.8931,0.87,114.1886,1.6018,528921.229,526477.0489
688326.SH,20250917,5.1515,1.6,,3.927,1541473.664,1157016.3259
605222.SH,20250917,11.5653,2.88,70.4533,1.7138,789053.8569,789053.8569
688536.SH,20250917,8.3232,1.05,,3.7926,2168891.5252,2120164.4881
000505.SZ,20250917,2.8133,0.93,243.9847,1.5518,488510.5687,424959.5858
688203.SH,20250917,2.9101,0.51,233.4716,2.147,317191.1764,194244.681
300722.SZ,20250917,4.4314,0.91,144.5404,14.6048,893923.4304,893923.4304
688981.SH,20250917,8.4933,1.39,215.7085,6.2264,93903195.4565,23472864.7627
300584.SZ,20250917,14.3172,0.68,170.2984,7.3097,760200.0,520171.5759
003040.SZ,20250917,11.4916,1.36,,7.4998,1053695.696,1043902.8395
688032.SH,20250917,2.4656,0.67,82.254,2.4144,1421882.8257,1421882.8257
605128.SH,20250917,4.8373,1.06,58.4993,4.4067,895861.5296,895861.5296
000983.SZ,20250917,7.5314,1.93,19.753,1.2069,4257825.7943,3480160.1468
688338.SH,20250917,1.3343,0.78,29.6472,1.7677,291360.888,291360.888
002638.SZ,20250917,5.3183,1.03,,1.6828,372077.9364,348887.8301
301195.SZ,20250917,3.7488,1.08,24.8356,1.971,467395.1638,310413.9253
002081.SZ,20250917,3.266,1.47,17.5773,0.7147,979814.4412,975859.204
