ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
920027.BJ,20251020,2.1625,0.67,38.4156,4.9071,208622.019,101107.407
300593.SZ,20251020,3.7826,0.62,,4.4214,1052989.5283,873961.4554
603530.SH,20251020,18.6885,0.97,56.0673,10.5804,1849768.4039,1831686.5566
688357.SH,20251020,6.719,1.81,47.0211,2.1174,362216.7475,362216.7475
301389.SZ,20251020,6.1683,0.82,139.4441,6.8879,1488942.0,431068.6508
002107.SZ,20251020,7.7195,1.89,46.9284,5.2542,363642.048,358858.4895
603833.SH,20251020,1.1573,0.72,12.5185,1.8135,3289424.688,3289424.688
600545.SH,20251020,8.231,0.75,,1.7126,559616.5255,559616.5255
002676.SZ,20251020,2.3085,0.64,93.73,5.0409,655200.0,655178.5777
600758.SH,20251020,19.9826,3.21,29.5578,1.0782,605483.9665,604900.4745
000524.SZ,20251020,10.4398,1.25,57.6052,4.0731,920866.6123,920509.8339
000566.SZ,20251020,5.1497,1.03,,20.6445,756363.8685,679716.6293
920753.BJ,20251020,2.8992,0.9,63.93,5.1526,197894.0186,76605.7328
920088.BJ,20251020,7.7243,0.78,52.9017,4.5002,300323.815,82351.5
002320.SZ,20251020,38.8662,1.99,221.7544,8.0726,3195301.8197,3195301.8197
600499.SH,20251020,1.3734,0.89,17.0355,1.8384,2209370.5624,2209370.5624
002852.SZ,20251020,4.0407,0.88,11.7153,1.7644,387308.3114,321211.7657
301586.SZ,20251020,2.2174,0.51,53.4432,3.2179,409318.1563,261010.3034
600871.SH,20251020,3.8601,1.0,58.9538,4.2586,3962022.5791,2831325.5814
002067.SZ,20251020,10.23,0.57,121.1622,1.4973,952266.9954,860309.4954
601225.SH,20251020,1.8269,0.88,11.4192,2.5062,22201550.0,22201550.0
688800.SH,20251020,6.822,1.38,53.1793,6.4246,1421415.3292,1421415.3292
002398.SZ,20251020,2.0429,0.97,84.0318,1.0069,358784.4989,292627.6314
003010.SZ,20251020,5.8359,0.68,98.1539,26.858,1363995.8023,991633.4681
000958.SZ,20251020,1.5453,0.77,34.7501,1.6814,3380786.8306,3380776.2331
000050.SZ,20251020,1.5637,0.61,842.8022,0.8184,2251296.8575,2251268.4844
300837.SZ,20251020,3.8397,1.16,76.2753,1.8402,250804.404,172836.954
601990.SH,20251020,0.778,0.63,28.4646,1.6917,3063366.0193,3041284.5319
000048.SZ,20251020,4.0175,0.45,12.6616,2.1503,891934.7445,885336.8472
002075.SZ,20251020,1.5592,0.74,56.4562,1.858,1208797.8202,1208795.8779
300669.SZ,20251020,1.2892,1.17,276.1534,6.7972,590449.7317,559179.807
301265.SZ,20251020,2.601,0.44,56.0359,1.692,354478.6229,197084.4116
600332.SH,20251020,1.193,0.77,14.8592,1.122,4163650.6204,3600486.7204
688485.SH,20251020,2.0041,0.81,82.4118,1.5926,201842.2393,118396.1645
600234.SH,20251020,9.4773,0.77,45.4674,6.4641,317912.8983,317912.8983
000750.SZ,20251020,1.6087,0.59,43.449,1.281,2848233.8167,2585106.9737
300190.SZ,20251020,2.5665,0.8,,1.2369,351890.7015,349112.7031
301458.SZ,20251020,3.8656,0.76,75.8826,5.6129,901866.7794,218312.5507
600678.SH,20251020,2.3459,0.55,175.2628,11.7244,320372.82,320372.82
300973.SZ,20251020,3.9182,1.2,23.8057,3.0409,722406.6199,497101.0294
603908.SH,20251020,2.6009,0.66,43.5598,4.1189,225758.988,225758.988
300287.SZ,20251020,2.7387,0.94,,6.9274,767871.4873,705248.7529
603169.SH,20251020,6.1416,0.53,73.9572,3.1006,1039808.2712,1039808.2712
920523.BJ,20251020,2.6492,0.76,17.6274,4.4622,284859.4496,227883.1106
002199.SZ,20251020,1.8614,0.64,,12.3739,245633.3443,245633.3443
002758.SZ,20251020,2.0884,0.78,11.6008,0.998,469259.3691,466480.3941
688307.SH,20251020,8.4113,1.14,62.2403,3.8591,333790.24,221551.6907
603341.SH,20251020,4.0312,0.78,39.6807,3.6918,2055891.1627,1166012.1998
300784.SZ,20251020,3.2906,1.06,45.3553,3.8003,300083.8336,90332.3436
688553.SH,20251020,1.264,0.58,50.0418,2.4267,898032.0,728304.217
300109.SZ,20251020,1.1809,0.61,29.053,2.1893,801010.4082,741308.5166
000070.SZ,20251020,4.7843,0.95,,5.55,837320.6268,826471.3324
300566.SZ,20251020,1.4502,0.49,25.2784,2.234,460229.0048,398238.679
600227.SH,20251020,2.4096,1.24,,1.6406,410360.8275,310456.7521
688177.SH,20251020,1.3846,0.7,,18.9955,1107664.0,1107664.0
601186.SH,20251020,0.7843,0.7,5.1438,0.4016,10809315.034,9156583.418
600506.SH,20251020,14.2426,1.68,94.4933,8.6061,399399.3827,307230.2958
600892.SH,20251020,2.9724,0.52,,54.2714,231618.1738,231558.2879
002290.SZ,20251020,3.2438,0.48,71.8306,10.6466,959946.6048,957153.6704
600787.SH,20251020,1.5858,0.62,28.8716,0.9171,1271666.6351,1271666.6351
600985.SH,20251020,3.593,1.47,12.637,0.9011,3730163.312,3730163.312
002581.SZ,20251020,2.1097,1.16,,2.6426,492822.4827,299390.9973
002803.SZ,20251020,4.7948,0.86,35.8995,3.2173,817485.5977,524117.8912
603077.SH,20251020,3.3539,0.59,,1.0328,1872254.9403,1872254.9403
000919.SZ,20251020,1.7981,0.79,118.0703,1.177,435969.0941,413814.4511
603629.SH,20251020,3.2426,0.44,177.0581,3.5108,597579.07,589491.188
300581.SZ,20251020,6.2326,0.47,,9.3689,902179.6554,902179.6554
603733.SH,20251020,1.7609,0.91,16.6049,1.9321,1540715.2264,1540715.2264
688660.SH,20251020,5.1661,0.75,,5.2687,2550666.7942,2550666.7942
600279.SH,20251020,1.5791,0.52,13.0944,0.9504,636160.3277,636160.3277
002682.SZ,20251020,3.3323,0.96,,2.3257,257002.4475,256998.6087
600802.SH,20251020,5.744,1.43,,2.1684,263492.83,263492.83
300805.SZ,20251020,2.2252,0.78,176.9953,3.0012,465149.9536,315994.4368
300520.SZ,20251020,14.4772,1.08,,4.3854,800749.0514,762299.1233
002330.SZ,20251020,2.4465,0.66,,1.3201,303045.3933,302980.2471
920021.BJ,20251020,1.4464,0.55,,3.0961,197450.9891,160952.5795
688577.SH,20251020,6.6241,1.47,613.6988,14.4462,1407688.5719,1407688.5719
301151.SZ,20251020,4.0277,0.94,42.0293,1.6817,343416.3312,343090.6118
603599.SH,20251020,1.8043,1.11,14.7494,1.0784,1057732.9789,1057732.9789
000547.SZ,20251020,0.9946,0.69,,2.518,1211638.9479,1203969.8276
002453.SZ,20251020,8.5733,0.64,,5.8399,554846.7471,418517.2219
002493.SZ,20251020,0.6251,0.49,199.9449,2.2592,9370096.8343,8781742.1968
300616.SZ,20251020,2.0201,0.95,,0.8796,276603.6874,190970.1541
300561.SZ,20251020,5.6495,1.11,,8.4254,507254.9294,372675.0094
688227.SH,20251020,3.7585,0.65,,3.0466,399650.3971,226582.1208
002826.SZ,20251020,3.6223,0.84,82.0736,4.7092,359808.9143,328953.896
002027.SZ,20251020,0.9545,0.65,20.3073,7.2579,10817207.5948,10817207.5948
688092.SH,20251020,2.0203,0.63,40.0109,3.2037,204163.2321,204163.2321
002121.SZ,20251020,8.7979,0.93,,20.1297,1403390.1014,1182934.4314
002282.SZ,20251020,4.4532,1.9,22.0488,1.1091,395128.761,378755.7285
001223.SZ,20251020,3.0724,0.72,77.9096,2.3636,455091.0,113841.0
300460.SZ,20251020,2.2075,0.77,,4.5208,256655.0854,256655.0854
000638.SZ,20251020,3.4333,0.39,331.7479,10.5603,151956.6369,151351.0533
002069.SZ,20251020,3.4755,0.85,267.1659,42.5903,270222.6337,269882.1537
300099.SZ,20251020,1.1907,0.56,49.6147,2.166,491018.6598,387220.5518
301051.SZ,20251020,2.0579,0.82,,2.0657,434106.9089,344235.0313
603109.SH,20251020,6.3308,0.83,24.6429,3.2217,622368.1128,622368.1128
002873.SZ,20251020,3.6322,0.74,95.2682,2.2284,264364.4219,258478.3331
688190.SH,20251020,1.9554,0.51,36.2403,5.1399,1317360.0,1317360.0
920139.BJ,20251020,1.7159,0.61,,5.5357,601270.9916,581105.1789
002310.SZ,20251020,2.5273,0.64,,10.2654,1577821.7168,1104350.0756
300415.SZ,20251020,2.2089,0.63,16.7629,3.5841,1095029.5903,1058876.3288
002569.SZ,20251020,3.022,3.14,,56.8814,136665.49,132818.6473
301050.SZ,20251020,2.3325,0.94,44.358,3.6551,1111354.6267,944071.494
000829.SZ,20251020,3.4433,1.25,,3.4361,1001523.1279,1000574.6866
688498.SH,20251020,11.9002,2.04,1211.1016,16.9236,3558063.9609,2490059.5209
920510.BJ,20251020,2.0525,0.81,617.8674,8.6015,345032.689,175872.9731
603261.SH,20251020,4.663,2.05,,2.3815,160801.3318,159970.3654
688211.SH,20251020,0.7755,0.57,,1.1771,411145.5726,411145.5726
002726.SZ,20251020,2.0656,0.68,,3.8686,528788.7376,527785.4626
600143.SH,20251020,5.8133,0.95,49.754,2.8136,5125575.083,5122101.7984
600569.SH,20251020,3.7431,1.07,,2.4761,669274.1829,669274.1829
002585.SZ,20251020,1.8948,0.75,,0.7381,634575.3723,492928.3541
600809.SH,20251020,1.3096,0.95,18.9421,6.5156,23370854.6009,23370854.6009
301228.SZ,20251020,5.6426,0.7,,4.477,313920.0,313276.464
002700.SZ,20251020,14.9821,2.63,40.7722,2.4002,322216.3561,205239.1368
688192.SH,20251020,5.4627,2.65,,17.7581,2884194.1485,2834472.3885
300945.SZ,20251020,18.053,0.85,45.5351,3.1933,528598.4757,480854.105
002110.SZ,20251020,1.9246,0.72,,0.5424,1049360.9301,1049360.9301
002831.SZ,20251020,0.8901,0.42,16.044,2.2057,2350991.479,1305076.6813
920007.BJ,20251020,1.1701,0.3,31.23,4.8458,307510.368,74925.664
300739.SZ,20251020,7.5313,1.16,251.8315,2.1348,543693.674,502366.6967
600894.SH,20251020,1.1376,1.08,10.5789,1.06,846568.2918,838085.5783
002623.SZ,20251020,1.705,0.43,,1.3647,392352.1875,391511.8024
688036.SH,20251020,2.8128,0.9,22.0298,4.5545,8613067.893,8613067.893
920346.BJ,20251020,3.0216,0.62,45.5311,4.7184,213230.9047,117940.4867
300939.SZ,20251020,3.7045,1.07,46.2781,2.9457,404760.0,404760.0
603236.SH,20251020,4.8765,0.85,29.552,5.8988,2511913.4784,2511913.4784
920033.BJ,20251020,2.4906,0.6,54.5285,2.919,216826.155,150624.9436
000576.SZ,20251020,2.0148,0.5,160.9225,2.7793,449947.1786,447263.5341
301076.SZ,20251020,9.5342,0.89,147.6492,7.9276,914628.676,574314.417
920957.BJ,20251020,2.8428,0.82,294.389,3.9217,152045.9903,60512.6081
000786.SZ,20251020,1.3019,0.81,12.0707,1.541,4058831.7464,3902638.6973
301665.SZ,20251020,4.2308,0.94,36.1644,3.7225,1237950.0,105225.75
301468.SZ,20251020,25.9656,4.09,104.6162,1.9253,439032.0,255731.9127
600467.SH,20251020,3.1113,0.87,85.7355,1.03,352099.6273,352099.6273
603336.SH,20251020,5.4265,0.89,458.9768,4.2657,581935.3114,581935.3114
601969.SH,20251020,13.7138,1.42,31.0238,2.5837,1812411.1637,1797997.1197
