ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
000034.SZ,20251128,2.2572,0.66,54.2996,2.5877,2873520.8986,2402159.4682
600721.SH,20251128,13.5988,1.54,77.4457,4.8976,388777.659,388777.659
002608.SZ,20251128,1.1364,0.6,8.2803,0.8407,2935567.93,2935567.93
920509.BJ,20251128,7.0567,0.86,83.843,16.256,560749.3246,292679.479
600641.SH,20251128,2.1989,0.79,99.9102,1.9352,1577417.7144,1577417.7144
600993.SH,20251128,0.8547,0.47,20.693,2.7511,1182811.8769,1180762.4519
601139.SH,20251128,0.817,0.49,14.3516,1.1986,1892896.0728,1892896.0728
300410.SZ,20251128,3.7363,0.76,,13.3566,321592.5622,321592.5622
300301.SZ,20251128,1.5254,0.95,,12.6093,207467.1923,197469.1798
300285.SZ,20251128,1.9376,0.83,37.192,3.2483,2276261.2666,1920790.2857
300458.SZ,20251128,2.262,0.68,117.7824,11.0806,3465144.1496,2836482.7558
605090.SH,20251128,2.5789,1.26,16.7543,2.2197,2329061.0685,2323926.5135
688686.SH,20251128,2.0101,0.87,76.1847,4.6668,1424409.7571,1424409.7571
002057.SZ,20251128,2.1462,0.77,31.9997,2.373,757653.1245,757192.0406
002233.SZ,20251128,0.9945,0.8,13.7227,0.8529,1021779.6887,1021102.6159
688332.SH,20251128,7.8572,0.89,57.2123,4.2552,1742643.99,640342.372
301376.SZ,20251128,1.0023,0.72,22.5556,2.2199,739335.5071,355721.9595
300488.SZ,20251128,2.1159,1.04,37.1091,3.339,544723.1078,453543.6657
301185.SZ,20251128,10.893,0.74,43.6546,2.9675,317574.432,289531.6514
600029.SH,20251128,1.265,0.79,,3.3174,12285984.1512,9137353.9764
000519.SZ,20251128,3.6935,0.43,,2.5274,2581804.3526,2581804.3526
002379.SZ,20251128,2.1137,1.16,,12.7972,2290929.486,2290929.486
920009.BJ,20251128,11.4621,0.65,45.9302,7.1983,452813.25,58860.0
300649.SZ,20251128,2.4116,0.81,,4.2172,210807.2415,168937.9679
920132.BJ,20251128,2.7041,0.81,96.1568,5.7545,147675.192,50039.7185
688418.SH,20251128,4.6028,1.03,,6.7917,592875.7181,592875.7181
605008.SH,20251128,1.3508,0.43,1316.6524,5.0377,1014160.99,1014160.99
603777.SH,20251128,5.8797,1.27,,2.869,454816.8658,454816.8658
000596.SZ,20251128,1.0952,0.46,18.581,3.4525,8790618.0,6795018.0
600195.SH,20251128,1.3175,0.59,37.0005,1.3878,793432.198,793432.198
600456.SH,20251128,1.6434,0.53,42.5633,2.0933,1478721.4832,1478721.4832
300680.SZ,20251128,7.5351,1.17,38.3424,5.4381,1077552.4811,832066.0785
603213.SH,20251128,1.3285,0.53,66.3325,3.2996,613013.8006,613013.8006
301567.SZ,20251128,17.6337,1.05,113.0905,4.4639,333792.0,98467.9446
002535.SZ,20251128,2.3917,0.73,121.4001,4.4692,316664.8142,294803.7016
300249.SZ,20251128,3.0895,0.71,,19.8952,664696.3829,563498.3657
002242.SZ,20251128,4.466,0.7,53.9213,2.3,797352.765,795982.4565
000059.SZ,20251128,3.737,1.57,,0.8362,842906.217,842906.217
600830.SH,20251128,1.3386,0.62,63.4522,1.9239,429334.9959,429334.9959
688061.SH,20251128,1.6039,0.95,,1.5887,378215.8752,148209.4875
603217.SH,20251128,18.0535,3.49,29.478,1.7776,597211.412,597211.412
600308.SH,20251128,2.5239,0.78,,0.6507,597646.8493,597646.8493
605188.SH,20251128,32.1623,0.85,1958.7822,9.9153,1169992.9465,1169992.9465
920005.BJ,20251128,2.4882,1.53,46.7177,5.2723,337561.0,77273.0
000656.SZ,20251128,2.7208,1.56,,,1573844.0815,1126302.1639
002931.SZ,20251128,27.531,1.57,190.7535,5.0037,475468.7427,436530.7807
600391.SH,20251128,2.1058,0.54,197.456,5.0363,884086.4448,884086.4448
300065.SZ,20251128,2.8485,0.45,330.3185,7.1188,1249337.4682,1137238.0217
600698.SH,20251128,1.5257,0.42,2405.587,13.0356,1004519.4681,780524.5547
002836.SZ,20251128,8.243,0.54,55.5883,8.3884,316800.0,316800.0
600868.SH,20251128,23.9982,2.91,,3.5069,679537.2271,679537.2271
605168.SH,20251128,3.2444,0.54,72.7933,2.3403,626758.8994,626758.8994
920971.BJ,20251128,3.7407,0.54,127.7087,7.1212,317681.03,259079.5704
002202.SZ,20251128,3.3041,0.89,24.5441,1.6953,6510829.244,5166162.4432
300673.SZ,20251128,4.7822,0.79,33.2134,2.538,468298.6999,304857.1984
600052.SH,20251128,10.7196,3.86,,1.5529,417876.3968,417876.3968
603009.SH,20251128,3.6934,1.0,136.3981,8.2056,1408945.9112,1408458.1331
600662.SH,20251128,1.0247,0.73,10.7574,2.3585,1189681.2924,1186041.4494
601577.SH,20251128,0.529,0.75,4.7292,0.5551,3876777.8189,3875939.0145
301035.SZ,20251128,0.4403,0.37,19.9415,2.7256,1990666.2057,1987644.4477
002562.SZ,20251128,3.0177,0.63,69.1646,2.0622,758833.7529,465815.1119
300459.SZ,20251128,4.0523,0.39,,8.3073,1740326.4148,1627160.7597
002180.SZ,20251128,0.8816,0.57,,2.7559,2644694.7968,2539078.1899
300833.SZ,20251128,1.0321,0.48,29.759,2.1848,528477.309,339485.3537
600125.SH,20251128,1.44,0.8,14.9782,1.0464,800284.9088,800284.9088
