ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
300899.SZ,20250801,3.2464,0.8,132.0772,2.4379,159139.7477,102135.4847
600497.SH,20250801,1.9532,0.59,21.255,1.7475,2762128.5047,2762128.5047
002917.SZ,20250801,4.186,0.36,35.207,3.2304,511688.098,383456.7816
002641.SZ,20250801,2.2687,0.9,37.4892,0.959,514990.3319,475143.7596
600127.SH,20250801,3.8572,0.54,471.7731,6.5924,446039.3365,446039.3365
601011.SH,20250801,1.5918,0.52,,0.9119,521060.7546,521060.7546
300129.SZ,20250801,1.4371,0.67,39.0961,1.5069,674062.3463,479116.9567
600185.SH,20250801,1.0877,0.44,,10.1455,1085763.3379,1085763.3379
600738.SH,20250801,3.4194,0.37,60.0477,2.0503,405791.6808,405435.0825
603999.SH,20250801,7.3506,0.74,63.3361,2.0177,398592.0,398592.0
600751.SH,20250801,5.4911,0.57,99.5296,1.4775,1113345.7087,988104.596
920270.BJ,20250801,3.7472,0.87,30.0089,4.5967,175754.88,136345.9726
002622.SZ,20250801,3.2235,0.97,,6.6618,254520.0,254512.5008
002916.SZ,20250801,5.1339,1.06,45.4081,6.3001,9033671.0315,9010364.5294
600576.SH,20250801,3.8568,0.81,48.3086,2.8131,800402.266,501236.073
600775.SH,20250801,15.5682,2.53,,3.241,997911.6737,733647.6737
300092.SZ,20250801,3.6781,0.59,21.3705,2.2473,363222.2573,278282.6555
000338.SZ,20250801,0.601,0.58,11.4602,1.5283,13195526.3421,7547540.9788
688512.SH,20250801,3.6053,0.75,,2.9273,535936.3931,372606.6998
002735.SZ,20250801,14.7579,1.33,,3.3999,586762.0654,430995.1642
603096.SH,20250801,4.8775,0.93,28.6913,1.6202,294279.6626,294279.6626
688596.SH,20250801,2.2934,0.87,19.6235,2.9962,1054310.8011,1054310.8011
300547.SZ,20250801,23.3186,2.0,36.8799,6.3662,755918.0164,615566.113
603391.SH,20250801,2.1227,0.36,14.3176,1.7604,362180.0,90545.0
003043.SZ,20250801,4.2918,0.64,77.1171,3.408,572931.5164,341409.8738
300062.SZ,20250801,2.1101,0.83,,2.5579,305010.546,211205.9974
600761.SH,20250801,3.0988,1.25,12.789,1.5809,1600574.8915,1600574.8915
300070.SZ,20250801,1.3437,0.52,614.4787,0.613,1674384.7257,1586776.4202
300981.SZ,20250801,17.8606,3.17,,1.1422,616278.9461,564791.1211
300407.SZ,20250801,4.4395,1.43,46.8838,1.9464,349065.9408,267953.3012
301307.SZ,20250801,2.9991,0.52,,1.6926,510705.0,264304.727
601727.SH,20250801,2.5181,0.44,120.9132,2.2864,12245729.9463,9947087.0943
600897.SH,20250801,2.305,1.25,14.2224,1.3858,617062.32,617062.32
002131.SZ,20250801,14.429,1.66,304.4472,2.0637,2640993.6942,2281392.3432
002008.SZ,20250801,3.9793,0.68,31.4908,1.7814,2734626.6516,2541058.9998
002717.SZ,20250801,2.5655,0.53,,3.1,309439.7049,272128.7036
601211.SH,20250801,0.7794,0.54,15.4649,1.1481,35224157.9746,26960998.6034
300258.SZ,20250801,4.8485,0.8,50.9119,1.7096,778654.7484,758030.0115
001255.SZ,20250801,5.7388,0.69,154.4132,3.5276,261328.06,59657.54
300978.SZ,20250801,2.8891,0.85,30.2402,3.0394,481881.1225,215414.4958
688786.SH,20250801,2.7328,0.69,50.7166,5.111,356767.8074,356767.8074
600711.SH,20250801,3.3993,0.89,12.5986,1.5012,2444673.7368,2444673.7368
603719.SH,20250801,2.8306,0.52,,2.455,517290.0,517290.0
300730.SZ,20250801,6.0241,0.68,,12.3533,350616.0289,285970.033
000100.SZ,20250801,1.6415,1.11,37.4716,1.5381,8756060.1827,8016858.4319
300272.SZ,20250801,7.3377,1.74,47.6684,3.5916,410401.9347,306526.6428
600239.SH,20250801,1.5178,0.52,,3.0956,396604.6665,396604.6665
000759.SZ,20250801,3.2271,0.49,,2.9409,497118.9969,486533.8706
000539.SZ,20250801,1.4413,0.52,53.9949,1.0882,2457132.9054,1195223.6317
002818.SZ,20250801,1.4168,0.26,13.7314,1.8083,893659.9744,356238.4861
000548.SZ,20250801,2.1475,0.97,42.1025,1.3541,275067.9119,275050.5554
600710.SH,20250801,4.6582,1.69,11.4895,1.8097,1406062.391,1406062.391
688519.SH,20250801,10.0786,1.23,196.7749,4.9639,1206965.7527,1175638.1627
300818.SZ,20250801,2.5458,0.68,46.5253,2.2014,385645.4001,250167.3114
