ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002923.SZ,20251030,3.2335,1.39,,4.0476,431342.5524,332413.2649
603810.SH,20251030,4.8395,0.69,200.4675,1.8545,282180.5614,282180.5614
300840.SZ,20251030,3.5746,1.25,,3.409,435840.0,321586.6052
003008.SZ,20251030,2.3765,0.75,26.3141,2.1862,230048.0,172200.4949
688198.SH,20251030,1.6511,1.23,84.8191,12.6561,1548289.0149,1548289.0149
601126.SH,20251030,18.613,1.82,29.8769,5.1201,2421303.901,2381514.0772
688125.SH,20251030,4.3364,0.79,,2.7175,507130.2483,504434.1198
002306.SZ,20251030,5.0244,0.79,,,161775.825,151389.0106
920832.BJ,20251030,2.6126,1.08,522.2244,1.535,114480.1886,101079.0685
600718.SH,20251030,3.1148,1.22,,1.3045,1232868.4114,1232868.4114
300530.SZ,20251030,11.8839,2.46,,105.1008,562968.733,518102.3576
688115.SH,20251030,5.0482,0.72,,3.3126,409753.82,409753.82
600814.SH,20251030,1.8678,0.95,26.5767,1.4901,535137.2193,531070.2837
601212.SH,20251030,10.9685,1.25,222.2944,2.5485,3931935.2653,3931935.2653
603211.SH,20251030,3.0071,0.85,78.2361,4.0052,491972.48,491972.48
300317.SZ,20251030,3.0489,0.91,,2.1099,328754.6084,328249.7084
300118.SZ,20251030,7.7457,1.76,,1.1652,1225514.9027,996338.036
603518.SH,20251030,2.8704,0.58,12.1758,0.8665,315042.1674,313669.2504
600691.SH,20251030,1.9281,0.94,,1.8096,679530.8383,679417.5823
001269.SZ,20251030,6.389,1.64,,5.8013,514315.9235,514315.9235
000789.SZ,20251030,3.3228,2.01,338.1904,0.7181,462496.3007,462496.3007
600435.SH,20251030,3.9221,0.93,83.8769,7.4035,2158176.2026,2158176.2026
002184.SZ,20251030,12.3682,0.65,,4.6661,535604.5391,365845.4291
601988.SH,20251030,3.7845,1.19,7.5937,0.6809,182050012.6749,119082515.888
920834.BJ,20251030,26.1739,2.2,51.6183,7.1184,201120.0084,105246.8318
600236.SH,20251030,1.241,1.18,29.2239,3.6671,5943312.8627,5943312.8627
688667.SH,20251030,5.3324,2.25,67.2956,2.0636,347069.9876,347069.9876
920978.BJ,20251030,8.7319,1.99,47.2422,10.7877,766201.1598,429579.1387
002745.SZ,20251030,2.8202,1.2,58.7431,0.9714,1292708.9335,927332.8213
603871.SH,20251030,1.785,1.0,18.1158,3.4984,1923420.1731,1923420.1731
300363.SZ,20251030,6.0606,0.94,,2.7198,1450935.6232,1331180.4202
600620.SH,20251030,2.3144,0.96,68.5229,2.8696,425739.8101,425739.8101
600056.SH,20251030,2.8655,1.3,30.7669,1.4097,1670897.6785,1670307.6009
002431.SZ,20251030,5.2687,1.7,,3.7686,429637.4548,429637.4548
600664.SH,20251030,2.4914,1.08,20.4103,1.6203,916737.5949,916737.5949
603085.SH,20251030,4.7126,1.63,547.2278,4.6642,415763.7,415763.7
002978.SZ,20251030,5.1083,1.25,19.0173,1.7865,1524999.5543,1195437.5543
688098.SH,20251030,2.5074,0.34,,2.9825,420499.456,420499.456
300432.SZ,20251030,10.0002,1.2,80.0482,7.1718,3291288.4659,3254319.7052
301221.SZ,20251030,5.3882,0.68,75.1088,2.3861,478023.6903,323714.3268
002246.SZ,20251030,7.703,1.04,53.1211,3.6608,1097520.5532,1097520.5532
000952.SZ,20251030,6.7981,0.34,,2.3956,231282.4761,229445.3553
603215.SH,20251030,5.2753,0.93,33.1601,3.0047,364978.608,363597.514
301130.SZ,20251030,2.5729,0.76,59.1567,2.5392,232773.3265,177751.1698
920344.BJ,20251030,3.7786,2.28,,5.2396,317802.29,295807.8095
002832.SZ,20251030,1.6669,0.94,12.5669,1.7296,899434.3644,613723.2156
605499.SH,20251030,1.3408,1.07,33.241,16.5486,14560364.0,14560364.0
600630.SH,20251030,7.5661,0.78,127.6196,5.2404,403618.5172,403618.5172
688646.SH,20251030,3.9434,2.48,,2.0896,309944.6143,192114.1059
600807.SH,20251030,2.6045,0.62,,42.7757,287506.2876,255781.0008
601328.SH,20251030,1.0298,0.88,6.6426,0.5598,62649923.0141,18485359.6544
600508.SH,20251030,7.9146,0.74,28.9888,0.7806,1000241.712,1000241.712
603078.SH,20251030,14.6666,1.84,78.6845,3.7011,717285.2813,717285.2813
300455.SZ,20251030,24.794,1.24,,9.4873,1599904.7293,1579519.4098
603598.SH,20251030,3.3837,0.48,,20.4668,431942.8073,431461.6073
002797.SZ,20251030,2.629,1.1,33.093,1.9301,3273669.6,3273669.6
301120.SZ,20251030,25.3512,1.11,,4.4347,683822.9823,402478.9837
920371.BJ,20251030,10.2679,2.03,38.3707,3.904,233180.6834,219713.6836
688256.SH,20251030,5.7957,1.04,319.4995,39.2836,59963631.174,59489401.8528
002476.SZ,20251030,3.7052,0.85,49.2918,3.6397,349452.0,349410.5026
300578.SZ,20251030,2.9279,1.09,212.2055,2.9699,353118.4069,353022.9008
002495.SZ,20251030,2.5456,0.67,123.4106,2.2422,246069.5328,184303.4323
688776.SH,20251030,9.871,1.11,,4.9428,909770.4191,909770.4191
