ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
600230.SH,20250318,1.0608,0.66,1438.5715,1.1154,443766.2081,443766.2081
301552.SZ,20250318,8.6907,0.87,25.2727,3.5848,397460.0,84655.0872
688528.SH,20250318,1.9698,0.88,,3.0144,164640.0,164640.0
605028.SH,20250318,8.1881,1.19,16.9402,2.3376,288000.0,288000.0
600237.SH,20250318,4.7348,0.99,48.6857,2.5573,466094.0655,459418.6785
002465.SZ,20250318,1.9514,0.74,57.2965,2.391,3032801.0845,2971575.8453
300732.SZ,20250318,4.091,0.85,,0.8658,227344.8991,226942.9198
002428.SZ,20250318,5.9914,0.58,342.1114,9.8665,1413351.68,1413169.0925
600007.SH,20250318,2.6917,1.47,17.8945,2.4258,2282502.222,2282502.222
688701.SH,20250318,1.8458,0.57,,4.6049,91174.3356,91174.3356
000756.SZ,20250318,3.3984,0.89,23.3398,2.1259,1047080.7801,691497.4788
688118.SH,20250318,4.3567,0.69,373.5743,2.9571,238542.1586,238542.1586
300068.SZ,20250318,18.7065,1.36,,3.3324,1814040.5132,1727485.3918
920491.BJ,20250318,6.6191,0.77,55.0387,4.8958,489784.7676,396093.4802
603829.SH,20250318,7.2536,0.97,20.8836,2.3978,240640.0,240640.0
002646.SZ,20250318,2.1466,0.66,113.725,1.647,466578.8788,461094.82
003025.SZ,20250318,10.4386,0.5,22.7857,3.6723,421671.0336,354170.7643
300552.SZ,20250318,4.9257,0.59,,3.4276,710159.5292,431359.1506
300801.SZ,20250318,2.8781,1.08,34.1068,1.5751,374825.88,230090.0402
601369.SH,20250318,2.2329,0.69,15.4702,1.8185,1485740.7674,1456267.1876
002518.SZ,20250318,12.4382,0.87,33.3666,3.9249,1703590.625,1653769.0964
600597.SH,20250318,5.8746,1.04,15.9039,1.3846,1210299.9639,1210283.8087
603515.SH,20250318,1.7699,0.91,14.9597,2.0452,1326365.0687,1308352.1807
603105.SH,20250318,4.1999,1.03,20.7084,2.2395,456505.8806,456505.8806
603132.SH,20250318,2.7091,0.5,24.3801,3.5662,1162842.0,1162842.0
002913.SZ,20250318,7.2251,1.43,26.4887,2.1897,945416.9414,761739.1595
600956.SH,20250318,1.5718,0.84,14.0742,1.4385,3091184.4087,1725845.1776
601818.SH,20250318,0.5114,0.7,5.4936,0.4862,22807022.7095,17913030.8065
600926.SH,20250318,0.7998,0.85,5.2329,0.8593,8887020.7655,8146522.8385
002166.SZ,20250318,2.2331,0.83,40.0242,1.8871,573274.9848,345968.7808
920047.BJ,20250318,1.7585,1.17,,11.8334,392208.9228,257552.1906
000529.SZ,20250318,2.4863,0.65,25.4385,1.1375,356695.8916,348199.3543
300559.SZ,20250318,3.3811,1.1,81.5488,4.3647,533751.4615,415678.8089
603189.SH,20250318,14.0349,0.85,,3.4725,520497.8619,520497.8619
688426.SH,20250318,3.5533,1.24,,1.7107,249961.037,84421.1837
