ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
000559.SZ,20251121,13.4563,1.09,38.2942,4.1055,3859077.2288,3858129.4651
002981.SZ,20251121,4.5574,1.44,28.1141,3.4,382761.3442,332448.3394
301053.SZ,20251121,2.9907,1.24,98.7688,4.0251,273707.8598,251857.7393
603093.SH,20251121,3.2151,1.21,24.7359,2.539,1115810.5183,1115810.5183
600269.SH,20251121,1.8459,1.32,6.9841,0.6165,1226088.6824,1226088.6824
300875.SZ,20251121,22.1132,1.14,,4.8205,455046.7951,400154.4273
300557.SZ,20251121,5.152,1.15,69.4849,3.2828,327310.2136,323028.2915
300691.SZ,20251121,2.7213,1.23,,2.7691,446082.854,365983.803
300563.SZ,20251121,4.9112,1.47,94.5248,5.6903,619035.3147,428228.0588
301357.SZ,20251121,42.5213,1.0,1393.1509,13.2261,1504636.0,376159.0
002725.SZ,20251121,4.6171,1.19,47.9225,3.4119,351488.0,291094.9598
000010.SZ,20251121,5.445,0.83,92.1796,12.7474,416174.1297,300601.7918
603218.SH,20251121,3.2635,1.07,23.8544,1.2872,1315841.5513,1312802.2913
301312.SZ,20251121,4.6448,1.46,61.8318,4.2691,525923.8561,262799.0001
600036.SH,20251121,0.6752,1.44,7.2792,0.9951,108445336.0843,88704461.0447
603790.SH,20251121,4.26,0.5,62.6479,2.8484,358991.36,358991.36
600853.SH,20251121,5.9004,1.53,9.5984,1.2246,417781.0794,416714.0406
002596.SZ,20251121,28.5793,1.55,,8.9126,595594.2888,595046.6141
603658.SH,20251121,2.0201,0.9,19.2749,2.4192,2115985.9159,2115985.9159
002912.SZ,20251121,4.5923,0.98,51.676,3.039,497400.576,472552.718
002227.SZ,20251121,10.4347,0.5,,3.3122,316200.6729,313815.3134
300822.SZ,20251121,16.2527,1.21,213.3695,4.7324,595345.6782,552244.6727
601188.SH,20251121,6.3572,1.84,28.7706,0.9948,459525.4101,459525.4101
300983.SZ,20251121,5.5643,1.26,,1.5363,435456.0,298071.8118
301122.SZ,20251121,7.1601,0.85,800.3844,1.7417,311481.9366,192732.3966
002010.SZ,20251121,3.8402,1.33,29.0286,0.8916,1600295.0716,1596282.2938
601611.SH,20251121,6.7977,0.86,19.6756,1.5533,3375494.3174,3375494.3174
600693.SH,20251121,41.2695,1.05,161.7631,2.1096,745458.2328,744692.5342
002940.SZ,20251121,11.0503,0.6,71.7772,4.8676,775846.6034,712569.4461
000039.SZ,20251121,4.1346,0.51,16.3769,0.9133,4438044.2769,1894058.077
002508.SZ,20251121,2.4776,1.63,12.2761,1.6484,1881373.3818,1858701.6079
603020.SH,20251121,2.7327,1.57,20.9637,1.1555,382088.0607,382088.0607
300515.SZ,20251121,2.6086,1.15,21.8846,4.5745,394637.131,386978.1255
688562.SH,20251121,6.3679,1.48,,4.1777,682800.0,295345.14
301338.SZ,20251121,5.992,0.95,40.6917,3.8393,601160.0,334197.5
300946.SZ,20251121,3.3657,0.94,143.0195,6.2974,748837.44,363860.64
000812.SZ,20251121,3.6988,1.28,,1.9412,348986.4468,348745.0804
002612.SZ,20251121,17.6396,1.19,8.8006,2.6734,912322.3633,525272.2861
301548.SZ,20251121,15.048,1.89,32.2684,2.8258,426648.0,128656.3517
920953.BJ,20251121,9.9637,0.77,66.6915,8.0847,458270.8962,214211.3385
300047.SZ,20251121,4.0729,1.31,309.0623,2.7717,913888.115,783337.6149
002802.SZ,20251121,3.7256,1.3,50.0305,3.618,228971.2994,228520.251
300942.SZ,20251121,4.0165,1.06,127.1892,4.6987,397372.3035,397372.3035
000157.SZ,20251121,1.7548,1.72,15.7219,1.1596,6763154.5546,5529066.3779
300305.SZ,20251121,5.4431,1.59,,1.1548,236502.184,202529.7647
601096.SH,20251121,4.9463,1.77,33.0982,2.4159,1107514.2064,680192.288
688501.SH,20251121,2.8252,0.99,18.657,3.2006,341994.178,341994.178
688141.SH,20251121,4.5116,1.29,,9.5863,1661686.7372,986661.0743
300203.SZ,20251121,2.6901,1.69,245.4333,2.3164,659644.272,659101.7318
603825.SH,20251121,3.0411,1.05,,14.0221,230536.2623,230536.2623
600668.SH,20251121,1.6136,1.1,6.7541,0.8037,464100.2677,464100.2677
603848.SH,20251121,3.9542,1.11,38.1873,3.0691,768596.436,768596.436
300290.SZ,20251121,4.5016,1.0,,20.3442,1578859.9803,1578390.7518
603877.SH,20251121,11.0942,1.43,41.9991,1.756,751365.3396,748570.6204
920639.BJ,20251121,3.1177,1.34,73.8778,1.8373,159264.0,92313.6464
000909.SZ,20251121,0.9877,0.99,,2.4818,246433.1199,246431.0509
688060.SH,20251121,4.1288,1.16,,2.8711,258579.3675,258579.3675
600331.SH,20251121,7.4611,1.72,,9.1728,2918968.0,2245360.0
688281.SH,20251121,1.0228,1.31,50.9914,3.8034,1771709.3875,1771709.3875
002675.SZ,20251121,1.1287,1.12,73.436,2.7888,1219577.0477,1099464.9271
920001.BJ,20251121,3.9295,0.76,159.8905,3.8456,291793.1314,168424.247
603818.SH,20251121,6.1921,1.88,,1.243,270498.2789,270498.2789
002485.SZ,20251121,3.9009,0.51,,2.1295,250784.0,250784.0
600480.SH,20251121,2.3682,0.92,18.9218,1.8039,1405714.5486,1384786.2828
002577.SZ,20251121,2.5802,1.9,468.6327,4.265,504626.4288,504599.5638
002281.SZ,20251121,4.2921,1.26,47.903,4.4894,4389273.5309,4240101.153
603276.SH,20251121,4.7534,1.44,88.1077,2.0622,359441.2793,130936.8698
002556.SZ,20251121,4.4467,0.78,36.2822,1.5068,545194.4141,544677.7859
300245.SZ,20251121,7.5077,1.25,,3.742,465170.9196,464174.5383
301198.SZ,20251121,5.9168,1.1,,2.2375,204490.0,188220.7756
920718.BJ,20251121,3.7015,0.57,23.8118,2.6172,154133.39,72665.3423
600676.SH,20251121,1.8611,0.96,,1.1705,600639.8793,600639.8793
300686.SZ,20251121,4.7272,1.09,,3.9585,372692.6346,242676.5513
688055.SH,20251121,2.6874,1.29,,3.0916,1270000.0254,1270000.0254
002119.SZ,20251121,9.6693,0.91,59.4101,4.0981,595200.424,595200.424
000652.SZ,20251121,2.3007,1.15,130.1749,1.0618,607936.427,607478.4919
300231.SZ,20251121,3.4872,1.11,,2.8837,468727.273,468703.2031
688247.SH,20251121,2.4758,0.82,46.4881,3.5344,458326.74,458326.74
605488.SH,20251121,8.423,1.37,67.8664,5.9115,907348.0178,894309.2394
300412.SZ,20251121,6.1017,1.19,84.618,2.5655,264806.5309,248902.3957
301622.SZ,20251121,3.715,1.43,48.1844,5.0103,781960.5306,195490.1327
603056.SH,20251121,3.536,1.19,216.8145,1.8004,1446098.2202,1446098.2202
301196.SZ,20251121,3.2916,1.67,32.9181,2.6351,872286.2451,867556.1222
300026.SZ,20251121,3.1123,1.24,,1.2485,1078491.5865,983131.7236
002973.SZ,20251121,7.6414,2.88,28.7275,2.2455,565593.2914,308471.5598
688210.SH,20251121,5.0798,1.36,280.8889,6.0791,795859.8524,793593.5481
300932.SZ,20251121,5.292,1.12,46.2095,1.9684,345392.2138,246005.308
300586.SZ,20251121,4.6918,1.01,,3.7158,696992.3121,523904.5386
688107.SH,20251121,3.8644,1.58,,9.8311,1007334.4593,1007334.4593
002767.SZ,20251121,9.5376,0.79,75.9756,3.3505,285150.0,247507.3884
603863.SH,20251121,5.1612,0.93,,10.1054,367960.7,367960.7
002139.SZ,20251121,1.9824,1.59,29.3644,2.2414,1584727.2697,1361253.6388
688297.SH,20251121,3.8388,0.97,508.1377,5.5623,3184650.0,3184650.0
300503.SZ,20251121,5.6869,1.66,65.6375,6.0369,811561.1249,634487.4357
920060.BJ,20251121,3.5332,1.11,36.5504,4.523,475291.6165,219136.5825
300817.SZ,20251121,3.2561,1.54,62.1641,3.9242,399704.0774,229353.3542
300955.SZ,20251121,9.2815,0.89,,4.4312,388886.4,388886.4
002060.SZ,20251121,2.8375,1.21,12.8369,1.0077,1389125.4995,578241.4242
002877.SZ,20251121,7.2568,0.47,644.3669,3.169,384311.1906,259755.8242
301600.SZ,20251121,4.9055,0.92,70.2863,10.2896,1240380.3745,382811.6195
002250.SZ,20251121,12.8128,0.68,27.5696,1.62,1065449.8889,1059651.2951
000503.SZ,20251121,2.1124,1.24,,7.5435,947916.3929,947899.9369
002492.SZ,20251121,4.667,0.82,50.0606,1.8008,311445.0,305934.9035
301086.SZ,20251121,8.0303,1.21,88.1536,3.7118,717120.0,377191.678
688411.SH,20251121,8.5979,0.58,53.8724,11.5068,5155687.861,1085961.7839
688095.SH,20251121,9.9179,0.79,,3.3168,839411.3065,839411.3065
