ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603787.SH,20250908,4.8301,0.69,81.261,1.9,296425.2015,296425.2015
300323.SZ,20250908,7.9271,1.29,,2.0918,1433107.9378,776386.4617
688499.SH,20250908,27.8609,1.73,,5.6873,1288917.0879,1288917.0879
601963.SH,20250908,1.238,0.69,6.3102,0.6098,3332127.5866,1802346.1545
301459.SZ,20250908,4.4121,0.67,33.4226,3.8334,468339.9464,117393.2615
002454.SZ,20250908,6.746,1.82,29.8606,1.3992,558809.0424,557384.5337
603949.SH,20250908,11.6313,1.0,60.345,4.007,415939.2596,414104.3898
300513.SZ,20250908,3.4324,0.84,,2.1577,280439.8926,257720.3818
600258.SH,20250908,3.9418,0.86,20.5126,1.484,1735201.2578,1735201.2578
300848.SZ,20250908,1.9122,0.72,83.4998,4.6807,713716.5618,399358.7116
300972.SZ,20250908,4.6358,0.93,47.5056,22.3788,3630163.8346,3162467.256
600446.SH,20250908,3.5936,0.6,,5.1103,1884417.493,1884417.493
300197.SZ,20250908,4.3368,0.53,,5.5848,673122.6642,673105.6392
300401.SZ,20250908,3.1616,0.67,24.193,2.5753,795093.3417,782242.3511
002532.SZ,20250908,1.9228,0.85,10.9161,1.749,4875175.9149,4328245.7137
002807.SZ,20250908,1.5973,0.77,5.4535,0.6207,1176545.7531,1174931.8425
601688.SH,20250908,1.5661,0.83,10.3822,1.0946,18262232.5145,14781571.6484
300251.SZ,20250908,3.8122,0.79,27.0218,5.3374,5535719.1112,5248319.2931
300454.SZ,20250908,4.1027,0.82,84.8018,5.3301,4758823.9517,3139145.4799
688229.SH,20250908,7.5811,0.67,,8.2734,325896.0,325896.0
000056.SZ,20250908,10.4769,1.03,,19.1543,329925.3734,252139.7027
920145.BJ,20250908,4.7908,1.28,,6.1907,161700.6,111562.527
600309.SH,20250908,3.8295,1.66,19.8409,2.1952,21788082.517,21788082.517
300106.SZ,20250908,9.5274,0.87,,6.5259,247258.8027,247258.8027
600271.SH,20250908,2.7129,0.92,,1.1675,1599039.4426,1599039.4426
600095.SH,20250908,4.6786,0.58,183.1948,2.7221,3250896.4638,3250896.4638
301083.SZ,20250908,7.1545,1.19,91.0664,3.5897,294725.0672,141855.6325
603075.SH,20250908,4.9977,0.82,31.6157,5.07,1011037.5748,103607.6058
002033.SZ,20250908,7.1708,0.85,26.8396,2.1236,518169.7405,518159.8107
688195.SH,20250908,22.4756,1.08,156.1761,12.1652,1142160.5,1142160.5
002856.SZ,20250908,6.3016,0.78,,15.6402,146137.8326,133816.7984
002600.SZ,20250908,11.5869,0.72,49.7005,4.856,9895552.9642,9742359.6028
600754.SH,20250908,3.4196,1.07,57.5591,1.6175,2498827.4202,2123671.9142
002789.SZ,20250908,3.386,0.43,,,148290.2445,145357.006
002158.SZ,20250908,16.6733,0.83,21.9409,3.4221,1468352.4857,1465230.3112
688356.SH,20250908,6.9677,0.86,258.8623,4.845,619910.8047,619910.8047
002637.SZ,20250908,6.874,0.76,39.3964,1.4624,556013.982,523298.7633
601005.SH,20250908,2.2666,0.84,,0.7836,1292357.51,1213790.9388
920171.BJ,20250908,7.6324,0.88,,13.6098,294886.1774,198217.5677
688443.SH,20250908,5.3273,0.7,,7.0147,1284480.04,408730.04
301390.SZ,20250908,3.3178,0.78,64.7163,2.325,222360.0,113684.9595
300029.SZ,20250908,2.2371,1.01,,,121907.952,121819.032
002910.SZ,20250908,6.1604,0.8,,1.821,193779.4929,169522.3925
603357.SH,20250908,1.2719,0.57,10.5003,1.256,479294.1122,475040.5299
688233.SH,20250908,4.1296,0.67,67.2018,3.1309,572738.1902,572738.1902
600563.SH,20250908,3.7801,1.1,24.114,5.0235,2716875.0,2716875.0
688016.SH,20250908,5.7152,1.64,33.746,3.4599,1394464.3296,1394464.3296
603630.SH,20250908,12.4873,0.64,625.981,3.464,660299.8286,660299.8286
300709.SZ,20250908,16.0463,0.85,76.4119,4.854,1079058.6731,865692.4707
600981.SH,20250908,3.141,0.77,14.8789,1.3643,699639.1559,699639.1559
300888.SZ,20250908,5.2291,1.19,29.507,2.1047,2370082.3186,714698.6382
600176.SH,20250908,6.9147,0.95,19.6456,2.0244,6228880.7488,6228880.7488
600637.SH,20250908,2.4642,0.78,49.0817,0.9676,2894595.7424,2894595.7424
300857.SZ,20250908,13.6088,1.31,50.8931,10.7213,3898704.342,3887527.638
600032.SH,20250908,2.1679,1.29,45.1908,1.4644,1861218.7008,1861218.7008
300138.SZ,20250908,2.402,0.67,31.5698,2.0265,660397.8271,544494.2702
300868.SZ,20250908,2.7438,0.57,,2.6283,398261.312,249547.5612
688078.SH,20250908,3.562,0.79,982.8499,3.1165,229248.485,229248.485
920017.BJ,20250908,5.0133,1.06,40.6297,1.6578,258150.3902,256313.1869
920627.BJ,20250908,31.0539,1.29,105.615,6.5013,289867.05,143682.9075
301395.SZ,20250908,2.3153,0.8,51.1582,1.8013,277335.2002,156945.5602
002230.SZ,20250908,5.9862,1.59,168.7575,6.9084,12182619.9019,11536533.2903
300984.SZ,20250908,14.064,1.16,219.9353,8.2882,846238.9527,531844.2503
002387.SZ,20250908,2.8842,1.05,,3.0468,1367456.0981,1365694.1918
603918.SH,20250908,6.1225,0.88,,6.6592,678551.1909,678004.6758
001229.SZ,20250908,5.7046,0.84,48.3387,3.5006,333200.0,175527.8641
002540.SZ,20250908,2.6557,0.76,19.3355,1.5095,821456.3574,571979.7863
600186.SH,20250908,3.3551,0.57,41.527,6.03,1092547.3039,1088106.6586
002155.SZ,20250908,8.8415,0.84,32.4245,4.7324,3450334.1057,3450022.6475
300027.SZ,20250908,5.0065,0.77,,25.3815,762989.1277,683369.1664
688215.SH,20250908,8.686,0.61,296.5197,9.5477,432967.7938,432967.7938
600800.SH,20250908,4.2186,1.34,,3.1255,440687.9508,440562.8958
600716.SH,20250908,1.9641,0.79,,0.7398,367871.8119,367871.8119
002701.SZ,20250908,3.3876,1.45,13.2326,1.5686,1515378.1976,1513984.2105
300979.SZ,20250908,4.7666,2.1,18.1672,4.0852,6599385.0,6599327.319
600489.SH,20250908,4.8718,0.67,20.3028,3.1147,8807566.9288,8807566.9288
920014.BJ,20250908,3.7027,0.97,41.3253,2.2671,180449.8726,100976.1774
003027.SZ,20250908,5.6203,1.21,36.5071,1.5444,262100.016,210246.2408
600377.SH,20250908,1.246,0.69,14.496,1.6691,6700204.175,5056903.3913
603163.SH,20250908,25.3246,1.03,35.0327,3.8924,420000.0,147011.55
000739.SZ,20250908,2.0885,0.76,19.3846,2.7843,1878995.4803,1878289.6329
002314.SZ,20250908,13.4333,1.26,,0.9084,812334.7539,401483.1792
301353.SZ,20250908,4.6369,0.84,37.107,2.0019,254878.5224,82763.7224
600744.SH,20250908,10.7314,0.64,157.7211,11.0155,1403506.8733,1403506.8733
002276.SZ,20250908,8.972,1.01,41.7022,2.7251,1609677.9697,1598514.6705
688352.SH,20250908,3.2113,0.68,56.118,2.3139,1405442.0744,432471.4874
605077.SH,20250908,1.8269,0.9,22.2857,1.9378,587916.5169,580892.7469
002517.SZ,20250908,3.9515,1.07,29.2807,6.3157,5180874.8425,4580935.6964
301220.SZ,20250908,5.2235,1.32,39.6498,2.9709,516941.5306,300589.6299
301212.SZ,20250908,8.5419,1.62,155.4138,2.1632,292788.0,254156.25
300042.SZ,20250908,7.5801,0.82,,4.9517,501601.2,501555.0197
688450.SH,20250908,2.374,0.91,,2.0148,195822.0,145177.3038
601136.SH,20250908,4.623,0.95,57.0904,4.1513,5699000.973,1003893.723
002773.SZ,20250908,1.9026,0.72,29.6925,4.1164,3648347.8178,2719779.5948
600329.SH,20250908,4.4399,0.98,10.4448,4.1604,3654867.8136,2691406.0836
920541.BJ,20250908,8.7682,1.49,36.2161,5.6213,236491.0,155801.5233
600336.SH,20250908,2.2303,0.65,,2.2014,545044.0872,545044.0872
603150.SH,20250908,16.2038,1.35,26.02,2.0536,340136.857,340136.857
920547.BJ,20250908,17.2345,0.7,44.7397,3.4291,234773.136,107595.288
601199.SH,20250908,2.3958,0.8,14.058,1.2517,557385.334,557385.334
600936.SH,20250908,1.7411,0.56,,20.962,648358.1807,648358.1807
301629.SZ,20250908,9.5052,0.77,113.5515,5.5268,642600.0196,160648.4726
688072.SH,20250908,3.5162,0.97,75.6364,9.1311,4941694.5986,4941694.5986
300240.SZ,20250908,5.684,0.84,,2.1744,310998.1892,304148.1217
301329.SZ,20250908,3.2722,0.74,53.9805,2.2815,354526.6,124863.352
300405.SZ,20250908,4.6671,0.81,,4.1229,174604.82,134357.5424
002393.SZ,20250908,4.1597,0.71,14.9192,1.2671,634212.0025,616048.8578
920826.BJ,20250908,19.9638,0.7,48.5099,5.8729,203747.9303,87264.7874
300724.SZ,20250908,18.0266,0.98,10.2325,2.7553,3445841.6373,2845518.0474
001288.SZ,20250908,6.765,0.82,35.4466,2.7891,601630.0918,388024.4191
603214.SH,20250908,6.1452,0.98,23.7619,2.258,263087.5284,263087.5284
688677.SH,20250908,4.1801,1.36,39.697,4.3913,552752.847,552752.847
300780.SZ,20250908,7.6004,0.75,,2.622,271192.83,198832.2372
300365.SZ,20250908,3.2534,0.75,,2.0573,388106.4884,331085.8272
300948.SZ,20250908,4.9735,0.76,,2.097,161035.1072,150427.0047
920454.BJ,20250908,30.0309,2.03,87.0996,7.8266,246985.0,148470.9438
605299.SH,20250908,31.9489,2.62,58.2171,3.469,419866.4126,419866.4126
300663.SZ,20250908,4.4172,0.93,,11.7419,893744.5869,836104.0509
688597.SH,20250908,1.4929,0.62,27.8901,3.3524,269519.6869,269519.6869
301489.SZ,20250908,10.2818,1.09,246.2328,14.0942,1478845.5664,871710.7401
600035.SH,20250908,1.3054,0.71,9.0724,0.7555,660147.5194,660147.5194
300293.SZ,20250908,5.7125,0.59,,8.4376,809543.9496,670563.5135
002970.SZ,20250908,4.96,0.86,23.8224,4.7284,880067.2332,600024.633
600183.SH,20250908,5.0194,1.1,50.6483,7.4483,11308218.9392,11146404.6873
688216.SH,20250908,5.5045,0.71,,4.4012,261855.5223,260400.2223
600470.SH,20250908,5.2824,1.61,,1.8233,307222.4,307222.4
301368.SZ,20250908,10.5856,0.93,872.9432,8.6945,845624.1,451479.059
600847.SH,20250908,5.8668,1.27,,3.3095,175054.2108,175054.2108
300414.SZ,20250908,4.8736,0.6,249.3179,4.1121,406546.2741,390970.1393
000415.SZ,20250908,2.4672,0.95,,0.7745,2207874.0977,1925285.1967
000429.SZ,20250908,1.7753,0.95,13.6439,2.2891,2406517.851,1500132.7218
601952.SH,20250908,1.7692,0.86,20.5112,1.9589,1329770.0,1329770.0
300192.SZ,20250908,11.6605,0.61,47.4274,6.8661,642816.9215,634017.4359
300693.SZ,20250908,9.4456,0.86,30.0424,6.5929,1218339.7306,1047182.5324
301292.SZ,20250908,20.8109,1.34,,1.6794,471881.4578,180175.3943
688110.SH,20250908,12.8937,0.81,,12.3016,3857744.639,3857744.639
300737.SZ,20250908,2.0589,0.76,,1.2272,562753.958,449666.5499
600708.SH,20250908,1.546,0.78,,0.8243,777794.2233,776621.9421
003012.SZ,20250908,3.539,0.75,24.4417,1.098,822613.6033,813746.792
002941.SZ,20250908,10.0421,0.74,22.0455,2.6158,1108157.0167,1108157.0167
000063.SZ,20250908,5.0648,0.61,25.8005,2.6718,19995175.8277,16834365.1219
600918.SH,20250908,0.8312,0.69,38.3451,1.2713,4782869.3099,2712760.4974
600520.SH,20250908,2.8347,0.56,295.7382,12.1555,466259.49,466259.49
600483.SH,20250908,1.5866,0.91,9.1205,1.0481,2682832.977,2682832.977
688480.SH,20250908,4.6714,1.34,40.4058,4.3224,462331.9682,309653.9682
920701.BJ,20250908,10.2373,0.83,49.6813,3.8558,312404.4,228171.8855
301533.SZ,20250908,6.5983,0.63,62.0181,3.4019,379365.5553,109737.2253
600528.SH,20250908,2.2548,0.84,12.3054,0.7647,1874989.5403,1874989.5403
600903.SH,20250908,2.6766,0.91,,2.6137,796955.9376,796955.9376
301298.SZ,20250908,3.9825,1.07,36.1382,2.7739,255872.4,188600.4296
605056.SH,20250908,2.7164,0.99,23.6531,3.5333,572462.2998,567309.1698
001337.SZ,20250908,14.3349,0.8,35.4473,7.125,1120980.0,769889.064
300284.SZ,20250908,2.4349,0.94,69.9316,1.3422,1132756.5133,1074025.066
603677.SH,20250908,4.946,0.73,55.7048,3.2112,369601.0599,369601.0599
002567.SZ,20250908,4.3182,1.66,24.1442,1.2112,702195.1826,701411.4751
601618.SH,20250908,2.0029,0.76,12.6259,0.6946,7191095.852,6194858.852
002203.SZ,20250908,3.665,1.36,33.296,1.747,2651148.559,2566572.1372
300398.SZ,20250908,9.1136,0.85,39.4161,2.7926,1352734.2297,1345346.675
301020.SZ,20250908,3.4052,0.82,39.8945,3.5975,346675.2,346675.2
002331.SZ,20250908,3.9122,0.86,517.9545,2.0972,353108.3517,328551.5949
688318.SH,20250908,6.1999,0.54,125.6845,10.7615,3903516.8728,3903516.8728
603869.SH,20250908,1.0581,0.79,293.3838,1.2789,468422.5254,468422.5254
000807.SZ,20250908,2.1457,0.91,14.071,2.1376,6557907.4529,6557838.7074
603135.SH,20250908,2.935,0.77,154.1376,2.1914,650942.3747,261247.4993
600438.SH,20250908,6.6009,0.96,,2.5819,10840782.5095,10840782.5095
603012.SH,20250908,2.4125,1.08,20.1851,1.0548,398244.0,398244.0
002488.SZ,20250908,1.7737,0.65,394.1677,3.6804,1286107.272,1188748.5267
002345.SZ,20250908,3.7173,0.56,46.7111,3.7879,1379860.234,1346901.7039
300087.SZ,20250908,3.5525,0.8,91.1412,4.6196,868703.2157,821331.7458
688620.SH,20250908,3.7877,0.61,,3.619,499408.0,295973.7945
003004.SZ,20250908,2.9245,0.88,,2.5412,161594.8241,129887.8439
600161.SH,20250908,1.5182,1.06,27.3586,3.441,3982426.0922,3982426.0922
002185.SZ,20250908,2.8455,0.56,57.0836,2.0812,3539160.2105,3538347.1144
002142.SZ,20250908,1.1227,0.95,6.7041,0.8849,18939098.3915,18928476.9657
002098.SZ,20250908,3.0882,0.67,16.6507,2.4017,339026.0,339015.3463
002337.SZ,20250908,4.0176,1.16,72.7219,2.6464,344928.8295,344565.9678
002295.SZ,20250908,10.6087,1.72,136.4049,1.9708,266404.808,266062.522
600080.SH,20250908,1.4509,0.78,38.9262,1.7847,277713.092,277713.092
601908.SH,20250908,18.9479,1.23,,1.2244,1079327.4789,1079327.4789
300074.SZ,20250908,4.1112,0.77,,2.728,269850.042,268318.3635
600179.SH,20250908,1.9092,0.97,15.0799,1.2937,1459876.8078,1291761.5908
920123.BJ,20250908,16.2029,0.86,48.0677,5.8261,228768.54,130511.0697
300937.SZ,20250908,3.1881,0.84,,3.2561,271023.7101,178247.1274
603960.SH,20250908,5.151,0.74,107.3915,4.8034,534097.1223,534097.1223
603689.SH,20250908,2.8202,1.04,13.2831,1.3294,435291.4488,430946.4559
603002.SH,20250908,5.413,0.67,211.0252,2.5676,882313.08,882313.08
600584.SH,20250908,4.309,0.55,46.0863,2.4153,6733567.0269,6733567.0269
688606.SH,20250908,1.6203,0.66,17.7754,1.4128,552111.8742,552111.8742
688621.SH,20250908,5.1433,0.86,56.1021,7.9716,890176.0,890176.0
600535.SH,20250908,2.6878,0.93,23.0253,1.9867,2459041.7082,2459041.7082
920305.BJ,20250908,6.8229,0.6,,3.3224,202800.2235,124246.5405
301275.SZ,20250908,4.6002,0.71,42.2262,5.9705,2329536.0,175160.5583
002779.SZ,20250908,10.3081,1.23,306.4949,27.6906,2174172.0,1950735.0613
002962.SZ,20250908,2.3331,0.65,85.0865,2.5076,441873.0083,316913.7676
603065.SH,20250908,2.7578,0.98,131.9777,1.8074,366596.6255,172089.2731
300770.SZ,20250908,5.6659,0.95,14.3121,2.8111,1038716.1364,1038716.1364
600925.SH,20250908,0.5933,0.86,64.1256,2.239,3423777.7778,798206.1472
688381.SH,20250908,3.0445,0.61,,2.4886,650430.0,503383.9392
002564.SZ,20250908,4.5675,0.51,,56.3758,736081.1368,736081.1368
688159.SH,20250908,7.686,0.53,79.4297,7.0308,653056.0958,651790.8758
600889.SH,20250908,4.7121,0.89,,16.9049,567103.6235,567103.6235
000593.SZ,20250908,3.6919,1.04,187.257,2.7357,239206.883,239108.2737
688183.SH,20250908,13.1144,1.1,87.6431,14.0759,6716955.9881,6716955.9881
300533.SZ,20250908,13.0072,1.13,15.8262,5.9527,955432.5278,672291.7315
603256.SH,20250908,15.0189,0.79,283.6468,20.1695,3101919.165,3101919.165
002005.SZ,20250908,1.8907,1.23,,15.1769,408314.9919,408214.4058
002151.SZ,20250908,5.5167,0.86,,3.2205,1656421.1956,1351040.348
300393.SZ,20250908,7.366,1.32,,2.2415,714795.5468,627073.7128
300675.SZ,20250908,3.1548,0.72,,4.0189,221173.3836,221173.3836
002859.SZ,20250908,5.8203,1.2,76.8683,4.76,1378999.1008,1297953.4592
000557.SZ,20250908,1.4922,0.79,19.6165,1.2422,787522.3569,787274.7469
688500.SH,20250908,6.8348,1.12,,7.3104,533144.6739,519809.8019
002255.SZ,20250908,4.0343,1.02,15.974,1.6234,704587.1346,541000.4621
002059.SZ,20250908,5.795,0.8,,4.0823,540640.1901,524946.595
301006.SZ,20250908,4.3372,0.9,28.7311,1.8905,237472.4,146776.8005
002793.SZ,20250908,3.348,1.04,,4.3802,618837.8485,617897.2107
688025.SH,20250908,2.7495,0.57,77.412,6.3945,1340196.8643,1340196.8643
920252.BJ,20250908,71.0466,2.38,358.8888,12.5374,329508.6347,219022.2772
002830.SZ,20250908,10.5498,1.25,59.3054,3.6442,235078.42,117860.9575
601515.SH,20250908,4.4291,1.03,,1.7612,901601.4462,901601.4462
002696.SZ,20250908,5.458,1.05,106.4907,1.6779,225828.1948,218085.4901
002900.SZ,20250908,3.8388,0.64,,2.2596,453340.3692,248023.7045
002741.SZ,20250908,36.2746,2.79,,5.6631,1069551.313,980624.3545
603656.SH,20250908,11.5665,2.51,153.1787,3.0062,390406.1372,390406.1372
600844.SH,20250908,2.2794,0.79,,20.3339,318172.0871,257514.6884
600033.SH,20250908,1.6222,0.49,12.0429,0.7802,957795.6,957795.6
688398.SH,20250908,3.707,0.64,100.3018,3.4641,352073.7657,352073.7657
300498.SZ,20250908,2.2474,2.03,10.8485,2.9874,12343034.1788,11060821.2457
601168.SH,20250908,2.9822,0.87,14.177,2.7161,4508636.0,4508636.0
301388.SZ,20250908,10.6448,0.96,183.1755,3.4094,329778.8244,88060.8568
688133.SH,20250908,4.31,0.78,237.1034,1.4932,416354.4258,416354.4258
002648.SZ,20250908,4.0334,1.55,10.2164,2.2194,6905723.6645,6901289.0943
920576.BJ,20250908,7.9259,1.64,98.6883,8.1576,359752.9,353735.5135
603151.SH,20250908,5.6746,0.81,48.1091,3.3558,438507.1692,213090.7212
002785.SZ,20250908,3.8572,1.08,,7.4082,661049.6503,564424.9821
300209.SZ,20250908,2.9041,0.51,54.0504,5.0539,483819.4216,255299.6593
600037.SH,20250908,3.6518,0.72,,1.0002,1266517.8744,1266517.8744
920262.BJ,20250908,21.0647,0.92,55.6082,5.9648,199394.4237,89969.8992
002247.SZ,20250908,5.1728,1.06,121.5505,3.7222,240796.2239,182122.0102
688683.SH,20250908,4.1697,0.89,142.4131,5.5862,565778.7291,565778.7291
600283.SH,20250908,1.7036,0.66,23.2199,1.8097,547925.9253,531651.3437
600063.SH,20250908,3.9585,0.94,22.066,1.2912,1094557.3115,1018798.2921
002961.SZ,20250908,3.3298,0.57,20.091,3.2624,951486.4592,951481.6487
002670.SZ,20250908,8.7126,0.52,109.2998,3.2092,3630218.809,3045405.7894
920146.BJ,20250908,24.565,1.45,,6.7919,151189.2962,121590.6294
688076.SH,20250908,4.4492,1.21,27.2611,4.4669,1328366.1231,1328366.1231
300519.SZ,20250908,5.1339,0.87,46.9942,3.276,266880.0,190318.8
300468.SZ,20250908,8.6518,0.55,291.0072,13.3462,2168763.5869,2165268.3437
300123.SZ,20250908,3.9453,0.66,,4.2535,649886.5022,636266.3682
920924.BJ,20250908,4.7124,0.94,110.8133,9.7709,307116.6325,176477.9993
300188.SZ,20250908,4.8102,0.98,,4.3749,1417278.0842,1410727.8934
603118.SH,20250908,7.7829,0.55,,1.9702,988031.8895,988031.8895
300781.SZ,20250908,5.4806,0.5,,10.283,675410.2688,498124.0628
002999.SZ,20250908,4.0276,0.99,81.4386,2.0294,240533.664,237850.6935
603021.SH,20250908,3.9583,0.87,,,156134.6582,156134.6582
000936.SZ,20250908,8.1454,0.59,34.4458,1.3174,702608.2194,702508.6582
605287.SH,20250908,20.4027,3.44,,1.6216,252000.0,252000.0
002593.SZ,20250908,6.7714,0.54,74.765,1.8209,435691.0517,302896.222
