ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002050.SZ,20260327,3.2771,0.77,44.8984,5.7456,18241740.4082,15970996.3056
300788.SZ,20260327,4.9907,0.55,44.3024,2.6159,576349.242,576349.242
603788.SH,20260327,1.1695,0.63,17.188,1.6129,333259.2116,333259.2116
605259.SH,20260327,2.6347,0.75,14.933,2.0609,369797.12,369797.12
002117.SZ,20260327,1.3608,0.65,26.6925,3.7974,535766.537,535596.4376
920925.BJ,20260327,2.3323,0.62,107.9587,4.3986,163641.5887,91900.3781
002634.SZ,20260327,4.5557,0.97,,,339461.5071,329974.2436
000859.SZ,20260327,9.1852,1.42,,3.3922,924647.5117,924594.8797
688360.SH,20260327,2.8928,0.71,54.7537,3.526,511930.3396,489687.1939
688737.SH,20260327,2.3403,0.65,,1.7728,313737.2716,313737.2716
300286.SZ,20260327,3.1032,0.52,35.1913,3.2049,716491.7593,593613.3293
603883.SH,20260327,1.8776,0.88,24.5353,1.5332,1024501.8186,1024501.8186
300517.SZ,20260327,2.6652,0.54,,2.2379,225865.9841,139777.018
600638.SH,20260327,1.6623,0.76,24.9586,0.881,406058.262,406058.262
300417.SZ,20260327,5.1805,0.55,,3.6518,167665.7472,109102.5485
002756.SZ,20260327,6.6777,0.85,72.4674,3.5413,4378043.6063,3156881.5356
920245.BJ,20260327,1.3315,0.65,90.8341,3.3544,116641.596,89214.5188
688022.SH,20260327,2.1421,0.64,71.2639,3.6963,252209.5166,252209.5166
002404.SZ,20260327,2.5818,0.87,23.5827,1.9206,379714.9448,309023.6511
600057.SH,20260327,1.6843,0.8,10.4563,1.4035,2261109.1138,1665638.0905
000921.SZ,20260327,1.8279,0.72,9.1442,1.8189,3078546.3831,2040986.2352
002496.SZ,20260327,2.879,0.88,,2.1967,290964.8077,214703.2883
601018.SH,20260327,1.5479,0.88,15.5102,0.9926,8015208.0204,8015208.0204
600749.SH,20260327,2.9402,0.66,125.9851,3.4195,367911.1031,367911.1031
002657.SZ,20260327,2.079,0.65,,4.3908,763416.7288,754576.0198
001259.SZ,20260327,5.013,1.04,479.7465,3.2898,234969.3194,151809.5853
000981.SZ,20260327,6.777,0.91,,25.7752,4338902.3654,4128796.5444
301032.SZ,20260327,4.6838,0.67,31.4361,2.3869,287913.2796,190888.0934
000408.SZ,20260327,2.7311,0.81,32.8119,7.7817,12640317.2473,12640184.4223
600117.SH,20260327,1.0737,0.54,,2.1202,852840.0925,852840.0925
000601.SZ,20260327,34.4504,0.98,158.3857,2.0564,830187.7927,818630.9875
600919.SH,20260327,0.6007,0.7,5.802,0.7966,19837781.7445,19837781.7445
300980.SZ,20260327,5.4943,0.65,115.7513,3.7243,524647.7524,373697.5024
605266.SH,20260327,2.0189,0.76,22.8126,1.1111,291777.0481,291777.0481
603326.SH,20260327,3.3024,0.57,15.9592,2.4862,285024.9985,285024.9985
001914.SZ,20260327,1.3226,0.55,15.9528,0.9737,1044236.3793,1044232.6135
920247.BJ,20260327,1.7785,0.52,71.5823,6.409,307053.5795,222743.7629
603171.SH,20260327,2.2813,0.67,192.2427,8.1547,2058543.77,2056238.74
000735.SZ,20260327,2.0259,0.74,,1.8633,786483.7738,786063.0041
603303.SH,20260327,2.0796,1.22,24.995,2.0777,660568.2364,660568.2364
002099.SZ,20260327,2.9643,1.12,,2.2667,1160618.8364,1158455.3678
920726.BJ,20260327,4.8106,0.95,87.0455,3.9039,172025.64,94611.9109
300997.SZ,20260327,3.198,0.91,197.4714,8.3438,872322.1092,791800.1459
600548.SH,20260327,4.7127,0.9,20.3585,1.016,2339903.3491,1580700.7563
920080.BJ,20260327,0.8206,0.39,28.3484,3.5245,195963.0,53501.2068
600381.SH,20260327,2.2157,0.96,,1.6305,167899.3719,167899.3719
600602.SH,20260327,8.7634,0.72,152.9382,6.0172,2900835.3981,2278596.6418
002707.SZ,20260327,1.7716,0.55,130.2012,6.9448,643678.3466,540510.7324
000603.SZ,20260327,4.4658,0.55,51.7068,8.0692,2655002.0434,2565524.5494
301002.SZ,20260327,3.6936,0.61,,4.5314,478890.2702,301612.3896
000042.SZ,20260327,2.4927,0.85,,1.8877,622281.9461,621626.8051
601069.SH,20260327,4.5872,0.68,60.4336,6.0665,2762149.3409,2689955.3592
002205.SZ,20260327,1.3182,0.53,,6.714,241596.1964,241596.1964
301066.SZ,20260327,3.3255,0.61,120.4672,2.6554,329597.1247,327062.688
301238.SZ,20260327,7.1765,1.35,280.9388,2.0748,1487199.9324,1487199.9324
600980.SH,20260327,3.4774,0.9,32.9723,2.7599,410701.8514,410701.8514
600252.SH,20260327,2.1373,0.96,,1.3826,799224.9306,799224.9306
002136.SZ,20260327,7.137,0.96,,2.5271,273290.42,272573.271
300199.SZ,20260327,6.6976,1.84,,25.5795,1660493.7117,1401911.9486
603080.SH,20260327,2.4532,0.55,17.0653,2.0573,313422.5,313422.5
002827.SZ,20260327,1.8278,0.69,45.2336,8.3546,889871.752,886512.0
688433.SH,20260327,2.1684,0.68,472.1612,15.5426,3209808.2,1566308.48
603868.SH,20260327,2.8862,0.7,31.84,4.383,1433995.2,1433995.2
603506.SH,20260327,3.0387,0.62,19.9026,1.8512,230966.6682,230966.6682
688358.SH,20260327,2.1451,0.66,28.0145,2.3911,326734.0363,326296.9363
605277.SH,20260327,3.7151,0.43,34.737,4.5259,730916.5873,717712.0704
605167.SH,20260327,2.2197,0.48,33.8803,3.7408,739169.22,739169.22
603650.SH,20260327,3.5783,1.05,54.3772,7.8455,3111835.0815,3103705.0828
920469.BJ,20260327,1.1199,0.51,,3.7141,124314.372,91241.2789
300804.SZ,20260327,5.4772,0.58,72.0005,2.4255,330040.0,122650.0
600361.SH,20260327,2.4409,0.67,16.5928,1.3939,1541589.7831,1541589.7831
603100.SH,20260327,1.7824,0.38,15.6095,2.1862,984266.1516,981132.1204
300865.SZ,20260327,2.3302,0.56,,2.8729,249916.16,146928.7561
300096.SZ,20260327,1.2556,0.62,54.0127,9.6522,338410.0,338410.0
600038.SH,20260327,1.0121,0.46,47.8744,1.5853,2735163.7586,2231567.8973
600128.SH,20260327,2.1496,0.62,58.333,1.2515,272337.9934,267002.435
603698.SH,20260327,10.6836,1.69,81.7968,4.6472,1604218.07,1604218.07
920166.BJ,20260327,12.2844,3.01,24.953,3.504,214136.4716,67586.8267
002730.SZ,20260327,27.6864,1.22,92.7529,5.4281,884199.067,845004.967
002284.SZ,20260327,1.9822,0.63,27.675,3.3239,1063565.4008,1052217.1949
002537.SZ,20260327,4.4775,0.75,45.6203,2.2182,938039.3793,934190.5963
600593.SH,20260327,6.9934,0.7,,20.6076,498039.01,491758.4
000809.SZ,20260327,13.5401,0.88,,1.2817,342288.3866,342288.3866
601882.SH,20260327,3.5701,0.75,22.7179,3.306,974574.0,974574.0
000564.SZ,20260327,1.957,0.79,,2.2374,3521322.354,2869428.3314
000617.SZ,20260327,14.8805,0.8,31.2314,1.2912,13451172.1401,13451172.1401
002578.SZ,20260327,3.7406,0.58,,2.3924,363249.8808,333269.9111
300396.SZ,20260327,1.791,0.74,,1.6729,317150.2872,316673.4665
002286.SZ,20260327,2.5289,0.79,26.0949,1.7056,376000.5714,365117.5044
002574.SZ,20260327,2.9758,0.67,,1.0176,303072.0,303072.0
300131.SZ,20260327,15.0453,1.27,344.4642,7.8087,1380183.6938,1267397.2995
600829.SH,20260327,3.7096,0.86,48.7684,1.9413,581048.3742,581048.3742
001225.SZ,20260327,6.8781,0.83,92.2279,2.2696,314513.97,100460.1411
301379.SZ,20260327,1.9853,0.47,31.3641,3.4895,493230.9327,316805.9819
300343.SZ,20260327,1.5085,0.9,123.3686,3.5294,679864.3597,678115.5314
300683.SZ,20260327,23.029,1.77,,2.2743,508001.1315,473732.8717
301182.SZ,20260327,9.1666,1.11,,7.0915,541009.3182,541009.3182
600530.SH,20260327,3.1496,1.4,163.3762,13.0963,416906.96,416906.96
603577.SH,20260327,6.0211,0.62,28.8059,1.9609,380514.0702,380514.0702
920016.BJ,20260327,1.9967,0.92,61.1677,3.301,126943.2009,56457.1725
300022.SZ,20260327,3.7526,0.58,,8.4951,451735.7073,451725.699
603073.SH,20260327,6.1141,1.0,23.6207,1.6574,229100.0,100513.3748
301013.SZ,20260327,2.7961,0.61,,6.5395,501846.3412,406301.7968
920964.BJ,20260327,0.896,0.71,406.6591,1.7425,155157.552,87732.1588
300354.SZ,20260327,2.4649,0.8,38.3789,5.787,476236.452,279945.4891
600525.SH,20260327,1.4164,0.78,,1.9173,721372.7431,721372.7431
600455.SH,20260327,2.5108,0.54,42.8861,5.02,165950.906,165950.906
600380.SH,20260327,1.5735,1.04,14.7029,1.3512,2008739.8178,2008739.8178
603191.SH,20260327,5.3555,0.68,78.8961,2.9386,728891.8876,728891.8876
300633.SZ,20260327,1.3185,0.92,159.3834,3.4196,1066636.0783,660598.345
002500.SZ,20260327,0.9946,0.7,22.071,1.098,2010272.0663,2010272.0663
002312.SZ,20260327,7.0202,1.23,41.0554,2.3266,2236935.4541,2232325.7496
920415.BJ,20260327,1.2583,0.61,67.6619,3.0811,171845.5486,132366.9325
688592.SH,20260327,1.6599,0.5,228.1351,3.5359,333106.942,159480.1402
301320.SZ,20260327,2.386,0.49,146.7788,2.879,305230.77,114386.7865
601330.SH,20260327,30.9148,0.88,19.5818,1.6972,1386236.3437,958432.7352
603365.SH,20260327,1.0606,0.94,13.8134,1.8201,537592.4224,532075.1104
603281.SH,20260327,0.6337,0.45,26.1054,2.5957,1219680.0022,1219680.0022
300005.SZ,20260327,9.4762,1.58,338.4336,6.1201,1283135.5741,1272799.5847
002938.SZ,20260327,2.9509,0.82,31.1195,3.4076,11631979.9983,11588489.74
002659.SZ,20260327,1.7971,0.52,,1.4372,311105.7997,311104.3374
002883.SZ,20260327,2.9865,0.5,,2.3289,151003.9795,148265.3224
300713.SZ,20260327,7.4238,0.51,,5.1009,260302.1284,146138.3959
603610.SH,20260327,3.092,0.55,36.7161,1.7677,557726.7612,557726.7612
301512.SZ,20260327,3.5383,0.64,65.0215,2.3955,241600.302,112404.702
920748.BJ,20260327,4.3806,0.56,,12.2749,271199.16,126043.7642
688139.SH,20260327,1.2795,0.72,38.6889,2.2901,970050.8059,970050.8059
002521.SZ,20260327,1.3194,0.56,41.129,1.1432,445248.5348,332634.2288
603358.SH,20260327,29.5822,3.42,34.0393,3.7831,1423321.5203,1379193.8638
300731.SZ,20260327,11.7291,1.17,260.5677,14.025,876545.3473,831880.3463
000910.SZ,20260327,1.1179,0.68,50.4439,0.5867,394126.2,393972.84
002933.SZ,20260327,1.7318,0.45,123.7662,2.5131,384555.95,373869.807
600867.SH,20260327,4.7018,1.87,14.2192,2.4453,1743103.1178,1743103.1178
600389.SH,20260327,2.8687,0.77,25.5822,3.1345,1223046.0,1223046.0
002172.SZ,20260327,6.687,1.38,74.3898,17.8897,312418.8029,312230.9678
300985.SZ,20260327,4.2573,0.46,,3.7832,381791.0466,379740.841
600495.SH,20260327,1.323,0.58,137.2196,1.6451,537644.9443,537644.9443
301263.SZ,20260327,2.4578,1.56,473.5523,6.3597,1102889.52,786895.0546
301103.SZ,20260327,1.2483,0.69,290.1159,1.6136,308151.6185,308151.6185
300201.SZ,20260327,4.2125,0.5,43.6532,6.9046,1165445.3661,1159297.8878
002090.SZ,20260327,2.3825,0.7,53.5762,2.8863,440234.201,435223.2457
920422.BJ,20260327,2.9751,0.87,51.1911,2.2273,95649.8095,71586.7495
920640.BJ,20260327,3.9138,0.74,81.5152,6.8424,633582.0,609532.5431
688615.SH,20260327,2.0726,0.7,53.3929,8.2989,2424800.0,1674328.6261
603418.SH,20260327,1.5337,0.54,19.2502,2.1996,970555.068,207939.9045
301678.SZ,20260327,2.5174,0.66,85.6868,7.6311,1457215.9058,291443.1848
002536.SZ,20260327,6.3621,0.72,53.0128,4.8097,1680099.1506,1591284.3422
688273.SH,20260327,2.6493,0.37,38.7804,2.9378,395800.0,395800.0
301001.SZ,20260327,5.7444,0.83,249.6059,2.9031,226720.0,142550.2
601226.SH,20260327,8.2197,0.7,85.4989,2.506,1091328.0543,1091328.0543
688265.SH,20260327,2.7814,1.08,98.346,1.8651,318948.7317,318948.7317
002104.SZ,20260327,2.5671,0.65,273.0195,5.2155,1117050.8459,945725.3293
300112.SZ,20260327,3.1358,0.66,,2.4366,227827.3268,186550.1554
002415.SZ,20260327,0.5545,0.54,19.6045,3.3377,27815385.1543,27455925.9821
300016.SZ,20260327,10.5058,1.66,165.4902,2.5024,553304.3192,552558.7383
002516.SZ,20260327,1.6286,0.72,44.5064,2.162,816315.4685,810823.7435
002335.SZ,20260327,5.2917,0.61,71.1858,4.7463,3001255.9607,2647558.806
301539.SZ,20260327,2.2627,0.59,45.7473,3.428,279572.0,141791.7383
603811.SH,20260327,4.5626,1.57,17.3954,2.9784,393747.097,393747.097
301268.SZ,20260327,2.4634,0.45,,5.1282,862054.4826,742134.2988
002586.SZ,20260327,0.9006,0.59,,1.8238,543506.2642,516571.0514
301165.SZ,20260327,8.2443,0.92,77.4514,13.1571,6527499.9963,6527499.9963
000850.SZ,20260327,1.6719,0.63,15.359,1.034,470888.8395,470755.0426
300241.SZ,20260327,8.5488,0.68,122.9373,2.0992,469176.7775,392874.5109
688378.SH,20260327,2.6465,1.01,116.5563,4.8408,937209.2129,863843.647
603193.SH,20260327,1.3724,0.86,28.0396,3.9407,856119.4524,218659.6404
920000.BJ,20260327,2.4957,0.79,21.2819,2.1805,144579.36,90825.6197
301383.SZ,20260327,2.4814,0.78,129.4067,2.2258,447288.4416,193341.8165
300221.SZ,20260327,4.9747,1.15,49.4214,3.3374,479439.7412,461970.7561
002426.SZ,20260327,3.6697,0.46,,5.2038,1255568.963,1255559.3598
603919.SH,20260327,2.5745,0.87,25.0347,2.6637,887197.7348,887197.7348
300778.SZ,20260327,2.5055,0.41,,2.047,252945.2754,252895.4016
600027.SH,20260327,8.0852,1.39,9.7557,1.2296,5922004.8338,4699995.4368
300353.SZ,20260327,1.692,0.7,292.935,5.9879,1189817.7247,1039596.2076
603755.SH,20260327,2.9294,0.64,32.9179,3.85,277203.0573,277203.0573
300681.SZ,20260327,1.9429,0.7,38.7007,2.1559,653122.0956,492516.0221
002560.SZ,20260327,3.8719,0.71,59.6121,1.9016,509440.6743,438894.9859
300299.SZ,20260327,2.2373,0.64,,9.7474,419012.1516,418358.4126
002879.SZ,20260327,3.3123,0.68,29.176,2.2532,390270.5404,278633.2591
920267.BJ,20260327,1.8569,0.77,,3.8308,93967.9291,55792.8502
603352.SH,20260327,3.8124,0.41,36.6919,2.9776,855213.3346,167605.6096
920057.BJ,20260327,1.3115,0.88,118.1194,1.5477,110933.1378,70423.2555
300399.SZ,20260327,3.2097,0.66,270.9551,8.0847,414960.0,414919.5225
920076.BJ,20260327,2.326,0.51,22.0312,1.8728,177890.5624,42032.534
688201.SH,20260327,2.4611,0.52,55.1586,3.1745,437355.1123,417189.9084
300767.SZ,20260327,2.6877,0.49,,3.323,537109.7584,466350.0422
603387.SH,20260327,15.2067,0.78,24.0505,1.8658,502081.9818,502081.9818
300758.SZ,20260327,4.1767,0.89,70.0198,3.1937,546788.4158,492846.3975
000528.SZ,20260327,1.3937,0.51,13.0071,1.043,1904246.3694,1901742.891
300133.SZ,20260327,2.3268,0.64,54.1118,1.8881,1363331.6483,1164029.2665
300956.SZ,20260327,2.3376,0.6,244.5527,2.3325,320771.7857,313363.6176
600348.SH,20260327,2.2719,0.71,21.6694,1.2009,3315292.5,3315292.5
002471.SZ,20260327,27.485,2.87,,6.9823,1218196.4,1194890.6491
300193.SZ,20260327,1.3889,0.46,17.1666,1.7547,404336.0844,356287.6655
300783.SZ,20260327,1.6879,0.58,32.9897,2.5217,749516.0334,522976.1694
300700.SZ,20260327,1.4767,0.45,,5.9763,520107.7581,354499.5572
600873.SH,20260327,1.7715,0.61,8.6057,2.0132,3244507.5891,3244507.5891
002932.SZ,20260327,9.3855,1.21,533.4033,0.6807,378544.118,254122.6519
002597.SZ,20260327,2.0186,0.66,24.2595,1.7265,1306567.3995,1303116.4626
920751.BJ,20260327,1.5947,1.0,39.7714,4.6012,184841.4,176783.8763
601869.SH,20260327,19.1005,1.05,396.5308,16.3948,22706125.492,11144234.5998
920091.BJ,20260327,6.5904,0.7,95.6365,7.7778,370635.156,87436.206
600777.SH,20260327,4.1294,0.83,21.3403,1.5553,3658666.7539,3424989.9864
600759.SH,20260327,14.6058,0.99,61.6728,2.9121,2559938.7258,2556654.1263
603059.SH,20260327,12.3265,2.53,,3.2914,346347.1176,346347.1176
600096.SH,20260327,5.6539,0.84,12.297,2.5793,6340361.7624,6340361.7624
601811.SH,20260327,3.4937,1.16,10.5019,1.0794,1647177.735,1057191.7065
600355.SH,20260327,16.779,1.73,,3.5024,36906.69,36906.69
300534.SZ,20260327,3.3616,0.91,100.8383,4.1014,283020.885,281814.0383
000404.SZ,20260327,2.0431,0.72,10.8045,1.1539,490677.1652,488367.2983
002052.SZ,20260327,2.3926,0.6,26.6384,25.274,841227.5779,770734.8393
002034.SZ,20260327,2.7158,0.71,13.0659,1.1429,783779.2018,779889.4607
300814.SZ,20260327,7.9935,0.76,460.4919,9.7427,1601504.4843,1601504.4843
001280.SZ,20260327,5.7728,0.8,95.8925,9.9721,16361386.3622,1250628.3059
000065.SZ,20260327,7.638,0.72,20.5627,1.4342,1596982.9686,1340573.146
920249.BJ,20260327,3.5246,0.48,70.6816,4.5566,347423.12,102727.7306
300824.SZ,20260327,5.3101,1.62,29.1161,4.3993,330584.1239,320609.746
000766.SZ,20260327,3.2499,1.55,332.9433,8.3159,1913659.5199,1912695.2084
000591.SZ,20260327,5.883,0.57,22.5497,0.9916,2389985.4782,2389436.8776
002993.SZ,20260327,3.4375,0.6,25.1116,2.745,1313122.28,1134292.0603
603259.SH,20260327,2.1618,1.04,15.1131,3.6309,28942444.4035,23990818.3862
000541.SZ,20260327,0.8813,0.52,25.8956,1.2978,870786.2564,697712.3278
600222.SH,20260327,3.8105,0.92,86.8989,2.5742,408033.1472,408033.1472
688152.SH,20260327,1.1983,0.48,,2.8609,348080.7652,348080.7652
601318.SH,20260327,0.8604,1.01,7.6513,1.0308,103123021.1615,60709070.6477
300531.SZ,20260327,18.7325,1.23,75.5832,4.5839,644405.4828,619678.7872
300696.SZ,20260327,1.7593,0.58,201.484,4.3063,814965.2927,739164.862
600479.SH,20260327,2.9285,0.82,17.7159,1.6828,509929.5766,433573.3732
688218.SH,20260327,3.9649,0.6,,3.2834,281753.8426,281753.8426
920122.BJ,20260327,1.607,0.48,110.3661,7.0062,237707.9123,96315.7306
603309.SH,20260327,3.395,0.88,18.7206,2.4368,457362.512,457362.512
002381.SZ,20260327,3.0037,0.77,39.8023,1.2681,269171.8675,209539.3659
600983.SH,20260327,2.0423,0.7,16.9919,2.8528,790965.048,790965.048
688759.SH,20260327,10.1698,1.86,,10.5888,1768194.0254,182549.1233
600064.SH,20260327,1.0059,0.56,6.1691,0.7285,1434451.5649,1434451.5649
002355.SZ,20260327,3.7553,0.5,,3.7384,457241.004,422825.9886
920950.BJ,20260327,0.8624,0.59,27.3406,3.5729,114012.6,55544.7555
002609.SZ,20260327,1.6752,0.56,91.0902,2.2719,546279.576,390030.7622
000950.SZ,20260327,2.281,0.99,25.7767,0.8397,966055.2451,966055.2451
688333.SH,20260327,3.261,1.12,118.2588,4.9766,2482341.3525,2482341.3525
688062.SH,20260327,7.3272,1.97,,41.5255,1451347.2,741545.44
688003.SH,20260327,3.7576,0.76,147.793,5.7992,1161647.949,1161647.949
605199.SH,20260327,2.5631,0.92,,3.7324,257269.9275,257269.9275
302132.SZ,20260327,1.4913,0.53,83.6879,9.1442,18229007.3671,3998166.1222
000980.SZ,20260327,2.1066,0.59,,981.8359,1235424.1961,1232690.2249
920198.BJ,20260327,1.4886,0.59,,3.2134,138450.2022,60459.8306
300994.SZ,20260327,8.386,0.7,21.1536,3.2433,358489.344,179429.232
000521.SZ,20260327,1.2024,0.76,9.559,1.0114,628253.4662,534103.6097
688509.SH,20260327,1.7825,0.69,,3.0162,342650.0,171232.529
300863.SZ,20260327,2.5065,0.71,58.2688,6.8629,980207.9297,942145.7563
300427.SZ,20260327,5.3127,0.59,,5.1023,612258.4388,605617.8852
300743.SZ,20260327,2.8057,0.63,24.1278,4.2515,263867.8768,222332.0135
002449.SZ,20260327,2.627,0.48,306.186,1.2735,487978.4863,487978.4863
002846.SZ,20260327,4.3392,1.23,,4.3013,607730.7913,371905.1849
003033.SZ,20260327,4.2651,1.06,24.7336,3.0968,433193.25,427860.559
002798.SZ,20260327,1.7945,0.58,,1.6811,319303.2534,274477.1222
002627.SZ,20260327,2.343,0.55,65.9522,1.9475,603592.9479,597350.6033
002384.SZ,20260327,5.2046,0.81,151.4335,8.8233,18801451.316,14230592.4866
003020.SZ,20260327,2.7915,1.43,28.1601,2.5996,457768.5121,331502.9269
603992.SH,20260327,9.1265,0.97,57.4636,4.7488,1633938.2322,1633938.2322
001314.SZ,20260327,2.074,0.46,283.3407,2.7508,568396.49,495676.4566
300662.SZ,20260327,1.6969,0.61,15.1495,2.0352,460723.6864,459499.8889
001308.SZ,20260327,1.3852,0.53,17.708,1.7373,1377797.8116,972476.7742
300749.SZ,20260327,14.8555,1.37,,11.7455,666185.0418,511063.5132
002228.SZ,20260327,2.5986,0.71,43.4039,1.5315,472007.0097,470426.1448
000635.SZ,20260327,5.846,1.27,,2.2857,352749.5926,328303.7353
603070.SH,20260327,4.9944,0.95,65.7232,2.8225,607916.0,607916.0
603810.SH,20260327,1.9145,0.64,92.2525,1.7128,262886.6568,262886.6568
002923.SZ,20260327,7.2572,1.17,,5.1616,540517.7636,416548.9205
300840.SZ,20260327,4.5641,0.62,,3.3376,426720.0,314857.37
003008.SZ,20260327,2.4822,0.44,26.509,2.2018,233792.0,175003.0346
688198.SH,20260327,0.5495,0.75,65.573,10.9706,1345799.2594,1345799.2594
601126.SH,20260327,5.2444,0.9,46.0119,7.7925,3814249.971,3777240.9612
002306.SZ,20260327,1.8934,0.94,,,193957.0375,181504.0289
688125.SH,20260327,3.7349,0.96,,10.8125,1975960.1254,1965455.0482
920832.BJ,20260327,0.9485,0.55,,1.234,91445.387,81282.1045
600718.SH,20260327,1.0215,0.49,,1.1392,1080384.2834,1080384.2834
300530.SZ,20260327,5.5915,1.16,,87.0597,466332.072,466332.072
688115.SH,20260327,2.0016,0.66,,2.1267,269480.14,269480.14
000807.SZ,20260327,2.17,0.7,19.9672,3.1922,9963441.6246,9963337.1795
603135.SH,20260327,1.2339,0.62,138.7215,2.165,643136.6791,256194.3562
600438.SH,20260327,1.8749,0.62,,1.8314,7644379.1711,7644379.1711
603012.SH,20260327,2.8005,0.68,31.5256,1.3213,502330.5,502330.5
002488.SZ,20260327,1.8027,0.59,350.0228,3.2769,1148736.681,1061776.9348
002345.SZ,20260327,2.3581,0.61,47.6897,2.6884,928495.7788,906318.2747
300087.SZ,20260327,2.3123,0.75,299.4633,4.4098,768286.0501,731761.9749
688620.SH,20260327,1.7688,0.69,,3.2257,417088.0,247186.9053
688683.SH,20260327,1.1889,0.68,120.4892,4.3386,511646.6128,492845.1025
600283.SH,20260327,3.4839,1.08,22.389,1.6847,523249.6298,507707.9873
600063.SH,20260327,4.6063,1.09,32.8964,1.7025,1427683.4498,1427683.4498
002961.SZ,20260327,9.8498,0.65,21.6294,2.951,1075007.958,1075002.8865
002670.SZ,20260327,1.8984,0.69,84.7332,2.4462,2765235.9691,2319768.056
920146.BJ,20260327,10.6997,1.8,,4.9472,96923.1381,76924.9777
688076.SH,20260327,1.469,1.12,28.203,3.0991,922239.4354,922239.4354
300519.SZ,20260327,3.2519,0.84,42.6344,2.9838,247040.0,176170.4
300468.SZ,20260327,7.6286,0.92,229.3965,10.3732,1704445.4713,1701698.5368
300123.SZ,20260327,1.8555,0.5,,4.404,647842.834,634265.5306
920924.BJ,20260327,5.9616,0.85,121.0879,6.7585,215558.6685,131332.6313
300188.SZ,20260327,1.4903,0.64,,3.4445,1065751.8644,1060826.3116
603118.SH,20260327,10.7873,0.83,,2.0427,1028970.2626,1028970.2626
300781.SZ,20260327,3.1221,0.66,,8.664,578553.8982,426987.5251
002999.SZ,20260327,4.7436,0.68,52.8442,2.0706,248180.688,245412.4208
603021.SH,20260327,4.9644,0.69,,,226843.1816,226843.1816
000936.SZ,20260327,2.2302,0.71,20.351,1.2081,646789.4075,646697.756
605287.SH,20260327,9.0023,1.17,,3.8937,604660.0,604660.0
002593.SZ,20260327,2.2133,0.48,43.4734,1.7801,430867.9035,299543.1272
688589.SH,20260327,1.7129,0.59,153.9703,3.3203,316670.8407,316670.8407
000032.SZ,20260327,3.6534,0.61,144.7247,3.1148,2279676.3874,2134811.523
600518.SH,20260327,1.2677,0.64,1462.6336,3.3866,2433885.8174,2432733.9851
603036.SH,20260327,1.466,0.72,33.0952,2.7779,381111.1463,381111.1463
920018.BJ,20260327,2.6623,0.66,32.3278,3.6355,349774.3123,121482.7786
600178.SH,20260327,2.7856,0.7,1303.6742,2.0741,527584.5381,527584.5381
002474.SZ,20260327,2.2579,0.56,,3.5065,479094.0,408689.7777
300238.SZ,20260327,5.3343,1.15,163.258,6.9723,397468.3958,397435.9889
002724.SZ,20260327,3.518,0.42,,2.0021,543134.5878,399722.4451
300163.SZ,20260327,3.5078,0.77,23.8513,3.7718,221358.0,211919.9099
300205.SZ,20260327,4.5121,1.37,,2.8272,277816.176,277816.176
002828.SZ,20260327,15.8394,1.06,289.4891,3.7443,260479.9296,250856.3196
002362.SZ,20260327,1.3213,0.45,,4.3607,458841.3705,389653.8104
001216.SZ,20260327,4.8365,0.5,19.4203,2.4221,437996.1913,427017.0131
600703.SH,20260327,7.6627,0.82,664.6466,1.7726,6266207.5211,6266207.5211
002441.SZ,20260327,2.9741,0.61,25.988,1.2233,546721.7834,400676.0479
002607.SZ,20260327,2.2386,0.64,152.0472,20.02,1634360.8381,1347259.3052
