ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
301018.SZ,20251209,14.5463,3.12,122.535,5.6704,1504527.2494,1125341.6862
300259.SZ,20251209,5.0359,1.18,22.294,1.7401,525240.8807,525120.4207
603676.SH,20251209,1.63,0.8,21.6327,3.284,480418.296,480418.296
605303.SH,20251209,9.6274,0.55,,3.5143,322958.5282,322958.5282
301413.SZ,20251209,5.0897,0.55,135.7209,10.1299,1267220.7628,740740.8343
688539.SH,20251209,10.97,0.86,125.7845,4.5103,785140.16,442232.56
688479.SH,20251209,1.0083,0.65,65.5292,1.4738,272759.886,117779.886
000552.SZ,20251209,1.9311,0.94,,0.7891,1289786.0427,897919.2634
688719.SH,20251209,14.302,1.01,,3.2819,556503.871,432730.6433
002709.SZ,20251209,5.5318,1.07,143.4856,4.9221,8124742.9642,6009102.3385
920857.BJ,20251209,4.4661,1.09,,6.031,224241.6706,224241.6706
000068.SZ,20251209,2.5801,0.55,,6.0767,369448.4273,369448.4273
301135.SZ,20251209,2.2076,1.05,69.7261,2.2258,278227.008,208661.3868
603026.SH,20251209,10.1678,0.87,,3.8012,1837639.9076,1600563.96
002079.SZ,20251209,1.9244,1.04,81.3046,2.5253,778901.3747,778170.2094
688335.SH,20251209,3.6885,1.0,,2.8836,330117.1402,330117.1402
002558.SZ,20251209,1.9846,0.82,44.4216,5.1854,7866695.9843,7866695.9843
603205.SH,20251209,1.6523,0.73,41.717,2.9514,430404.0,114057.06
600458.SH,20251209,1.751,1.11,21.4803,1.5931,1220777.6355,1061581.2956
002584.SZ,20251209,9.4412,0.92,,2.3881,535473.0261,428610.2722
002318.SZ,20251209,1.6449,1.85,13.7614,2.8805,2349118.4109,2295718.3781
000823.SZ,20251209,15.4547,1.26,34.7529,1.8193,857038.576,857002.2766
920429.BJ,20251209,3.3418,1.73,49.2419,2.2792,188866.5,171859.2476
000551.SZ,20251209,1.9214,0.77,20.8388,1.907,536599.4819,534661.467
600792.SH,20251209,10.2027,0.73,,1.6434,467277.8356,467277.8356
603382.SH,20251209,3.206,0.91,40.9115,3.2516,563691.7545,110469.8746
300176.SZ,20251209,2.0915,0.88,102.1809,2.7898,266061.9096,266061.9096
000016.SZ,20251209,5.4132,2.6,,10.0074,1266579.2846,839808.3388
300339.SZ,20251209,2.7827,0.83,309.6009,11.0896,3994000.3676,3900098.635
600287.SH,20251209,7.3166,0.92,107.2147,1.1511,266380.7202,265135.2169
688387.SH,20251209,5.5156,0.87,,4.1505,2526456.25,1490398.3508
600151.SH,20251209,35.7065,1.31,,4.5834,2126996.1416,2126996.1416
000536.SZ,20251209,26.7391,0.94,,29.0185,1659619.6818,1657849.5096
688269.SH,20251209,0.7161,1.05,43.9757,4.7723,491054.928,491054.928
002885.SZ,20251209,20.3854,1.49,107.3342,4.9388,727141.1421,619756.1407
002365.SZ,20251209,2.2721,1.06,181.1679,2.3289,460294.065,383564.8778
300653.SZ,20251209,3.1981,0.75,49.3339,4.3432,379800.0,379800.0
001388.SZ,20251209,2.3993,1.85,48.8907,4.828,672984.0,131890.5803
002206.SZ,20251209,1.6491,0.83,12.2797,1.6589,649673.836,476836.3275
603045.SH,20251209,1.8035,0.76,45.4073,2.6549,270483.9745,270483.9745
002363.SZ,20251209,6.5095,1.02,75.7357,1.8363,391464.6876,390396.9188
002289.SZ,20251209,2.0841,2.15,,42.1764,922875.5428,921887.6428
688535.SH,20251209,5.9102,0.65,338.1169,6.3186,851945.7395,517264.1588
600901.SH,20251209,0.957,0.64,11.2485,1.422,3556205.9886,3555337.7926
600640.SH,20251209,2.0776,0.72,479.9094,2.5926,1031221.9382,1031221.9382
002695.SZ,20251209,2.336,0.88,108.4541,2.4269,681015.9198,622440.8372
002353.SZ,20251209,4.4692,0.82,25.5914,3.2776,7259137.856,4915099.1801
301315.SZ,20251209,18.7477,0.65,130.1013,5.5292,562408.0,236467.0
300435.SZ,20251209,1.5765,0.81,109.358,2.2475,744426.09,711812.2359
000628.SZ,20251209,2.7552,1.33,416.7047,6.8794,1508110.68,822973.3824
003029.SZ,20251209,17.7007,3.79,,4.7175,509221.197,455613.26
300084.SZ,20251209,2.1317,0.65,,3.7172,465856.3318,314614.3713
300571.SZ,20251209,6.4481,2.07,,2.8366,412166.5805,341592.215
000338.SZ,20251209,1.0692,0.85,12.6305,1.6498,15004786.9917,8584456.1051
688512.SH,20251209,1.6326,0.83,,2.9727,514928.4334,358001.0365
002735.SZ,20251209,3.8919,0.71,,3.2473,561931.6395,412561.8232
603096.SH,20251209,2.9306,0.91,41.2095,1.4954,278085.0271,278085.0271
688596.SH,20251209,2.0109,1.06,32.1193,2.3827,858862.5463,858862.5463
301491.SZ,20251209,2.5631,0.57,33.6442,3.5138,734784.0,154170.8922
300547.SZ,20251209,4.7645,1.27,38.6055,5.8064,742036.0213,604261.5991
603391.SH,20251209,14.375,1.35,32.1051,3.1443,657930.0,164482.5
003043.SZ,20251209,2.21,0.83,103.9666,3.8333,661657.6855,414434.6168
300062.SZ,20251209,33.6624,1.08,,3.9953,598547.6539,430316.8272
600761.SH,20251209,0.8764,0.71,13.247,1.66,1774259.9799,1774259.9799
300070.SZ,20251209,1.0619,1.08,680.3446,0.5476,1489550.0482,1385825.499
300981.SZ,20251209,14.4009,1.08,,1.2318,661309.7668,606059.7834
300407.SZ,20251209,4.2271,0.73,41.9091,2.1001,403891.1022,307776.5714
301307.SZ,20251209,5.8348,0.77,,2.8153,804492.0,416348.0648
600817.SH,20251209,1.3059,1.12,20.7672,2.477,588767.998,584285.758
920810.BJ,20251209,2.0505,0.76,,5.2815,122560.2,79756.8425
002542.SZ,20251209,2.1527,0.93,,11.9914,626722.5081,610293.6355
300608.SZ,20251209,2.6986,0.79,,2.7978,373637.6676,324385.7427
300889.SZ,20251209,8.2792,0.55,,3.4897,510706.5985,339425.0243
603108.SH,20251209,7.1474,3.18,,2.2945,947167.3679,947167.3679
002850.SZ,20251209,4.7769,2.16,25.3924,3.3318,4164080.8353,2997944.7369
002777.SZ,20251209,2.1397,0.63,75.78,4.4576,736857.0236,730143.2413
600211.SH,20251209,2.1217,1.49,13.8297,3.8209,1356963.8152,1356963.8152
688345.SH,20251209,3.1718,0.87,,2.997,330860.0145,327100.0
002388.SZ,20251209,2.1029,0.82,,3.1398,307439.9552,304746.544
688788.SH,20251209,2.9299,0.93,,4.744,919440.9053,919440.9053
