ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603216.SH,20250701,2.8746,0.84,44.1255,1.6186,282370.92,282370.92
920808.BJ,20250701,3.3671,0.64,313.329,17.3909,1170400.0059,1138818.2892
601881.SH,20250701,1.6969,0.35,16.351,1.6608,18665024.651,12364513.8825
002837.SZ,20250701,2.9422,0.6,65.0497,10.0928,2853727.2322,2481468.0237
600503.SH,20250701,1.3705,0.82,,1.1183,400572.5,400572.5
688008.SH,20250701,1.4174,0.69,54.7779,8.1436,9387272.0386,9387272.0386
603181.SH,20250701,2.5457,0.81,18.5632,2.4692,764132.6,764132.6
688669.SH,20250701,4.4657,1.09,,1.7972,235872.0013,235872.0013
300242.SZ,20250701,5.3143,0.78,,10.63,302048.2866,299678.4721
002366.SZ,20250701,37.1309,1.25,,3.7447,1737582.9294,1049147.7657
600031.SH,20250701,0.7229,1.13,21.883,2.0916,15026136.0596,15025093.5356
603033.SH,20250701,2.9091,1.08,,3.9078,1196149.7226,1174535.9809
603499.SH,20250701,4.516,0.77,47.5269,5.911,484756.2128,484756.2128
603201.SH,20250701,1.7418,0.69,11.6444,1.7254,291234.035,119092.4171
002541.SZ,20250701,1.5157,0.93,16.4173,1.2578,1158532.3458,833076.6296
002478.SZ,20250701,1.8238,0.94,8.1945,0.8554,474819.7422,379223.8973
300638.SZ,20250701,8.6635,1.0,35.8353,5.7465,2142504.4641,1491661.4135
600660.SH,20250701,0.5175,0.84,18.2332,4.4931,14841611.4665,11390983.2701
600016.SH,20250701,0.8066,0.77,6.7183,0.3811,21234472.9735,17199129.7583
601619.SH,20250701,2.3207,1.27,13.0289,1.3173,876370.658,876370.658
300162.SZ,20250701,4.177,0.98,,3.5773,318408.1128,259700.791
601595.SH,20250701,3.2679,0.72,122.0986,7.8243,1333395.0,1333395.0
600398.SH,20250701,3.8313,3.04,16.0164,1.9697,3534838.9379,3534838.9379
920885.BJ,20250701,25.0498,0.59,219.0136,9.9733,374012.4084,193739.9062
000883.SZ,20250701,0.8196,1.33,21.1262,0.8821,2937875.0021,2928849.9172
600408.SH,20250701,3.5945,1.05,,1.4256,207400.8,207400.8
688096.SH,20250701,4.1678,1.07,,2.9268,259796.0895,259796.0895
603269.SH,20250701,8.4199,2.17,28.6733,2.8997,292387.9243,292387.9243
301251.SZ,20250701,11.9541,0.73,89.8492,3.4249,514793.6102,206213.9418
600055.SH,20250701,0.7887,0.72,76.4265,2.5817,1216295.6303,1216295.6303
001322.SZ,20250701,2.7123,0.39,96.7697,1.7478,812653.0928,138949.1392
002669.SZ,20250701,11.0677,1.86,,1.4209,387138.4,385222.2946
002510.SZ,20250701,14.4962,1.19,76.439,2.8076,701460.8472,694349.2397
603138.SH,20250701,2.5816,0.77,,5.2077,420895.7753,404857.2957
600732.SH,20250701,3.3709,0.88,,7.3712,2396006.7601,2078350.9056
002599.SZ,20250701,10.9017,2.28,,3.7726,460174.2298,344894.0981
920006.BJ,20250701,20.8595,0.75,,10.8498,338396.4256,128525.9512
002423.SZ,20250701,3.194,0.43,28.5495,1.2817,2778751.3235,2778751.3235
600855.SH,20250701,13.4632,0.67,,4.2105,659708.161,658436.737
600379.SH,20250701,17.6399,2.15,43.9382,5.4102,408459.3347,408459.3347
301175.SZ,20250701,2.8194,1.48,23.5337,2.2112,766849.48,323999.48
