ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002712.SZ,20250901,4.1588,0.68,,2.3071,315135.9186,313181.2581
603566.SH,20250901,3.0498,0.94,37.7731,1.9578,510095.7904,510095.7904
920208.BJ,20250901,3.3218,0.97,20.6222,4.4289,380406.347,249099.2846
000061.SZ,20250901,21.7889,2.33,39.1623,2.2209,1416965.0494,1416939.06
605507.SH,20250901,2.5947,0.93,15.4981,1.6015,1290323.4615,696676.5275
002082.SZ,20250901,24.5929,1.23,190.5628,2.2148,594561.7615,537761.8402
601108.SH,20250901,1.6171,0.66,16.0005,1.1206,3993634.3972,3993634.3972
920519.BJ,20250901,3.4066,1.02,82.8128,2.5644,129602.767,91467.802
301229.SZ,20250901,6.1356,0.68,86.5954,3.7723,357820.1582,241237.9056
301378.SZ,20250901,55.2354,2.58,,2.6459,347083.8,164970.9099
920981.BJ,20250901,9.2604,0.49,1026.8294,6.0493,303425.024,148044.5642
601100.SH,20250901,2.0575,0.73,46.1947,7.4733,12241695.657,12241695.657
688075.SH,20250901,2.287,0.77,37.7289,0.9966,514177.029,514177.029
600478.SH,20250901,5.5566,1.1,92.2906,3.6372,1029304.2861,1029304.2861
688600.SH,20250901,3.1926,0.49,66.9917,4.0441,296897.512,296897.512
301336.SZ,20250901,5.343,0.54,73.2921,2.8247,232320.0,176739.165
301285.SZ,20250901,9.3698,1.14,,10.2917,1060010.43,402625.5152
603266.SH,20250901,9.3494,1.11,40.6528,2.8636,442125.2453,442125.2453
603076.SH,20250901,8.1839,0.76,137.5514,2.6183,337239.5551,337239.5551
300880.SZ,20250901,3.6922,0.45,28.1208,3.7759,394762.7174,394720.6148
300175.SZ,20250901,3.1271,1.22,,5.4018,278242.8,278242.8
301281.SZ,20250901,4.4177,0.66,58.2635,2.8277,390602.03,248349.164
300508.SZ,20250901,4.6374,0.84,39.8275,4.1711,332804.9145,250661.979
002058.SZ,20250901,0.6663,0.1,15.0759,8.3228,252612.5127,252030.4123
688303.SH,20250901,8.0174,1.01,,1.6864,6579345.9555,6579345.9555
600262.SH,20250901,19.976,1.35,20.3527,2.4723,414800.0,414800.0
002375.SZ,20250901,2.9424,0.94,17.083,0.6566,530638.6132,525410.3044
000799.SZ,20250901,15.8263,0.92,,6.0932,2303746.4682,2303544.4032
300333.SZ,20250901,8.2079,0.64,,8.6584,507024.0,505183.1211
301230.SZ,20250901,10.7084,0.74,209.0986,5.3302,540898.0944,297833.6819
002386.SZ,20250901,2.3974,0.69,,0.8892,666443.3014,666319.1229
300720.SZ,20250901,7.7289,1.06,114.1088,8.7128,499860.1616,447982.3569
600006.SH,20250901,5.5918,0.41,249.5899,1.8198,1522000.0,1522000.0
603520.SH,20250901,8.15,1.4,,2.02,530475.956,530475.956
300703.SZ,20250901,10.2362,0.82,46.7786,6.2118,562642.149,529174.4774
601002.SH,20250901,3.2517,0.68,18.9808,1.2408,521124.6331,521124.6331
688121.SH,20250901,11.5802,2.18,52.8499,1.2275,312108.308,270762.6671
002047.SZ,20250901,2.6023,1.38,,,362383.4376,362365.0392
300210.SZ,20250901,2.9493,0.63,,12.8747,531189.2884,530680.275
002611.SZ,20250901,10.0039,0.41,30.9238,4.2426,2270239.0241,1869098.7236
603528.SH,20250901,5.1002,0.57,,3.4721,664986.1834,664986.1834
688609.SH,20250901,5.3275,0.66,,6.7825,573500.0,573500.0
301041.SZ,20250901,8.1616,0.48,125.2998,4.9654,329534.52,243785.8539
300067.SZ,20250901,9.2958,1.09,,2.5749,647604.136,525928.345
920527.BJ,20250901,4.0975,0.75,53.6739,3.262,124768.7306,75531.117
603329.SH,20250901,5.3292,1.04,49.5814,2.1695,240642.6398,240642.6398
000700.SZ,20250901,11.4039,1.01,15.1578,2.1757,851000.2656,851000.2656
603069.SH,20250901,3.6869,0.57,,7.6099,631684.0,631684.0
600976.SH,20250901,2.9742,0.8,19.0405,2.5972,653938.2318,653511.9318
300947.SZ,20250901,4.6902,0.56,114.0035,2.5708,325701.7349,325572.5103
300846.SZ,20250901,14.5427,0.6,,13.7504,1210533.3986,944493.7829
000007.SZ,20250901,3.7847,0.92,46.6093,14.473,264339.8576,264339.8576
003816.SZ,20250901,3.1349,0.8,19.7677,1.647,19088474.9958,14868624.7458
000788.SZ,20250901,3.4766,0.63,25.3409,2.4031,383815.9017,383815.9017
920931.BJ,20250901,3.0371,0.65,54.0137,4.4927,172737.27,52918.6962
002632.SZ,20250901,7.1118,0.85,33.2953,2.9384,633968.0764,590614.3012
301277.SZ,20250901,5.1087,0.81,40.2252,3.7402,563808.7392,145264.4592
300142.SZ,20250901,2.9352,0.77,1405.3333,2.1843,2074355.0577,2018060.0671
920508.BJ,20250901,7.4825,0.82,305.5831,9.2,175380.0,91329.135
002332.SZ,20250901,3.8131,0.73,29.2657,1.7826,1070319.665,1065308.7553
002762.SZ,20250901,2.7291,0.96,63.7569,2.8312,235780.65,140778.037
603232.SH,20250901,5.1795,0.81,258.2089,2.8307,375576.592,371005.192
300025.SZ,20250901,5.2768,0.68,,6.7,370401.2472,368653.4641
300605.SZ,20250901,9.1894,0.52,,5.7821,271397.9788,196118.6784
300033.SZ,20250901,9.2006,0.94,108.8798,31.1596,21364761.6,10948867.2945
301223.SZ,20250901,2.8335,0.72,22.8215,1.1826,345505.2048,200394.9423
000655.SZ,20250901,5.7851,0.88,19.5717,1.5619,536996.8875,536996.8875
605009.SH,20250901,15.6852,3.1,22.8606,2.3481,781770.8714,780142.3914
688458.SH,20250901,5.1431,0.75,,2.8488,527902.8651,402629.4046
301568.SZ,20250901,19.0518,0.77,60.9909,5.5835,544688.06,251322.2055
301095.SZ,20250901,7.8837,0.73,194.8,5.8368,1819753.9656,1585546.3878
002400.SZ,20250901,7.0235,0.77,141.0149,2.9187,1448713.1534,1434442.7976
600984.SH,20250901,2.8817,0.54,,1.1713,448764.6812,448764.6812
603605.SH,20250901,4.1036,0.59,20.2778,5.9037,3343472.0893,3338405.4788
600986.SH,20250901,6.958,0.87,66.7373,2.655,1383257.8777,1383257.8777
600848.SH,20250901,1.2606,0.6,21.2796,1.2654,2378705.2448,2257459.2734
603456.SH,20250901,9.7445,1.65,25.9006,1.9534,1701510.2516,1701510.2516
000988.SZ,20250901,14.5938,1.25,50.2141,7.2105,7567413.3729,7563522.0546
603025.SH,20250901,6.5371,0.65,28.2554,7.7875,1869280.09,1856758.57
600023.SH,20250901,3.0814,1.11,9.3005,0.9256,6825044.9692,6825044.9692
002683.SZ,20250901,4.2048,1.25,26.1787,3.8705,2588567.6533,2249271.964
600212.SH,20250901,4.8868,0.74,443.2298,11.7569,607078.3376,443772.4376
000720.SZ,20250901,2.0879,0.97,,1.8636,441042.5814,441042.5814
000969.SZ,20250901,7.0487,0.94,54.4928,2.7351,1521439.8045,1496064.1214
603585.SH,20250901,4.7284,0.6,57.1604,1.4387,356953.9866,349017.9366
600728.SH,20250901,10.4125,0.55,72.7986,1.9883,1546134.4642,1546134.4642
688362.SH,20250901,6.3342,0.69,181.699,6.1325,1536097.2375,1049215.9875
300791.SZ,20250901,4.3417,0.77,23.6438,3.3343,784277.9859,654919.4971
002821.SZ,20250901,7.0849,1.2,37.4281,2.3384,3994657.2302,3511913.3622
601127.SH,20250901,7.633,1.33,32.3624,8.7823,23502504.6115,21724255.9751
000516.SZ,20250901,1.4001,0.49,,3.391,1175420.7953,1157549.5412
000902.SZ,20250901,2.5866,0.71,12.1389,1.6737,1855750.5877,1690175.3279
600746.SH,20250901,1.8266,0.62,45.1152,1.6404,891064.1205,889720.8308
603773.SH,20250901,12.2611,1.03,,7.2115,846685.0944,773727.9102
301072.SZ,20250901,14.7624,1.57,,3.6772,278476.9062,177987.9359
600004.SH,20250901,2.4953,0.82,19.0201,1.257,2354884.6916,2354884.6916
300901.SZ,20250901,4.4542,0.67,,4.2214,414000.0,414000.0
600590.SH,20250901,6.7274,0.48,,2.9425,956066.9898,945641.4353
