ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002810.SZ,20251024,3.2007,1.05,21.8116,2.0889,459888.8621,422733.3329
605080.SH,20251024,2.6342,1.06,15.4964,1.6514,356399.8351,353404.3216
300590.SZ,20251024,3.8814,1.78,60.3883,3.0626,549141.5404,423108.7331
300697.SZ,20251024,11.1782,1.39,45.6415,6.1808,757985.28,580332.48
300400.SZ,20251024,3.3626,0.74,55.6458,7.5042,560465.598,554223.054
600365.SH,20251024,1.2984,0.88,,4.4681,150727.52,142711.52
603606.SH,20251024,2.3671,1.14,54.3918,6.3799,4552675.7362,4552675.7362
002140.SZ,20251024,5.0402,0.93,19.1247,1.8768,843244.5216,647238.7586
002472.SZ,20251024,3.588,1.13,32.7609,3.9877,3695618.3727,3285313.5402
300751.SZ,20251024,6.0944,1.65,33.5171,3.7917,2877871.5618,1991529.8127
002200.SZ,20251024,5.3804,2.32,,,152093.7671,152093.7671
002068.SZ,20251024,2.8868,0.95,,2.6148,727256.3988,726920.757
920496.BJ,20251024,2.081,0.7,41.2993,3.161,181304.625,158904.683
002128.SZ,20251024,2.5294,1.59,10.8448,1.4737,5487371.9109,5487371.9109
002236.SZ,20251024,4.2671,1.43,18.3676,1.7657,6560364.1257,4223460.2518
300254.SZ,20251024,3.05,0.89,305.0087,9.3046,276597.248,242328.1374
603486.SH,20251024,2.969,1.18,44.8498,6.5577,5276913.6312,5211690.4744
301288.SZ,20251024,1.8494,1.26,,2.3515,187505.36,135598.3021
301118.SZ,20251024,7.7838,0.78,,2.0456,274168.6432,261370.5279
300597.SZ,20251024,1.9007,0.87,,2.6263,251582.1377,250476.5757
002161.SZ,20251024,2.1062,0.68,104.7858,3.6237,579969.8016,552518.2156
688217.SH,20251024,1.6887,0.77,,1.7812,160920.8364,160920.8364
601088.SH,20251024,1.0242,0.75,15.6931,2.103,84441209.8088,70086911.3088
603638.SH,20251024,1.0405,0.74,41.0115,4.2606,1454404.952,1454404.952
600860.SH,20251024,5.1118,1.43,,6.1501,659173.1296,532488.2496
603317.SH,20251024,1.1585,1.05,21.3064,2.9007,1209835.79,1209835.79
600765.SH,20251024,2.4225,2.34,62.4009,1.7853,2552297.2879,2534389.8079
603282.SH,20251024,2.7968,1.0,25.4777,2.0176,254927.1,122271.3944
600729.SH,20251024,1.8255,0.97,8.7114,1.5679,1199414.9962,524130.7842
300467.SZ,20251024,2.1282,0.95,327.0754,7.7545,491349.4409,407571.4885
002529.SZ,20251024,1.4525,0.69,,8.7232,197080.0,197080.0
300928.SZ,20251024,2.4359,1.01,,2.3161,258320.0,173030.7375
300773.SZ,20251024,2.8942,0.86,105.3984,5.4459,1869331.69,1741843.5996
001301.SZ,20251024,3.3606,0.59,23.0428,3.3924,2214211.9515,1370740.0028
002179.SZ,20251024,2.1387,1.0,25.4019,3.3882,7932925.0823,7792254.6433
688222.SH,20251024,3.5595,1.07,102.5408,6.5488,935187.12,935187.12
601702.SH,20251024,4.3118,1.74,14.0292,2.972,1725460.8768,1725460.8768
603373.SH,20251024,3.1685,0.74,40.9332,2.9791,528817.2057,223425.2711
300421.SZ,20251024,27.746,1.36,110.9695,5.0665,636281.9674,498464.5718
600755.SH,20251024,3.5207,1.59,43.8328,0.693,1359527.0177,1356052.7977
600415.SH,20251024,1.5058,0.61,23.8806,4.5234,10034913.3836,10033634.7626
600486.SH,20251024,2.422,2.97,21.2529,2.4001,2645633.117,2636429.956
002513.SZ,20251024,35.1385,0.72,,,306496.149,228598.8796
300682.SZ,20251024,2.0042,1.06,,2.913,1939043.9681,1856154.7561
002714.SZ,20251024,1.2181,0.92,9.677,3.6855,26691099.2477,18618567.9713
688419.SH,20251024,6.7309,1.27,47.3516,3.4345,343540.4553,92288.224
300225.SZ,20251024,6.268,1.39,112.1406,3.4952,298569.7825,298335.8525
300988.SZ,20251024,5.5289,1.24,31.7144,2.6931,334889.7912,254620.9248
002494.SZ,20251024,5.154,1.48,326.8424,1.6334,199220.0591,151414.7913
601512.SH,20251024,1.8536,0.92,21.4392,0.9634,1429941.06,1429941.06
688571.SH,20251024,1.8908,0.88,27.2792,2.1715,342729.9256,342729.9256
002575.SZ,20251024,8.1307,1.23,,4.5977,380380.5,364720.423
600650.SH,20251024,2.7172,1.16,51.3531,2.0466,874853.6297,619428.279
300157.SZ,20251024,9.5853,0.83,,,357366.4731,335508.8756
600651.SH,20251024,4.9369,0.49,445.8148,8.6621,2148523.0089,2148523.0089
605033.SH,20251024,6.5019,1.14,119.0261,2.6527,304335.2,304335.2
000816.SZ,20251024,21.9415,5.27,,2.4928,510795.7013,507059.9566
300538.SZ,20251024,7.0893,1.63,,3.0751,295799.5997,196722.0132
300766.SZ,20251024,4.3861,0.81,,8.7484,1391887.6432,1263189.634
688021.SH,20251024,2.8048,0.99,,1.6894,144498.3388,144498.3388
001210.SZ,20251024,2.9378,0.5,34.9974,2.1223,281635.5661,171157.0794
688468.SH,20251024,1.1731,0.87,42.11,2.2631,314869.78,314869.78
600663.SH,20251024,1.6116,1.15,24.9464,1.7703,4410794.6228,2764378.8879
002552.SZ,20251024,7.576,0.42,35.3536,3.4143,595169.4978,524340.9855
300344.SZ,20251024,4.4582,1.08,,12.129,274008.6396,273277.5089
688401.SH,20251024,6.6586,1.13,43.5581,6.4834,935928.5385,935928.5385
300226.SZ,20251024,3.6176,1.03,42.0702,3.94,823894.8759,791929.3914
300627.SZ,20251024,3.089,1.47,37.0573,6.3895,2543301.3052,2095496.3855
600843.SH,20251024,10.2491,0.89,,2.9467,875768.4374,576205.5124
600135.SH,20251024,2.616,1.32,,1.7183,415533.6313,415533.6313
002239.SZ,20251024,2.2821,0.62,95.6928,1.8792,1055517.9962,1041561.4438
603668.SH,20251024,6.8876,1.21,225.2756,2.9376,679889.1654,679889.1654
300227.SZ,20251024,17.7913,4.74,,3.5022,543567.2796,432634.6613
002149.SZ,20251024,2.587,0.92,69.4337,2.9513,856327.8366,856196.2866
600543.SH,20251024,2.823,0.72,,2.5227,196204.32,196204.32
000908.SZ,20251024,3.4985,0.66,42.1494,130.7531,643994.8249,643994.8249
301326.SZ,20251024,5.7012,0.78,,7.4846,936864.8453,351847.7057
600339.SH,20251024,4.1615,0.86,35.7319,0.7734,2065764.5643,2065764.5643
002307.SZ,20251024,13.4503,1.23,,2.1544,641755.5405,641755.5405
301065.SZ,20251024,3.0198,1.14,36.9974,1.8871,250631.28,203983.65
300265.SZ,20251024,3.3867,0.87,207.3902,1.9413,433225.8822,432942.7366
603172.SH,20251024,9.2606,1.92,50.5906,2.3711,254755.8,95652.8
600605.SH,20251024,2.0833,0.69,205.784,4.8878,692077.5493,692077.5493
688521.SH,20251024,6.125,1.41,,25.8122,9298816.3728,8859084.8924
688187.SH,20251024,2.6814,0.92,19.3233,1.8656,7472790.1112,4781598.0385
300200.SZ,20251024,7.8363,1.29,33.2866,2.8245,463727.1697,455431.0547
002866.SZ,20251024,3.0679,1.07,,2.5035,513322.9599,321385.5151
002647.SZ,20251024,1.6109,0.57,,12.113,776510.3684,465604.6238
002890.SZ,20251024,1.8615,1.11,171.0397,4.2612,256341.6164,243679.6729
600129.SH,20251024,1.7175,0.67,,3.43,1204297.316,1204297.316
603029.SH,20251024,12.2029,1.96,32.3171,2.6154,233947.376,233947.376
688166.SH,20251024,3.5746,1.31,225.95,9.3226,2258944.1033,2258944.1033
000957.SZ,20251024,8.9022,0.95,22.7146,2.463,747058.9594,747058.9594
002905.SZ,20251024,11.1791,1.13,353.3074,36.838,399275.52,370755.84
300878.SZ,20251024,7.3432,0.53,,3.1155,334465.6438,332926.3453
688228.SH,20251024,19.6899,1.55,331.3858,10.4015,1350364.8,1350364.8
001287.SZ,20251024,18.8917,1.42,59.2809,3.4417,1827559.7333,1051933.7677
600987.SH,20251024,3.2883,1.39,10.0362,1.1324,729885.4942,729885.4942
603158.SH,20251024,4.205,1.01,22.3322,2.2143,504050.8873,504050.8873
603310.SH,20251024,1.3867,1.24,34.3236,1.5429,611942.48,327040.32
301177.SZ,20251024,2.6589,0.66,135.9121,2.1056,1307696.9549,1306830.4648
688469.SH,20251024,3.6821,1.34,,3.106,5507425.472,2910378.6
301348.SZ,20251024,24.4593,1.22,485.2315,3.8561,579840.0,374816.2347
301372.SZ,20251024,4.6236,1.38,,2.3715,186377.1467,111901.2695
688392.SH,20251024,7.5849,1.06,99.6617,7.8646,1381856.3184,1381856.3184
000676.SZ,20251024,2.2771,0.91,59.8764,2.7264,1159004.9209,1158308.1353
300989.SZ,20251024,8.6288,2.88,,3.7994,375507.9705,268091.4248
300819.SZ,20251024,5.2398,0.59,58.8335,4.3131,370177.605,334345.1423
001378.SZ,20251024,1.5041,0.87,39.2058,1.6424,307333.948,151574.9929
688505.SH,20251024,1.1802,0.83,,4.1148,938097.7505,643067.7505
