ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
301535.SZ,20260106,11.6088,1.25,77.0249,8.3701,964567.0596,144685.0596
603067.SH,20260106,13.762,2.46,47.2865,7.0597,2452122.9557,2452122.9557
601677.SH,20260106,3.9659,1.22,10.8674,1.0196,1892642.9603,1853806.0863
300379.SZ,20260106,10.0255,0.36,,0.2449,74761.659,70569.4336
001289.SZ,20260106,3.1229,1.17,24.2695,1.7015,12773799.0986,7704075.4026
000685.SZ,20260106,4.488,1.15,12.8888,0.9954,1789310.0688,1521056.1013
002986.SZ,20260106,5.1981,5.96,,1.1509,438660.0864,348455.7146
301325.SZ,20260106,4.466,1.35,,2.6577,752702.5045,302847.1757
300268.SZ,20260106,3.4956,1.63,,,233602.2,179301.7575
600202.SH,20260106,3.6282,1.33,,2.7584,222720.9304,222720.9304
600675.SH,20260106,2.0313,1.26,29.7932,1.1409,1674779.4867,1674779.4867
603018.SH,20260106,1.4297,1.61,15.6793,1.0012,527207.0267,527207.0267
301187.SZ,20260106,7.4809,0.8,33.67,4.4245,670985.0378,670982.8664
002795.SZ,20260106,15.7167,2.01,,6.7715,302555.8875,297583.8287
300575.SZ,20260106,2.2912,1.23,,1.4328,282856.4932,203225.9721
300247.SZ,20260106,3.6164,0.78,53.9177,3.6723,414884.8015,414490.0615
603038.SH,20260106,3.6438,0.58,128.3605,3.2265,449496.7983,449496.7983
002030.SZ,20260106,1.6996,1.15,,1.1241,870136.5398,870136.5398
600157.SH,20260106,8.7621,3.62,123.7177,0.7742,3643566.6122,3643566.6122
001208.SZ,20260106,47.5956,0.98,134.4277,5.3416,1545446.3959,637685.9455
002772.SZ,20260106,4.0964,0.84,23.6531,1.6998,576491.8323,571913.2123
603212.SH,20260106,11.8547,0.68,,2.4635,629549.0252,629549.0252
920099.BJ,20260106,4.878,1.28,27.6049,3.0074,262404.7933,131698.6932
002394.SZ,20260106,6.4809,0.86,15.6639,1.2121,524070.3,523399.3961
002723.SZ,20260106,5.6514,1.01,,3.046,286817.943,273669.1084
300050.SZ,20260106,3.933,1.48,,7.496,307293.549,307105.98
603819.SH,20260106,3.8445,0.41,98.9993,3.2475,260623.0338,260623.0338
920656.BJ,20260106,4.1315,1.44,26.6293,2.5927,177000.0,57306.0174
000612.SZ,20260106,10.7438,1.33,14.6645,2.0266,1417525.0795,1416598.5512
301101.SZ,20260106,6.4295,1.13,44.6704,4.9104,843731.1627,799368.851
605337.SH,20260106,2.9073,1.0,21.9168,3.1828,470073.239,470073.239
300239.SZ,20260106,10.5516,1.81,53.823,2.1679,366849.7026,364472.7819
601333.SH,20260106,1.6119,1.3,16.5816,0.7691,2167562.322,1729584.522
688678.SH,20260106,5.2483,1.21,283.3942,3.5509,659086.3391,659086.3391
002024.SZ,20260106,0.6303,1.09,186.9881,1.2587,1584275.2627,1582509.4654
603806.SH,20260106,2.5509,1.11,50.6082,2.3467,3730497.0431,3730497.0431
000563.SZ,20260106,3.2777,2.19,12.8323,0.991,1825687.4178,1825687.4178
600078.SH,20260106,11.162,1.24,,4.2851,743817.3342,728167.5742
603210.SH,20260106,3.0948,1.43,33.3076,3.6845,672970.8,149047.4099
301080.SZ,20260106,2.3127,1.6,54.6909,3.5758,944888.3321,712142.6403
603663.SH,20260106,4.0736,1.01,198.204,11.5124,1522185.901,1520459.821
600815.SH,20260106,6.6766,0.9,,3.9626,601418.0287,601418.0287
002050.SZ,20260106,15.4502,1.13,59.2104,7.5631,23918351.2065,20940978.7776
300788.SZ,20260106,4.3972,1.36,35.8044,2.3943,534896.2117,534896.2117
603788.SH,20260106,2.3693,1.47,19.0633,1.7889,369618.8177,369618.8177
605259.SH,20260106,2.8427,1.34,15.6713,2.1628,388080.0,388080.0
002117.SZ,20260106,9.0782,0.98,32.2763,4.5917,647842.8213,647637.1392
920925.BJ,20260106,47.6573,5.44,117.3891,8.6306,321572.46,180593.6431
002634.SZ,20260106,7.8675,1.63,,,264587.0475,257192.3739
000859.SZ,20260106,33.5515,1.17,,3.7176,1013349.1625,1013291.4815
688360.SH,20260106,3.8391,0.72,65.3982,3.8059,559404.5597,535098.6802
688737.SH,20260106,2.1896,0.68,,1.5001,269857.0968,269857.0968
300286.SZ,20260106,7.5941,2.68,30.5968,2.7865,622949.083,526184.3016
603883.SH,20260106,2.1083,1.07,27.4795,1.7172,1147442.0368,1147442.0368
300517.SZ,20260106,3.5512,1.1,,2.2161,223661.4359,138412.7348
600638.SH,20260106,5.2158,1.01,27.5248,0.9716,447808.8627,447808.8627
300417.SZ,20260106,4.6357,1.16,,4.0797,187311.9744,121886.6353
002756.SZ,20260106,6.0805,1.1,49.6591,2.4267,3000100.0701,2163286.0172
920245.BJ,20260106,2.5895,0.84,84.3139,4.1247,143320.38,109580.3544
688022.SH,20260106,2.7568,1.04,,3.9176,271380.2539,271380.2539
002404.SZ,20260106,5.1719,1.24,24.3479,1.9829,392036.0787,319050.9672
600057.SH,20260106,2.4799,0.9,11.0474,1.4828,2388935.6341,1759801.0479
000921.SZ,20260106,2.5787,1.32,10.2877,2.0464,3463537.7887,2296224.28
002496.SZ,20260106,6.3185,2.8,,2.1739,287949.6283,212478.3838
601018.SH,20260106,1.5293,1.04,15.3049,0.9033,7139760.5424,7139760.5424
600749.SH,20260106,4.8619,1.4,133.6017,3.6262,390153.7237,390153.7237
002657.SZ,20260106,11.9284,0.98,,5.8635,1019475.881,1007669.8919
001259.SZ,20260106,6.5153,1.25,441.1324,3.025,216056.9752,139590.6491
603803.SH,20260106,8.8237,0.78,,3.0246,475019.8167,475019.8167
600617.SH,20260106,6.096,1.46,,1.8476,625058.1354,575275.8312
001395.SZ,20260106,5.9733,1.33,22.748,3.3281,382721.88,86368.4439
600382.SH,20260106,2.9053,1.01,23.4797,1.7912,509001.1292,509001.1292
603725.SH,20260106,2.1127,1.23,24.1829,3.4562,285956.5038,268884.9038
300689.SZ,20260106,3.5656,1.15,227.7252,7.7769,537077.6,470092.3804
002046.SZ,20260106,10.9703,0.78,81.332,5.288,2288786.8518,2256862.1136
000598.SZ,20260106,2.1486,1.18,10.1229,1.109,2160422.314,2156960.87
920374.BJ,20260106,3.9927,2.14,230.7668,8.0744,205343.842,85932.035
002706.SZ,20260106,3.9808,0.98,40.0883,3.0108,1225329.3968,998253.6427
000488.SZ,20260106,1.6085,0.84,,2.0518,655944.7326,374949.384
603608.SH,20260106,28.313,1.23,,3.7865,400410.0848,400410.0848
002064.SZ,20260106,3.7459,1.59,33.7614,2.1075,5627524.7792,5611684.6986
002045.SZ,20260106,4.988,1.4,292.8205,1.8504,818975.4402,818028.6762
603223.SH,20260106,1.9445,0.72,28.863,1.7182,670621.6362,670621.6362
920976.BJ,20260106,7.7528,1.39,34.933,7.0367,195263.7568,121417.1392
600267.SH,20260106,1.4882,1.17,22.3633,1.4368,1222825.1599,1222152.7249
001914.SZ,20260106,2.3807,1.12,12.7348,1.0726,1154876.9644,1154873.3476
920247.BJ,20260106,7.3716,0.56,134.2404,9.3327,430410.6615,312090.4653
603171.SH,20260106,7.8152,1.17,234.7061,9.9559,2513243.825,2510429.65
000735.SZ,20260106,8.3021,0.58,,2.3871,1007574.3808,1007035.3274
603303.SH,20260106,1.2986,1.49,21.7799,2.0015,623366.5595,623366.5595
002099.SZ,20260106,3.4708,0.72,,2.0581,1053783.6297,1051819.3088
