ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
920047.BJ,20260423,4.5111,0.95,,26.6099,738888.698,485206.7143
000529.SZ,20260423,2.5505,1.13,31.0923,1.0186,322836.0525,315146.0605
300559.SZ,20260423,13.3239,1.2,144.6871,4.4594,522964.5682,407278.1144
603189.SH,20260423,10.1217,0.78,591.3651,2.2534,339630.9197,339630.9197
688426.SH,20260423,3.4872,1.09,,1.6145,218800.2776,74741.6198
001389.SZ,20260423,9.7683,1.33,78.3188,11.7271,7955533.7301,2558457.285
600841.SH,20260423,13.0111,1.62,4.7114,2.1205,1353126.2394,1016948.8719
300968.SZ,20260423,1.8032,0.99,192.1168,2.5492,483654.6,483654.6
300634.SZ,20260423,4.1304,0.74,42.3654,4.0844,1231354.5461,1185132.3815
688370.SH,20260423,1.8241,0.96,140.4521,1.2717,336462.7351,336462.7351
301106.SZ,20260423,17.5954,2.11,35.1011,2.638,337489.5297,337489.5297
300126.SZ,20260423,4.1536,1.46,,2.2759,226448.412,156934.402
920578.BJ,20260423,2.716,0.67,,5.5605,147145.7826,44252.0
301093.SZ,20260423,5.1839,1.43,252.7627,5.8896,1280280.0623,1223614.3278
600827.SH,20260423,1.06,0.56,22.9001,0.7088,1445176.1748,1299604.4352
300718.SZ,20260423,3.2196,1.08,83.3439,12.3258,2064563.0973,1339448.448
600330.SH,20260423,29.0077,1.84,1446.5159,3.9377,3157592.105,3157592.105
300378.SZ,20260423,6.2883,1.16,68.6996,4.7705,1123138.3689,1114694.7249
000708.SZ,20260423,2.6287,2.37,13.0922,1.7776,7929085.5024,7929050.1549
603501.SH,20260423,2.2041,0.95,28.8179,3.5669,11658051.0305,11189000.3021
603399.SH,20260423,16.4765,0.86,,4.1763,692616.9574,692616.9574
301616.SZ,20260423,7.1758,1.94,19.7859,2.6972,389440.0,138259.9186
603288.SH,20260423,1.036,1.0,32.9071,5.8525,23161523.1284,22008856.9532
300158.SZ,20260423,2.3057,0.49,,1.7517,586451.1061,585972.6313
688017.SH,20260423,8.2282,1.71,273.1734,10.4676,3735717.9571,3735717.9571
002626.SZ,20260423,1.3208,0.84,29.0337,2.2533,986875.9011,986754.5511
600816.SH,20260423,3.5735,2.05,221.2181,1.8206,2589089.8908,1438383.2727
688670.SH,20260423,3.4903,1.39,,1.9303,207838.4,207838.4
301179.SZ,20260423,15.1019,0.79,70.4055,4.1873,1052268.4945,617989.1783
002909.SZ,20260423,3.2144,0.73,,2.861,246870.0,240791.182
688638.SH,20260423,3.4037,0.77,,2.9112,236432.0,111718.4349
002043.SZ,20260423,2.0431,0.93,15.6969,3.4103,1132614.8652,1102269.34
688563.SH,20260423,3.7073,1.27,50.354,2.5927,2700000.0,701933.958
688590.SH,20260423,3.2839,0.63,,2.5065,406229.2965,406229.2965
002301.SZ,20260423,6.1314,2.71,120.3245,1.7389,537374.4101,534902.7161
603639.SH,20260423,4.1353,1.7,24.6212,1.3482,476220.8974,462914.2936
600130.SH,20260423,2.5991,1.11,658.484,3.595,345750.0,345750.0
605377.SH,20260423,1.6832,0.73,20.0306,1.3916,534403.4573,534403.4573
300094.SZ,20260423,3.014,0.75,,3.3315,342962.8449,336077.2893
300862.SZ,20260423,10.1362,3.06,,2.1733,432559.7444,354896.5694
000692.SZ,20260423,4.9398,1.31,,,237643.5073,237643.5073
600299.SH,20260423,4.1898,0.72,37.5859,2.202,4339408.9731,3778798.8937
688408.SH,20260423,3.4256,0.69,,2.2598,927524.9613,927524.9613
300596.SZ,20260423,2.6174,1.04,18.1132,1.9172,913886.2747,887718.2682
920092.BJ,20260423,5.5326,0.59,,5.3779,190150.1211,100936.2244
920185.BJ,20260423,4.0129,0.84,39.6147,2.8191,3562535.9457,3498233.304
688529.SH,20260423,2.207,1.28,,2.9561,321720.5981,321720.5981
688616.SH,20260423,2.9189,1.0,23.7582,2.7723,246645.1144,246645.1144
603289.SH,20260423,9.2117,0.88,38.0387,2.3406,345907.2663,345907.2663
000029.SZ,20260423,1.5423,1.14,205.761,5.6936,2056704.78,1812744.78
002016.SZ,20260423,3.9695,0.71,28.9229,0.8905,439338.9282,439338.9282
300760.SZ,20260423,1.7454,1.33,23.9991,5.1256,19525156.209,19508374.0534
301603.SZ,20260423,16.9103,0.56,38.0253,5.6339,1304208.0,407511.0
301216.SZ,20260423,3.9357,1.0,,2.9059,1760902.2442,1664187.7718
601899.SH,20260423,2.4565,1.34,14.8277,4.6368,91472058.2997,70870168.4016
002887.SZ,20260423,5.3431,0.85,32.69,1.6927,387686.3411,275231.8556
002392.SZ,20260423,4.6649,0.92,25.7412,1.7716,1032155.5574,991745.1591
300573.SZ,20260423,3.0204,1.0,24.1558,8.4978,1680895.8037,1290827.9832
002713.SZ,20260423,6.1499,0.91,,,1300570.8865,719726.636
000963.SZ,20260423,1.4684,1.24,16.1682,2.478,5978488.9148,5976021.6511
600715.SH,20260423,4.5234,1.21,,8.0125,868808.649,612547.6596
300650.SZ,20260423,4.6045,0.9,68.9734,2.6092,376588.1683,265738.732
301370.SZ,20260423,1.4705,0.83,48.6156,1.9058,477659.0,328604.7894
688173.SH,20260423,2.6033,1.0,,4.2445,608823.6294,604707.5375
002511.SZ,20260423,2.9002,0.77,35.7319,2.0848,1138444.3645,1119538.8131
