ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
002772.SZ,20250919,11.3647,0.49,23.608,1.2149,395600.8072,392476.2657
603212.SH,20250919,5.4382,0.84,,1.9393,504426.7033,504426.7033
920099.BJ,20250919,2.6322,1.03,29.4755,2.8281,237551.9939,119225.2884
002394.SZ,20250919,8.5641,1.05,10.7544,0.8511,361896.6,361433.3075
002723.SZ,20250919,10.339,0.82,,3.0915,317061.7817,302526.4536
300050.SZ,20250919,8.5765,0.9,,8.7573,353060.6733,352845.1686
603819.SH,20250919,4.701,1.06,88.418,3.2189,255397.5094,255397.5094
920656.BJ,20250919,5.7215,1.01,32.9359,2.86,189800.0,61450.1813
000612.SZ,20250919,2.9754,0.47,12.6536,1.4611,968065.9079,967433.1569
301101.SZ,20250919,6.2563,0.79,50.8382,5.5987,931993.4625,882990.4313
605337.SH,20250919,4.6161,0.87,23.0272,3.2869,517665.147,517665.147
300239.SZ,20250919,2.2777,1.14,45.5931,1.9425,326484.3632,324368.9807
601333.SH,20250919,2.1128,0.9,18.5994,0.8391,2337567.21,1865238.21
688678.SH,20250919,12.1097,1.03,,4.7453,842883.6393,842883.6393
301391.SZ,20250919,19.2217,2.08,467.0578,3.3011,682586.4022,354291.1297
300583.SZ,20250919,3.1933,0.74,,1.6445,293469.1889,287972.3885
300636.SZ,20250919,2.2169,0.78,38.8215,1.5775,370817.1701,324376.835
002952.SZ,20250919,5.7756,1.41,233.2623,3.7147,320627.34,259961.0574
601969.SH,20250919,3.5689,0.65,28.5952,2.3614,1670535.5378,1653688.2878
000411.SZ,20250919,3.8755,1.04,11.1826,1.2521,577735.0075,357314.1888
603238.SH,20250919,3.8964,0.98,29.9828,2.4731,349337.712,349337.712
603386.SH,20250919,5.7628,0.73,,3.5247,486220.6144,486220.6144
300456.SZ,20250919,16.2624,1.23,,3.8001,1935971.5263,1579655.3622
000657.SZ,20250919,5.3241,0.62,31.5204,4.3071,4106675.7928,2261558.9207
603395.SH,20250919,6.541,0.89,165.6892,6.4127,895180.0,184532.722
688027.SH,20250919,7.2926,0.96,,10.9419,3518874.8442,2749607.1977
603429.SH,20250919,7.9777,1.24,,4.9759,616270.4214,616270.4214
300917.SZ,20250919,16.3973,0.82,64.96,7.0762,800215.0,800215.0
301266.SZ,20250919,4.9496,0.74,97.8366,2.1209,378421.8743,359002.8803
688399.SH,20250919,3.4491,0.48,,1.9089,566888.9622,566888.9622
603737.SH,20250919,2.0551,1.31,61.8414,11.7259,3449296.6863,3449296.6863
601158.SH,20250919,2.1536,1.0,27.0496,1.3158,2236800.0,2236800.0
