ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603926.SH,20250613,3.2262,0.87,26.6494,1.6561,274129.5511,267634.9311
002448.SZ,20250613,6.2714,0.73,22.0788,1.3892,498971.3798,412871.406
300347.SZ,20250613,3.8293,1.28,134.7197,2.2236,4520386.7625,2972624.5815
600370.SH,20250613,4.9633,1.11,,1.4498,759842.9908,759842.9908
603690.SH,20250613,5.9416,1.6,,1.9116,918061.6475,916433.4503
600783.SH,20250613,1.8358,0.89,33.1594,2.0547,913328.8537,913328.8537
920706.BJ,20250613,16.1929,1.55,35.2861,3.0741,169101.5984,77494.7721
600511.SH,20250613,2.089,1.37,11.4476,1.3016,2289162.0959,1678853.0504
920066.BJ,20250613,19.2949,1.76,44.0696,5.6149,214832.6683,58291.4299
002660.SZ,20250613,3.8754,0.86,56.677,2.5227,318110.4089,229319.7656
600288.SH,20250613,2.6531,1.15,,2.1596,394430.4,394430.4
603122.SH,20250613,2.5021,1.11,183.9728,2.2787,265501.1062,265501.1062
600079.SH,20250613,1.6929,1.0,25.0078,1.9081,3460319.0458,3271538.9924
920556.BJ,20250613,6.1185,0.94,66.6295,3.495,176801.4592,129509.8691
300996.SZ,20250613,4.199,1.23,37.9195,3.1864,394472.587,330454.3644
301202.SZ,20250613,5.7169,1.11,50.3346,4.2879,513000.4,139833.98
300384.SZ,20250613,3.5363,1.11,17.1872,2.0536,549330.5103,378840.3702
603776.SH,20250613,4.3666,1.08,,1.4114,419610.8681,419610.8681
603538.SH,20250613,29.5545,1.46,55.711,1.9085,412178.0006,399965.5631
002302.SZ,20250613,1.8523,0.86,,0.854,737214.9135,737214.9135
688739.SH,20250613,0.9698,0.95,32.0475,1.1488,1069027.15,1056667.946
688523.SH,20250613,6.5244,1.79,75.6533,4.9522,812946.24,192838.8421
301219.SZ,20250613,7.1627,1.16,21.6334,1.6372,1437925.131,838843.1816
920871.BJ,20250613,2.5359,0.72,48.7689,5.2682,132067.5867,68667.7371
