ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
301181.SZ,20251111,20.4031,0.97,34.2797,2.9494,422533.3383,329792.7325
920679.BJ,20251111,3.2111,0.89,67.2933,2.5518,127226.3,51397.9445
300943.SZ,20251111,22.1338,0.68,80.101,4.4523,440862.66,290578.0408
688179.SH,20251111,3.3252,1.0,52.6527,4.3553,442034.5728,442034.5728
300858.SZ,20251111,3.273,1.06,47.4782,2.5841,471919.7563,347032.3574
002605.SZ,20251111,1.9727,1.06,20.9618,2.8761,1058729.8621,854892.5958
300887.SZ,20251111,4.4568,1.66,,1.6107,462239.4194,306781.0453
600076.SH,20251111,3.7107,0.92,,1.0724,408741.1836,408741.1836
002204.SZ,20251111,8.0666,1.7,23.8909,1.8276,1415694.2335,1415694.2335
300366.SZ,20251111,1.9844,0.9,,2.4431,400392.6829,349601.1409
601390.SH,20251111,0.8842,0.93,5.6948,0.4476,14127116.0927,11691143.8843
603225.SH,20251111,3.8964,0.83,22.4124,1.5655,2742673.8945,2726576.2626
300551.SZ,20251111,5.8506,1.2,,10.4261,456364.3299,455035.7754
000890.SZ,20251111,5.3664,0.99,,,204717.9364,204711.6304
920433.BJ,20251111,4.6528,2.2,,4.1726,176072.7405,116489.6804
003015.SZ,20251111,2.6009,1.26,52.4111,4.2349,461511.4672,406233.5783
301082.SZ,20251111,17.2447,0.64,,4.5449,470270.4636,434783.0799
603307.SH,20251111,3.4718,0.6,25.1285,2.1722,303206.559,75939.0
920729.BJ,20251111,2.036,0.97,65.7272,4.1121,272529.95,76594.5659
688028.SH,20251111,19.6045,1.55,134.6243,6.4568,1266462.11,1266462.11
002319.SZ,20251111,5.66,1.2,,14.4708,262888.0001,251000.0
603032.SH,20251111,11.3262,1.07,,4.6754,531479.4117,527265.079
600549.SH,20251111,4.4401,1.0,25.8253,3.2429,5442244.2115,5326878.8274
600917.SH,20251111,2.2766,0.94,37.2152,1.6833,960039.4524,960039.4524
000683.SZ,20251111,1.6846,0.74,25.1601,1.8496,2688648.3404,2402854.3666
600874.SH,20251111,3.3781,0.9,12.4081,1.0217,1031764.6818,808384.6818
688372.SH,20251111,5.3172,0.76,51.6556,4.8933,1387689.3884,1387689.3884
300825.SZ,20251111,2.4294,0.72,,2.5996,548342.5696,533335.6302
600067.SH,20251111,26.0367,1.46,,1.185,666609.326,666609.326
002039.SZ,20251111,2.1531,0.46,17.8905,1.8356,797395.905,797393.667
920273.BJ,20251111,27.6889,3.47,49.6484,6.6474,431946.6717,283639.8731
301186.SZ,20251111,4.6668,0.67,30.0416,2.4954,391453.858,367589.4263
688721.SH,20251111,2.3627,0.91,83.4131,4.9824,601017.0,160229.2414
603017.SH,20251111,3.0017,0.91,67.8308,1.9369,276190.293,276190.293
300194.SZ,20251111,2.8092,1.22,38.6983,1.2559,559164.8195,455121.7815
300350.SZ,20251111,4.5166,1.05,,4.0026,369804.0796,310290.0444
000639.SZ,20251111,5.1049,1.64,,1.286,373482.1209,373481.6631
300152.SZ,20251111,6.9463,1.72,,7.8695,185328.0,185280.7905
600302.SH,20251111,19.3576,0.69,,6.2388,370230.4903,370230.4903
300448.SZ,20251111,9.4947,0.98,,4.1291,506711.2922,347943.3991
002383.SZ,20251111,3.036,0.85,,4.1288,698900.1279,698900.1279
603681.SH,20251111,4.5638,0.74,25.0108,1.421,369838.665,369838.665
300426.SZ,20251111,1.7261,0.66,,28.2633,416153.7164,369600.0
688045.SH,20251111,2.8676,0.69,6870.3053,2.0633,285357.3284,154022.0519
920946.BJ,20251111,4.205,1.03,37.5301,4.1207,510594.3346,510437.3596
300787.SZ,20251111,5.9806,0.98,34.3824,2.5906,390537.4582,237934.6548
002296.SZ,20251111,1.8908,0.72,14.4027,1.8148,435940.49,388757.8818
300406.SZ,20251111,1.5452,1.38,18.9727,2.1422,819073.1533,592909.7876
300625.SZ,20251111,1.9536,0.84,,1.8046,358661.004,207971.7347
688448.SH,20251111,34.5901,6.18,80.2809,3.1786,321575.5224,215299.6824
688595.SH,20251111,2.7008,1.19,,6.937,498994.3776,498994.3776
600618.SH,20251111,24.2919,1.8,18.9875,1.6619,1506789.1687,977041.4887
688778.SH,20251111,4.7651,0.89,56.1724,4.2324,3812941.1321,3812941.1321
605169.SH,20251111,5.1931,0.73,42.4798,2.1886,427431.68,427431.68
688366.SH,20251111,0.6335,0.89,31.0729,2.1611,1193838.7606,996068.1717
000670.SZ,20251111,4.0545,0.91,,245.8571,682504.8497,663917.7185
301608.SZ,20251111,2.6194,0.73,34.8139,3.6439,770653.4,345855.719
000800.SZ,20251111,1.9516,0.77,57.3312,1.3695,3617141.5166,3616832.602
002672.SZ,20251111,2.3038,0.57,,1.9348,589101.3425,482428.055
300628.SZ,20251111,1.116,1.17,17.8345,5.2251,4532363.1137,2596544.392
603324.SH,20251111,2.3151,1.02,61.8618,2.176,365802.3197,365802.3197
002975.SZ,20251111,6.4867,0.67,94.8444,5.3406,1199223.6982,791931.0294
301456.SZ,20251111,6.3368,1.0,68.9111,2.1153,465635.9565,187247.7105
605378.SH,20251111,23.9901,1.26,75.7006,5.4855,685511.6072,685511.6072
920304.BJ,20251111,14.8027,0.81,42.7695,4.7617,245541.744,119268.0561
603090.SH,20251111,6.18,0.85,70.9865,7.6386,468300.0,468300.0
600217.SH,20251111,1.3403,0.86,,2.3674,727709.9624,727709.9624
002490.SZ,20251111,11.8271,0.64,,11.6979,582429.332,395457.06
603260.SH,20251111,15.9053,2.03,,2.148,6875715.5689,6875715.5689
300970.SZ,20251111,4.4705,0.91,570.1641,1.4263,219960.7254,170674.2154
601339.SH,20251111,3.0273,0.72,14.8503,0.8858,812766.398,812766.398
002019.SZ,20251111,1.2532,0.9,39.1157,1.8044,1593471.0114,1102331.0448
301633.SZ,20251111,3.3049,1.71,49.9336,4.3578,398112.0,182401.0903
600439.SH,20251111,4.8476,0.77,,1.362,358839.3845,358839.3845
002304.SZ,20251111,0.8527,1.13,51.5328,2.1962,10665631.1239,10665379.4299
300771.SZ,20251111,6.4193,1.65,44.8763,1.7018,335520.0,253316.3949
688639.SH,20251111,7.6955,2.01,51.293,3.5808,960444.2611,960444.2611
920478.BJ,20251111,2.3808,0.63,29.5452,3.3676,171978.5095,102868.6922
002559.SZ,20251111,10.3776,0.93,83.1024,3.5336,625082.8323,568963.3548
600421.SH,20251111,3.697,0.78,,224.338,138289.2,138289.2
002897.SZ,20251111,19.0837,1.41,60.1932,3.5512,975219.9009,917598.8214
300150.SZ,20251111,9.7194,0.77,88.0022,2.4071,379148.7223,298224.6543
603101.SH,20251111,17.6502,2.95,60.3581,3.7664,534374.4,534374.4
002095.SZ,20251111,2.5925,0.8,,5.7012,504934.56,502913.4132
301237.SZ,20251111,1.4336,1.05,,2.6155,342160.0,281693.9125
600879.SH,20251111,4.0139,1.31,188.9772,1.7789,3691915.9547,3691915.9547
300461.SZ,20251111,3.4013,1.01,,6.0305,320709.7651,232805.8981
603836.SH,20251111,5.9911,1.01,98.4072,1.8856,333917.7306,333917.7306
300316.SZ,20251111,5.3709,1.4,121.3045,3.1348,5469922.6701,5144207.0436
600808.SH,20251111,11.6181,2.04,,1.3988,3365197.6783,2607907.2683
605288.SH,20251111,11.0296,1.1,153.224,3.0603,679238.3183,674681.7432
688391.SH,20251111,3.1434,1.38,54.4825,1.9533,363052.2771,363052.2771
002051.SZ,20251111,2.7839,1.28,37.9386,0.9334,1080258.002,1080195.8269
301369.SZ,20251111,16.8879,4.4,342.9667,4.5013,671383.7612,345925.0052
688363.SH,20251111,1.3853,0.75,383.7096,3.5124,2479679.5898,2479679.5898
600877.SH,20251111,6.5741,1.85,880.0598,6.9911,1727542.7988,1727542.7988
300841.SZ,20251111,6.9249,1.59,59.457,3.0835,1081288.1466,989610.4973
