ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
300570.SZ,20250422,5.7631,0.93,58.8037,9.959,1536286.1284,1299993.6076
601038.SH,20250422,2.123,0.78,16.1231,2.0488,1486582.6988,968046.0788
600313.SH,20250422,4.5153,0.81,150.0259,3.683,703429.131,703429.131
301081.SZ,20250422,1.3531,0.61,30.8068,2.0005,197883.2271,189125.8835
688608.SH,20250422,1.8969,0.94,98.0675,6.9286,4506390.2393,4506390.2393
601519.SH,20250422,3.4046,1.19,,12.1777,1745366.9376,1745366.9376
002094.SZ,20250422,11.7525,0.25,159.9599,3.8218,561699.7073,561338.7353
301535.SZ,20250422,25.5527,0.94,75.6418,7.2601,814863.5301,114770.3601
603067.SH,20250422,7.4839,3.11,22.1383,3.2402,986997.1521,986997.1521
601677.SH,20250422,1.5572,1.41,9.1761,0.8538,1466327.0478,1405948.0998
300379.SZ,20250422,15.149,0.83,,1.1542,403936.1275,381285.5963
001289.SZ,20250422,0.3977,2.71,22.753,1.9722,14437402.5152,8707420.3012
000685.SZ,20250422,1.3058,1.37,11.0825,0.7718,1286297.0981,1093455.0044
002986.SZ,20250422,3.0033,3.58,13.5515,1.0292,416097.6649,327938.8543
301325.SZ,20250422,4.306,0.71,46.4674,2.4504,718599.944,289126.1318
300268.SZ,20250422,3.835,2.07,,,157999.4,121272.7025
600202.SH,20250422,3.4524,0.64,,2.2823,188220.27,188220.27
600675.SH,20250422,1.5151,1.02,,1.2106,1735240.84,1735240.84
603018.SH,20250422,0.988,0.92,13.2245,0.9825,506007.0657,506007.0657
301187.SZ,20250422,9.1132,0.82,21.7157,3.8903,550379.4903,144292.9051
002795.SZ,20250422,12.8751,2.06,,3.0536,227334.5798,221733.999
300575.SZ,20250422,9.9352,3.12,251.3903,1.3884,294655.5576,217277.0089
300247.SZ,20250422,2.794,1.12,74.0906,2.6318,276589.8677,276326.7077
603038.SH,20250422,3.8215,0.83,208.4767,2.6896,368624.9894,368624.9894
002030.SZ,20250422,1.0366,1.09,,0.9956,784526.3319,784526.3319
600157.SH,20250422,1.3949,0.83,14.3497,0.6427,3021615.9237,3021615.9237
001208.SZ,20250422,2.3824,1.1,49.789,3.3572,542974.784,274393.911
002772.SZ,20250422,8.829,1.23,22.0687,0.9327,312233.639,309767.321
603212.SH,20250422,2.5894,1.96,,1.4571,417803.5574,417803.5574
920099.BJ,20250422,6.1661,0.62,24.2339,3.3858,281063.9928,141193.1923
002394.SZ,20250422,2.0337,0.77,17.5523,0.5993,239861.7,239554.634
002723.SZ,20250422,3.2111,0.67,,2.0961,211156.5657,210563.2863
300050.SZ,20250422,2.5429,0.83,,6.9039,272423.359,272257.2745
603819.SH,20250422,7.6703,0.75,26.7945,4.1802,325506.6296,325506.6296
603210.SH,20250422,14.4144,0.59,41.0836,4.3188,726073.2,156962.2783
301080.SZ,20250422,2.7805,1.66,43.2875,2.0779,536040.0,404648.4571
603663.SH,20250422,6.2884,0.72,135.6948,7.7032,1006992.9689,1005465.3655
600815.SH,20250422,1.1675,0.9,673.6485,2.9959,455942.2814,455942.2814
002050.SZ,20250422,3.7479,1.14,29.9996,4.8179,9297382.3317,9143091.0322
300788.SZ,20250422,4.4785,0.68,47.8937,2.6264,568362.8783,568362.8783
603788.SH,20250422,9.0698,2.47,16.8889,1.5573,321882.8931,321882.8931
605259.SH,20250422,2.4334,1.42,15.93,1.6333,269413.76,269413.76
002117.SZ,20250422,3.3081,0.66,37.9639,4.2864,599136.7725,598946.5539
920925.BJ,20250422,4.311,0.85,225.03,3.7331,132756.1478,75145.977
002634.SZ,20250422,4.3747,1.3,,1.7594,152045.6818,147796.3121
000859.SZ,20250422,33.4084,1.75,,2.3688,661230.488,661140.2675
688360.SH,20250422,2.0665,0.73,29.2961,2.5963,369620.713,341515.9675
688737.SH,20250422,0.7294,0.5,,1.1143,203379.2298,203379.2298
300286.SZ,20250422,4.1963,0.85,30.9426,2.4665,546961.3326,383228.8774
603883.SH,20250422,4.0864,0.96,16.9139,2.1244,1425179.2744,1422919.1925
300517.SZ,20250422,5.8641,0.7,87.0339,1.9275,200209.0276,123897.6903
600638.SH,20250422,2.1692,1.39,97.5536,0.7848,350839.7255,350839.7255
300417.SZ,20250422,3.0454,1.1,76.3001,3.2004,144790.0032,93485.9606
002756.SZ,20250422,1.4358,1.21,15.5768,1.3151,1625391.1431,1171912.6452
920245.BJ,20250422,8.8434,0.66,81.6922,4.9836,169071.0,82685.3133
688022.SH,20250422,1.9132,0.75,,3.4297,220023.7833,220023.7833
002404.SZ,20250422,3.7701,1.0,20.5931,1.6608,330990.4607,269370.1737
600057.SH,20250422,3.9018,1.92,12.7013,1.0671,1802090.9717,1407591.549
000921.SZ,20250422,2.5265,1.11,11.7409,2.5432,3930725.5086,2585953.6434
601018.SH,20250422,1.0473,1.02,14.4989,0.907,7100851.7656,5769707.3401
600749.SH,20250422,11.8786,1.47,163.353,2.6181,272585.5859,272585.5859
002657.SZ,20250422,5.7779,1.23,,3.4328,621274.9949,614522.8943
001259.SZ,20250422,13.1392,0.58,112.9595,2.2741,163956.0425,48857.5625
000981.SZ,20250422,2.9764,0.8,,8.4398,1779549.8181,1693371.0967
301032.SZ,20250422,11.2007,0.78,39.1668,2.6932,319501.755,211831.4269
000408.SZ,20250422,0.9105,0.8,19.8722,3.8433,5560169.363,5560110.9365
600117.SH,20250422,0.9404,1.22,2.7506,1.3386,673808.7754,673808.7754
603223.SH,20250422,2.39,1.23,41.0362,1.6777,636340.658,492892.6464
920976.BJ,20250422,9.7219,1.11,37.2616,6.8335,177028.733,106354.864
600267.SH,20250422,2.0712,0.85,19.7514,1.2654,1080162.2246,1079568.2403
001914.SZ,20250422,2.2125,0.69,16.1102,1.2996,1354061.9186,1354057.7045
920247.BJ,20250422,6.9299,1.12,67.9022,6.1253,279337.9251,202547.7306
603171.SH,20250422,5.9081,1.11,155.4735,7.019,1750302.2648,1746544.67
000735.SZ,20250422,4.2081,0.84,30.3888,1.7257,734665.6628,734272.6158
603303.SH,20250422,1.4294,1.0,16.4958,1.5223,551824.8733,551824.8733
002099.SZ,20250422,0.7906,1.05,,1.4657,801264.0502,799770.4422
920726.BJ,20250422,21.0136,0.52,123.0508,5.6813,249996.24,137332.6555
300997.SZ,20250422,13.7609,0.45,45.267,6.6023,667147.0494,588661.0654
600548.SH,20250422,0.7747,0.88,24.7347,1.2542,2832247.4377,1599529.6838
600381.SH,20250422,1.3893,0.45,,1.8576,211928.9275,211928.9275
600602.SH,20250422,9.5675,1.34,146.1647,6.2247,2958277.6832,2323717.3674
002707.SZ,20250422,15.7478,1.49,60.4998,9.71,856927.5088,719580.7002
000603.SZ,20250422,4.6358,1.13,47.9489,3.1283,1022534.5708,988073.644
301002.SZ,20250422,1.7403,0.63,79.8012,2.4054,190212.8297,113088.1802
000042.SZ,20250422,8.7993,2.34,,0.8856,462057.6416,461571.1854
601069.SH,20250422,33.3779,1.49,64.1785,3.9427,1858304.9079,1385085.339
002205.SZ,20250422,6.5015,2.36,,2.8775,172834.202,172834.202
301066.SZ,20250422,21.2114,0.73,80.7404,4.1851,283449.0832,283368.7511
301238.SZ,20250422,3.1405,0.46,59.1836,1.7016,1225399.9443,356479.9443
600980.SH,20250422,2.1801,0.8,28.528,2.1693,301875.324,280205.1436
600252.SH,20250422,1.0131,1.01,,1.3367,805037.2111,802381.5391
002136.SZ,20250422,1.8834,0.7,,1.6482,191797.84,191294.5379
300199.SZ,20250422,8.776,1.49,,21.9012,1252436.2144,1001509.4727
603080.SH,20250422,2.7273,1.25,15.998,1.4975,223994.5,223994.5
002827.SZ,20250422,9.0659,1.47,51.3001,8.3837,760104.0,760100.9018
688433.SH,20250422,3.3258,0.88,220.3126,7.6177,1480653.46,722522.944
603868.SH,20250422,2.2844,0.83,22.5155,4.8695,1479733.2,1479733.2
603506.SH,20250422,13.4078,0.84,88.2086,1.7691,193223.3346,193223.3346
688358.SH,20250422,1.2037,0.78,22.2752,2.2437,319330.6814,319330.6814
605277.SH,20250422,2.7741,0.6,36.6599,3.5367,498444.8902,482590.9012
600804.SH,20250422,0.2995,0.09,,2.3521,132597.1125,111410.3967
605167.SH,20250422,1.6266,0.82,17.1624,2.2438,401019.51,401019.51
002227.SZ,20250422,9.4721,1.39,,2.769,286216.1264,286022.7366
300822.SZ,20250422,28.2391,5.28,95.6071,5.1338,656095.2372,608596.172
601188.SH,20250422,7.7492,1.0,31.3432,1.0403,477663.9213,477663.9213
300983.SZ,20250422,1.471,0.89,,1.0305,293932.8,201198.473
