ts_code,trade_date,turnover_rate_f,volume_ratio,pe_ttm,pb,total_mv,circ_mv
603629.SH,20250915,5.4265,0.86,189.1495,3.7055,638388.08,629747.872
300581.SZ,20250915,6.3394,0.69,,9.7345,937386.6664,937386.6664
603733.SH,20250915,2.2901,1.15,17.8421,2.0847,1655513.9873,1655513.9873
688660.SH,20250915,8.6476,0.82,,5.2604,2546666.794,2546666.794
920021.BJ,20250915,2.7327,0.33,,3.5758,228041.9875,185888.8946
300616.SZ,20250915,2.5012,0.91,,0.9203,289401.0982,199805.6239
300561.SZ,20250915,9.7874,0.93,,9.0466,544659.2385,400155.5728
688227.SH,20250915,4.1185,1.1,,2.7915,366186.0357,207609.4737
002826.SZ,20250915,3.9897,0.66,83.8569,4.8116,367626.702,336101.278
002027.SZ,20250915,1.105,1.04,21.9883,7.1645,11712623.9778,11712623.9778
688092.SH,20250915,1.6037,0.57,41.129,3.2511,209868.8875,209868.8875
002121.SZ,20250915,6.6945,0.68,,18.7004,1303741.1001,1098939.0871
002282.SZ,20250915,1.7094,1.12,21.1962,1.0663,379850.4489,364110.507
001223.SZ,20250915,6.436,0.47,85.8524,2.6045,501486.944,125446.944
300460.SZ,20250915,2.5289,0.73,,5.0154,284735.5105,284735.5105
000638.SZ,20250915,6.4576,0.89,299.7968,9.5432,137321.469,136774.21
002069.SZ,20250915,2.4651,0.95,307.2408,48.9789,310756.0288,310364.4768
300099.SZ,20250915,2.167,0.91,51.2536,2.2376,507238.4954,400011.6211
301051.SZ,20250915,2.9641,0.79,,2.2648,475933.8609,377402.6723
603109.SH,20250915,6.9151,0.86,25.6187,3.3493,647012.2193,647012.2193
002873.SZ,20250915,4.392,0.68,101.6018,2.3765,281939.8959,275662.4883
688190.SH,20250915,3.0289,1.31,38.8944,5.44,1413840.0,1413840.0
920139.BJ,20250915,10.6761,2.49,,6.5729,713925.0814,689981.0035
002310.SZ,20250915,4.8159,1.7,,10.4216,1601819.0052,1121146.2744
300415.SZ,20250915,8.2997,0.71,19.9261,4.2604,1301665.4694,1258689.9621
002569.SZ,20250915,2.1119,0.66,,56.8214,136521.48,132678.6909
600279.SH,20250915,1.1966,0.75,13.1677,0.9557,639720.9265,639720.9265
002682.SZ,20250915,2.7133,0.84,,2.3511,259814.2904,259810.4096
600802.SH,20250915,2.2943,0.83,,2.0628,250661.8748,250661.8748
300805.SZ,20250915,26.2416,1.39,222.7987,3.781,585522.811,397717.507
300520.SZ,20250915,11.6323,2.26,,4.0303,735918.1654,700581.2512
002330.SZ,20250915,10.0611,3.3,,1.5082,346246.8331,346172.3997
688577.SH,20250915,7.5609,0.89,614.5236,14.4656,1409580.3272,1409580.3272
301151.SZ,20250915,3.5569,0.64,45.2973,1.8124,370118.979,122063.9074
301505.SZ,20250915,5.8135,1.04,137.6033,2.793,267123.979,174942.4684
301323.SZ,20250915,4.2615,0.71,38.157,2.4972,529021.2114,337850.1158
600502.SH,20250915,2.4479,1.69,6.3595,0.7468,817070.1545,817070.1545
301580.SZ,20250915,1.9728,0.7,29.5753,2.4091,490196.8702,331278.1632
601010.SH,20250915,5.417,1.08,43.0057,1.2417,534072.0,534072.0
301126.SZ,20250915,2.2007,0.64,,1.4029,244224.4048,163943.2068
688581.SH,20250915,2.9654,0.72,20.5248,2.4944,605397.4639,309629.126
688019.SH,20250915,2.6732,0.73,44.0554,9.7143,2974982.6537,2974982.6537
300125.SZ,20250915,8.0295,1.33,,,219699.5959,217916.723
002524.SZ,20250915,2.1382,0.73,,19.3963,225533.1772,221926.1789
603099.SH,20250915,11.4013,0.68,110.1068,11.7159,1334150.01,1334150.01
600333.SH,20250915,4.4237,0.71,,1.8177,342275.2444,342275.2444
002594.SZ,20250915,3.9672,2.16,23.5213,4.7091,99103937.5316,37906318.616
002950.SZ,20250915,3.1236,0.7,16.6152,1.7696,633898.6724,452447.2042
300418.SZ,20250915,9.2227,0.88,,3.7884,5256179.5622,5252552.5735
002048.SZ,20250915,9.9306,0.84,558.0691,2.402,2616473.4872,2282011.4463
300438.SZ,20250915,15.3233,0.98,,3.3223,1662543.1181,1334954.4781
601636.SH,20250915,1.6954,0.57,38.8122,1.3163,1792628.0178,1792628.0178
