rank,code,name,industry,buy_signal_flag,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,industry_member_count,industry_ret_5,industry_ret_10,industry_ret_20,industry_breadth_5,industry_breadth_10,industry_trend_score,industry_heat,industry_up_prob_3d,up_prob_3d,expected_ret_3d,up_prob_3d_confidence,up_prob_3d_logit,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,money_flow_bias_20_proxy,real_moneyflow_ok,money_flow_net_amount_1,money_flow_net_amount_3,money_flow_net_amount_5,money_flow_net_amount_20,main_money_flow_net_amount_1,main_money_flow_net_amount_3,main_money_flow_net_amount_5,main_money_flow_net_amount_20,money_flow_net_ratio_1,money_flow_net_ratio_3,money_flow_net_ratio_5,money_flow_net_ratio_20,main_money_flow_net_ratio_1,main_money_flow_net_ratio_3,main_money_flow_net_ratio_5,main_money_flow_net_ratio_20,real_money_flow_bias_20,main_money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,market_up_ratio,market_median_change,market_down5_ratio,pass_market_env,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup,upside_model_candidate,tail_model_candidate
417,601838,成都银行,银行,-,38.32284480154937,0.3832284480154937,-0.27522040109471074,-0.28938403595382767,-0.27975276424962814,0.03599345733881841,-0.3120177612056848,-0.6766924151785345,22,0.021978483548552474,0.04979301059062313,-0.04880448630448636,0.6818181818181818,0.7272727272727273,0.7222809729168795,63.001057512503834,0.5688730085242677,0.3832284480154937,-0.023428988738725558,1.0,-0.47586741786330966,-0.010293586791102594,-0.0029037789058093955,0.005084745762711895,-0.11183225162256627,-0.01640134505424895,-0.11492537313432849,0.3253348058348521,-0.005089426433914301,-0.010293355290839124,-0.023094135534962312,-0.003385928008152387,1.1047315141281957,1.2089601122918876,1.0437448598180912,-0.0032781039246308273,-0.13936948723014958,1,-1014599.9999999999,-44967300.0,33738400.0,-51079100.0,-5589700.0,61706600.000000015,67694500.00000001,183527600.0,-0.0011787749407737042,-0.015912312761220262,0.008297069844524621,-0.0032781039246308273,-0.006494183211554086,0.02183574994788467,0.01664767726359792,0.0117782526676875,-0.0032781039246308273,0.0117782526676875,0.358225600268965,1.24326,1.2808000000000002,0.0,0.01765207410051288,0.01832179070859252,0.012510812563116867,0.45,-0.12931730086112603,0.020082149926842895,0.029685094759392,-0.023923327859862537,0.1063419191645546,-0.37066984471382075,0.5386822814232093,0.2650992311818326,389530353.3,17.79,2026-07-14,,,,True,False,False,False,False,True,True
418,600298,安琪酵母,食品,-,38.25866816932892,0.3825866816932892,0.292943508732432,0.5293589675464612,0.36859645555292136,0.30526986526778,0.5963949329548243,-0.24832030168895658,21,-0.0061024144335366515,0.03480662983425398,-0.04414261460101865,0.38095238095238093,0.6190476190476191,0.34920730061712735,56.285731411108294,0.5180082111223425,0.3825866816932892,-0.03253042019000415,1.0,-0.4785834370383934,0.02630136986301368,-0.0061024144335366515,0.03480662983425398,0.0525428491149198,0.03342207263748875,-0.03899435608004098,0.7410562180579222,0.019407699628950503,0.02187952604935406,-0.015334256920110034,0.004684248795983364,0.8764731300590066,0.9427400235379277,0.8637014548446248,0.005414384546773316,0.11032884484634546,1,23657000.0,91363000.0,50703500.0,84467000.0,-1297100.0,-18580400.0,-7257100.0,-124225400.0,0.03460299220734238,0.04141372832706633,0.015051766189476484,0.005414384546773316,-0.0018972625942487976,-0.00842226763359591,-0.0021543319970741626,-0.007962921449521517,0.005414384546773316,-0.007962921449521517,0.7897054167339982,1.7364,1.7364,0.0,0.016181477414457416,0.02307767256502102,0.008615920781053266,0.5,-0.04947916666666663,0.025394147788988387,0.042927768339217805,-0.03240759600908015,-0.06510775301178873,0.14931196754875553,0.5080808115595572,0.3407760628532233,390007146.0,37.46,2026-07-14,,,,True,False,False,True,False,True,True
419,300657,弘信电子,元器件,-,38.190513643617344,0.38190513643617346,0.32236257128539647,0.2992940101165489,0.31498063171136526,-0.4185520087155949,0.2726860993742715,0.49226000462050823,111,-0.04940247545881349,-0.09885620915032689,-0.03443379481718145,0.35135135135135137,0.35135135135135137,-0.39560956086293747,42.87902790446712,0.4163961656391304,0.38190513643617346,-0.026273249220600967,1.0,-0.48146970276009327,-0.04924406047516183,0.022057116322266035,-0.09293220688234083,0.09912609238451942,-0.013756329255724231,-0.1368627450980392,0.4231404958677689,-0.02083613388896355,-0.008719810010306084,0.11560363753004554,0.0017290167211279892,0.5901075150229009,0.5895899351450911,0.6577042517638139,-0.02290811333183989,0.25240717531054646,1,-54308300.0,-112774000.0,-88304900.0,-1786025700.0,-20313000.0,8824499.99999994,52559499.99999991,-2089817000.0,-0.02253741843157897,-0.012318335302609595,-0.00656761649038925,-0.02290811333183989,-0.008429698233983823,0.0009639025828460251,0.003909076834089764,-0.026804633706449824,-0.02290811333183989,-0.02199867532809719,0.6731152218308037,8.5195,8.5195,0.0,0.047350697157243785,0.04946993036969968,0.022110287807195244,0.6,-0.1576344529157222,0.04681660002020269,0.0813947117942542,-0.06064784472982329,-0.05334862649920713,0.11942809170940419,0.49473000039751,0.200091569784885,2902458578.999,37.38,2026-07-14,,,,True,False,False,True,False,True,True
420,002557,洽洽食品,食品,-,38.14459267331871,0.3814459267331871,0.02908941222511974,0.22724739863210985,0.09249996787535658,0.7606206002201072,0.486054715008972,-0.5239161924941442,21,-0.0061024144335366515,0.03480662983425398,-0.04414261460101865,0.38095238095238093,0.6190476190476191,0.34920730061712735,56.285731411108294,0.5180082111223425,0.3814459267331871,-0.030137661282565977,1.0,-0.4834155123707089,-0.015306122448979664,-0.02966314731020614,0.07461024498886415,-0.05991232342912811,0.01142437899591231,-0.06763285024154586,0.6333333333333341,0.036474164133738496,0.03377004506865107,-0.0940893513231611,0.003654981705390173,1.3659326265057279,0.9963175486143752,0.982753931832114,0.00340269895684345,-0.1374509525177375,1,-917700.0,6036800.0,18484300.0,19132400.0,-16649200.0,-20943500.0,-20778100.0,-23302599.999999996,-0.0023897665804541728,0.007184090657016793,0.013380496816356313,0.00340269895684345,-0.04335589163266603,-0.02492380113226067,-0.015040942902892353,-0.004144369379259275,0.00340269895684345,-0.004144369379259275,0.3718287806262061,3.4116,3.4116,0.0,0.027709768772036587,0.026134038706641393,0.007588380173158059,0.4,-0.10507792860734033,0.027339068250887402,0.0394976835243109,-0.0322025143602568,0.0015107445553564913,-0.12502051762991437,0.5182872674644379,0.21564756962829512,140567823.657,19.3,2026-07-14,,,,True,False,False,True,False,True,True
421,600710,苏美达,商贸代理,-,38.112766702599984,0.38112766702599987,0.46584832344347915,-0.09664811288633587,0.28584946381793835,-0.2151997852206366,0.6171446893336909,-0.8458470149457156,2,-0.022948020305113948,0.01791160165188438,-0.09614672655263146,0.5,0.5,0.06236242839886986,51.12252371117966,0.47858793756064016,0.38112766702599987,-0.030640830475930518,1.0,-0.4847646011415335,0.016129032258064502,0.0009930486593843213,0.05439330543933041,-0.06947187634177743,-0.003213742371319328,-0.10320284697508897,0.4020618556701029,-0.016860220898378797,-0.013656265070286588,-0.10142063144449132,-0.0035279536365220745,0.8841879632382822,0.8209524343427373,0.7742920391547746,-0.023686292540166954,-0.21628479404265838,1,7364299.999999999,-5904200.000000001,-7998200.000000001,-110679600.0,-2979900.0,3601900.000000002,4959200.0,23195200.000000007,0.03564898699329696,-0.010260820027941715,-0.008842458482500485,-0.023686292540166954,-0.014425052800853527,0.006259687622140726,0.005482673614865395,0.004963952641025815,-0.023686292540166954,0.004963952641025815,0.3802669862121652,2.0799,1.8581000000000003,0.0,0.01983608530572512,0.020350716048041225,0.011837902800835047,0.35,-0.13796212804328223,0.021720589076693803,0.037118798209617644,-0.02787987272986334,0.0713880679809814,-0.19815849714448933,0.47799596697904734,0.3327638580562857,116817957.6,10.08,2026-07-14,,,,True,False,False,True,False,True,True
422,600642,申能股份,火力发电,-,38.08277409939973,0.3808277409939973,0.6268370981607462,0.34304459640741203,0.5360234975996793,1.372715742449665,0.5529201219400308,-0.7650185104076189,23,-0.034817813765182115,-0.10012360939431397,-0.2223360655737705,0.30434782608695654,0.13043478260869565,-0.8858501542847257,34.054697222874935,0.3526941653929941,0.3808277409939973,-0.029581876120906184,1.0,-0.486036370412237,-0.011998788471843769,0.021356316457511904,-0.04696449026345939,-0.14491264131551906,-0.049235941897726954,-0.15959595959595962,0.11825526952658558,-0.04303300540673649,-0.04200762771621447,-0.05909342252741345,-0.007845154592296708,1.1204243215506895,1.1306130718366614,1.0540773958304814,-0.008693091577963323,-0.4730356066820611,1,-20152500.0,-43722400.0,-52318100.0,-73484399.99999999,6886900.000000004,22563000.000000004,37906800.0,4905200.000000004,-0.04255648487763942,-0.03049428650599366,-0.02348451485186914,-0.008693091577963323,0.014543220727146262,0.015736615246069178,0.017015579839230268,0.0005802776209403047,-0.008693091577963323,0.0005802776209403047,0.16792853404525981,1.6711,1.6711,0.0,0.013580119727116442,0.01750092751022268,0.01289801870674181,0.25,-0.16193098882655388,0.01730349501470324,0.036339247163588016,-0.024917795874257152,0.1841486300643057,-0.4774737496743174,0.5991496085613747,0.3415911321793664,211323398.15,8.32,2026-07-14,,,,True,False,False,True,False,True,True
423,601669,中国电建,建筑工程,-,37.91817687094009,0.3791817687094009,0.2746838421588461,-0.30184395346182946,0.09019494756022993,-0.9529793343040119,0.8394443392881199,0.06482695671155925,18,-0.004365277131108125,-0.019572605801014997,-0.04368537538472178,0.5,0.4444444444444444,0.15861065881587205,52.85499185868569,0.49180969825711585,0.3791817687094009,-0.021797321779380346,1.0,-0.49302264492470027,0.013016430773381993,0.008733063201401325,-0.008510638297872353,-0.04115226337448563,-0.0226857971097415,-0.12075471698113205,0.1562043375987501,-0.02940623447955104,-0.028115705901639098,-0.09566267114650584,-0.004904795469327654,0.6378852641152251,0.6323243549307642,0.6085652803647782,-0.04361365834259448,-0.19750718720437727,1,65792100.0,31174700.0,-108692900.0,-1204438400.0,12869400.0,5606099.999999985,37831199.999999985,168228200.0,0.0746743529195446,0.011898797681240757,-0.025861160939330156,-0.04361365834259448,0.01460683148072166,0.0021397431147951265,0.009001128424469184,0.006091674956884182,-0.04361365834259448,0.006091674956884182,0.2675788173326955,1.24326,1.2808000000000002,0.0,0.011148598709277969,0.022271998973828824,0.010491504505702428,0.3,-0.11025145067698261,0.024933271833433503,0.03319993044798973,-0.028239935279255994,0.05818650970345873,-0.1300674096492353,0.6213492063492064,0.2393650793650799,690338493.1,4.66,2026-07-14,,,,True,False,False,True,False,True,True
424,600529,山东药玻,医疗保健,-,37.82178217409724,0.37821782174097235,-0.27324498448370804,-0.17264634990509503,-0.2410534214185519,0.04125699806936675,0.8432596861899436,-0.6292925444102042,32,0.020196091349580447,0.030177156783720016,0.00218405915587927,0.6875,0.71875,0.7639449458093531,63.751009024568354,0.5744840057997358,0.37821782174097235,-0.028860301186006437,1.0,-0.4971195580368416,0.012068019747668579,-0.01072386058981234,0.009299781181619116,-0.03705636743215035,-0.01135998285285611,-0.09113300492610843,0.3198529411764707,-0.022505626406601698,-0.01667559747079639,0.005215250801514859,-0.002750956267530906,0.8765041301732621,0.7827049283085259,0.7726931017308116,0.0034032344140447934,0.09904033765262767,1,59652400.0,78477000.0,107863500.0,24191900.000000007,-5497499.999999999,-15542799.999999996,-24721599.999999996,-39671300.0,0.1196795645885526,0.06885497209284125,0.0569241287601823,0.0034032344140447934,-0.01102953789496429,-0.013637104632498856,-0.01465261126476983,-0.005580823887743219,0.0034032344140447934,-0.005580823887743219,0.6190989672063487,2.5107,2.5107,0.0,0.018385151796860153,0.01826006581940917,0.011429383028806922,0.5,-0.08984771573604056,0.019299233441397955,0.033581979434651806,-0.025012331838699497,0.01589409348116899,-0.12444442262075524,0.4791096586782859,0.24206681190994903,210457121.25,18.59,2026-07-14,,,,True,False,False,False,False,True,True
425,603211,晋拓股份,汽车配件,-,37.63042451519551,0.3763042451519551,0.16192571836740094,1.8737456602569418,0.709708099772054,0.5914708663988453,-0.1707646047209448,1.2670030267343475,51,-0.07172131147540983,-0.04761904761904756,-0.11107155571377714,0.19607843137254902,0.3137254901960784,-0.6053176484458653,39.104282327974424,0.3886656162779245,0.3763042451519551,-0.014745814283216578,1.0,-0.5052646982759958,0.020402298850574763,-0.0402702702702703,0.1692459664142245,0.33095952023988007,0.10861353064219026,-0.060582010582010515,0.8138211382113821,0.07882988355031051,0.08176454060129243,0.11261245614644477,0.015434765615922344,1.2413209524178037,1.019003450109372,1.0358861215000004,-0.016919408221099507,0.2389456412444635,1,20638400.0,19593700.0,-113686400.0,-317756100.0,3424200.0,16610899.999999996,43377900.0,104120100.00000003,0.0220519521871484,0.006796522211360092,-0.02197075931543602,-0.016919408221099507,0.0036587281319886015,0.005761869927613536,0.008383108274244343,0.005544033539943697,-0.016919408221099507,0.005544033539943697,0.17771911524172124,15.81746,15.460970909090909,0.0,0.05125694087234819,0.050927923931826914,0.029581928992277982,0.6,-0.12756756756756749,0.04740287452855741,0.07579367410232535,-0.058759194358064586,-0.4270768669719195,0.3996617464953488,0.42676018081319905,0.222889961184436,362418157.95,35.99,2026-07-14,,,,True,False,False,True,False,True,True
426,603898,好莱客,家居用品,-,37.607574340275626,0.37607574340275624,1.1965289464768307,0.45274825296244486,0.9585191245522273,0.4627967381499398,0.23555381580623302,-0.2446776022320869,9,-0.08296692792965021,-0.10403436682853939,-0.05306799336650092,0.2222222222222222,0.2222222222222222,-0.7014196154911304,37.37444692115965,0.37618312683649663,0.37607574340275624,-0.020989389835869066,1.0,-0.5062384090209451,0.03097982708933711,0.020684736091298284,-0.10282131661441996,0.11535463756819953,0.01756381995306855,-0.1327272727272727,0.47228915662650617,0.004337623551162517,0.012842210054753568,0.0545009185548071,0.006567652866076856,0.9132129178637026,1.0946787441496126,1.0264902942959213,-0.002240588921815317,0.1680285758720774,1,-11657700.0,-30805500.0,-39988100.0,-11023000.0,1163900.0,19735300.0,26867800.0,14350600.000000002,-0.051894939645762736,-0.038128544517029773,-0.03167061690386834,-0.002240588921815317,0.00518116954919952,0.024426750567494042,0.021279325620615977,0.002916973181656799,-0.002240588921815317,0.002916973181656799,-0.4114767830818924,8.5257,8.5257,0.0,0.06497712299724606,0.053599884307485225,0.03392537351873539,0.55,-0.20877742946708466,0.04100413735274296,0.06350418463830437,-0.050004156266967525,-0.0720666278993487,0.14235924342206874,0.48693460097954483,0.14103905264308195,122988148.55,14.31,2026-07-14,,,,True,False,False,True,False,True,True
427,002714,牧原股份,农业综合,-,37.58043627227444,0.3758043627227444,0.29055879399167744,0.48131023781911675,0.35159925601645803,-0.26377419216075226,0.3052708215965769,1.114333711069749,9,-0.0030826140567199456,0.03851351351351351,0.05107084019769359,0.4444444444444444,0.6666666666666666,0.6088693629386924,60.959648532896466,0.5535137896976597,0.3758043627227444,-0.024285509006731106,1.0,-0.5073951444364678,0.026138507140932354,-0.010652117433099573,0.08831094598456701,0.0793650793650793,0.0624703551798218,-0.028323551926511814,0.8495934959349594,0.05287240869395404,0.05255991741301873,-0.07669518913746909,0.008279256775906442,0.776016369271848,1.0567686681321196,1.005816339452135,-0.01227382154687026,0.141369339565414,1,-18846700.0,435528400.0,182161300.0,-1328229300.0,-29185000.0,291613700.0,-65484000.0,1700180600.0,-0.004488499510524993,0.025389376814398644,0.0066942846321158544,-0.01227382154687026,-0.00695065227412077,0.01699978718618809,-0.002406485542480618,0.01571092678188232,-0.01227382154687026,0.01571092678188232,0.8518139155514985,2.9572,2.9572,0.0,0.028412076401160606,0.030023078879596574,0.012002456212580804,0.45,-0.07674750356633375,0.031371744667438285,0.04698906957361988,-0.03761867462991092,-0.10163851199092266,0.16648169523811088,0.5572693228764145,0.2355110150652139,2705411067.2174997,38.08,2026-07-14,,,,True,False,False,True,False,True,True
428,301317,鑫磊股份,机械基件,-,37.38695071549886,0.3738695071549886,0.9634971438653379,-0.08172172882244039,0.6290271046052489,0.6446408118053839,-1.2503275398074638,0.38023612133028867,31,-0.1117384144907081,-0.08028169014084507,-0.08100558659217894,0.16129032258064516,0.2903225806451613,-0.8522924685370186,34.65873556633367,0.3569192215712617,0.3738695071549886,-0.0320225362606585,1.0,-0.5156519792198421,0.0010436597669158942,0.014991181657848296,0.0254811119030649,-0.11188271604938271,-0.034753005177181384,-0.19250736635330434,0.3494547178757704,-0.038577094053282135,-0.046943127085734296,-0.06556351892809997,-0.009184455580435387,0.9469164716449233,1.3355420223084864,1.4071179417693922,-0.008891998568869349,-0.100706991431617,1,-5677400.0,4652600.0,-57275900.0,-104942100.0,7606700.0,33481900.000000004,128386500.0,188721500.0,-0.010160554805593084,0.0019678705771711195,-0.013795931903145818,-0.008891998568869349,0.013613325155829237,0.01416155394355537,0.028678281184242073,0.015990830257016746,-0.008891998568869349,0.01594646325283215,0.7633163460768163,10.9696,10.9696,0.0,0.09124912122233737,0.07252556317158833,0.03889664637114856,0.4,-0.25288888888888894,0.07081018315178508,0.09619082687001895,-0.08096244063907863,0.13999118165784818,-0.10711850901912037,0.3547117607832194,0.3544397629055631,295046442.1795,57.55,2026-07-14,,,,True,False,False,True,False,True,True
429,000970,中科三环,矿物制品,-,37.349834681340084,0.37349834681340083,1.1963978932609085,0.9162093525627266,1.1067375602374905,1.071010264056857,-0.01733717276365658,1.2551576758658847,13,-0.07718993928881168,-0.05923961096374886,-0.030825688073394475,0.15384615384615385,0.3076923076923077,-0.5142994565854977,40.74260978146104,0.40062425965781495,0.37349834681340083,-0.028805997818868764,1.0,-0.5172378347374939,0.07579787234042556,-0.022356495468278004,0.06517445687952605,0.20476545048399108,0.06668424695915887,-0.05545826036193813,0.7500000000000001,0.02501895375284291,0.03147971124369575,0.15034429813332206,0.005625528369164306,1.1324317188163593,1.050881951217039,1.036744504435706,-0.014563712527326004,0.2612112771145056,1,197130600.0,222680500.0,-45750600.0,-1036028200.0,38196300.0,68774900.0,-107407900.0,886493699.9999998,0.04894096619744423,0.019858092364481644,-0.002481335961096026,-0.014563712527326004,0.009482869869860078,0.006133174285839975,-0.005825389935340867,0.012461667939237153,-0.014563712527326004,0.012461667939237153,0.7881161144697275,13.8602,13.8602,0.0,0.04557938036620722,0.05192033854067954,0.012629736988735249,0.55,-0.09123867069486413,0.05218463852927587,0.0758229479040847,-0.061639962279199406,-0.2546722065628424,0.21938766430150147,0.41232457088918884,0.29726532658517946,1778441094.5545,16.18,2026-07-14,,,,True,False,False,True,False,True,True
430,600635,大众公用,供气供热,-,37.2450599508217,0.372450599508217,0.4299253584141046,0.04401024115583348,0.3064325208914579,-0.08830530071837361,0.460899457925091,-0.7597968673948607,8,-0.017746674914939697,-0.021489672963209194,-0.0788257575757576,0.5,0.5,0.03924805622917036,50.706465012125065,0.475416445978526,0.372450599508217,-0.034962855887324236,1.0,-0.5217179835354584,0.016393442622950838,0.016393442622950838,0.014018691588784993,-0.10330578512396693,-0.016096123328043443,-0.10882956878850103,0.2857142857142859,-0.023350714123781424,-0.018997959646338637,-0.11882803396037944,-0.004039797976010102,0.9784932541010535,1.1051147490795388,0.9628196098544359,-0.025464272387361674,-0.3156584229071295,1,-242200.0,16779000.0,15547400.0,-172532900.0,1350200.0000000037,-7585699.999999996,-11331099.999999996,-33412800.000000004,-0.0007306589566359038,0.014938285091281655,0.009532711128453396,-0.025464272387361674,0.00407322759392981,-0.00675352221329848,-0.006947534833323787,-0.0049314225891087336,-0.025464272387361674,-0.0049314225891087336,0.8420749594240295,2.157,1.9401699999999997,0.0,0.02084878931225812,0.01829381589912561,0.010604691787739706,0.3,-0.11506276150627615,0.019710437957712868,0.033089132804780666,-0.025061915896539985,0.13416203766427326,-0.33376060392084483,0.45142857142856974,0.40190476190476376,169383581.65,4.34,2026-07-14,,,,True,False,False,True,False,True,True
431,000935,四川双马,水泥,-,37.23745690911057,0.3723745690911057,0.4002443225280494,0.17367018965644837,0.32774060000913713,-0.4698382444921705,1.2267288674232681,-1.043035490591942,4,-0.060897581010893986,-0.09026351726956355,-0.03162839509084403,0.25,0.25,-0.36366871961761144,43.453963046883,0.4206714108870568,0.3723745690911057,-0.024865782287771847,1.0,-0.522043287083211,-0.05226093402520382,-0.005832037325038786,-0.019931008049060894,-0.05645756457564577,-0.01623576485072331,-0.08613295210864902,0.3624338624338626,0.015466297322252798,0.01321945213911957,-0.07325885429046819,0.001066840693608425,0.63283872025754,0.7996687505930085,1.0401356873628769,-0.025010749926525636,0.0018127087133107025,1,6979500.0,-7899600.0,3019799.999999999,-207363800.0,-8042699.999999996,-41447300.0,-32732800.000000004,-2931400.0000000037,0.02660448344343093,-0.007943235369177038,0.0014006897601591285,-0.025010749926525636,-0.030657193064042097,-0.04167624428032956,-0.015182627253903153,-0.00035356466429828804,-0.025010749926525636,-0.00035356466429828804,0.5756779564169564,1.5764,1.5764,0.0,0.03297410038946541,0.02560935487399202,0.012510342823929045,0.45,-0.08427170359607705,0.017064874506326138,0.05068849039331521,-0.03051432086112177,0.04509047190005355,-0.14016478214409334,0.5183267685640733,0.23099573770334575,207274675.87099996,25.57,2026-07-14,,,,True,False,False,True,False,True,True
432,300586,美联新材,化工原料,-,37.21962642046962,0.3721962642046962,0.10240926028636187,1.3361975180140504,0.4972215027592222,0.14831931764198017,-0.11992602192046972,-0.23287817417899614,59,-0.08541572012721499,-0.10271722902358915,-0.021032504780114758,0.2542372881355932,0.3220338983050847,-0.6064790117862863,39.08337778784685,0.3885138571407005,0.3721962642046962,-0.02241311793512618,1.0,-0.5228062879103291,-0.03337453646477129,-0.003821656050955302,0.13169319826338644,0.38407079646017706,0.13691709373750593,-0.10114942528735626,0.7292307692307695,0.11452767782502815,0.11432413768036925,0.15093076762183655,0.019626538814597267,1.048850475822052,1.0967804160332018,1.1305734299229253,-0.007072829161230548,0.44916675652741794,1,-6644000.0,-62441200.0,-84620900.0,-216016800.0,3040000.0,-30407300.0,-71767500.0,-455875000.0,-0.011179928360284466,-0.025093308421617028,-0.019945644806822874,-0.007072829161230548,0.00511543982770391,-0.012219812514311632,-0.0169160226808467,-0.014926274224393547,-0.007072829161230548,-0.014926274224393547,0.22068712565474513,5.9,5.9,0.0,0.061103807979695,0.05135751775616683,0.02386411348112519,0.65,-0.14948764315852925,0.04177767010539366,0.08225267965346819,-0.05796767392462347,-0.39320218702440657,0.4164507183206102,0.45099358372732395,0.31526262919555564,812137072.677,10.73,2026-07-14,,,,True,False,False,True,False,True,True
