rank,code,name,industry,buy_signal_flag,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup
1,601066,中信建投,证券,可买入,100.0,1.1519899074803963,1.7811164396703292,1.5568090539920683,1.6824211899718944,1.9227078047172608,0.07925792946376886,-0.1875227995224904,0.02402022756005051,0.08240534521158138,0.10004526935264835,0.09954751131221706,0.058708201720945485,-0.03494837172359011,0.7317073170731712,0.039015357804160766,0.02592745888247472,0.02569545302200882,0.0016552654919075132,1.7667118564206719,1.8696683751249135,1.7969399778707893,0.2866247324611137,0.8079566247998071,4.2093,1.9318875,0.0,0.02765626982447061,0.023180552665421465,0.009021617844474233,0.5,-0.05660377358490565,0.016717801867529154,0.02186324781630479,-0.018775980247039407,0.06656824113918325,0.28996977296239057,0.545022631563706,0.33239672327500347,606649241.7,24.3,2026-06-01,False,False,True,True
2,600377,宁沪高速,路桥,可买入,88.88888888888889,0.9427567857336785,1.2709891638428361,0.6690512706581164,1.0061364908415595,0.7798559183885853,1.5150931906765164,-0.892548276824104,0.022943037974683556,0.04611650485436902,0.059836065573770636,0.05810147299508994,0.04316256555062514,-0.003123698218005093,0.9145760959470637,0.02444534086325123,0.018442920532472717,0.020752697027094147,0.0021691987127964826,1.6359883636322434,1.388787593590858,1.2208032885119509,0.2221242209342319,0.6969023813210209,2.8882,1.8700625,0.0,0.011705096345225702,0.010467127224518038,0.002520354260126943,0.55,-0.020866773675762618,0.00888144781824743,0.01630830094223601,-0.012800034346723185,0.03465987637646406,0.3310484383199916,0.7050496891510659,0.12985842985842844,111997378.38485,12.93,2026-06-01,False,False,True,True
3,002568,百润股份,红黄酒,可买入,77.77777777777779,0.9190043535316348,1.6622702908525695,0.9258432339410585,1.3382423858115047,1.2008825263134664,0.43583015290273164,-0.02748920667970528,0.0693855932203391,0.1046472006534793,0.13746478873239454,0.10569550930996718,0.09511024326743156,-0.003123698218005093,0.9145760959470637,0.03555447075095608,0.024142326363463827,0.028592948002677865,0.0016887879123404295,2.054254841201742,1.7023391143638833,1.512160942309413,0.2081708683692713,0.6780284579154393,7.6126,7.6126,0.0,0.031798451800000724,0.028556710813929957,0.009612759687662386,0.45,-0.07922350472193063,0.025346331277318942,0.04124888121039065,-0.031707351250547626,0.11031352232600733,0.2242891761594318,0.6098847624314081,0.281343307744031,369275329.43100005,20.19,2026-06-01,False,False,True,True
4,601963,重庆银行,银行,可买入,66.66666666666666,0.7983009622743338,0.8414448724305758,2.0351477175825616,1.3666741242974496,1.1357123878866262,-0.6991443421693219,0.7602910423966274,0.04493392070484581,0.04585537918871241,0.08310502283105015,0.11781338360037696,0.07788784876851751,-0.01983471074380172,0.868131868131868,0.05553030991547758,0.04862310279014807,0.01754007398273738,0.007295344605264849,1.6580022998394208,1.2679042153390876,1.0757953055799472,0.17560685449661248,0.8394950100664933,3.1553,3.1553,0.0,0.022785574476344973,0.020613156918567042,0.006460508042609433,0.55,-0.023679417122040025,0.018010470270457952,0.026501783605561435,-0.021406995604499345,-0.02294763683390788,0.3852378497922903,0.5691907308377888,0.29245632798574006,155287015.6,11.86,2026-06-01,False,False,True,True
5,002039,黔源电力,水力发电,可买入,55.55555555555556,0.6069781870923857,0.819052532842046,0.8002626750312454,0.8107849954052938,0.6988735151938588,0.3338667201168177,0.036963291676466975,0.08149151604285843,0.1046472006534793,0.11538461538461542,0.09965969859017987,0.08708538288833623,-0.028767711464147583,0.8249614545212134,0.042281927299746336,0.029174112324523358,0.030462431074276708,0.0030777833817700255,1.8250676635191412,1.7495111116552087,1.4217636985439255,0.302575334898273,0.7766004459517918,10.7504,10.7504,0.0,0.03702368419336172,0.029864267097940357,0.014171433933021364,0.65,-0.058573452999527764,0.0239951153347081,0.04209052756073085,-0.0312332802251172,0.11297350367748149,0.22113044837337464,0.7050496891510659,0.20209947644829246,338857817.37950003,22.62,2026-06-01,False,False,True,True
6,002353,杰瑞股份,化工机械,可买入,44.44444444444444,0.5886309444526132,1.0958496819453922,1.1185159587224671,1.1058228437273052,0.3766767661448929,-0.2164318220441096,1.0576515033920653,0.03916301427965507,0.07025846377866762,0.05641394178943582,0.15520628683693527,0.04005263939889203,-0.03283110730969152,0.7616148670297982,0.006077586511861632,-0.003139968444661268,0.16800725016940943,-0.0021185134423519123,1.3931317987449068,1.186251483707564,1.1189440608784316,0.11214707710597248,0.48753526177923207,2.07,3.3073800000000007,0.0,0.034942682287145053,0.04088676440912363,0.02028451383091242,0.5,-0.11816976127320966,0.03957712072585252,0.06038865619274668,-0.04790173491261018,-0.009112852527815685,0.24004519042510658,0.43596061771957684,0.2596726445405507,2660200037.885,147.0,2026-06-01,False,False,True,True
7,000883,湖北能源,水力发电,可买入,33.33333333333333,0.5015745629227882,0.3630121206442771,0.823136345544976,0.5654667796005846,0.5428180495138606,0.42842070978148367,-0.3794534031227096,0.054474708171206254,0.06066536203522488,0.09939148073022319,0.11293634496919913,0.07978882358800665,-0.003123698218005093,0.9145760959470637,0.04273333997410078,0.033489391373642666,0.024527146550551437,0.0039140584801978726,1.7444329257485394,1.5197542012283463,1.2572831425069868,0.4233024249390205,0.7912207649531933,6.6228,6.6228,0.0,0.026025545068938807,0.021632375776660037,0.01609903586312324,0.6,-0.05232558139534893,0.023792613034714877,0.03195322573748886,-0.02705685811582447,0.011384047866846991,0.3596736050255111,0.6906593406593411,0.30934065934065896,337503014.30899996,5.42,2026-06-01,False,False,True,True
8,605011,杭州热电,供气供热,可买入,22.22222222222222,0.472760651819863,0.49325983662817857,0.409283309443051,0.4563101646667225,0.6517522203169386,0.44066440261776973,0.2606346297728886,0.04674216900048478,0.044857272315360186,0.036870503597122406,0.11454809086515216,0.039768488689366555,-0.03312368972746338,0.7641791044776113,0.0067653359429782345,0.005700717442941406,0.05353707765770155,0.0016103437080431005,1.4045402493027306,1.1856399693760664,0.9732892396357464,0.3780853856658067,0.7534762048528753,16.125289999999996,16.208112499999995,0.0,0.03069219758724634,0.02417913372966621,0.018286889199146377,0.65,-0.08636169303120989,0.026862091490919185,0.04525816871233923,-0.0342205223794872,-0.021841616036500477,0.3010730278591138,0.6195550461563926,0.3460699538436077,220013755.5,23.06,2026-06-01,False,False,True,True
9,600642,申能股份,火力发电,可买入,11.11111111111111,0.3791630787845931,0.6399797542702469,0.6690064304195324,0.6527514917759326,-0.0925763100797123,0.548652785221182,-0.9743765891251497,0.09238578680203058,0.1046472006534793,0.1434643995749203,0.18241758241758244,0.11166351252092473,-0.003123698218005093,0.9145760959470637,0.04953785439817193,0.03840481877661221,0.041836477080102075,0.005150481354492239,2.0434783471885583,1.657522369233653,1.299673208344225,0.25774992197627195,0.7551426355567862,4.7862,4.7862,0.0,0.026357848423848314,0.021264091936525786,0.011871229930417535,0.55,-0.04069175991861651,0.019584614843235072,0.040817514008285635,-0.028077774509255297,0.05458634629619086,0.443564444430415,0.7050496891510659,0.2644444444444455,417385091.05,10.76,2026-06-01,False,False,True,True
10,600780,通宝能源,火力发电,可买入,0.0,0.06425112562261681,0.4728168171388408,-0.13846071298571797,0.20385470388403495,0.243740806786308,-0.10304974938451206,-0.03301888926619512,0.08413793103448275,0.09470752089136503,0.10393258426966301,0.13583815028901736,0.08661090758277457,-0.007575757575757569,0.9145760959470637,0.040989838943802814,0.02976429114536505,0.03952001149673068,0.0038573658172527457,1.5155892700079678,1.6431341639547627,1.3089740618767063,0.401355507144129,0.7565151888580995,13.9859,13.9859,0.0,0.032870463947696126,0.028666503901944845,0.016663636920504786,0.65,-0.08909574468085102,0.02997656842473793,0.04829923114087541,-0.037305633511192926,0.0571352665561049,0.26873898039535293,0.7050496891510659,0.24590260017050292,334904129.4,7.86,2026-06-01,False,False,True,True
