rank,code,name,industry,score_100,score_raw,launch_score,trend_score,momentum_score,activity_score,stability_score,liquidity_score,ret_3,ret_5,ret_10,ret_20,breakout_20,high_breakout_20,close_position_20,price_vs_ma20,ma_alignment_20,ma_bull_20_60,trend_slope_20,amount_ratio_1_20,amount_ratio_3_20,amount_ratio_5_20,money_flow_bias_20,price_volume_sync_10,turnover_5,turnover_20_used,turnover_accel_5_20,vol_10,vol_20,downside_vol_20,win_rate_20,max_drawdown_20,vol_base,range_base,chip_tightness_20,accel,trend_efficiency_20,close_strength_5,upper_shadow_5,avg_amount_20_used,close,trade_date,kline_fallback_used,quote_only_fallback_used,pass_momentum_floor,pass_next_2_3d_setup
15,301026,浩通科技,小金属,99.24771628156905,1.2958233188770643,1.2397603420768644,0.85669762783337,1.0712127478097269,1.9993014550045198,1.2104425624411024,0.23137449046845027,0.056591639871382604,0.02335720959202736,0.0559125964010283,0.09533333333333327,0.05145270702675009,0.0012187690432663434,0.8845208845208847,0.009215410213746278,0.013016766926916645,0.016462935357094644,0.0029765313065076315,2.5760054940909907,1.4183048699234624,1.2360810883137014,0.46632962160637426,0.7453839640754479,11.8602,11.8602,0.0,0.02399415254980055,0.02129820443341696,0.011553442187323616,0.65,-0.05440494590417311,0.016396940316438024,0.02999313476141333,-0.021835418094428148,-0.046976123741306,0.29961893940931084,0.43361330799961584,0.32266199564410913,174831032.4,35.71,2026-05-22,False,False,True,True
37,603344,星德胜,电气设备,98.06555615260612,1.0982169560942487,1.5282593855928182,0.8517624144087138,1.2306007182718122,1.344360679447703,1.083113011831994,-0.7801089457755732,0.047877433769550004,0.15982954392194265,0.17585959885386804,0.16957605985037394,0.13017883883849413,-0.023497917906008303,0.8667512690355325,0.09375699261579773,0.07275762948172874,0.013272638481931276,0.00837774419524722,2.01961693872644,2.354416062207443,2.011972665135579,0.3214325445958282,0.5958295956496241,8.72605,4.574794117647059,0.13659985226106688,0.034593667737523336,0.027504490709157198,0.007328527625988918,0.6,-0.04869442484121378,0.014831544167755954,0.02816846655853884,-0.020166313124069107,0.15187687016683404,0.43470244842271405,0.681423734888033,0.22381847008026248,115415927.925,32.0,2026-05-22,False,False,True,True
51,002012,凯恩股份,造纸,97.31327243417518,1.0510032634083613,1.6345951582473326,0.5938363826621577,1.1766612969898556,1.3724203761150977,1.0393124157328373,-0.9258105486934731,0.06830601092896171,0.10451977401129953,0.09677419354838723,0.1029619181946404,0.1027286187689489,-0.03456790123456788,0.8082191780821922,0.04998942395825989,0.03994923499964753,0.01488372093023238,0.004587722567364584,2.7775993200963702,2.354416062207443,1.822830836452454,0.5502209298307562,0.27174905829073304,15.7327,3.78305,0.0,0.01646924312543559,0.018040892540488553,0.005604237233754832,0.65,-0.0708333333333333,0.016916131283879633,0.03476123841598343,-0.024054174136721153,0.10593021124684254,0.32151173697891117,0.681423734888033,0.3037168223236329,134920473.3,7.82,2026-05-22,False,False,True,True
69,600023,浙能电力,火力发电,96.34605051047825,0.9843236761707833,1.3776220175599112,1.1022860832633805,1.2564742064694379,1.0319654746600544,0.6512528462098898,-0.6186932664745618,0.11111111111111116,0.12227805695142391,0.17543859649122817,0.20938628158844774,0.1395526830512801,0.017692468266521023,0.9457364341085276,0.05281061314737645,0.04192533378688665,0.05581826888543073,0.005822447947404872,2.7775993200963702,1.8790543091084366,1.581418916508799,0.5502209298307562,0.9064137844337239,2.5387,2.5387,0.0,0.02451261838946642,0.02110692554461866,0.010743146872255268,0.7,-0.032258064516129004,0.012016372105683395,0.02640399221883508,-0.01777142015094407,0.04466072843156832,0.6569797761457585,0.5849754049302369,0.4150245950697631,526972759.4,5.75,2026-05-22,False,False,True,True
75,000404,长虹华意,家用电器,96.02364320257925,0.9618064307667515,1.26549950923698,1.3862082064434773,1.318611336007839,0.8689710404640056,0.22568955681088823,0.023654668235272486,0.014598540145985384,0.14201877934272322,0.1501182033096926,0.22389937106918234,0.11742750502440424,-0.027972027972027913,0.8744394618834084,0.08274476026414024,0.05963824289405699,0.13519327292875305,0.006212775694619841,1.4986772955906251,1.4934135225640603,1.3732020323574454,0.2515238085418643,0.9064137844337239,12.06,8.260264285714285,0.0,0.040874391087032586,0.037913174807897985,0.01756592621305258,0.55,-0.0769230769230771,0.028592276854289344,0.04150621382548949,-0.0337578516427694,0.07032066613517607,0.38198908677794036,0.6402105203980691,0.17256004237249334,375558493.25,9.73,2026-05-22,False,False,True,True
83,301555,惠柏新材,化工原料,95.59376679204729,0.9417649412619983,1.2616718251218648,0.6799011683287404,1.0056927361328902,1.1118856316712886,0.8122952380254637,0.22340857846368123,0.07390417940876648,0.12104283054003706,0.16505391208183573,0.16634375864932172,0.11174134997163931,-0.009402914903620108,0.9243027888446215,0.06467569813610519,0.051336912503792395,0.027305743014337303,0.006189873501836857,1.7523904408459037,1.9837556263980947,1.682431285113966,0.5502209298307562,0.48752307281290486,12.039,12.039,0.0,0.018006273889119916,0.019878549392864913,0.009661547671111295,0.7,-0.048826040554962646,0.01917402826766657,0.038016231897507705,-0.026710909719603024,0.08063319865517671,0.4432144999003276,0.6011723852209625,0.3988276147790374,131353877.9,41.01,2026-05-22,False,False,True,True
100,300151,昌红科技,专用机械,94.68027941966685,0.8533161036594334,1.215748819148391,0.7310789107566039,1.0024940594560046,0.8156922155293117,0.8078572745025053,0.16079368569612507,0.09216589861751134,0.09043115760650555,0.17412653154560154,0.1639167356191178,0.13004188792405058,0.009943181818181657,0.9648160083937604,0.08045296421992587,0.06850376974980561,0.0796857945230609,0.008817189728281084,1.6968319998673054,1.7019864342856041,1.5909292517614388,0.39283203639048936,0.5427305918031803,10.2525,10.2525,0.0,0.026169878953074772,0.023888893260788975,0.007083566861902085,0.65,-0.057619816908993204,0.018125690591775434,0.042649417307595514,-0.027935181278103467,0.02303985325867952,0.4064042141172482,0.5310225190674343,0.3161562386376407,380711604.95,21.65,2026-05-22,False,False,True,True
127,603662,柯力传感,电器仪表,93.22944653412144,0.7966781419070578,1.062751594534881,0.5054398918134211,0.8175344453374387,0.95009059264515,0.807592733309505,0.1831102811903983,0.10448749793012091,0.08738180632539949,0.18683274021352303,0.17223198594024614,0.1268985791278785,-0.01911764705882346,0.885386819484241,0.08182263596276362,0.06817145077632683,0.0007552146444012031,0.008752896449845839,1.9870337556273654,2.354416062207443,1.8124679423922492,0.239713646024802,0.7939696038719972,7.9062,7.9062,0.0,0.0272579136177488,0.02427781911420456,0.011355439161505576,0.55,-0.04535147392290251,0.018422807008791755,0.028329039452275866,-0.0223852999861854,0.009350171879002112,0.46912462450102516,0.5637896780137963,0.19382549813796512,364549484.35,67.43,2026-05-22,False,False,True,True
131,300566,激智科技,元器件,93.01450832885546,0.7892922181534239,0.784369090355035,0.197171196252453,0.526002016949899,1.2728282803748106,0.997500094851538,0.5527536658519496,0.07898658718330842,0.06314243759177685,0.09090909090909083,0.15042372881355925,0.10514666598824651,0.017692468266521023,0.8047058823529407,0.040730658661307206,0.039875849085404716,0.015991039503725935,0.006637169411176435,2.7775993200963702,1.9097191974506285,1.528449897528779,0.3981192387717694,0.9064137844337239,17.312312499999997,16.377444166666663,0.0,0.025532191348157145,0.02345443730671277,0.006543097845171279,0.55,-0.037735849056603876,0.019067692697933663,0.02704781639767663,-0.02225974217783085,-0.018955020035341885,0.426154401199441,0.5345514174541393,0.27573429683157374,154182899.8,23.09,2026-05-22,False,False,True,True
140,601689,拓普集团,汽车配件,92.53089736700699,0.7716997322457534,0.8213816042907428,0.6160958257243976,0.7310558617215509,0.7514447706059768,0.5428784814330143,1.8707907601394833,0.09419176398279028,0.062043251304996216,0.18407050216162268,0.16432308698495746,0.1293763133896353,-0.022914379802414953,0.9010663507109004,0.09346972760794547,0.08248205860195842,0.008049689043789776,0.01103496221223928,1.1886869029926084,1.8661847660109347,1.4777382487839974,0.3562196960618328,0.7779630853048536,7.2125,7.2125,0.0,0.02797038487308064,0.028204688736841753,0.01260153298882136,0.55,-0.07052648843693621,0.02537320323657201,0.038554682211919274,-0.030645794826710916,-0.03426152305733221,0.36765415826320874,0.5625198939168089,0.221226063959557,2738145323.05,72.05,2026-05-22,False,False,True,True
